run_id,run_tag,cohort,dataset,K,arm,arm_label,target,seed,epochs,batch_size,base_lr,momentum,weight_decay,nesterov,graph_seed,lr_step,lr_gamma,kd_T,k_matchings,k_anneal,match_weight,kappa,rematch_every_epochs,recency_lambda,recency_gamma,peel_weighting,graph,label_noise_rate,actual_noise_rate,noise_seed,split_seed,n_train,n_valid,n_test,cohort_params,epoch,lr,k_current,epoch_seconds,avg_test_acc,std_test_acc,min_test_acc,max_test_acc,ensemble_test_acc,ens_minus_avg_test,avg_val_acc,ensemble_val_acc,disagreement_val,rho_val,disagreement_test,rho_test,avg_test_acc_resnet32,model_00_arch,model_00_test_acc,model_00_val_acc,model_00_train_loss,model_00_ce_loss,model_00_kd_loss,model_01_arch,model_01_test_acc,model_01_val_acc,model_01_train_loss,model_01_ce_loss,model_01_kd_loss,model_02_arch,model_02_test_acc,model_02_val_acc,model_02_train_loss,model_02_ce_loss,model_02_kd_loss,model_03_arch,model_03_test_acc,model_03_val_acc,model_03_train_loss,model_03_ce_loss,model_03_kd_loss,comm_logit_floats_epoch,comm_matcher_ints_epoch,comm_bytes_epoch,comm_bytes_cum,comm_bytes_cum_cohort
resnet32x4_cifar100_K4_dml_seed0004_d001,d001,resnet32:4,cifar100,4,dml,dml,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,1880016,0,0.1,3,65.84,0.057175000000000004,0.012346735398476798,0.0435,0.0756,0.0737,0.016524999999999998,0.05675,0.069,0.6917,0.3854573510730554,0.6914333333333333,0.37552054552661723,0.057175000000000004,resnet32,0.0608,0.0552,4.5474006648768075,4.446287281133912,0.10111337930323895,resnet32,0.0756,0.0738,4.44395805218003,4.31936823238026,0.12458982760224237,resnet32,0.0435,0.0506,4.6468669392845845,4.5462147363207555,0.10065220271380068,resnet32,0.0488,0.0474,4.665421415459026,4.5548670352859935,0.11055437642128461,13500000.0,0.0,54000000.0,54000000.0,216000000.0
resnet32x4_cifar100_K4_dml_seed0004_d001,d001,resnet32:4,cifar100,4,dml,dml,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,1880016,1,0.1,3,64.92,0.16194999999999998,0.009031195934094223,0.1484,0.1736,0.1708,0.008850000000000025,0.1609,0.1674,0.46469999999999995,0.686317802794532,0.4736666666666667,0.6745918496287131,0.16194999999999998,resnet32,0.1613,0.1598,3.8661431226540697,3.781307139857249,0.08483597869582643,resnet32,0.1736,0.171,3.783944435756315,3.6881469562649727,0.09579748339654709,resnet32,0.1645,0.1668,3.907747460021214,3.821307834576477,0.08643962428587573,resnet32,0.1484,0.146,3.934416744180701,3.845231424339793,0.08918532086747953,13500000.0,0.0,54000000.0,108000000.0,432000000.0
resnet32x4_cifar100_K4_dml_seed0004_d001,d001,resnet32:4,cifar100,4,dml,dml,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,1880016,2,0.1,3,64.58,0.19419999999999998,0.007121446482281535,0.1856,0.2054,0.2136,0.01940000000000003,0.1968,0.2086,0.5247,0.6130652079852217,0.5381666666666668,0.6000868543744767,0.19419999999999998,resnet32,0.2054,0.2028,3.401628851890564,3.2904457839375194,0.11118307169950144,resnet32,0.1927,0.1956,3.376307353716005,3.2655976729636844,0.110709682170471,resnet32,0.1931,0.1982,3.4048677039417354,3.2978889132765206,0.10697878785008057,resnet32,0.1856,0.1906,3.4906524301252584,3.371381261470643,0.11927116669672118,13500000.0,0.0,54000000.0,162000000.0,648000000.0
resnet32x4_cifar100_K4_dml_seed0004_d001,d001,resnet32:4,cifar100,4,dml,dml,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,1880016,3,0.1,3,64.06,0.23340000000000002,0.013347471670694791,0.2124,0.2489,0.2564,0.022999999999999993,0.23759999999999998,0.262,0.5025000000000001,0.6232527380788084,0.5081500000000001,0.6153901547280592,0.23340000000000002,resnet32,0.2489,0.2568,3.1050987589088352,2.959149283780293,0.14594947612336415,resnet32,0.239,0.2408,3.0908027633347293,2.9460623555562715,0.14474041177891195,resnet32,0.2333,0.2392,3.090197845277461,2.9466207294978877,0.14357711526099592,resnet32,0.2124,0.2136,3.1998592611740935,3.044563165103847,0.1552960984091359,13500000.0,0.0,54000000.0,216000000.0,864000000.0
resnet32x4_cifar100_K4_dml_seed0004_d001,d001,resnet32:4,cifar100,4,dml,dml,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,1880016,4,0.1,3,64.09,0.264575,0.01978691170951142,0.2326,0.2868,0.2962,0.031625000000000014,0.26065,0.2894,0.5542,0.5896568204491184,0.5599833333333333,0.5739969639113195,0.264575,resnet32,0.2705,0.2622,2.8971385816958817,2.726927288892594,0.17021129055964676,resnet32,0.2684,0.2704,2.8688651130280713,2.6965165473520756,0.1723485643636774,resnet32,0.2868,0.2806,2.8689255243675276,2.6984995088794013,0.1704260189805857,resnet32,0.2326,0.2294,2.9808830192143265,2.8008425063030287,0.18004050901667637,13500000.0,0.0,54000000.0,270000000.0,1080000000.0
resnet32x4_cifar100_K4_dml_seed0004_d001,d001,resnet32:4,cifar100,4,dml,dml,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,1880016,5,0.1,3,64.08,0.30835,0.02066694220246431,0.2919,0.3436,0.3422,0.03384999999999999,0.30585,0.344,0.5187,0.5836121363293779,0.5166666666666667,0.6034295117984434,0.30835,resnet32,0.302,0.3016,2.7623977799984543,2.573421734300527,0.18897604436444287,resnet32,0.2919,0.2846,2.724829052659598,2.535179339010607,0.18964971011419865,resnet32,0.3436,0.345,2.7280668707733806,2.540641849521886,0.18742501983334395,resnet32,0.2959,0.2922,2.827575849199837,2.63090771402825,0.19666813762689178,13500000.0,0.0,54000000.0,324000000.0,1296000000.0
resnet32x4_cifar100_K4_dml_seed0004_d001,d001,resnet32:4,cifar100,4,dml,dml,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,1880016,6,0.1,3,64.34,0.301125,0.006884175695026965,0.2893,0.3065,0.3268,0.025675000000000003,0.29484999999999995,0.3246,0.4980666666666667,0.615264718146065,0.49866666666666665,0.6358113342173978,0.301125,resnet32,0.3045,0.3066,2.6640052670104937,2.4580564490434798,0.20594881767068396,resnet32,0.3065,0.2948,2.628424632109024,2.423348959874023,0.205075670118359,resnet32,0.3042,0.2966,2.624171661043709,2.42021380381828,0.2039578529074788,resnet32,0.2893,0.2814,2.72825118730014,2.513603953475302,0.2146472308615392,13500000.0,0.0,54000000.0,378000000.0,1512000000.0
resnet32x4_cifar100_K4_dml_seed0004_d001,d001,resnet32:4,cifar100,4,dml,dml,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,1880016,7,0.1,3,64.28,0.3437,0.012367497725894277,0.3296,0.3563,0.3771,0.033399999999999985,0.3442,0.3822,0.5052333333333333,0.5837548306132986,0.5061,0.5902242215663401,0.3437,resnet32,0.3563,0.358,2.5918611601333725,2.3713160558519037,0.22054510294798424,resnet32,0.3557,0.355,2.5541439042849974,2.334423963996497,0.21971993859518657,resnet32,0.3332,0.3372,2.549651919610121,2.331029779531739,0.2186221393587237,resnet32,0.3296,0.3266,2.6576071107252077,2.427781404419379,0.22982571092010898,13500000.0,0.0,54000000.0,432000000.0,1728000000.0
resnet32x4_cifar100_K4_dml_seed0004_d001,d001,resnet32:4,cifar100,4,dml,dml,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,1880016,8,0.1,3,63.84,0.32065,0.0077654684340353955,0.3077,0.3272,0.354,0.03334999999999999,0.32015,0.3542,0.5074,0.5963195340129531,0.5027833333333334,0.6101680909207027,0.32065,resnet32,0.3261,0.329,2.530222375961867,2.2957147630778225,0.23450761481018906,resnet32,0.3216,0.3232,2.4897111244499683,2.257879872891036,0.23183124969628724,resnet32,0.3272,0.3268,2.4881809629838574,2.2578203239562837,0.23036064319735902,resnet32,0.3077,0.3016,2.5956484075974333,2.3519207911396567,0.2437276145527986,13500000.0,0.0,54000000.0,486000000.0,1944000000.0
resnet32x4_cifar100_K4_dml_seed0004_d001,d001,resnet32:4,cifar100,4,dml,dml,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,1880016,9,0.1,3,62.35,0.36902500000000005,0.015178335712455436,0.3498,0.3894,0.4113,0.04227499999999995,0.36375,0.401,0.48510000000000003,0.5899203230878548,0.4893333333333334,0.5826482473925366,0.36902500000000005,resnet32,0.3767,0.3698,2.467391225763343,2.2248399156061085,0.2425513093740764,resnet32,0.3602,0.3554,2.4253683654083447,2.18508694303984,0.24028142683461987,resnet32,0.3894,0.3868,2.4230657387524843,2.185646814378825,0.23741892369633372,resnet32,0.3498,0.343,2.5218026494099335,2.2731782025234266,0.2486244489608163,13500000.0,0.0,54000000.0,540000000.0,2160000000.0
