run_id,run_tag,cohort,dataset,K,arm,arm_label,target,seed,epochs,batch_size,base_lr,momentum,weight_decay,nesterov,graph_seed,lr_step,lr_gamma,kd_T,k_matchings,k_anneal,match_weight,kappa,rematch_every_epochs,recency_lambda,recency_gamma,peel_weighting,graph,label_noise_rate,actual_noise_rate,noise_seed,split_seed,n_train,n_valid,n_test,cohort_params,epoch,lr,k_current,epoch_seconds,avg_test_acc,std_test_acc,min_test_acc,max_test_acc,ensemble_test_acc,ens_minus_avg_test,avg_val_acc,ensemble_val_acc,disagreement_val,rho_val,disagreement_test,rho_test,avg_test_acc_resnet32,model_00_arch,model_00_test_acc,model_00_val_acc,model_00_train_loss,model_00_ce_loss,model_00_kd_loss,model_01_arch,model_01_test_acc,model_01_val_acc,model_01_train_loss,model_01_ce_loss,model_01_kd_loss,model_02_arch,model_02_test_acc,model_02_val_acc,model_02_train_loss,model_02_ce_loss,model_02_kd_loss,model_03_arch,model_03_test_acc,model_03_val_acc,model_03_train_loss,model_03_ce_loss,model_03_kd_loss,comm_logit_floats_epoch,comm_matcher_ints_epoch,comm_bytes_epoch,comm_bytes_cum,comm_bytes_cum_cohort
resnet32x4_cifar100_K4_dml_seed0002_d001,d001,resnet32:4,cifar100,4,dml,dml,peers,2,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,1880016,0,0.1,3,62.82,0.027975000000000003,0.01025045730687173,0.019,0.0454,0.0425,0.014525,0.028699999999999996,0.0432,0.7388666666666667,0.3418794654205075,0.7376,0.345203480589477,0.027975000000000003,resnet32,0.0454,0.0436,4.6668840457092635,4.582564423707399,0.084319617316148,resnet32,0.0233,0.024,4.681559750979597,4.602417642419988,0.07914210948167072,resnet32,0.0242,0.0266,4.680953168056228,4.599996182728898,0.08095698079176311,resnet32,0.019,0.0206,4.676924213767052,4.608751756901091,0.06817245992517035,13500000.0,0.0,54000000.0,54000000.0,216000000.0
resnet32x4_cifar100_K4_dml_seed0002_d001,d001,resnet32:4,cifar100,4,dml,dml,peers,2,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,1880016,1,0.1,3,60.97,0.09555000000000001,0.007699837660626359,0.0872,0.1056,0.1098,0.014249999999999985,0.0916,0.104,0.6137666666666667,0.48257946084957076,0.6149666666666667,0.49282788605594013,0.09555000000000001,resnet32,0.1056,0.1028,4.096799239854921,4.017938191240484,0.07886104795827785,resnet32,0.1004,0.0942,4.166842482645404,4.105751400982792,0.06109108054608276,resnet32,0.089,0.0844,4.205435757271268,4.145345843312415,0.06008991233168424,resnet32,0.0872,0.085,4.254136436364868,4.182231275195425,0.07190516001322646,13500000.0,0.0,54000000.0,108000000.0,432000000.0
resnet32x4_cifar100_K4_dml_seed0002_d001,d001,resnet32:4,cifar100,4,dml,dml,peers,2,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,1880016,2,0.1,3,61.07,0.15887500000000002,0.008447299864453724,0.1448,0.1664,0.1696,0.010724999999999985,0.1512,0.162,0.5192,0.6459430898250699,0.5160833333333333,0.6404688100227219,0.15887500000000002,resnet32,0.1643,0.1582,3.606704402376305,3.518671375445344,0.08803303296868266,resnet32,0.16,0.1546,3.622746958651326,3.5396205965768206,0.08312636002136226,resnet32,0.1664,0.1552,3.6537439159371634,3.571476499465379,0.08226741845084523,resnet32,0.1448,0.1368,3.686601340093396,3.5972787741233003,0.08932256530335342,13500000.0,0.0,54000000.0,162000000.0,648000000.0
resnet32x4_cifar100_K4_dml_seed0002_d001,d001,resnet32:4,cifar100,4,dml,dml,peers,2,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,1880016,3,0.1,3,60.96,0.21632500000000002,0.0038931831449342323,0.2114,0.2208,0.2354,0.01907499999999998,0.20635,0.2278,0.5308666666666667,0.5958674318677821,0.5236,0.6144488494782382,0.21632500000000002,resnet32,0.2114,0.2014,3.287401670082049,3.166337297044017,0.12106437676332214,resnet32,0.2208,0.2124,3.2997985665093768,3.182161521166563,0.11763704651755026,resnet32,0.2194,0.205,3.317356620661237,3.2019536501981993,0.11540297315117311,resnet32,0.2137,0.2066,3.3443309498781506,3.221410559320992,0.12292039409195157,13500000.0,0.0,54000000.0,216000000.0,864000000.0
resnet32x4_cifar100_K4_dml_seed0002_d001,d001,resnet32:4,cifar100,4,dml,dml,peers,2,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,1880016,4,0.1,3,61.08,0.223825,0.011139204415037915,0.2108,0.2411,0.2416,0.017775000000000013,0.21644999999999998,0.2354,0.5021666666666667,0.5907304489895537,0.5004333333333334,0.611050144625371,0.223825,resnet32,0.2411,0.2398,3.0040066448802296,2.84742186692628,0.15658478023992342,resnet32,0.2186,0.2156,3.0352433527057823,2.8796134899285706,0.15562986614267257,resnet32,0.2108,0.2022,3.0482233220880683,2.8942094939676197,0.1540138235590844,resnet32,0.2248,0.2082,3.0521269295025957,2.8932256390425293,0.1589012881211767,13500000.0,0.0,54000000.0,270000000.0,1080000000.0
resnet32x4_cifar100_K4_dml_seed0002_d001,d001,resnet32:4,cifar100,4,dml,dml,peers,2,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,1880016,5,0.1,3,61.14,0.302375,0.004977135220184396,0.2942,0.3069,0.3303,0.027924999999999978,0.30225,0.3324,0.4710666666666667,0.6355577433784954,0.48210000000000003,0.6362155553440579,0.302375,resnet32,0.3058,0.3076,2.815112390301444,2.6370188631117344,0.17809352911585433,resnet32,0.2942,0.2862,2.842818546701561,2.6649761372669176,0.17784241286360405,resnet32,0.3026,0.3088,2.8526356914504007,2.674918666143309,0.17771702420643784,resnet32,0.3069,0.3064,2.8340867303989152,2.6537676423110743,0.1803190882783383,13500000.0,0.0,54000000.0,324000000.0,1296000000.0
resnet32x4_cifar100_K4_dml_seed0002_d001,d001,resnet32:4,cifar100,4,dml,dml,peers,2,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,1880016,6,0.1,3,61.03,0.330375,0.006619053935420064,0.3209,0.3394,0.3519,0.021525000000000016,0.32585,0.3468,0.4322333333333333,0.6594378368598425,0.43589999999999995,0.6648718085779391,0.330375,resnet32,0.3209,0.311,2.6875721338120373,2.4947972246869043,0.19277490861713886,resnet32,0.3394,0.336,2.7223892245780337,2.5289141164923254,0.1934751026459377,resnet32,0.332,0.3266,2.7290864827280696,2.5367899774150415,0.19229650364088063,resnet32,0.3292,0.3298,2.699925148012963,2.505128265781836,0.19479687918316235,13500000.0,0.0,54000000.0,378000000.0,1512000000.0
resnet32x4_cifar100_K4_dml_seed0002_d001,d001,resnet32:4,cifar100,4,dml,dml,peers,2,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,1880016,7,0.1,3,61.0,0.334375,0.012687666255068338,0.3179,0.3495,0.3642,0.029825000000000046,0.326,0.3584,0.4617333333333334,0.6306805367296593,0.4605833333333333,0.6391317665425423,0.334375,resnet32,0.3179,0.3154,2.5943921238861303,2.386151647533883,0.2082404748917642,resnet32,0.3435,0.334,2.62269989638166,2.4140369907360184,0.20866290786811573,resnet32,0.3495,0.3388,2.6190639544617045,2.4116113753142683,0.20745258128524505,resnet32,0.3266,0.3158,2.58886222388934,2.3811634062704714,0.20769881575622343,13500000.0,0.0,54000000.0,432000000.0,1728000000.0
resnet32x4_cifar100_K4_dml_seed0002_d001,d001,resnet32:4,cifar100,4,dml,dml,peers,2,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,1880016,8,0.1,3,61.17,0.35615,0.0189969076430876,0.3349,0.3801,0.3903,0.03414999999999996,0.35409999999999997,0.3866,0.4651666666666667,0.6157639055529646,0.47608333333333325,0.6213148478046756,0.35615,resnet32,0.3404,0.3374,2.5146096350455824,2.2941891098902985,0.2204205234619704,resnet32,0.3692,0.3644,2.5438113029707563,2.3218021402982147,0.2220091622492129,resnet32,0.3801,0.3792,2.5361376318403264,2.31758495725014,0.2185526761776683,resnet32,0.3349,0.3354,2.510778986256231,2.2901648442176255,0.22061413909647276,13500000.0,0.0,54000000.0,486000000.0,1944000000.0
resnet32x4_cifar100_K4_dml_seed0002_d001,d001,resnet32:4,cifar100,4,dml,dml,peers,2,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,1880016,9,0.1,3,61.14,0.33665,0.019546930705356264,0.3159,0.3576,0.3743,0.03765000000000002,0.3357,0.3754,0.5104,0.5770215908105852,0.5176166666666666,0.5738839039320424,0.33665,resnet32,0.3159,0.3128,2.4550719814883037,2.223372022198005,0.2316999581896446,resnet32,0.3576,0.3474,2.478177883577618,2.2460193945602938,0.23215848963115027,resnet32,0.3184,0.3316,2.477671783248132,2.247786131264134,0.2298856522379951,resnet32,0.3547,0.351,2.447914927012541,2.2167791974815456,0.2311357283245095,13500000.0,0.0,54000000.0,540000000.0,2160000000.0
