run_id,run_tag,cohort,dataset,K,arm,arm_label,target,seed,epochs,batch_size,base_lr,momentum,weight_decay,nesterov,graph_seed,lr_step,lr_gamma,kd_T,k_matchings,k_anneal,match_weight,kappa,rematch_every_epochs,recency_lambda,recency_gamma,peel_weighting,graph,label_noise_rate,actual_noise_rate,noise_seed,split_seed,n_train,n_valid,n_test,cohort_params,epoch,lr,k_current,epoch_seconds,avg_test_acc,std_test_acc,min_test_acc,max_test_acc,ensemble_test_acc,ens_minus_avg_test,avg_val_acc,ensemble_val_acc,disagreement_val,rho_val,disagreement_test,rho_test,avg_test_acc_resnet32,model_00_arch,model_00_test_acc,model_00_val_acc,model_00_train_loss,model_00_ce_loss,model_00_kd_loss,model_01_arch,model_01_test_acc,model_01_val_acc,model_01_train_loss,model_01_ce_loss,model_01_kd_loss,comm_logit_floats_epoch,comm_matcher_ints_epoch,comm_bytes_epoch,comm_bytes_cum,comm_bytes_cum_cohort
resnet32x2_cifar100_K2_mwmd1_seed0004_d001,d001,resnet32:2,cifar100,2,matched,mwmd1,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,940008,0,0.1,1,33.33,0.02735,0.0022500000000000003,0.0251,0.0296,0.0339,0.00655,0.0269,0.0342,0.8788,0.14061071836477018,0.8802,0.13794042673590046,0.02735,resnet32,0.0251,0.0258,4.696108071641489,4.552472200583328,0.14363587692787405,resnet32,0.0296,0.028,4.607330224053427,4.49678882617842,0.1105413928572406,4500000.0,5000.0,18010000.0,18010000.0,36020000.0
resnet32x2_cifar100_K2_mwmd1_seed0004_d001,d001,resnet32:2,cifar100,2,matched,mwmd1,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,940008,1,0.1,1,30.64,0.0934,0.004900000000000002,0.0885,0.0983,0.0968,0.0034000000000000002,0.0947,0.1002,0.5564,0.5893294349051031,0.5633,0.5889460339051132,0.0934,resnet32,0.0885,0.0898,4.181842687793753,4.114728799936446,0.06711388713764874,resnet32,0.0983,0.0996,4.085270339115099,4.018222730268132,0.06704760871467773,4500000.0,5000.0,18010000.0,36020000.0,72040000.0
resnet32x2_cifar100_K2_mwmd1_seed0004_d001,d001,resnet32:2,cifar100,2,matched,mwmd1,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,940008,2,0.1,1,30.51,0.1605,0.0032999999999999974,0.1572,0.1638,0.1674,0.0068999999999999895,0.1614,0.17,0.435,0.659175623972388,0.4425,0.6855503309881238,0.1605,resnet32,0.1638,0.1664,3.700162285430865,3.6155733195218174,0.08458897076674145,resnet32,0.1572,0.1564,3.6386447423561052,3.5537489845671435,0.08489576049826363,4500000.0,5000.0,18010000.0,54030000.0,108060000.0
resnet32x2_cifar100_K2_mwmd1_seed0004_d001,d001,resnet32:2,cifar100,2,matched,mwmd1,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,940008,3,0.1,1,30.51,0.22905,0.003250000000000003,0.2258,0.2323,0.2421,0.013050000000000006,0.2236,0.24,0.5032,0.6140799295040168,0.4932,0.6385497772555927,0.22905,resnet32,0.2258,0.2224,3.349032282490622,3.236441117457368,0.11259116728747771,resnet32,0.2323,0.2248,3.2931309047747743,3.1800106303258375,0.11312027606816794,4500000.0,5000.0,18010000.0,72040000.0,144080000.0
resnet32x2_cifar100_K2_mwmd1_seed0004_d001,d001,resnet32:2,cifar100,2,matched,mwmd1,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,940008,4,0.1,1,30.58,0.26335,0.012650000000000022,0.2507,0.276,0.2814,0.01805000000000001,0.265,0.2752,0.5048,0.6461572436367182,0.5154,0.6023755056012634,0.26335,resnet32,0.276,0.2768,3.0628650588068096,2.920034631748091,0.1428304253124886,resnet32,0.2507,0.2532,3.01151935078881,2.8679198219694872,0.14359953069255094,4500000.0,5000.0,18010000.0,90050000.0,180100000.0
resnet32x2_cifar100_K2_mwmd1_seed0004_d001,d001,resnet32:2,cifar100,2,matched,mwmd1,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,940008,5,0.1,1,30.83,0.2912,0.003599999999999992,0.2876,0.2948,0.3053,0.014100000000000001,0.2864,0.3028,0.506,0.6304750187116486,0.5092,0.6270614090870152,0.2912,resnet32,0.2948,0.2928,2.8577146343886852,2.6924195607954804,0.16529507104265082,resnet32,0.2876,0.28,2.816905090077357,2.6509750837629493,0.1659300059334121,4500000.0,5000.0,18010000.0,108060000.0,216120000.0
resnet32x2_cifar100_K2_mwmd1_seed0004_d001,d001,resnet32:2,cifar100,2,matched,mwmd1,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,940008,6,0.1,1,30.42,0.30679999999999996,0.005399999999999988,0.3014,0.3122,0.321,0.014200000000000046,0.30010000000000003,0.315,0.45,0.6377609248693035,0.447,0.6645347357959542,0.30679999999999996,resnet32,0.3014,0.2894,2.717923815954815,2.534836044196378,0.1830877758012238,resnet32,0.3122,0.3108,2.691908585076982,2.5084523026916115,0.18345628266053443,4500000.0,5000.0,18010000.0,126070000.0,252140000.0
resnet32x2_cifar100_K2_mwmd1_seed0004_d001,d001,resnet32:2,cifar100,2,matched,mwmd1,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,940008,7,0.1,1,30.7,0.33685,0.00134999999999999,0.3355,0.3382,0.3607,0.023850000000000038,0.34209999999999996,0.365,0.5276,0.5846095289838253,0.5331,0.5816725056661016,0.33685,resnet32,0.3355,0.3444,2.6231723510744898,2.4242384836755018,0.19893387029878795,resnet32,0.3382,0.3398,2.597941879691048,2.3987969752739775,0.19914490500973028,4500000.0,5000.0,18010000.0,144080000.0,288160000.0
resnet32x2_cifar100_K2_mwmd1_seed0004_d001,d001,resnet32:2,cifar100,2,matched,mwmd1,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,940008,8,0.1,1,30.56,0.29910000000000003,0.023300000000000015,0.2758,0.3224,0.3129,0.013799999999999979,0.2948,0.3114,0.5556,0.568305448711407,0.5524,0.5911440599476695,0.29910000000000003,resnet32,0.2758,0.2706,2.551054514267228,2.341809160838073,0.20924535539763217,resnet32,0.3224,0.319,2.5251426940614525,2.3150003909726036,0.2101423028560186,4500000.0,5000.0,18010000.0,162090000.0,324180000.0
resnet32x2_cifar100_K2_mwmd1_seed0004_d001,d001,resnet32:2,cifar100,2,matched,mwmd1,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,940008,9,0.1,1,30.74,0.3503,0.012199999999999989,0.3381,0.3625,0.3704,0.020100000000000007,0.3402,0.3612,0.4926,0.5997876735027409,0.5071,0.5705015561342638,0.3503,resnet32,0.3625,0.35,2.4785616401244295,2.2566708605736494,0.2218907762488181,resnet32,0.3381,0.3304,2.456594621593302,2.234190998598933,0.22240362358702856,4500000.0,5000.0,18010000.0,180100000.0,360200000.0
