run_id,run_tag,cohort,dataset,K,arm,arm_label,target,seed,epochs,batch_size,base_lr,momentum,weight_decay,nesterov,graph_seed,lr_step,lr_gamma,kd_T,k_matchings,k_anneal,match_weight,kappa,rematch_every_epochs,recency_lambda,recency_gamma,peel_weighting,graph,label_noise_rate,actual_noise_rate,noise_seed,split_seed,n_train,n_valid,n_test,cohort_params,epoch,lr,k_current,epoch_seconds,avg_test_acc,std_test_acc,min_test_acc,max_test_acc,ensemble_test_acc,ens_minus_avg_test,avg_val_acc,ensemble_val_acc,disagreement_val,rho_val,disagreement_test,rho_test,avg_test_acc_resnet32,model_00_arch,model_00_test_acc,model_00_val_acc,model_00_train_loss,model_00_ce_loss,model_00_kd_loss,model_01_arch,model_01_test_acc,model_01_val_acc,model_01_train_loss,model_01_ce_loss,model_01_kd_loss,comm_logit_floats_epoch,comm_matcher_ints_epoch,comm_bytes_epoch,comm_bytes_cum,comm_bytes_cum_cohort
resnet32x2_cifar100_K2_mwmd1_seed0001_d001,d001,resnet32:2,cifar100,2,matched,mwmd1,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,940008,20,0.1,1,30.89,0.34195,0.02285000000000001,0.3191,0.3648,0.3766,0.034650000000000014,0.3325,0.3694,0.586,0.47077759268982616,0.5748,0.5156046215380792,0.34195,resnet32,0.3648,0.3526,2.2690247341313143,2.002108007669449,0.2669167315206406,resnet32,0.3191,0.3124,2.3017367442900483,2.036846686323935,0.2648900576909496,4500000.0,5000.0,18010000.0,378210000.0,756420000.0
resnet32x2_cifar100_K2_mwmd1_seed0001_d001,d001,resnet32:2,cifar100,2,matched,mwmd1,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,940008,21,0.1,1,30.34,0.35119999999999996,0.0194,0.3318,0.3706,0.3899,0.03870000000000007,0.3462,0.3862,0.6176,0.4665162258488119,0.6052,0.5005736714544183,0.35119999999999996,resnet32,0.3706,0.3588,2.2584425160153345,1.9895019676874985,0.26894054682502017,resnet32,0.3318,0.3336,2.279275609011,2.011388496241786,0.26788710936141963,4500000.0,5000.0,18010000.0,396220000.0,792440000.0
resnet32x2_cifar100_K2_mwmd1_seed0001_d001,d001,resnet32:2,cifar100,2,matched,mwmd1,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,940008,22,0.1,1,30.8,0.41745,0.008849999999999997,0.4086,0.4263,0.4482,0.03075,0.4098,0.444,0.4804,0.5702786409552203,0.4781,0.5899308004660159,0.41745,resnet32,0.4263,0.4162,2.243502949787812,1.9768752846866846,0.26662766226482665,resnet32,0.4086,0.4034,2.261904202740301,1.9964499526064505,0.26545424795370887,4500000.0,5000.0,18010000.0,414230000.0,828460000.0
resnet32x2_cifar100_K2_mwmd1_seed0001_d001,d001,resnet32:2,cifar100,2,matched,mwmd1,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,940008,23,0.1,1,30.9,0.39890000000000003,0.01899999999999999,0.3799,0.4179,0.4267,0.02779999999999999,0.38839999999999997,0.4146,0.5062,0.5505389557413602,0.5049,0.5549165566041285,0.39890000000000003,resnet32,0.4179,0.4048,2.2317589900710364,1.9637508353387767,0.26800815420309926,resnet32,0.3799,0.372,2.2492691181938755,1.9818296197124503,0.2674394996879114,4500000.0,5000.0,18010000.0,432240000.0,864480000.0
resnet32x2_cifar100_K2_mwmd1_seed0001_d001,d001,resnet32:2,cifar100,2,matched,mwmd1,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,940008,24,0.1,1,30.82,0.4279,0.009699999999999986,0.4182,0.4376,0.4533,0.025399999999999978,0.41300000000000003,0.4428,0.4548,0.6000290783570728,0.4647,0.6023439736640435,0.4279,resnet32,0.4376,0.4176,2.2298110640523108,1.9607886490835384,0.26902241594242776,resnet32,0.4182,0.4084,2.2482243908399884,1.980332424864173,0.2678919661028141,4500000.0,5000.0,18010000.0,450250000.0,900500000.0
resnet32x2_cifar100_K2_mwmd1_seed0001_d001,d001,resnet32:2,cifar100,2,matched,mwmd1,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,940008,25,0.1,1,30.74,0.39555,0.012149999999999994,0.3834,0.4077,0.431,0.03544999999999998,0.38670000000000004,0.4284,0.568,0.5022909947848305,0.5564,0.5377654842400675,0.39555,resnet32,0.4077,0.393,2.2146132842383603,1.9441746827214956,0.27043860094537114,resnet32,0.3834,0.3804,2.238818243653937,1.969288033348593,0.269530211257833,4500000.0,5000.0,18010000.0,468260000.0,936520000.0
resnet32x2_cifar100_K2_mwmd1_seed0001_d001,d001,resnet32:2,cifar100,2,matched,mwmd1,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,940008,26,0.1,1,30.91,0.3913,0.026099999999999984,0.3652,0.4174,0.4181,0.026800000000000046,0.37639999999999996,0.4004,0.493,0.5931169877875192,0.4804,0.6067569298415724,0.3913,resnet32,0.4174,0.3968,2.2093122596429153,1.9363185102966698,0.2729937430174852,resnet32,0.3652,0.356,2.2292400317435916,1.9571391064673662,0.2721009250222282,4500000.0,5000.0,18010000.0,486270000.0,972540000.0
resnet32x2_cifar100_K2_mwmd1_seed0001_d001,d001,resnet32:2,cifar100,2,matched,mwmd1,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,940008,27,0.1,1,30.66,0.3744,0.007500000000000007,0.3669,0.3819,0.4004,0.025999999999999968,0.3732,0.4014,0.5164,0.5753796894743701,0.5237,0.5679041228920411,0.3744,resnet32,0.3819,0.3798,2.1980286690999162,1.9238437122919343,0.27418495740064164,resnet32,0.3669,0.3666,2.219556514512409,1.9474477276883342,0.2721087861044163,4500000.0,5000.0,18010000.0,504280000.0,1008560000.0
resnet32x2_cifar100_K2_mwmd1_seed0001_d001,d001,resnet32:2,cifar100,2,matched,mwmd1,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,940008,28,0.1,1,30.77,0.38739999999999997,0.001799999999999996,0.3856,0.3892,0.4326,0.04520000000000002,0.38039999999999996,0.4256,0.5908,0.4799644324175597,0.5826,0.5040690318746721,0.38739999999999997,resnet32,0.3856,0.376,2.199701477858153,1.9250984390012242,0.27460304101590405,resnet32,0.3892,0.3848,2.2181448574093254,1.9440227401527492,0.2741221218708564,4500000.0,5000.0,18010000.0,522290000.0,1044580000.0
resnet32x2_cifar100_K2_mwmd1_seed0001_d001,d001,resnet32:2,cifar100,2,matched,mwmd1,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,940008,29,0.1,1,30.77,0.3549,0.010800000000000004,0.3441,0.3657,0.3821,0.027200000000000002,0.3507,0.38,0.561,0.5417078491224397,0.5648,0.5404648958450001,0.3549,resnet32,0.3441,0.3414,2.1837268431078303,1.9096595922654325,0.27406725217588246,resnet32,0.3657,0.36,2.2043145690113306,1.9320715960453858,0.2722429683516649,4500000.0,5000.0,18010000.0,540300000.0,1080600000.0
