run_id,run_tag,cohort,dataset,K,arm,arm_label,target,seed,epochs,batch_size,base_lr,momentum,weight_decay,nesterov,graph_seed,lr_step,lr_gamma,kd_T,k_matchings,k_anneal,match_weight,kappa,rematch_every_epochs,recency_lambda,recency_gamma,peel_weighting,graph,label_noise_rate,actual_noise_rate,noise_seed,split_seed,n_train,n_valid,n_test,cohort_params,epoch,lr,k_current,epoch_seconds,avg_test_acc,std_test_acc,min_test_acc,max_test_acc,ensemble_test_acc,ens_minus_avg_test,avg_val_acc,ensemble_val_acc,disagreement_val,rho_val,disagreement_test,rho_test,avg_test_acc_resnet32,model_00_arch,model_00_test_acc,model_00_val_acc,model_00_train_loss,model_00_ce_loss,model_00_kd_loss,model_01_arch,model_01_test_acc,model_01_val_acc,model_01_train_loss,model_01_ce_loss,model_01_kd_loss,model_02_arch,model_02_test_acc,model_02_val_acc,model_02_train_loss,model_02_ce_loss,model_02_kd_loss,model_03_arch,model_03_test_acc,model_03_val_acc,model_03_train_loss,model_03_ce_loss,model_03_kd_loss,comm_logit_floats_epoch,comm_matcher_ints_epoch,comm_bytes_epoch,comm_bytes_cum,comm_bytes_cum_cohort
resnet32x4_cifar100_K4_dml_seed0003_d001,d001,resnet32:4,cifar100,4,dml,dml,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,1880016,0,0.1,3,64.53,0.06465,0.015099917218316135,0.0496,0.0898,0.0744,0.009749999999999995,0.06470000000000001,0.0772,0.6337333333333333,0.5037217966326241,0.6356666666666667,0.4675058423852188,0.06465,resnet32,0.0496,0.051,4.51801587742838,4.416847234761173,0.10116863684379496,resnet32,0.0898,0.0874,4.390152562748302,4.269995468245312,0.12015709653827468,resnet32,0.0606,0.0614,4.594047100367871,4.474770792505958,0.1192763008257316,resnet32,0.0586,0.059,4.585510068657723,4.465860604562542,0.11964946316650392,13500000.0,0.0,54000000.0,54000000.0,216000000.0
resnet32x4_cifar100_K4_dml_seed0003_d001,d001,resnet32:4,cifar100,4,dml,dml,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,1880016,1,0.1,3,63.4,0.141225,0.010970955974754434,0.1273,0.157,0.1474,0.006175000000000014,0.1328,0.1394,0.4845,0.626925467126147,0.4816666666666667,0.6354762909190336,0.141225,resnet32,0.1446,0.134,3.841945321722464,3.7597212730483576,0.08222405083308165,resnet32,0.157,0.1468,3.756742296909744,3.668493365699595,0.08824893226847053,resnet32,0.136,0.1276,3.903401528569785,3.818288757381114,0.08511278241216629,resnet32,0.1273,0.1228,3.852982248433612,3.767485772344199,0.08549647844946859,13500000.0,0.0,54000000.0,108000000.0,432000000.0
resnet32x4_cifar100_K4_dml_seed0003_d001,d001,resnet32:4,cifar100,4,dml,dml,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,1880016,2,0.1,3,63.05,0.186575,0.005013170154702507,0.1796,0.1926,0.2021,0.015525000000000011,0.18045,0.1958,0.5144333333333333,0.6213866835865218,0.5238666666666666,0.6175339433706091,0.186575,resnet32,0.1898,0.1864,3.447314914654602,3.3310904167592525,0.11622449825517833,resnet32,0.1926,0.1866,3.3998330916193398,3.2871364778415724,0.11269661250778219,resnet32,0.1796,0.171,3.520145421339707,3.4020284834233196,0.11811694289049642,resnet32,0.1843,0.1778,3.43379131230441,3.3202492110431194,0.11354210502891378,13500000.0,0.0,54000000.0,162000000.0,648000000.0
resnet32x4_cifar100_K4_dml_seed0003_d001,d001,resnet32:4,cifar100,4,dml,dml,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,1880016,3,0.1,3,62.4,0.209875,0.017249836955751205,0.1868,0.2293,0.2262,0.016325000000000006,0.20884999999999998,0.223,0.4834333333333334,0.6469993807457299,0.48710000000000003,0.6495944452190141,0.209875,resnet32,0.2293,0.2242,3.160323931750926,3.008950463411483,0.15137346971526064,resnet32,0.2234,0.2266,3.15393238785592,3.00875472412868,0.14517766204450958,resnet32,0.2,0.1988,3.2825423929501665,3.1245716596868904,0.1579707346708429,resnet32,0.1868,0.1858,3.161868007345633,3.0166690115901558,0.145198996538635,13500000.0,0.0,54000000.0,216000000.0,864000000.0
resnet32x4_cifar100_K4_dml_seed0003_d001,d001,resnet32:4,cifar100,4,dml,dml,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,1880016,4,0.1,3,62.01,0.270875,0.009500098683697977,0.2635,0.2871,0.299,0.02812500000000001,0.2656,0.2942,0.5245666666666667,0.5937348507464185,0.51675,0.6011126550466334,0.270875,resnet32,0.265,0.257,2.9475260864604604,2.7719666158611123,0.17555947536179287,resnet32,0.2679,0.266,2.955272000283003,2.78288788551634,0.17238411161286588,resnet32,0.2635,0.258,3.072458226911046,2.887034070424058,0.18542415494183925,resnet32,0.2871,0.2814,2.9524666975167664,2.7820079302923246,0.17045877092856576,13500000.0,0.0,54000000.0,270000000.0,1080000000.0
resnet32x4_cifar100_K4_dml_seed0003_d001,d001,resnet32:4,cifar100,4,dml,dml,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,1880016,5,0.1,3,63.23,0.28625,0.020429207033069097,0.2513,0.3008,0.3164,0.03015000000000001,0.28380000000000005,0.318,0.5259666666666666,0.6058733762224003,0.5266166666666666,0.6240187277136754,0.28625,resnet32,0.2927,0.2884,2.7980747920545666,2.6031711821190338,0.19490361052819274,resnet32,0.3008,0.2992,2.802799899808385,2.6119038472798737,0.19089605466632004,resnet32,0.2513,0.2544,2.902146140621467,2.700543097813021,0.20160304009914398,resnet32,0.3002,0.2932,2.787301339886405,2.5970798429440367,0.1902214968365363,13500000.0,0.0,54000000.0,324000000.0,1296000000.0
resnet32x4_cifar100_K4_dml_seed0003_d001,d001,resnet32:4,cifar100,4,dml,dml,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,1880016,6,0.1,3,64.66,0.29152500000000003,0.014379912204182608,0.2681,0.3049,0.3256,0.034074999999999966,0.29,0.3178,0.5338666666666666,0.5872224706753854,0.53825,0.579227275658722,0.29152500000000003,resnet32,0.2681,0.2768,2.6917108104310254,2.489003794437105,0.20270701927471568,resnet32,0.3049,0.3022,2.7009638605470006,2.5002248573370953,0.20073899942111562,resnet32,0.2916,0.2886,2.787732295353304,2.5781363766979086,0.20959591706791383,resnet32,0.3015,0.2924,2.6683199849318373,2.4679828137159348,0.200337174793028,13500000.0,0.0,54000000.0,378000000.0,1512000000.0
resnet32x4_cifar100_K4_dml_seed0003_d001,d001,resnet32:4,cifar100,4,dml,dml,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,1880016,7,0.1,3,65.28,0.330125,0.01409758401287256,0.307,0.3443,0.3535,0.02337499999999998,0.3267,0.3478,0.42383333333333334,0.67268497147222,0.42539999999999994,0.6759382664951376,0.330125,resnet32,0.3315,0.3342,2.6215262553569945,2.4113432194360276,0.21018303551880474,resnet32,0.3443,0.3364,2.621762165969068,2.4117053298448976,0.21005683483301915,resnet32,0.307,0.3046,2.705693701451475,2.487367631359534,0.21832607239908117,resnet32,0.3377,0.3316,2.5852136256342586,2.3733496335758404,0.21186399303207343,13500000.0,0.0,54000000.0,432000000.0,1728000000.0
resnet32x4_cifar100_K4_dml_seed0003_d001,d001,resnet32:4,cifar100,4,dml,dml,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,1880016,8,0.1,3,64.94,0.37945000000000007,0.01761654052304254,0.3601,0.3982,0.4126,0.03314999999999996,0.37065,0.4064,0.44963333333333333,0.6344806433643334,0.45199999999999996,0.638328029185137,0.37945000000000007,resnet32,0.3958,0.388,2.551371892406182,2.3288940695876423,0.22247782601466912,resnet32,0.3637,0.3562,2.550185971131379,2.327304099601778,0.22288186960345643,resnet32,0.3601,0.3514,2.633216018195857,2.400710742243312,0.23250527220608835,resnet32,0.3982,0.387,2.520439792255109,2.296246561137113,0.22419322925535115,13500000.0,0.0,54000000.0,486000000.0,1944000000.0
resnet32x4_cifar100_K4_dml_seed0003_d001,d001,resnet32:4,cifar100,4,dml,dml,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,1880016,9,0.1,3,64.67,0.34525,0.01109110003561416,0.3323,0.3582,0.3729,0.027650000000000008,0.3365,0.3686,0.4788333333333334,0.6161754581623461,0.47889999999999994,0.6222107841384542,0.34525,resnet32,0.3582,0.3476,2.4998339089480313,2.266984935003248,0.2328489723996344,resnet32,0.3541,0.3464,2.494720257310705,2.261537079276009,0.23318317703987387,resnet32,0.3323,0.3178,2.569966983219439,2.327559820461002,0.2424071590543132,resnet32,0.3364,0.3342,2.4602365466681393,2.2260344707491724,0.23420207399282267,13500000.0,0.0,54000000.0,540000000.0,2160000000.0
