run_id,run_tag,cohort,dataset,K,arm,arm_label,target,comm_on,comm_block,kd_scale,comm_accounting,seed,epochs,batch_size,base_lr,momentum,weight_decay,nesterov,graph_seed,lr_step,lr_gamma,kd_T,k_matchings,k_anneal,match_weight,kappa,rematch_every_epochs,recency_lambda,recency_gamma,peel_weighting,graph,label_noise_rate,actual_noise_rate,noise_seed,split_seed,n_train,n_valid,n_test,cohort_params,epoch,lr,k_current,comm_duty,epoch_seconds,avg_test_acc,std_test_acc,min_test_acc,max_test_acc,ensemble_test_acc,ens_minus_avg_test,avg_val_acc,ensemble_val_acc,disagreement_val,rho_val,disagreement_test,rho_test,avg_test_acc_resnet32,model_00_arch,model_00_test_acc,model_00_val_acc,model_00_train_loss,model_00_ce_loss,model_00_kd_loss,model_01_arch,model_01_test_acc,model_01_val_acc,model_01_train_loss,model_01_ce_loss,model_01_kd_loss,model_02_arch,model_02_test_acc,model_02_val_acc,model_02_train_loss,model_02_ce_loss,model_02_kd_loss,model_03_arch,model_03_test_acc,model_03_val_acc,model_03_train_loss,model_03_ce_loss,model_03_kd_loss,model_04_arch,model_04_test_acc,model_04_val_acc,model_04_train_loss,model_04_ce_loss,model_04_kd_loss,model_05_arch,model_05_test_acc,model_05_val_acc,model_05_train_loss,model_05_ce_loss,model_05_kd_loss,model_06_arch,model_06_test_acc,model_06_val_acc,model_06_train_loss,model_06_ce_loss,model_06_kd_loss,model_07_arch,model_07_test_acc,model_07_val_acc,model_07_train_loss,model_07_ce_loss,model_07_kd_loss,comm_logit_floats_epoch,comm_matcher_ints_epoch,comm_bytes_epoch,comm_bytes_cum,comm_bytes_cum_cohort
resnet32x8_cifar10_K8_indep_noise40_seed0002_d017,d017,resnet32:8,cifar10,8,indep,indep,peers,0,0,1.0,p2p,2,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.4,0.396156,42,0,45000,5000,10000,3713232,0,0.1,0,1.0,145.53,0.28715,0.054227276346871786,0.1699,0.3642,0.3516,0.06445000000000001,0.28425,0.3502,0.6702428571428571,0.24243574447253152,0.6652285714285713,0.25046136600075025,0.28715,resnet32,0.2733,0.2728,2.260259219191291,2.260259219191291,0.0,resnet32,0.1699,0.1702,2.373777100308375,2.373777100308375,0.0,resnet32,0.3088,0.2916,2.2843976630405947,2.2843976630405947,0.0,resnet32,0.3203,0.3282,2.2852611135352743,2.2852611135352743,0.0,resnet32,0.324,0.3238,2.2601197333159773,2.2601197333159773,0.0,resnet32,0.2655,0.2602,2.317509665407918,2.317509665407918,0.0,resnet32,0.2712,0.2664,2.2497679178010332,2.2497679178010332,0.0,resnet32,0.3642,0.3608,2.2812902934171935,2.2812902934171935,0.0,0.0,0.0,0.0,0.0,0.0
resnet32x8_cifar10_K8_indep_noise40_seed0002_d017,d017,resnet32:8,cifar10,8,indep,indep,peers,0,0,1.0,p2p,2,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.4,0.396156,42,0,45000,5000,10000,3713232,1,0.1,0,1.0,117.19,0.4085375,0.028956732269888454,0.3603,0.4518,0.4694,0.060862499999999986,0.40369999999999995,0.4618,0.4750214285714285,0.45710172101818103,0.46818928571428575,0.4703027957737526,0.4085375,resnet32,0.4377,0.4394,2.1277454038235275,2.1277454038235275,0.0,resnet32,0.3603,0.3572,2.187941074879332,2.187941074879332,0.0,resnet32,0.4139,0.4032,2.1392204373736274,2.1392204373736274,0.0,resnet32,0.3925,0.3774,2.131054727191275,2.131054727191275,0.0,resnet32,0.4332,0.4272,2.1161900232122703,2.1161900232122703,0.0,resnet32,0.3852,0.3858,2.1507397827438335,2.1507397827438335,0.0,resnet32,0.3937,0.3912,2.1360967853529886,2.1360967853529886,0.0,resnet32,0.4518,0.4482,2.118660903620449,2.118660903620449,0.0,0.0,0.0,0.0,0.0,0.0
resnet32x8_cifar10_K8_indep_noise40_seed0002_d017,d017,resnet32:8,cifar10,8,indep,indep,peers,0,0,1.0,p2p,2,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.4,0.396156,42,0,45000,5000,10000,3713232,2,0.1,0,1.0,116.93,0.4740375,0.028407302648262824,0.4282,0.5091,0.5474,0.0733625,0.47495,0.5508,0.4681785714285714,0.4276393475918561,0.4654642857142857,0.44309122218550684,0.4740375,resnet32,0.4998,0.4996,2.0609339929439803,2.0609339929439803,0.0,resnet32,0.4669,0.473,2.1066360690376977,2.1066360690376977,0.0,resnet32,0.4816,0.4806,2.0863031746650282,2.0863031746650282,0.0,resnet32,0.4703,0.4606,2.0766263182528992,2.0766263182528992,0.0,resnet32,0.5091,0.5156,2.059142407029867,2.059142407029867,0.0,resnet32,0.4345,0.4336,2.0939819147302345,2.0939819147302345,0.0,resnet32,0.4282,0.4344,2.0931918788701296,2.0931918788701296,0.0,resnet32,0.5019,0.5022,2.0654024718837305,2.0654024718837305,0.0,0.0,0.0,0.0,0.0,0.0
resnet32x8_cifar10_K8_indep_noise40_seed0002_d017,d017,resnet32:8,cifar10,8,indep,indep,peers,0,0,1.0,p2p,2,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.4,0.396156,42,0,45000,5000,10000,3713232,3,0.1,0,1.0,116.93,0.5119750000000001,0.051714498692339655,0.4047,0.5698,0.5722,0.06022499999999997,0.5109999999999999,0.5714,0.4353785714285715,0.4774627030906662,0.4261178571428571,0.4839912558371058,0.5119750000000001,resnet32,0.5318,0.5288,2.0101922918111086,2.0101922918111086,0.0,resnet32,0.5039,0.5092,2.043851640414108,2.043851640414108,0.0,resnet32,0.5547,0.5616,2.0329241796650668,2.0329241796650668,0.0,resnet32,0.4898,0.4772,2.0302792201665314,2.0302792201665314,0.0,resnet32,0.5698,0.567,2.0133623570542443,2.0133623570542443,0.0,resnet32,0.4047,0.3994,2.04925662888722,2.04925662888722,0.0,resnet32,0.478,0.484,2.053941626948389,2.053941626948389,0.0,resnet32,0.5631,0.5608,2.0260937119072135,2.0260937119072135,0.0,0.0,0.0,0.0,0.0,0.0
resnet32x8_cifar10_K8_indep_noise40_seed0002_d017,d017,resnet32:8,cifar10,8,indep,indep,peers,0,0,1.0,p2p,2,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.4,0.396156,42,0,45000,5000,10000,3713232,4,0.1,0,1.0,116.91,0.4898375,0.02333955534602147,0.4602,0.5216,0.5575,0.06766250000000001,0.4956,0.5572,0.41244999999999993,0.48640367754455555,0.41644285714285717,0.48595202035892066,0.4898375,resnet32,0.5181,0.5158,1.977538295767524,1.977538295767524,0.0,resnet32,0.4621,0.4684,1.9980931656265801,1.9980931656265801,0.0,resnet32,0.4935,0.4932,1.9940642038868233,1.9940642038868233,0.0,resnet32,0.5051,0.5136,1.9926969414068894,1.9926969414068894,0.0,resnet32,0.4936,0.5012,1.9841205208477648,1.9841205208477648,0.0,resnet32,0.4602,0.4746,2.0101574550975454,2.0101574550975454,0.0,resnet32,0.4645,0.4696,2.024897666478699,2.024897666478699,0.0,resnet32,0.5216,0.5284,1.9973190475932576,1.9973190475932576,0.0,0.0,0.0,0.0,0.0,0.0
resnet32x8_cifar10_K8_indep_noise40_seed0002_d017,d017,resnet32:8,cifar10,8,indep,indep,peers,0,0,1.0,p2p,2,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.4,0.396156,42,0,45000,5000,10000,3713232,5,0.1,0,1.0,116.9,0.5288999999999999,0.04303324296401561,0.4257,0.576,0.5859,0.05700000000000005,0.5289999999999999,0.5908,0.4057785714285715,0.49158077768033176,0.4023714285714286,0.49594665305047736,0.5288999999999999,resnet32,0.576,0.5772,1.960662499747493,1.960662499747493,0.0,resnet32,0.4257,0.419,1.9779655090109869,1.9779655090109869,0.0,resnet32,0.5605,0.5596,1.9742489839819344,1.9742489839819344,0.0,resnet32,0.5354,0.5404,1.9697704804553227,1.9697704804553227,0.0,resnet32,0.5575,0.5642,1.9682462190023877,1.9682462190023877,0.0,resnet32,0.528,0.5328,1.9852378602054985,1.9852378602054985,0.0,resnet32,0.5196,0.5172,1.9982765083285896,1.9982765083285896,0.0,resnet32,0.5285,0.5216,1.9808329165997831,1.9808329165997831,0.0,0.0,0.0,0.0,0.0,0.0
resnet32x8_cifar10_K8_indep_noise40_seed0002_d017,d017,resnet32:8,cifar10,8,indep,indep,peers,0,0,1.0,p2p,2,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.4,0.396156,42,0,45000,5000,10000,3713232,6,0.1,0,1.0,116.9,0.5432874999999999,0.04874406213837744,0.4704,0.6017,0.613,0.06971250000000007,0.550475,0.6222,0.3943857142857144,0.5298963873494176,0.3936928571428571,0.53686926004815,0.5432874999999999,resnet32,0.5946,0.5954,1.941539385948669,1.941539385948669,0.0,resnet32,0.5681,0.5806,1.9586709016426043,1.9586709016426043,0.0,resnet32,0.6017,0.6038,1.955307748168707,1.955307748168707,0.0,resnet32,0.5125,0.5232,1.9459683166986161,1.9459683166986161,0.0,resnet32,0.5736,0.5836,1.950727835128253,1.950727835128253,0.0,resnet32,0.4721,0.485,1.9620562173764815,1.9620562173764815,0.0,resnet32,0.4704,0.4722,1.9695087202231993,1.9695087202231993,0.0,resnet32,0.5533,0.56,1.9617855670777233,1.9617855670777233,0.0,0.0,0.0,0.0,0.0,0.0
resnet32x8_cifar10_K8_indep_noise40_seed0002_d017,d017,resnet32:8,cifar10,8,indep,indep,peers,0,0,1.0,p2p,2,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.4,0.396156,42,0,45000,5000,10000,3713232,7,0.1,0,1.0,116.95,0.5799375,0.0645303211192227,0.4107,0.6149,0.6617,0.08176249999999996,0.581675,0.6656,0.4153571428571428,0.42490579568963394,0.41410357142857146,0.4324745942812377,0.5799375,resnet32,0.5989,0.5994,1.930809166959741,1.930809166959741,0.0,resnet32,0.602,0.5996,1.9459044464271178,1.9459044464271178,0.0,resnet32,0.6119,0.6162,1.9432907004586675,1.9432907004586675,0.0,resnet32,0.6126,0.6084,1.9352634357796474,1.9352634357796474,0.0,resnet32,0.6149,0.6148,1.9396562479775061,1.9396562479775061,0.0,resnet32,0.4107,0.4264,1.957249345596541,1.957249345596541,0.0,resnet32,0.587,0.5892,1.9524856133555824,1.9524856133555824,0.0,resnet32,0.6015,0.5994,1.9503585892644795,1.9503585892644795,0.0,0.0,0.0,0.0,0.0,0.0
resnet32x8_cifar10_K8_indep_noise40_seed0002_d017,d017,resnet32:8,cifar10,8,indep,indep,peers,0,0,1.0,p2p,2,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.4,0.396156,42,0,45000,5000,10000,3713232,8,0.1,0,1.0,117.5,0.5657375,0.021291132984179117,0.5259,0.5954,0.6381,0.0723625,0.5725750000000001,0.6454,0.40039285714285716,0.4684642927354519,0.40261428571428576,0.4734823411258205,0.5657375,resnet32,0.5535,0.567,1.9163346280428497,1.9163346280428497,0.0,resnet32,0.5619,0.559,1.9319763884625651,1.9319763884625651,0.0,resnet32,0.5567,0.5658,1.9287554042583162,1.9287554042583162,0.0,resnet32,0.5954,0.5978,1.9204805552620778,1.9204805552620778,0.0,resnet32,0.5597,0.5748,1.9276367786594413,1.9276367786594413,0.0,resnet32,0.583,0.5914,1.9436472926966168,1.9436472926966168,0.0,resnet32,0.5259,0.5334,1.9357508045028557,1.9357508045028557,0.0,resnet32,0.5898,0.5914,1.9394709202037617,1.9394709202037617,0.0,0.0,0.0,0.0,0.0,0.0
resnet32x8_cifar10_K8_indep_noise40_seed0002_d017,d017,resnet32:8,cifar10,8,indep,indep,peers,0,0,1.0,p2p,2,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.4,0.396156,42,0,45000,5000,10000,3713232,9,0.1,0,1.0,116.9,0.528875,0.05454795481958971,0.4153,0.5996,0.5733,0.04442500000000005,0.5331250000000001,0.5802,0.3722285714285714,0.5048269016630906,0.369975,0.5130513955365906,0.528875,resnet32,0.5653,0.5748,1.90895458615639,1.90895458615639,0.0,resnet32,0.5996,0.6058,1.9211541500619866,1.9211541500619866,0.0,resnet32,0.4895,0.4988,1.9183304528282448,1.9183304528282448,0.0,resnet32,0.5058,0.497,1.9134193721481345,1.9134193721481345,0.0,resnet32,0.5272,0.5402,1.9170751326124778,1.9170751326124778,0.0,resnet32,0.4153,0.4134,1.9299856839193539,1.9299856839193539,0.0,resnet32,0.5633,0.5654,1.9240928007797762,1.9240928007797762,0.0,resnet32,0.565,0.5696,1.9270308669656515,1.9270308669656515,0.0,0.0,0.0,0.0,0.0,0.0
