run_id,run_tag,cohort,dataset,K,arm,arm_label,target,comm_on,comm_block,kd_scale,comm_accounting,seed,epochs,batch_size,base_lr,momentum,weight_decay,nesterov,graph_seed,lr_step,lr_gamma,kd_T,k_matchings,k_anneal,match_weight,kappa,rematch_every_epochs,recency_lambda,recency_gamma,peel_weighting,graph,label_noise_rate,actual_noise_rate,noise_seed,split_seed,n_train,n_valid,n_test,cohort_params,epoch,lr,k_current,comm_duty,epoch_seconds,avg_test_acc,std_test_acc,min_test_acc,max_test_acc,ensemble_test_acc,ens_minus_avg_test,avg_val_acc,ensemble_val_acc,disagreement_val,rho_val,disagreement_test,rho_test,avg_test_acc_resnet32,model_00_arch,model_00_test_acc,model_00_val_acc,model_00_train_loss,model_00_ce_loss,model_00_kd_loss,model_01_arch,model_01_test_acc,model_01_val_acc,model_01_train_loss,model_01_ce_loss,model_01_kd_loss,model_02_arch,model_02_test_acc,model_02_val_acc,model_02_train_loss,model_02_ce_loss,model_02_kd_loss,model_03_arch,model_03_test_acc,model_03_val_acc,model_03_train_loss,model_03_ce_loss,model_03_kd_loss,model_04_arch,model_04_test_acc,model_04_val_acc,model_04_train_loss,model_04_ce_loss,model_04_kd_loss,model_05_arch,model_05_test_acc,model_05_val_acc,model_05_train_loss,model_05_ce_loss,model_05_kd_loss,model_06_arch,model_06_test_acc,model_06_val_acc,model_06_train_loss,model_06_ce_loss,model_06_kd_loss,model_07_arch,model_07_test_acc,model_07_val_acc,model_07_train_loss,model_07_ce_loss,model_07_kd_loss,comm_logit_floats_epoch,comm_matcher_ints_epoch,comm_bytes_epoch,comm_bytes_cum,comm_bytes_cum_cohort
resnet32x8_cifar10_K8_indep_noise40_seed0003_d017,d017,resnet32:8,cifar10,8,indep,indep,peers,0,0,1.0,p2p,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.4,0.396156,42,0,45000,5000,10000,3713232,0,0.1,0,1.0,145.55,0.2734875,0.04631488522872533,0.1815,0.3326,0.342,0.06851250000000003,0.27049999999999996,0.3386,0.5559285714285713,0.4005068083373417,0.5559000000000001,0.39376921863822173,0.2734875,resnet32,0.3326,0.3356,2.2471825153651563,2.2471825153651563,0.0,resnet32,0.1815,0.1888,2.3340404975143345,2.3340404975143345,0.0,resnet32,0.2665,0.255,2.360855366696011,2.360855366696011,0.0,resnet32,0.3152,0.3116,2.2682235660878094,2.2682235660878094,0.0,resnet32,0.2309,0.2276,2.3287389566275207,2.3287389566275207,0.0,resnet32,0.3135,0.3036,2.3137299472635444,2.3137299472635444,0.0,resnet32,0.2745,0.2656,2.3210482211275534,2.3210482211275534,0.0,resnet32,0.2732,0.2762,2.297974839467894,2.297974839467894,0.0,0.0,0.0,0.0,0.0,0.0
resnet32x8_cifar10_K8_indep_noise40_seed0003_d017,d017,resnet32:8,cifar10,8,indep,indep,peers,0,0,1.0,p2p,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.4,0.396156,42,0,45000,5000,10000,3713232,1,0.1,0,1.0,116.94,0.37377499999999997,0.03689951727326525,0.2941,0.4118,0.4293,0.05552500000000005,0.36939999999999995,0.4318,0.5058714285714284,0.43481039643509567,0.5009678571428572,0.4427255123940433,0.37377499999999997,resnet32,0.3994,0.3922,2.111913059076125,2.111913059076125,0.0,resnet32,0.2941,0.2958,2.1708025126294657,2.1708025126294657,0.0,resnet32,0.3551,0.3544,2.148495550352064,2.148495550352064,0.0,resnet32,0.4118,0.4026,2.1350938312032004,2.1350938312032004,0.0,resnet32,0.3511,0.3414,2.1717668785290285,2.1717668785290285,0.0,resnet32,0.4026,0.405,2.145922693677924,2.145922693677924,0.0,resnet32,0.4011,0.3856,2.14623140018772,2.14623140018772,0.0,resnet32,0.375,0.3782,2.15030457502739,2.15030457502739,0.0,0.0,0.0,0.0,0.0,0.0
resnet32x8_cifar10_K8_indep_noise40_seed0003_d017,d017,resnet32:8,cifar10,8,indep,indep,peers,0,0,1.0,p2p,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.4,0.396156,42,0,45000,5000,10000,3713232,2,0.1,0,1.0,116.87,0.40215,0.05248807007311281,0.3137,0.4685,0.4584,0.05624999999999997,0.398775,0.4528,0.48582857142857144,0.4757627726998276,0.4817607142857144,0.483150432618793,0.40215,resnet32,0.4685,0.459,2.06552628563209,2.06552628563209,0.0,resnet32,0.3771,0.3718,2.10360452007841,2.10360452007841,0.0,resnet32,0.3442,0.3526,2.07550198466263,2.07550198466263,0.0,resnet32,0.4468,0.4466,2.086160196499391,2.086160196499391,0.0,resnet32,0.383,0.378,2.1129284255545246,2.1129284255545246,0.0,resnet32,0.4297,0.423,2.0892737909135493,2.0892737909135493,0.0,resnet32,0.4542,0.4502,2.0922135055403817,2.0922135055403817,0.0,resnet32,0.3137,0.309,2.09574536064809,2.09574536064809,0.0,0.0,0.0,0.0,0.0,0.0
resnet32x8_cifar10_K8_indep_noise40_seed0003_d017,d017,resnet32:8,cifar10,8,indep,indep,peers,0,0,1.0,p2p,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.4,0.396156,42,0,45000,5000,10000,3713232,3,0.1,0,1.0,116.85,0.4426375,0.05198280815567778,0.36,0.5078,0.4908,0.0481625,0.4407,0.4856,0.45628571428571424,0.4777608546732857,0.45246071428571444,0.4856755350372488,0.4426375,resnet32,0.5078,0.5154,2.0286811878058044,2.0286811878058044,0.0,resnet32,0.4967,0.503,2.051233357834545,2.051233357834545,0.0,resnet32,0.4837,0.4774,2.029357261955738,2.029357261955738,0.0,resnet32,0.3686,0.364,2.028607867488807,2.028607867488807,0.0,resnet32,0.4248,0.4234,2.069613950835033,2.069613950835033,0.0,resnet32,0.4457,0.4384,2.0463046670298684,2.0463046670298684,0.0,resnet32,0.4538,0.451,2.0539007921787826,2.0539007921787826,0.0,resnet32,0.36,0.353,2.053008396347815,2.053008396347815,0.0,0.0,0.0,0.0,0.0,0.0
resnet32x8_cifar10_K8_indep_noise40_seed0003_d017,d017,resnet32:8,cifar10,8,indep,indep,peers,0,0,1.0,p2p,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.4,0.396156,42,0,45000,5000,10000,3713232,4,0.1,0,1.0,116.87,0.4571375,0.026423234922128672,0.4026,0.5037,0.5101,0.05296250000000002,0.463175,0.5272,0.4705642857142857,0.44176123016237046,0.47210714285714284,0.4476094141990529,0.4571375,resnet32,0.4462,0.4576,1.9938650129532272,1.9938650129532272,0.0,resnet32,0.4665,0.4718,2.016138333149932,2.016138333149932,0.0,resnet32,0.4026,0.413,2.0015933114019306,2.0015933114019306,0.0,resnet32,0.4649,0.4708,1.9946723448281938,1.9946723448281938,0.0,resnet32,0.4475,0.4572,2.030841787938367,2.030841787938367,0.0,resnet32,0.5037,0.5106,2.0123810122974892,2.0123810122974892,0.0,resnet32,0.4658,0.4698,2.0303605906665325,2.0303605906665325,0.0,resnet32,0.4599,0.4546,2.0275114093991844,2.0275114093991844,0.0,0.0,0.0,0.0,0.0,0.0
resnet32x8_cifar10_K8_indep_noise40_seed0003_d017,d017,resnet32:8,cifar10,8,indep,indep,peers,0,0,1.0,p2p,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.4,0.396156,42,0,45000,5000,10000,3713232,5,0.1,0,1.0,116.91,0.5198125,0.0462763556662579,0.4307,0.5894,0.614,0.09418749999999998,0.523025,0.6158,0.46512857142857145,0.41802263002366585,0.46245,0.42613990998608386,0.5198125,resnet32,0.5894,0.5968,1.968928554857319,1.968928554857319,0.0,resnet32,0.5105,0.5212,1.9887570210478522,1.9887570210478522,0.0,resnet32,0.4307,0.4288,1.9824446939270606,1.9824446939270606,0.0,resnet32,0.5493,0.5498,1.9727892095053738,1.9727892095053738,0.0,resnet32,0.5153,0.5202,1.9998764898627996,1.9998764898627996,0.0,resnet32,0.5271,0.5288,1.9897945215078918,1.9897945215078918,0.0,resnet32,0.5588,0.5572,2.0065590642731297,2.0065590642731297,0.0,resnet32,0.4774,0.4814,2.010205973109061,2.010205973109061,0.0,0.0,0.0,0.0,0.0,0.0
resnet32x8_cifar10_K8_indep_noise40_seed0003_d017,d017,resnet32:8,cifar10,8,indep,indep,peers,0,0,1.0,p2p,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.4,0.396156,42,0,45000,5000,10000,3713232,6,0.1,0,1.0,116.84,0.450025,0.02077268338467614,0.4149,0.4803,0.5125,0.06247499999999995,0.45677500000000004,0.5234,0.47352857142857147,0.49359853595122455,0.4753214285714287,0.4958836956881627,0.450025,resnet32,0.4445,0.4532,1.9483866537497803,1.9483866537497803,0.0,resnet32,0.4149,0.4168,1.9644909101453694,1.9644909101453694,0.0,resnet32,0.4374,0.4432,1.967661638320847,1.967661638320847,0.0,resnet32,0.4668,0.4808,1.953518639911305,1.953518639911305,0.0,resnet32,0.454,0.4568,1.9815123189579358,1.9815123189579358,0.0,resnet32,0.4713,0.4826,1.968593323433941,1.968593323433941,0.0,resnet32,0.431,0.4366,1.9914889354258776,1.9914889354258776,0.0,resnet32,0.4803,0.4842,1.997779139063575,1.997779139063575,0.0,0.0,0.0,0.0,0.0,0.0
resnet32x8_cifar10_K8_indep_noise40_seed0003_d017,d017,resnet32:8,cifar10,8,indep,indep,peers,0,0,1.0,p2p,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.4,0.396156,42,0,45000,5000,10000,3713232,7,0.1,0,1.0,117.0,0.5033125,0.027266253753495364,0.4537,0.5349,0.5522,0.04888749999999997,0.5061249999999999,0.5456,0.38418571428571424,0.5644246026082238,0.38652142857142857,0.5534144338197263,0.5033125,resnet32,0.5284,0.5334,1.9348923790861259,1.9348923790861259,0.0,resnet32,0.5291,0.541,1.946329798210751,1.946329798210751,0.0,resnet32,0.5185,0.516,1.955821726132523,1.955821726132523,0.0,resnet32,0.5349,0.5408,1.9434457390823148,1.9434457390823148,0.0,resnet32,0.496,0.4916,1.9678746786984531,1.9678746786984531,0.0,resnet32,0.4537,0.4576,1.9533095173537731,1.9533095173537731,0.0,resnet32,0.4766,0.4748,1.9789841027761048,1.9789841027761048,0.0,resnet32,0.4893,0.4938,1.9858456106687135,1.9858456106687135,0.0,0.0,0.0,0.0,0.0,0.0
resnet32x8_cifar10_K8_indep_noise40_seed0003_d017,d017,resnet32:8,cifar10,8,indep,indep,peers,0,0,1.0,p2p,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.4,0.396156,42,0,45000,5000,10000,3713232,8,0.1,0,1.0,116.94,0.5114875000000001,0.04995131223251298,0.4375,0.5792,0.5842,0.07271249999999996,0.5162,0.5946,0.4496214285714285,0.4821992680965654,0.44785,0.4929123482920764,0.5114875000000001,resnet32,0.4375,0.4348,1.9242667440663686,1.9242667440663686,0.0,resnet32,0.5572,0.5662,1.9337762631475925,1.9337762631475925,0.0,resnet32,0.5027,0.5062,1.9454478499564258,1.9454478499564258,0.0,resnet32,0.4675,0.4682,1.9309171421284026,1.9309171421284026,0.0,resnet32,0.5736,0.5782,1.9556403955952688,1.9556403955952688,0.0,resnet32,0.4677,0.4702,1.9401405238631098,1.9401405238631098,0.0,resnet32,0.5792,0.5894,1.9649924388663336,1.9649924388663336,0.0,resnet32,0.5065,0.5164,1.9729093865237453,1.9729093865237453,0.0,0.0,0.0,0.0,0.0,0.0
resnet32x8_cifar10_K8_indep_noise40_seed0003_d017,d017,resnet32:8,cifar10,8,indep,indep,peers,0,0,1.0,p2p,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.4,0.396156,42,0,45000,5000,10000,3713232,9,0.1,0,1.0,116.98,0.4857,0.04217137654855484,0.4148,0.5432,0.5531,0.06740000000000002,0.48975,0.5592,0.44799999999999995,0.525547532539426,0.4483000000000001,0.526274881800804,0.4857,resnet32,0.5027,0.5132,1.9148472649129955,1.9148472649129955,0.0,resnet32,0.5432,0.5504,1.921531768515706,1.921531768515706,0.0,resnet32,0.5249,0.5314,1.9319378713315183,1.9319378713315183,0.0,resnet32,0.4148,0.417,1.9196668104691939,1.9196668104691939,0.0,resnet32,0.4265,0.4246,1.9432351049035788,1.9432351049035788,0.0,resnet32,0.5078,0.5108,1.9259402809495276,1.9259402809495276,0.0,resnet32,0.4883,0.4918,1.9544094513085755,1.9544094513085755,0.0,resnet32,0.4774,0.4788,1.9597121709111063,1.9597121709111063,0.0,0.0,0.0,0.0,0.0,0.0
