run_id,run_tag,cohort,dataset,K,arm,arm_label,target,comm_on,comm_block,kd_scale,comm_accounting,seed,epochs,batch_size,base_lr,momentum,weight_decay,nesterov,graph_seed,lr_step,lr_gamma,kd_T,k_matchings,k_anneal,match_weight,kappa,rematch_every_epochs,recency_lambda,recency_gamma,peel_weighting,graph,label_noise_rate,actual_noise_rate,noise_seed,split_seed,n_train,n_valid,n_test,cohort_params,epoch,lr,k_current,comm_duty,epoch_seconds,avg_test_acc,std_test_acc,min_test_acc,max_test_acc,ensemble_test_acc,ens_minus_avg_test,avg_val_acc,ensemble_val_acc,disagreement_val,rho_val,disagreement_test,rho_test,avg_test_acc_resnet32,model_00_arch,model_00_test_acc,model_00_val_acc,model_00_train_loss,model_00_ce_loss,model_00_kd_loss,model_01_arch,model_01_test_acc,model_01_val_acc,model_01_train_loss,model_01_ce_loss,model_01_kd_loss,model_02_arch,model_02_test_acc,model_02_val_acc,model_02_train_loss,model_02_ce_loss,model_02_kd_loss,model_03_arch,model_03_test_acc,model_03_val_acc,model_03_train_loss,model_03_ce_loss,model_03_kd_loss,model_04_arch,model_04_test_acc,model_04_val_acc,model_04_train_loss,model_04_ce_loss,model_04_kd_loss,model_05_arch,model_05_test_acc,model_05_val_acc,model_05_train_loss,model_05_ce_loss,model_05_kd_loss,model_06_arch,model_06_test_acc,model_06_val_acc,model_06_train_loss,model_06_ce_loss,model_06_kd_loss,model_07_arch,model_07_test_acc,model_07_val_acc,model_07_train_loss,model_07_ce_loss,model_07_kd_loss,model_08_arch,model_08_test_acc,model_08_val_acc,model_08_train_loss,model_08_ce_loss,model_08_kd_loss,model_09_arch,model_09_test_acc,model_09_val_acc,model_09_train_loss,model_09_ce_loss,model_09_kd_loss,model_10_arch,model_10_test_acc,model_10_val_acc,model_10_train_loss,model_10_ce_loss,model_10_kd_loss,model_11_arch,model_11_test_acc,model_11_val_acc,model_11_train_loss,model_11_ce_loss,model_11_kd_loss,comm_logit_floats_epoch,comm_matcher_ints_epoch,comm_bytes_epoch,comm_bytes_cum,comm_bytes_cum_cohort
resnet32x12_cifar100_K12_dmle-t6of11_seed0004_d018,d018,resnet32:12,cifar100,12,dml,dmle-t6of11,ensemble,6,11,1.0,allreduce,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,5640048,0,0.1,11,0.545455,121.14,0.07590833333333333,0.019491299697272344,0.0375,0.1045,0.0996,0.023691666666666666,0.07425,0.0932,0.6817757575757574,0.3711055759074567,0.6846272727272726,0.3642497407705063,0.07590833333333333,resnet32,0.0826,0.0834,4.294263342564756,4.247851731763645,0.04641160922421312,resnet32,0.1045,0.0954,4.171805937859145,4.096137799322605,0.07566814409272576,resnet32,0.0829,0.0848,4.291664370081642,4.24215239320289,0.049511981958692726,resnet32,0.0757,0.0722,4.321159699423746,4.273514994166114,0.047644705956124446,resnet32,0.0569,0.055,4.388905231248248,4.332416986877268,0.05648824612779373,resnet32,0.0375,0.0488,4.697442685338584,4.5674002786928956,0.13004240151283078,resnet32,0.0982,0.0872,4.232374927198345,4.178706172515046,0.053668754484864294,resnet32,0.0792,0.0776,4.288857612758875,4.242530655793169,0.04632695668525147,resnet32,0.1024,0.0938,4.228931585834785,4.1712657243690705,0.05766586140221493,resnet32,0.0536,0.0546,4.5099375650964,4.428504382683472,0.08143317937290041,resnet32,0.0689,0.0658,4.401534573259679,4.349255341697823,0.052279229517973196,resnet32,0.0685,0.0724,4.431466246531769,4.374155461110852,0.05731078756137074,4495333.333333333,0.0,17981333.333333332,17981333.333333332,215776000.0
resnet32x12_cifar100_K12_dmle-t6of11_seed0004_d018,d018,resnet32:12,cifar100,12,dml,dmle-t6of11,ensemble,6,11,1.0,allreduce,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,5640048,1,0.1,11,0.545455,102.81,0.17058333333333334,0.02226195683721946,0.1298,0.2041,0.1941,0.023516666666666658,0.16815,0.188,0.5461515151515152,0.5939864220760112,0.555030303030303,0.6000083622507996,0.17058333333333334,resnet32,0.1708,0.1752,3.6336190974847837,3.5926227874376555,0.04099630980371413,resnet32,0.2009,0.1958,3.5177363966676323,3.459853295236826,0.05788309988565743,resnet32,0.184,0.1782,3.600903730839491,3.5573113584382967,0.043592372491151436,resnet32,0.1748,0.1778,3.6534876230765474,3.60881133005023,0.04467629368247634,resnet32,0.17,0.1672,3.7081316777250986,3.660851866345514,0.04727981371847405,resnet32,0.1298,0.1256,3.8825837681916626,3.813502186401324,0.06908158294390887,resnet32,0.2041,0.195,3.539537386122075,3.4860672026195307,0.05347017933275889,resnet32,0.1773,0.1772,3.6389595957642253,3.5925311232832344,0.04642847214232792,resnet32,0.1889,0.1882,3.540695695375854,3.4849910929121752,0.0557046017228541,resnet32,0.1369,0.131,3.9054785414852877,3.8316006768833506,0.07387786250646142,resnet32,0.1511,0.152,3.7000967145643453,3.6558374251154335,0.04425928956003521,resnet32,0.1584,0.1546,3.7694038819860327,3.720526875758713,0.048877004211218184,4495333.333333333,0.0,17981333.333333332,35962666.666666664,431552000.0
resnet32x12_cifar100_K12_dmle-t6of11_seed0004_d018,d018,resnet32:12,cifar100,12,dml,dmle-t6of11,ensemble,6,11,1.0,allreduce,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,5640048,2,0.1,11,0.545455,103.27,0.21491666666666667,0.02130183221123374,0.1743,0.2562,0.2489,0.03398333333333334,0.21678333333333333,0.2468,0.5552242424242423,0.5718907590860243,0.5635484848484847,0.5617994469648389,0.21491666666666667,resnet32,0.2232,0.2286,3.2269482260400597,3.171666105362502,0.05528212184171108,resnet32,0.2562,0.2562,3.130796404047446,3.066844853487882,0.06395154982932251,resnet32,0.2297,0.235,3.1706037138673393,3.116201075640592,0.054402637454173106,resnet32,0.2105,0.211,3.200302405790849,3.1404527561231093,0.059849652302959425,resnet32,0.205,0.2052,3.276085404171185,3.2159133208068935,0.060172083861702544,resnet32,0.1743,0.1802,3.3859905664893715,3.3162212432785467,0.06976932294624434,resnet32,0.224,0.2226,3.1158814298158344,3.054281812161207,0.06159961802503941,resnet32,0.1933,0.1942,3.229942449114539,3.172365450046279,0.057576999459839004,resnet32,0.2435,0.2486,3.1094477704980155,3.0412959967824547,0.06815177312290127,resnet32,0.2142,0.2134,3.412155309522694,3.337678866291588,0.07447644225745038,resnet32,0.2051,0.2052,3.242647708139636,3.1859183792363512,0.056729328225959434,resnet32,0.2,0.2012,3.3171917149289087,3.2565067620439963,0.06068495118101551,4495333.333333333,0.0,17981333.333333332,53944000.0,647328000.0
resnet32x12_cifar100_K12_dmle-t6of11_seed0004_d018,d018,resnet32:12,cifar100,12,dml,dmle-t6of11,ensemble,6,11,1.0,allreduce,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,5640048,3,0.1,11,0.545455,103.28,0.25145833333333334,0.030586801574462724,0.1825,0.2946,0.3063,0.05484166666666668,0.25393333333333334,0.303,0.5875484848484849,0.5453013660097719,0.5944499999999999,0.5432577698802618,0.25145833333333334,resnet32,0.2572,0.264,2.9147909124466507,2.845891594548117,0.06889931874519045,resnet32,0.2803,0.275,2.8321429362351243,2.759744447063316,0.07239848814523694,resnet32,0.263,0.2608,2.8543517369438303,2.786439407278191,0.06791232717858459,resnet32,0.249,0.2518,2.8806727095083757,2.8086338077079165,0.07203890243545175,resnet32,0.2462,0.2464,2.9660898829725655,2.8930672972717066,0.07302258896048773,resnet32,0.2469,0.2522,3.0253212038766253,2.949297715655782,0.07602348526812751,resnet32,0.2946,0.294,2.8087638288059016,2.7363113303753464,0.07245249834588983,resnet32,0.2823,0.2814,2.948965526101264,2.8759064918214623,0.0730590339623053,resnet32,0.2729,0.27,2.8059290576387537,2.726431007073684,0.07949805386703122,resnet32,0.2085,0.216,3.04884777048772,2.969118995084004,0.07972877330824056,resnet32,0.2341,0.2432,2.889485291459344,2.8221267007968645,0.06735859089531004,resnet32,0.1825,0.1924,2.971379977396943,2.8989089124582033,0.07247106450482864,4495333.333333333,0.0,17981333.333333332,71925333.33333333,863104000.0
resnet32x12_cifar100_K12_dmle-t6of11_seed0004_d018,d018,resnet32:12,cifar100,12,dml,dmle-t6of11,ensemble,6,11,1.0,allreduce,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,5640048,4,0.1,11,0.545455,102.53,0.2901416666666667,0.02133223141685422,0.2593,0.3446,0.331,0.04085833333333333,0.28785,0.331,0.546939393939394,0.5700160759528734,0.5434666666666667,0.5725048297126013,0.2901416666666667,resnet32,0.2956,0.2936,2.694679707627405,2.616493944756009,0.07818576274439692,resnet32,0.2898,0.2834,2.6291856633668598,2.5489006396383047,0.0802850234428082,resnet32,0.3107,0.3046,2.6478209505704315,2.5720632663843306,0.07575768396385353,resnet32,0.2896,0.2848,2.660527351904999,2.5819506255740468,0.07857672607695515,resnet32,0.2897,0.2886,2.761926644905047,2.677502205426043,0.08442444048440931,resnet32,0.2849,0.2818,2.8192225742069157,2.731194303117015,0.08802826711061326,resnet32,0.2982,0.2922,2.624678474258293,2.5477604390206663,0.07691803932274607,resnet32,0.2655,0.2666,2.746256062591618,2.6626954657787625,0.08356059589211574,resnet32,0.3446,0.3402,2.60402955792167,2.5150174683129247,0.0890120916724713,resnet32,0.2593,0.263,2.796029046516527,2.711526357653466,0.08450268996371464,resnet32,0.2814,0.2812,2.664944117719477,2.5884747114032507,0.07646940394558689,resnet32,0.2724,0.2742,2.73140147599307,2.6525704969059336,0.078830980791033,4495333.333333333,0.0,17981333.333333332,89906666.66666666,1078880000.0
resnet32x12_cifar100_K12_dmle-t6of11_seed0004_d018,d018,resnet32:12,cifar100,12,dml,dmle-t6of11,ensemble,6,11,1.0,allreduce,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,5640048,5,0.1,11,0.545455,102.62,0.30444999999999994,0.015553322260318967,0.2793,0.3336,0.3516,0.04715000000000008,0.30116666666666675,0.346,0.5317272727272725,0.575680451372211,0.5292060606060603,0.580558105763322,0.30444999999999994,resnet32,0.3113,0.3082,2.529812739823352,2.444944416257468,0.08486832229589875,resnet32,0.3336,0.3286,2.47725798799233,2.389879733493382,0.08737825387453829,resnet32,0.312,0.3098,2.4988858650692483,2.4150497788055376,0.08383608723736623,resnet32,0.2971,0.2962,2.5029125001958827,2.4170611687004566,0.08585133312524042,resnet32,0.2958,0.2826,2.622601391916925,2.5284792384640737,0.09412215520966459,resnet32,0.3077,0.3052,2.6878029985184018,2.587665257128802,0.10013774564405056,resnet32,0.2793,0.2746,2.485458853739229,2.401170743460005,0.08428810787683522,resnet32,0.2919,0.2928,2.5963795801455323,2.506961838257584,0.08941774129528891,resnet32,0.3331,0.33,2.4626999610865656,2.36927622014826,0.09342374273745174,resnet32,0.2992,0.298,2.632174773311073,2.5426092554222453,0.08956551484086296,resnet32,0.3004,0.2996,2.5025172037157146,2.41670236364007,0.08581484162079339,resnet32,0.292,0.2884,2.5642983000725508,2.4766342033716766,0.08766409572721882,4495333.333333333,0.0,17981333.333333332,107887999.99999999,1294655999.9999998
resnet32x12_cifar100_K12_dmle-t6of11_seed0004_d018,d018,resnet32:12,cifar100,12,dml,dmle-t6of11,ensemble,6,11,1.0,allreduce,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,5640048,6,0.1,11,0.545455,104.42,0.33760833333333334,0.02043026587905524,0.2985,0.3679,0.3821,0.04449166666666665,0.33555,0.3842,0.5198878787878788,0.5700250607427163,0.5194696969696969,0.5868973825228612,0.33760833333333334,resnet32,0.3522,0.3494,2.4236019009893592,2.333035761321133,0.09056613757275045,resnet32,0.3589,0.3556,2.3824547620659526,2.288766911253333,0.09368784848431294,resnet32,0.3484,0.3554,2.3912100407548924,2.2997684497386217,0.09144159141843292,resnet32,0.3679,0.3584,2.3902806626124815,2.298140089958906,0.09214056966910986,resnet32,0.3084,0.3014,2.5251106765459883,2.4217892444946547,0.10332143014635552,resnet32,0.3237,0.315,2.580579962412065,2.470608575777574,0.10997138585133309,resnet32,0.2985,0.2996,2.3756395558064636,2.2844021709805187,0.09123738529160619,resnet32,0.3289,0.3286,2.4853335774757643,2.390156747942621,0.09517682656984437,resnet32,0.3306,0.3342,2.357949848710136,2.2598409004170787,0.0981089473829012,resnet32,0.3367,0.3324,2.501633536409248,2.407648481428623,0.0939850539223037,resnet32,0.3621,0.3598,2.3911616297608074,2.2991095672954214,0.09205206528052011,resnet32,0.335,0.3368,2.4470478021963076,2.3522015149620445,0.09484628994356502,4495333.333333333,0.0,17981333.333333332,125869333.33333331,1510431999.9999998
resnet32x12_cifar100_K12_dmle-t6of11_seed0004_d018,d018,resnet32:12,cifar100,12,dml,dmle-t6of11,ensemble,6,11,1.0,allreduce,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,5640048,7,0.1,11,0.545455,102.92,0.3486666666666667,0.022003838049051552,0.3111,0.3925,0.4031,0.054433333333333334,0.35069999999999996,0.4096,0.5198575757575759,0.5621392980200691,0.5221090909090909,0.5630228983215187,0.3486666666666667,resnet32,0.3569,0.3612,2.331236630678177,2.2369459992782637,0.09429063150574538,resnet32,0.3925,0.3856,2.295841458338228,2.1983495134521616,0.0974919426000931,resnet32,0.358,0.3566,2.299574806608937,2.203703677112406,0.09587113150734115,resnet32,0.3378,0.3376,2.3039197161455047,2.2069646458734167,0.09695507113991136,resnet32,0.3437,0.3464,2.445556089451367,2.336838276379488,0.1087178135798736,resnet32,0.3111,0.3086,2.495125417004932,2.3804662061685864,0.11465921123850752,resnet32,0.3204,0.3236,2.299163443629037,2.2039113657718357,0.09525207466107201,resnet32,0.3315,0.3412,2.3912526060911743,2.292056374929168,0.0991962267593904,resnet32,0.3725,0.3806,2.2743089334531263,2.1729263053698973,0.10138262867588889,resnet32,0.3389,0.3434,2.402153202078559,2.3048013275997206,0.09735187527257949,resnet32,0.3517,0.3552,2.2962747245011004,2.199972548268058,0.09630217591554603,resnet32,0.369,0.3684,2.3443114923482593,2.247212613170797,0.09709888010878455,4495333.333333333,0.0,17981333.333333332,143850666.66666666,1726208000.0
resnet32x12_cifar100_K12_dmle-t6of11_seed0004_d018,d018,resnet32:12,cifar100,12,dml,dmle-t6of11,ensemble,6,11,1.0,allreduce,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,5640048,8,0.1,11,0.545455,103.08,0.33831666666666665,0.02815282204129612,0.2924,0.3946,0.3942,0.05588333333333334,0.33965,0.3962,0.534987878787879,0.5545729468711311,0.5366151515151516,0.5636646435549201,0.33831666666666665,resnet32,0.3305,0.33,2.266294413669543,2.1687320577488705,0.0975623567673293,resnet32,0.3216,0.3258,2.240598163482818,2.1414662072943016,0.09913195714100519,resnet32,0.351,0.3558,2.2402009872550313,2.1415433909066697,0.09865759630602869,resnet32,0.3946,0.3936,2.24751538309184,2.147646274925633,0.09986911013468423,resnet32,0.3181,0.3156,2.3868356731466274,2.2735453993082047,0.11329027284360067,resnet32,0.3455,0.3386,2.4243044550107284,2.3099965739317914,0.11430788203142583,resnet32,0.3755,0.3774,2.238459759137847,2.1405509300529957,0.09790882952934639,resnet32,0.2924,0.2978,2.330654079941186,2.226322253827344,0.10433182926763865,resnet32,0.3018,0.3,2.2166897635906935,2.113772499459711,0.10291726620529186,resnet32,0.3432,0.3458,2.3252873430875214,2.2242379374802113,0.10104940677146343,resnet32,0.3271,0.337,2.2361638468097556,2.137474163858728,0.09868968032639135,resnet32,0.3585,0.3584,2.2762526901946827,2.175963497127999,0.10028919332068074,4495333.333333333,0.0,17981333.333333332,161832000.0,1941984000.0
resnet32x12_cifar100_K12_dmle-t6of11_seed0004_d018,d018,resnet32:12,cifar100,12,dml,dmle-t6of11,ensemble,6,11,1.0,allreduce,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,5640048,9,0.1,11,0.545455,102.24,0.3845416666666666,0.018204919588458005,0.3441,0.417,0.453,0.0684583333333334,0.37461666666666665,0.4352,0.5118363636363638,0.5623375725893606,0.5120424242424243,0.5594910886811657,0.3845416666666666,resnet32,0.3755,0.3646,2.2147616131061856,2.1138297967951405,0.10093181616288018,resnet32,0.417,0.408,2.1950109382583336,2.0922979307784275,0.1027130070142448,resnet32,0.3812,0.3766,2.17879219234667,2.0774115920066833,0.10138059807517989,resnet32,0.3943,0.3802,2.1916730088943783,2.089230257848447,0.10244274740530686,resnet32,0.365,0.3606,2.332823772491379,2.2152784190733326,0.11754534981975501,resnet32,0.3742,0.356,2.3311090511693195,2.220073265785521,0.11103578091768379,resnet32,0.3908,0.3824,2.1830093090168456,2.0824035174128683,0.10060579056682234,resnet32,0.3928,0.383,2.2688903187147598,2.161613799800927,0.10727651576003568,resnet32,0.3992,0.3848,2.1652369993654164,2.0590633934533056,0.10617360614494166,resnet32,0.3441,0.339,2.2687290016223085,2.1637780327688563,0.10495096890636804,resnet32,0.4008,0.3902,2.1846923614767464,2.081908105618574,0.10278425754090263,resnet32,0.3796,0.37,2.2172117062251675,2.1147535993632944,0.1024581124921414,4495333.333333333,0.0,17981333.333333332,179813333.33333334,2157760000.0
