run_id,run_tag,cohort,dataset,K,arm,arm_label,target,comm_on,comm_block,kd_scale,comm_accounting,seed,epochs,batch_size,base_lr,momentum,weight_decay,nesterov,graph_seed,lr_step,lr_gamma,kd_T,k_matchings,k_anneal,match_weight,kappa,rematch_every_epochs,recency_lambda,recency_gamma,peel_weighting,graph,label_noise_rate,actual_noise_rate,noise_seed,split_seed,n_train,n_valid,n_test,cohort_params,epoch,lr,k_current,comm_duty,epoch_seconds,avg_test_acc,std_test_acc,min_test_acc,max_test_acc,ensemble_test_acc,ens_minus_avg_test,avg_val_acc,ensemble_val_acc,disagreement_val,rho_val,disagreement_test,rho_test,avg_test_acc_resnet32,model_00_arch,model_00_test_acc,model_00_val_acc,model_00_train_loss,model_00_ce_loss,model_00_kd_loss,model_01_arch,model_01_test_acc,model_01_val_acc,model_01_train_loss,model_01_ce_loss,model_01_kd_loss,model_02_arch,model_02_test_acc,model_02_val_acc,model_02_train_loss,model_02_ce_loss,model_02_kd_loss,model_03_arch,model_03_test_acc,model_03_val_acc,model_03_train_loss,model_03_ce_loss,model_03_kd_loss,model_04_arch,model_04_test_acc,model_04_val_acc,model_04_train_loss,model_04_ce_loss,model_04_kd_loss,model_05_arch,model_05_test_acc,model_05_val_acc,model_05_train_loss,model_05_ce_loss,model_05_kd_loss,model_06_arch,model_06_test_acc,model_06_val_acc,model_06_train_loss,model_06_ce_loss,model_06_kd_loss,model_07_arch,model_07_test_acc,model_07_val_acc,model_07_train_loss,model_07_ce_loss,model_07_kd_loss,model_08_arch,model_08_test_acc,model_08_val_acc,model_08_train_loss,model_08_ce_loss,model_08_kd_loss,model_09_arch,model_09_test_acc,model_09_val_acc,model_09_train_loss,model_09_ce_loss,model_09_kd_loss,model_10_arch,model_10_test_acc,model_10_val_acc,model_10_train_loss,model_10_ce_loss,model_10_kd_loss,model_11_arch,model_11_test_acc,model_11_val_acc,model_11_train_loss,model_11_ce_loss,model_11_kd_loss,comm_logit_floats_epoch,comm_matcher_ints_epoch,comm_bytes_epoch,comm_bytes_cum,comm_bytes_cum_cohort
resnet32x12_cifar100_K12_dmle-t6of11-dose_seed0004_d018,d018,resnet32:12,cifar100,12,dml,dmle-t6of11-dose,ensemble,6,11,1.833333333,allreduce,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,5640048,0,0.1,11,0.545455,114.15,0.04965833333333334,0.014502842154403927,0.0283,0.0786,0.0646,0.014941666666666666,0.04746666666666668,0.0632,0.6819000000000004,0.34267990247567975,0.6827242424242425,0.36383923226193915,0.04965833333333334,resnet32,0.0491,0.0434,4.5093951401385395,4.45018915256316,0.05920599205472337,resnet32,0.0558,0.0552,4.454090208153833,4.389626005495137,0.06446420305292122,resnet32,0.0503,0.045,4.4810616770251235,4.41613317924467,0.06492850027809088,resnet32,0.0498,0.054,4.57416585561904,4.489399663426659,0.08476619036148557,resnet32,0.0374,0.0376,4.53746634857221,4.471654545854438,0.06581180130094501,resnet32,0.0735,0.0712,4.485449605028737,4.377754501321099,0.10769510894897394,resnet32,0.0786,0.0698,4.403047045862133,4.321601619774645,0.08144542321943762,resnet32,0.0438,0.04,4.520957510579716,4.458531119945374,0.06242638743953483,resnet32,0.0521,0.0504,4.520182384686037,4.455926189368421,0.0642561956404031,resnet32,0.0283,0.0266,4.647696004672484,4.538593156093901,0.1091028439815008,resnet32,0.0483,0.0454,4.448414963416078,4.372639329595999,0.07577563770279415,resnet32,0.0289,0.031,4.755339247259227,4.610474823550745,0.14486442191065924,4495333.333333333,0.0,17981333.333333332,17981333.333333332,215776000.0
resnet32x12_cifar100_K12_dmle-t6of11-dose_seed0004_d018,d018,resnet32:12,cifar100,12,dml,dmle-t6of11-dose,ensemble,6,11,1.833333333,allreduce,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,5640048,1,0.1,11,0.545455,112.2,0.13088333333333332,0.01786359581818721,0.0956,0.1581,0.1442,0.013316666666666671,0.13078333333333336,0.1462,0.5382515151515151,0.6052866754052549,0.545287878787879,0.5974451429174213,0.13088333333333332,resnet32,0.1285,0.132,3.9019287181171505,3.8573099699887363,0.0446187465515157,resnet32,0.1581,0.1582,3.8323037576946346,3.777410727332939,0.05489302732960575,resnet32,0.1329,0.1322,3.8543450619009407,3.8053086786107584,0.04903638461308384,resnet32,0.1255,0.1194,3.9295246218415825,3.882778287272562,0.04674633577021516,resnet32,0.1414,0.135,3.9478983228856865,3.8973947831175546,0.050503540307876064,resnet32,0.1346,0.1388,3.8673802214589985,3.8117328861897644,0.05564733669796789,resnet32,0.152,0.1522,3.7889385013417765,3.726215100423856,0.06272340433629738,resnet32,0.1219,0.1268,3.9485635347664356,3.9005950814621015,0.04796845738945359,resnet32,0.1294,0.1256,3.8809876966882837,3.8395368941128254,0.0414508029776202,resnet32,0.102,0.1024,4.1464317529038945,4.041430469602346,0.10500128058166328,resnet32,0.1487,0.1466,3.8557267443022947,3.799404649910602,0.056322091184979814,resnet32,0.0956,0.1002,4.2010668150403285,4.081619504839182,0.11944731511175632,4495333.333333333,0.0,17981333.333333332,35962666.666666664,431552000.0
resnet32x12_cifar100_K12_dmle-t6of11-dose_seed0004_d018,d018,resnet32:12,cifar100,12,dml,dmle-t6of11-dose,ensemble,6,11,1.833333333,allreduce,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,5640048,2,0.1,11,0.545455,112.73,0.18203333333333335,0.01100714414470085,0.1585,0.2014,0.2083,0.02626666666666666,0.18288333333333337,0.2074,0.5589727272727274,0.567677165085311,0.5655242424242424,0.5598208567767935,0.18203333333333335,resnet32,0.2014,0.1992,3.46108494292606,3.3921164995567366,0.06896844058593904,resnet32,0.1915,0.1896,3.399713622914119,3.330271256579594,0.06944236911790953,resnet32,0.1936,0.1992,3.428420215845108,3.358528570018031,0.06989164586940949,resnet32,0.1765,0.1764,3.4689969816668467,3.4022070552137764,0.06678992619907315,resnet32,0.1738,0.1736,3.487706332044168,3.4205385866490277,0.06716774689795618,resnet32,0.1725,0.1708,3.490446613932198,3.4181405918842014,0.07230602266182276,resnet32,0.192,0.1952,3.385343677279624,3.312562756240368,0.0727809209651737,resnet32,0.1818,0.1736,3.503088901666078,3.4355196373706516,0.0675692616390403,resnet32,0.1811,0.181,3.4432603527199137,3.3809373778375713,0.06232297643807463,resnet32,0.1585,0.1626,3.6746438789096745,3.5692461017857897,0.10539777913469482,resnet32,0.183,0.1856,3.4194655418395996,3.346683615987951,0.0727819246980785,resnet32,0.1787,0.1878,3.6139098595489156,3.5268568484620615,0.08705301328816197,4495333.333333333,0.0,17981333.333333332,53944000.0,647328000.0
resnet32x12_cifar100_K12_dmle-t6of11-dose_seed0004_d018,d018,resnet32:12,cifar100,12,dml,dmle-t6of11-dose,ensemble,6,11,1.833333333,allreduce,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,5640048,3,0.1,11,0.545455,112.73,0.235175,0.017191476812653414,0.2007,0.2579,0.2738,0.03862499999999999,0.24043333333333336,0.2772,0.5555090909090911,0.579011481686769,0.5640469696969697,0.5731876750103376,0.235175,resnet32,0.2566,0.261,3.101227357306264,3.009011600505222,0.09221575955267657,resnet32,0.2536,0.263,3.0845385403795675,2.9988641789691015,0.08567436095538804,resnet32,0.24,0.251,3.089188441634178,2.998990734192458,0.09019770780154927,resnet32,0.2109,0.2134,3.1235782934183423,3.0368475829335777,0.08673071204049682,resnet32,0.2258,0.225,3.1197624318301678,3.0321201519532637,0.08764228023673323,resnet32,0.2418,0.2478,3.172055431726304,3.0766295065934006,0.0954259261065586,resnet32,0.2397,0.2454,3.08088604868813,2.9916939200325445,0.08919213101564144,resnet32,0.2579,0.2568,3.1271637718785894,3.034667658196254,0.09249611524865031,resnet32,0.2007,0.208,3.101939731700854,3.0198452960361135,0.08209443575998937,resnet32,0.2194,0.2244,3.2722140740264547,3.161440805616704,0.1107732691082426,resnet32,0.2351,0.2432,3.071670312095772,2.981406891887838,0.09026341977402229,resnet32,0.2406,0.2462,3.190736773677848,3.0943214131349865,0.09641536088152365,4495333.333333333,0.0,17981333.333333332,71925333.33333333,863104000.0
resnet32x12_cifar100_K12_dmle-t6of11-dose_seed0004_d018,d018,resnet32:12,cifar100,12,dml,dmle-t6of11-dose,ensemble,6,11,1.833333333,allreduce,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,5640048,4,0.1,11,0.545455,105.16,0.2610166666666667,0.018849086332115825,0.2362,0.2904,0.2993,0.038283333333333336,0.25858333333333333,0.2958,0.5454757575757574,0.5914489988686475,0.5452848484848485,0.581135162180658,0.2610166666666667,resnet32,0.2667,0.264,2.8400774865665217,2.7350513515147297,0.10502613467079672,resnet32,0.2904,0.2872,2.8362406962974505,2.7351719821718605,0.10106871711005541,resnet32,0.241,0.238,2.8424883010712536,2.737555899403312,0.10493240255693143,resnet32,0.2417,0.2392,2.874931913885203,2.7710854025049643,0.10384650920009748,resnet32,0.2775,0.2774,2.874257767065005,2.7724012129686098,0.1018565568480302,resnet32,0.2362,0.2372,2.936031089587645,2.8210099786520004,0.11502111392011019,resnet32,0.2878,0.2864,2.8583158816803587,2.7519438771361653,0.10637200352820483,resnet32,0.2751,0.261,2.8597584779966962,2.748553315685554,0.11120516480877995,resnet32,0.2362,0.2366,2.863642264834859,2.765395314856009,0.09824694773520935,resnet32,0.2527,0.251,2.9556185145947067,2.843589550392194,0.11202896147204394,resnet32,0.2566,0.2586,2.8271482078866526,2.722430154342543,0.10471805358644236,resnet32,0.2703,0.2664,2.9150529381903736,2.8058284622701732,0.1092244753910398,4495333.333333333,0.0,17981333.333333332,89906666.66666666,1078880000.0
resnet32x12_cifar100_K12_dmle-t6of11-dose_seed0004_d018,d018,resnet32:12,cifar100,12,dml,dmle-t6of11-dose,ensemble,6,11,1.833333333,allreduce,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,5640048,5,0.1,11,0.545455,121.77,0.29645,0.022246441663031555,0.2553,0.3301,0.3383,0.04185,0.29255000000000003,0.3386,0.5392575757575759,0.5827535528207048,0.5388545454545454,0.5854120940940586,0.29645,resnet32,0.3081,0.3002,2.668350101025267,2.549862154336138,0.11848794643513182,resnet32,0.3035,0.3006,2.6717869483611802,2.557030431248925,0.11475651806474409,resnet32,0.2973,0.2918,2.6703344727443024,2.5548519023101437,0.11548256780952215,resnet32,0.277,0.276,2.6969159223477948,2.5842007850720123,0.11271513433364982,resnet32,0.321,0.3168,2.699059620499611,2.5867987180298027,0.11226090259680693,resnet32,0.2891,0.2908,2.7868066931312736,2.654025246135213,0.13278144530274652,resnet32,0.3301,0.3232,2.6896396096457136,2.573464657772671,0.11617494905790822,resnet32,0.2909,0.282,2.6765167574313553,2.5541030392050743,0.12241371784528549,resnet32,0.322,0.3096,2.69304154610092,2.5819740769538013,0.11106747105209665,resnet32,0.262,0.2606,2.751097196882421,2.631198750639504,0.11989844541742721,resnet32,0.3011,0.3026,2.666131949221546,2.549811715090817,0.11632023383439942,resnet32,0.2553,0.2564,2.734945836392316,2.6148689338429407,0.12007690472951667,4495333.333333333,0.0,17981333.333333332,107887999.99999999,1294655999.9999998
resnet32x12_cifar100_K12_dmle-t6of11-dose_seed0004_d018,d018,resnet32:12,cifar100,12,dml,dmle-t6of11-dose,ensemble,6,11,1.833333333,allreduce,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,5640048,6,0.1,11,0.545455,109.81,0.312375,0.016306855664617467,0.2764,0.334,0.3576,0.04522499999999996,0.31303333333333333,0.362,0.5286696969696969,0.5758072357811014,0.5287969696969695,0.5919995355763444,0.312375,resnet32,0.3262,0.3206,2.5456936677748505,2.4158021204850892,0.12989154870791192,resnet32,0.3313,0.3198,2.546325809237632,2.423518521033905,0.12280728966421024,resnet32,0.3108,0.3132,2.55616191317412,2.429271276532249,0.12689063643020662,resnet32,0.2764,0.2798,2.5725376812571827,2.4481672668321566,0.12437041290104389,resnet32,0.3072,0.3112,2.577062616463412,2.4531796831976282,0.1238829344299368,resnet32,0.2983,0.3026,2.6849116669459776,2.536382981322028,0.14852868469262664,resnet32,0.3234,0.3206,2.5719294266944583,2.4444741733710873,0.12745525512251665,resnet32,0.3207,0.3304,2.5494894690134307,2.417000100185925,0.13248936577954076,resnet32,0.334,0.3352,2.5726626752452417,2.447457853196697,0.125204824461517,resnet32,0.2978,0.3028,2.612045759673823,2.481948573988947,0.13009718358940023,resnet32,0.3223,0.3216,2.545720699835907,2.4207698797637764,0.12495082168077881,resnet32,0.3001,0.2986,2.604415486651388,2.472994472492825,0.13142101318490776,4495333.333333333,0.0,17981333.333333332,125869333.33333331,1510431999.9999998
resnet32x12_cifar100_K12_dmle-t6of11-dose_seed0004_d018,d018,resnet32:12,cifar100,12,dml,dmle-t6of11-dose,ensemble,6,11,1.833333333,allreduce,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,5640048,7,0.1,11,0.545455,111.59,0.3301,0.027273644176506132,0.2828,0.3736,0.3837,0.05359999999999998,0.33335,0.3848,0.5302060606060605,0.569177777311907,0.5328181818181817,0.571644870049371,0.3301,resnet32,0.3168,0.3236,2.4383003122427245,2.302302957597104,0.13599735458212142,resnet32,0.3588,0.362,2.4497180056165564,2.316643641245636,0.1330743650059131,resnet32,0.3167,0.325,2.461324601518837,2.327562329274687,0.13376227243464778,resnet32,0.3736,0.3744,2.4765116438608277,2.3434307265349408,0.13308091785504736,resnet32,0.3718,0.3676,2.482199764048511,2.349188286641782,0.1330114785073833,resnet32,0.3418,0.3432,2.6023433709686454,2.440741140564734,0.1616022310177372,resnet32,0.2904,0.3004,2.4679528913376005,2.332334193316373,0.13561869848688896,resnet32,0.3312,0.3382,2.4487423525953833,2.3095908666198905,0.139151487626474,resnet32,0.2828,0.2836,2.482144749977372,2.346376635980877,0.1357681120068512,resnet32,0.3233,0.328,2.5055401521650227,2.3669343942945655,0.13860575619831003,resnet32,0.32,0.3206,2.448664014820348,2.3161795454269107,0.1324844695204361,resnet32,0.334,0.3336,2.491823503070257,2.352882233024998,0.13894127017225733,4495333.333333333,0.0,17981333.333333332,143850666.66666666,1726208000.0
resnet32x12_cifar100_K12_dmle-t6of11-dose_seed0004_d018,d018,resnet32:12,cifar100,12,dml,dmle-t6of11-dose,ensemble,6,11,1.833333333,allreduce,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,5640048,8,0.1,11,0.545455,112.16,0.3339916666666667,0.026686309171974718,0.3017,0.3857,0.3817,0.0477083333333333,0.3345833333333333,0.3844,0.5086545454545455,0.5863743222062843,0.5136469696969695,0.5919854275293747,0.3339916666666667,resnet32,0.3857,0.377,2.3704848316582767,2.229350574145263,0.1411342574495145,resnet32,0.3437,0.3462,2.376408147371628,2.2376466219059448,0.13876152800565417,resnet32,0.3105,0.3088,2.390571341934529,2.2484696057032454,0.1421017362101173,resnet32,0.3184,0.3212,2.4143037509850482,2.274857473813675,0.13944627503356474,resnet32,0.3115,0.3112,2.4074437425217847,2.2670461515134033,0.1403975912835449,resnet32,0.3547,0.3486,2.523532164537094,2.3566257399930195,0.16690642412074588,resnet32,0.3426,0.3436,2.3916173462163317,2.250132291154428,0.14148505571806294,resnet32,0.3462,0.3568,2.3778270239179786,2.233842098069462,0.14398492282171818,resnet32,0.3737,0.3758,2.4111183155328035,2.2700193510814146,0.14109896862117405,resnet32,0.3068,0.309,2.420095706866546,2.2776381390338596,0.1424575688910078,resnet32,0.3017,0.3,2.379460944709453,2.2424869515340435,0.13697399497455495,resnet32,0.3124,0.3168,2.409170725298199,2.265355709601532,0.14381501508284023,4495333.333333333,0.0,17981333.333333332,161832000.0,1941984000.0
resnet32x12_cifar100_K12_dmle-t6of11-dose_seed0004_d018,d018,resnet32:12,cifar100,12,dml,dmle-t6of11-dose,ensemble,6,11,1.833333333,allreduce,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,5640048,9,0.1,11,0.545455,111.96,0.36975833333333336,0.01383193517030628,0.3429,0.3914,0.4306,0.06084166666666663,0.36271666666666663,0.4176,0.5112575757575759,0.5725039420558143,0.5115454545454545,0.5636545950819153,0.36975833333333336,resnet32,0.3835,0.3686,2.3042581536891786,2.1580177806317806,0.14624037214724178,resnet32,0.3712,0.3612,2.3185575904155318,2.1738049066202207,0.1447526873089373,resnet32,0.344,0.3546,2.3184789949181406,2.1728367246687412,0.1456422671379352,resnet32,0.3717,0.3654,2.355581311509013,2.2081220971251074,0.14745921400290998,resnet32,0.3914,0.3884,2.339996498924765,2.1928122278980235,0.1471842668569562,resnet32,0.3694,0.3684,2.455443150787191,2.284907453778115,0.17053569874472238,resnet32,0.38,0.3724,2.3371723297644746,2.187520743093707,0.14965158662843434,resnet32,0.3607,0.3452,2.314137911932035,2.166012587703087,0.1481253267054192,resnet32,0.3757,0.371,2.3504528272897005,2.2022182509641754,0.14823457679118623,resnet32,0.3728,0.3586,2.3446339145302773,2.19806550510905,0.14656840967522425,resnet32,0.3429,0.3358,2.3156856274740263,2.1711631071838466,0.14452252050184392,resnet32,0.3738,0.363,2.3561624322425234,2.204244689846581,0.15191774444908582,4495333.333333333,0.0,17981333.333333332,179813333.33333334,2157760000.0
