run_id,run_tag,cohort,dataset,K,arm,arm_label,target,comm_on,comm_block,kd_scale,comm_accounting,seed,epochs,batch_size,base_lr,momentum,weight_decay,nesterov,graph_seed,lr_step,lr_gamma,kd_T,k_matchings,k_anneal,match_weight,kappa,rematch_every_epochs,recency_lambda,recency_gamma,peel_weighting,graph,label_noise_rate,actual_noise_rate,noise_seed,split_seed,n_train,n_valid,n_test,cohort_params,epoch,lr,k_current,comm_duty,epoch_seconds,avg_test_acc,std_test_acc,min_test_acc,max_test_acc,ensemble_test_acc,ens_minus_avg_test,avg_val_acc,ensemble_val_acc,disagreement_val,rho_val,disagreement_test,rho_test,avg_test_acc_resnet32,model_00_arch,model_00_test_acc,model_00_val_acc,model_00_train_loss,model_00_ce_loss,model_00_kd_loss,model_01_arch,model_01_test_acc,model_01_val_acc,model_01_train_loss,model_01_ce_loss,model_01_kd_loss,model_02_arch,model_02_test_acc,model_02_val_acc,model_02_train_loss,model_02_ce_loss,model_02_kd_loss,model_03_arch,model_03_test_acc,model_03_val_acc,model_03_train_loss,model_03_ce_loss,model_03_kd_loss,model_04_arch,model_04_test_acc,model_04_val_acc,model_04_train_loss,model_04_ce_loss,model_04_kd_loss,model_05_arch,model_05_test_acc,model_05_val_acc,model_05_train_loss,model_05_ce_loss,model_05_kd_loss,model_06_arch,model_06_test_acc,model_06_val_acc,model_06_train_loss,model_06_ce_loss,model_06_kd_loss,model_07_arch,model_07_test_acc,model_07_val_acc,model_07_train_loss,model_07_ce_loss,model_07_kd_loss,model_08_arch,model_08_test_acc,model_08_val_acc,model_08_train_loss,model_08_ce_loss,model_08_kd_loss,model_09_arch,model_09_test_acc,model_09_val_acc,model_09_train_loss,model_09_ce_loss,model_09_kd_loss,model_10_arch,model_10_test_acc,model_10_val_acc,model_10_train_loss,model_10_ce_loss,model_10_kd_loss,model_11_arch,model_11_test_acc,model_11_val_acc,model_11_train_loss,model_11_ce_loss,model_11_kd_loss,comm_logit_floats_epoch,comm_matcher_ints_epoch,comm_bytes_epoch,comm_bytes_cum,comm_bytes_cum_cohort
resnet32x12_cifar100_K12_dmle-t6of11-dose_seed0002_d018,d018,resnet32:12,cifar100,12,dml,dmle-t6of11-dose,ensemble,6,11,1.833333333,allreduce,2,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,5640048,0,0.1,11,0.545455,137.12,0.03843333333333334,0.014570251275191593,0.0217,0.0791,0.0589,0.02046666666666666,0.03891666666666666,0.0604,0.7891484848484845,0.3033579750992757,0.7889515151515152,0.31515147472927385,0.03843333333333334,resnet32,0.0374,0.0358,4.566699288785458,4.510920059951869,0.05577922828855331,resnet32,0.0404,0.0454,4.6345318691297015,4.560576138171283,0.07395573247247905,resnet32,0.0293,0.0272,4.690537861125036,4.606627124277028,0.08391072454370177,resnet32,0.0791,0.0858,4.488122857768428,4.403028607029807,0.08509424776738425,resnet32,0.0498,0.0534,4.529837597500194,4.467829198999838,0.06200839487957472,resnet32,0.0217,0.021,4.660568663342432,4.601272788237441,0.0592958787145273,resnet32,0.0251,0.0232,4.6425084627487445,4.585808428851041,0.056700030728031627,resnet32,0.0335,0.0344,4.620710215785286,4.539366363801739,0.08134385067255194,resnet32,0.0351,0.0348,4.605178219350901,4.542803815142675,0.06237439975401768,resnet32,0.0412,0.0388,4.624168419025161,4.551282925361937,0.07288548886605316,resnet32,0.0259,0.0264,4.625149281864816,4.552926018834114,0.07222326067461506,resnet32,0.0427,0.0408,4.637793704867363,4.58002000505274,0.05777370374099436,4495333.333333333,0.0,17981333.333333332,17981333.333333332,215776000.0
resnet32x12_cifar100_K12_dmle-t6of11-dose_seed0002_d018,d018,resnet32:12,cifar100,12,dml,dmle-t6of11-dose,ensemble,6,11,1.833333333,allreduce,2,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,5640048,1,0.1,11,0.545455,108.91,0.09305833333333334,0.021534602323289423,0.0496,0.1282,0.1172,0.02414166666666666,0.09421666666666667,0.1244,0.7173545454545454,0.4220021295073767,0.7192454545454547,0.4316674080719738,0.09305833333333334,resnet32,0.1009,0.1026,3.9893237453970043,3.944977844641967,0.04434590218377046,resnet32,0.1045,0.1054,4.026940649883314,3.9862004169686274,0.04074023430637846,resnet32,0.0496,0.0504,4.132341446185654,4.08871897614815,0.04362247427607971,resnet32,0.1282,0.1334,3.9058108583770017,3.8301891765811225,0.07562167971098627,resnet32,0.1134,0.1102,3.9653211131014605,3.9146638888527048,0.050657225074246526,resnet32,0.0969,0.099,4.098549778149887,4.062492597848177,0.036057180867911404,resnet32,0.0597,0.0588,4.121676914393902,4.080824476074088,0.0408524380076084,resnet32,0.1002,0.1022,4.101050474765626,4.053830510513349,0.047219962273216384,resnet32,0.0763,0.0784,4.115488841113719,4.072493572804061,0.042995273262601004,resnet32,0.1041,0.1058,4.004876254634424,3.947640984234485,0.057235270712143654,resnet32,0.0803,0.0772,4.191353369504213,4.124444729902527,0.06690863068533046,resnet32,0.1026,0.1072,4.067441020499576,4.032543235881762,0.03489778405161236,4495333.333333333,0.0,17981333.333333332,35962666.666666664,431552000.0
resnet32x12_cifar100_K12_dmle-t6of11-dose_seed0002_d018,d018,resnet32:12,cifar100,12,dml,dmle-t6of11-dose,ensemble,6,11,1.833333333,allreduce,2,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,5640048,2,0.1,11,0.545455,102.82,0.14985833333333332,0.013262947028805056,0.1144,0.1664,0.1735,0.023641666666666672,0.14635,0.1656,0.5811696969696971,0.5795202678700044,0.5828742424242426,0.5846777159422825,0.14985833333333332,resnet32,0.149,0.1458,3.5542381693693725,3.491230195896192,0.0630079680969092,resnet32,0.1594,0.1546,3.5803994919088753,3.521632734008811,0.058766757169823075,resnet32,0.1144,0.112,3.7094588703052565,3.637937143783678,0.07152172645807943,resnet32,0.1664,0.154,3.5117583965713326,3.440195229581811,0.07156316793142734,resnet32,0.1538,0.1542,3.541592063890262,3.4754256680607796,0.06616639476057819,resnet32,0.1647,0.1614,3.6157340464944188,3.5615177886052565,0.05421625660859387,resnet32,0.1492,0.1444,3.6639680161394854,3.5992909456518563,0.06467707137661902,resnet32,0.1416,0.1418,3.655232637443326,3.5885443535040724,0.06668828270101751,resnet32,0.1602,0.1538,3.692198268730532,3.624094991521402,0.06810327727262946,resnet32,0.1518,0.1496,3.611858423121951,3.539214989678426,0.07264343497809023,resnet32,0.1429,0.1438,3.7356310845776037,3.6569579182700678,0.07867316728119146,resnet32,0.1449,0.1408,3.6131415353579954,3.554522223093293,0.05861931698481468,4495333.333333333,0.0,17981333.333333332,53944000.0,647328000.0
resnet32x12_cifar100_K12_dmle-t6of11-dose_seed0002_d018,d018,resnet32:12,cifar100,12,dml,dmle-t6of11-dose,ensemble,6,11,1.833333333,allreduce,2,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,5640048,3,0.1,11,0.545455,102.53,0.21392500000000003,0.01320044980294233,0.1972,0.2378,0.2471,0.033174999999999955,0.20875000000000002,0.2384,0.5458575757575758,0.583427883898477,0.5483651515151519,0.5971464032909302,0.21392500000000003,resnet32,0.2017,0.1912,3.1752090230584145,3.0908976227722387,0.08431139866694469,resnet32,0.2111,0.209,3.219765942205082,3.1409685615111482,0.07879737836562774,resnet32,0.2115,0.1992,3.3268821266564457,3.234257984906435,0.09262414128434929,resnet32,0.2378,0.2292,3.16552367603237,3.0827111801640554,0.08281249684196981,resnet32,0.1972,0.1982,3.1944586472077803,3.1160060607574205,0.07845258585770022,resnet32,0.2096,0.206,3.2443906373598357,3.1656792238354683,0.07871141284704208,resnet32,0.2373,0.2286,3.23276368833401,3.14739871465347,0.08536497427319939,resnet32,0.1992,0.1944,3.2787805033678357,3.1908209537240593,0.08795955386647786,resnet32,0.209,0.2056,3.2724620218981397,3.1874214349822565,0.08504058821761812,resnet32,0.2116,0.2098,3.265466570515524,3.171168289062652,0.09429828028871932,resnet32,0.2111,0.2094,3.3150531280447137,3.2248269383880226,0.09022618922277946,resnet32,0.23,0.2244,3.2543066557158125,3.174167373640971,0.08013928400098601,4495333.333333333,0.0,17981333.333333332,71925333.33333333,863104000.0
resnet32x12_cifar100_K12_dmle-t6of11-dose_seed0002_d018,d018,resnet32:12,cifar100,12,dml,dmle-t6of11-dose,ensemble,6,11,1.833333333,allreduce,2,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,5640048,4,0.1,11,0.545455,102.73,0.22489166666666663,0.019519753171822866,0.1738,0.2507,0.2493,0.024408333333333365,0.21775,0.2382,0.5113424242424244,0.5824859369834554,0.5147090909090909,0.5945735548520608,0.22489166666666663,resnet32,0.2206,0.2148,2.8993055315857585,2.798981252380393,0.10032427933236415,resnet32,0.2114,0.1992,2.950949880548499,2.8559073619544506,0.09504251601174474,resnet32,0.2157,0.2102,3.028522043404254,2.9200343032452194,0.10848774051886391,resnet32,0.229,0.2226,2.8967010463503273,2.801515331661159,0.09518571565224027,resnet32,0.2298,0.2302,2.935666989873756,2.8423160280693662,0.09335096484177154,resnet32,0.2158,0.21,2.974450774829496,2.872551150281321,0.10189962317235768,resnet32,0.2456,0.2342,2.9356266995045273,2.8341455046426165,0.10148119685155424,resnet32,0.2507,0.2436,2.980611351403323,2.8756148764355616,0.10499647562392056,resnet32,0.2388,0.2354,2.9648817090148274,2.862955230203542,0.10192647872662003,resnet32,0.2264,0.2162,2.9858128767121923,2.8774302967570047,0.10838258065367964,resnet32,0.1738,0.1668,3.0144238106229087,2.910063013773073,0.10436079804573885,resnet32,0.2411,0.2298,2.9672087617218494,2.8716740780933336,0.09553468650714918,4495333.333333333,0.0,17981333.333333332,89906666.66666666,1078880000.0
resnet32x12_cifar100_K12_dmle-t6of11-dose_seed0002_d018,d018,resnet32:12,cifar100,12,dml,dmle-t6of11-dose,ensemble,6,11,1.833333333,allreduce,2,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,5640048,5,0.1,11,0.545455,103.02,0.30010833333333337,0.02627056205252479,0.2528,0.3386,0.3437,0.04359166666666664,0.2972333333333333,0.3402,0.5110303030303031,0.6101914944204591,0.5219409090909091,0.6057873480981135,0.30010833333333337,resnet32,0.3158,0.3148,2.7127387466078456,2.601704715327783,0.11103403216905215,resnet32,0.2738,0.2802,2.766159085726196,2.6567296991971405,0.10942938686771826,resnet32,0.2946,0.2936,2.8372135023501786,2.715792487968098,0.12142101664688777,resnet32,0.3136,0.31,2.7124703601002693,2.6040367602624674,0.10843359886414626,resnet32,0.3186,0.316,2.7700639248571615,2.6629276797175407,0.10713624414479868,resnet32,0.3172,0.3194,2.780703903937882,2.664352511479096,0.11635139040564271,resnet32,0.3386,0.3298,2.7381507209078833,2.6213453208858315,0.11680540173653174,resnet32,0.2682,0.2628,2.778686153956435,2.6625961258330126,0.11609002645127475,resnet32,0.3044,0.3032,2.763179537247528,2.650246761400591,0.11293277730741962,resnet32,0.2724,0.2728,2.8058062581853433,2.6847861300815237,0.12102012685500085,resnet32,0.2528,0.2414,2.8178853375667874,2.6998897567391396,0.11799558091231367,resnet32,0.3313,0.3228,2.7808079777116124,2.6730458147146483,0.10776216361079026,4495333.333333333,0.0,17981333.333333332,107887999.99999999,1294655999.9999998
resnet32x12_cifar100_K12_dmle-t6of11-dose_seed0002_d018,d018,resnet32:12,cifar100,12,dml,dmle-t6of11-dose,ensemble,6,11,1.833333333,allreduce,2,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,5640048,6,0.1,11,0.545455,103.48,0.3195083333333333,0.017059868030621518,0.2898,0.3449,0.3658,0.04629166666666673,0.31825000000000003,0.3642,0.512460606060606,0.5981314149605846,0.5139060606060606,0.6044839801008042,0.3195083333333333,resnet32,0.3098,0.3068,2.5919656684114174,2.471727796237577,0.12023787064985796,resnet32,0.3366,0.3454,2.6538619222966107,2.533024584027854,0.12083733625794676,resnet32,0.2898,0.285,2.7100954033773053,2.5817112477326933,0.12838415856557814,resnet32,0.3449,0.3478,2.5916184962473134,2.4750148455866356,0.11660364831120452,resnet32,0.3144,0.301,2.6647168458862738,2.546305684542114,0.1184111616828225,resnet32,0.3052,0.2972,2.637969783083959,2.5117626423862847,0.12620714025317945,resnet32,0.338,0.3382,2.6060594960369845,2.4805416623977097,0.12551783311011439,resnet32,0.3292,0.3304,2.645708756521344,2.5228302500803363,0.1228785068643364,resnet32,0.3248,0.3264,2.6239509746770966,2.499910019507462,0.12404095188883896,resnet32,0.3112,0.3088,2.6849432780661364,2.5550648802044718,0.12987839872948825,resnet32,0.2954,0.2944,2.7031658965755594,2.574621534821662,0.1285443620078943,resnet32,0.3348,0.3376,2.658878828822212,2.5415868892927063,0.11729193963533775,4495333.333333333,0.0,17981333.333333332,125869333.33333331,1510431999.9999998
resnet32x12_cifar100_K12_dmle-t6of11-dose_seed0002_d018,d018,resnet32:12,cifar100,12,dml,dmle-t6of11-dose,ensemble,6,11,1.833333333,allreduce,2,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,5640048,7,0.1,11,0.545455,102.83,0.3193083333333333,0.014388563649262867,0.3009,0.355,0.3692,0.04989166666666667,0.31083333333333335,0.3556,0.5165484848484849,0.5920255465318403,0.5173121212121212,0.5907465924582828,0.3193083333333333,resnet32,0.3204,0.3134,2.4944200078872116,2.363722192462195,0.1306978151710196,resnet32,0.3192,0.3118,2.5590692279352383,2.4266583430157467,0.1324108830356801,resnet32,0.3025,0.2882,2.6084052998233926,2.4712072746320204,0.137198026440191,resnet32,0.3246,0.32,2.4995638125322084,2.3717032953758133,0.12786051745272495,resnet32,0.3076,0.2998,2.5794823601503265,2.45042241059921,0.1290599521757527,resnet32,0.3009,0.2976,2.5297597218304873,2.3921953954479913,0.13756432964212514,resnet32,0.3114,0.3104,2.519982047379017,2.3838454691523854,0.13613657839596272,resnet32,0.3211,0.3134,2.5506531470878557,2.417763810266148,0.1328893364407122,resnet32,0.3318,0.305,2.521427387202328,2.386866961859844,0.13456042197702284,resnet32,0.355,0.3476,2.5995137258009477,2.4563825106756254,0.14313121313567867,resnet32,0.3086,0.2974,2.603663329543038,2.4663927719335663,0.13727055809629912,resnet32,0.3286,0.3254,2.572263566269116,2.4444624859501016,0.12780107964168896,4495333.333333333,0.0,17981333.333333332,143850666.66666666,1726208000.0
resnet32x12_cifar100_K12_dmle-t6of11-dose_seed0002_d018,d018,resnet32:12,cifar100,12,dml,dmle-t6of11-dose,ensemble,6,11,1.833333333,allreduce,2,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,5640048,8,0.1,11,0.545455,102.84,0.3536416666666667,0.015168028784987918,0.3321,0.378,0.4009,0.04725833333333329,0.35126666666666667,0.3944,0.4827121212121211,0.6061499127581644,0.487790909090909,0.6065418200410233,0.3536416666666667,resnet32,0.3722,0.3702,2.421281349252571,2.286770426075567,0.13451092461632055,resnet32,0.3734,0.3642,2.472201415930282,2.3340185882354323,0.1381828268058598,resnet32,0.3559,0.3494,2.5393807877871124,2.3939697337760166,0.1454110571013933,resnet32,0.3651,0.3594,2.423344677144831,2.2901600443504075,0.13318463148210535,resnet32,0.3446,0.3412,2.501371614804322,2.366173079745336,0.13519854096441783,resnet32,0.3365,0.3372,2.4510195629501883,2.3067483441396193,0.1442712206732143,resnet32,0.3321,0.338,2.43904176811603,2.2979954708028925,0.14104629900645127,resnet32,0.378,0.3738,2.4675665484233336,2.3301149173216387,0.1374516319906847,resnet32,0.3544,0.3614,2.439842589199543,2.2999244308607145,0.1399181583388285,resnet32,0.3529,0.3564,2.5250583678822625,2.3734751853414555,0.15158318116498942,resnet32,0.344,0.3314,2.5190566896714945,2.3783757913519037,0.1406808983407576,resnet32,0.3346,0.3326,2.495321429588578,2.3590941705148327,0.13622725917957723,4495333.333333333,0.0,17981333.333333332,161832000.0,1941984000.0
resnet32x12_cifar100_K12_dmle-t6of11-dose_seed0002_d018,d018,resnet32:12,cifar100,12,dml,dmle-t6of11-dose,ensemble,6,11,1.833333333,allreduce,2,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,5640048,9,0.1,11,0.545455,121.5,0.3254416666666667,0.027357066677957672,0.2679,0.3564,0.3811,0.05565833333333331,0.3214833333333333,0.374,0.5485151515151515,0.5353372244514685,0.5495030303030305,0.5460146500323828,0.3254416666666667,resnet32,0.344,0.3464,2.358146683228287,2.2170095423405822,0.14113713885572823,resnet32,0.2679,0.2722,2.4263015587560157,2.2815751069310037,0.14472644837488505,resnet32,0.3511,0.354,2.487189033830708,2.3348007583144037,0.15238827689212153,resnet32,0.3287,0.3184,2.366459022360769,2.230277990075675,0.13618103459223427,resnet32,0.3073,0.3034,2.4568139092827384,2.313306034288623,0.14350787615826863,resnet32,0.3417,0.3362,2.3924696315079927,2.241125547411767,0.15134408329190177,resnet32,0.3555,0.3478,2.3833334811709146,2.2379154872826557,0.1454179942269217,resnet32,0.3375,0.3322,2.4073502136902376,2.262115203182806,0.14523500718430363,resnet32,0.3124,0.315,2.381090745329857,2.234940483150157,0.14615026660348204,resnet32,0.3564,0.346,2.4651756676083263,2.309184954925017,0.15599071346646684,resnet32,0.3205,0.3074,2.4536058379506525,2.306971321051771,0.14663451577706094,resnet32,0.2823,0.2788,2.438203998926011,2.296485961330208,0.14171803969127889,4495333.333333333,0.0,17981333.333333332,179813333.33333334,2157760000.0
