run_id,run_tag,cohort,dataset,K,arm,arm_label,target,comm_on,comm_block,kd_scale,comm_accounting,seed,epochs,batch_size,base_lr,momentum,weight_decay,nesterov,graph_seed,lr_step,lr_gamma,kd_T,k_matchings,k_anneal,match_weight,kappa,rematch_every_epochs,recency_lambda,recency_gamma,peel_weighting,graph,label_noise_rate,actual_noise_rate,noise_seed,split_seed,n_train,n_valid,n_test,cohort_params,epoch,lr,k_current,comm_duty,epoch_seconds,avg_test_acc,std_test_acc,min_test_acc,max_test_acc,ensemble_test_acc,ens_minus_avg_test,avg_val_acc,ensemble_val_acc,disagreement_val,rho_val,disagreement_test,rho_test,avg_test_acc_resnet32,model_00_arch,model_00_test_acc,model_00_val_acc,model_00_train_loss,model_00_ce_loss,model_00_kd_loss,model_01_arch,model_01_test_acc,model_01_val_acc,model_01_train_loss,model_01_ce_loss,model_01_kd_loss,model_02_arch,model_02_test_acc,model_02_val_acc,model_02_train_loss,model_02_ce_loss,model_02_kd_loss,model_03_arch,model_03_test_acc,model_03_val_acc,model_03_train_loss,model_03_ce_loss,model_03_kd_loss,model_04_arch,model_04_test_acc,model_04_val_acc,model_04_train_loss,model_04_ce_loss,model_04_kd_loss,model_05_arch,model_05_test_acc,model_05_val_acc,model_05_train_loss,model_05_ce_loss,model_05_kd_loss,model_06_arch,model_06_test_acc,model_06_val_acc,model_06_train_loss,model_06_ce_loss,model_06_kd_loss,model_07_arch,model_07_test_acc,model_07_val_acc,model_07_train_loss,model_07_ce_loss,model_07_kd_loss,model_08_arch,model_08_test_acc,model_08_val_acc,model_08_train_loss,model_08_ce_loss,model_08_kd_loss,model_09_arch,model_09_test_acc,model_09_val_acc,model_09_train_loss,model_09_ce_loss,model_09_kd_loss,model_10_arch,model_10_test_acc,model_10_val_acc,model_10_train_loss,model_10_ce_loss,model_10_kd_loss,model_11_arch,model_11_test_acc,model_11_val_acc,model_11_train_loss,model_11_ce_loss,model_11_kd_loss,comm_logit_floats_epoch,comm_matcher_ints_epoch,comm_bytes_epoch,comm_bytes_cum,comm_bytes_cum_cohort
resnet32x12_cifar100_K12_dmle-t6of11_seed0002_d018,d018,resnet32:12,cifar100,12,dml,dmle-t6of11,ensemble,6,11,1.0,allreduce,2,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,5640048,0,0.1,11,0.545455,120.45,0.07231666666666668,0.02975997965202411,0.0412,0.1531,0.1135,0.04118333333333332,0.0704,0.1126,0.7326757575757574,0.38210548475842115,0.7360575757575758,0.38505121867928765,0.07231666666666668,resnet32,0.0916,0.0782,4.300437328829006,4.235230178318241,0.06520715409053744,resnet32,0.0601,0.0608,4.477098467675122,4.425827146931128,0.0512713243978479,resnet32,0.0739,0.0692,4.431870013136756,4.369524525309151,0.06234549054219811,resnet32,0.1531,0.1506,4.09877742623741,3.971387789330699,0.1273896373406222,resnet32,0.0842,0.079,4.390976318920201,4.339965211058205,0.051011112653544514,resnet32,0.0965,0.0916,4.333453989164396,4.279347365891391,0.05410662356668829,resnet32,0.0548,0.054,4.534259975972501,4.477790270000696,0.05646970693487674,resnet32,0.0523,0.0512,4.576426842673258,4.521387565203688,0.055039276330551896,resnet32,0.0583,0.0644,4.515023345974359,4.465736719695005,0.04928662010140463,resnet32,0.0453,0.0466,4.579973053864458,4.518885457718914,0.061087601135527206,resnet32,0.0412,0.0428,4.560308060862801,4.4995581060647964,0.060749950501221145,resnet32,0.0565,0.0564,4.5842219953509895,4.5253331149843605,0.05888888201893265,4495333.333333333,0.0,17981333.333333332,17981333.333333332,215776000.0
resnet32x12_cifar100_K12_dmle-t6of11_seed0002_d018,d018,resnet32:12,cifar100,12,dml,dmle-t6of11,ensemble,6,11,1.0,allreduce,2,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,5640048,1,0.1,11,0.545455,99.9,0.1305916666666667,0.025790743117551994,0.0923,0.1909,0.162,0.031408333333333316,0.13061666666666666,0.1634,0.6605030303030305,0.4964248068512069,0.6634545454545454,0.49065413010676,0.1305916666666667,resnet32,0.1544,0.1526,3.692943087016994,3.64363367381421,0.04930941402827474,resnet32,0.1158,0.1168,3.911105698143894,3.867697188122706,0.04340851140229709,resnet32,0.1325,0.1346,3.8191324242136697,3.7819864106449215,0.037146016309799794,resnet32,0.1909,0.1908,3.490005197511478,3.381022122095932,0.10898307780735195,resnet32,0.1505,0.1608,3.7189782299101353,3.6737782426855783,0.04519998368447308,resnet32,0.1453,0.142,3.665364616296508,3.611280807378617,0.05408380495976995,resnet32,0.1365,0.1382,3.848597498779947,3.807860018177466,0.040737484973347324,resnet32,0.1196,0.1162,3.891089115969159,3.849825882437554,0.041263235833453524,resnet32,0.1091,0.111,3.8909497643736275,3.8496681163934143,0.04128164566248994,resnet32,0.1132,0.1092,3.8813420513814147,3.842966899953105,0.03837514985670251,resnet32,0.0923,0.0898,3.953514327718453,3.904238944026557,0.04927537611431696,resnet32,0.107,0.1054,3.9053093875673683,3.863821915943514,0.04148747438078069,4495333.333333333,0.0,17981333.333333332,35962666.666666664,431552000.0
resnet32x12_cifar100_K12_dmle-t6of11_seed0002_d018,d018,resnet32:12,cifar100,12,dml,dmle-t6of11,ensemble,6,11,1.0,allreduce,2,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,5640048,2,0.1,11,0.545455,99.11,0.18000000000000002,0.01744653738329376,0.1351,0.2112,0.2078,0.02779999999999999,0.17591666666666664,0.2032,0.5695060606060608,0.5843360809411423,0.5694954545454546,0.5957036384502933,0.18000000000000002,resnet32,0.1891,0.1806,3.271702305837111,3.216131140223958,0.0555711658354002,resnet32,0.1663,0.1632,3.44535964388739,3.385191770439798,0.06016787230460481,resnet32,0.179,0.1728,3.406312833455476,3.3526487116786567,0.05366412274518304,resnet32,0.2112,0.2046,3.1201286986470222,3.0261043912985106,0.09402430705218152,resnet32,0.1884,0.19,3.299128957092762,3.2465557256205515,0.05257322842424566,resnet32,0.1889,0.1842,3.2349338734691795,3.1744018081914294,0.06053206680173224,resnet32,0.1816,0.1802,3.355066502974792,3.3013255779038775,0.05374092857395722,resnet32,0.1806,0.1726,3.4202961440790784,3.362048960883509,0.058247186592780054,resnet32,0.179,0.1776,3.437923689796166,3.381156166846102,0.056767519944432104,resnet32,0.1351,0.1256,3.4044857401062143,3.3521885231814603,0.0522972185969014,resnet32,0.1913,0.1902,3.4391718733717096,3.383797275071794,0.05537460233211856,resnet32,0.1695,0.1694,3.3938016170127825,3.34062969210473,0.05317192492921921,4495333.333333333,0.0,17981333.333333332,53944000.0,647328000.0
resnet32x12_cifar100_K12_dmle-t6of11_seed0002_d018,d018,resnet32:12,cifar100,12,dml,dmle-t6of11,ensemble,6,11,1.0,allreduce,2,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,5640048,3,0.1,11,0.545455,98.86,0.2329166666666667,0.01694873807167431,0.2015,0.2561,0.2632,0.0302833333333333,0.23035000000000003,0.2672,0.5555272727272728,0.5599199917302486,0.5526939393939396,0.5771938643977894,0.2329166666666667,resnet32,0.2448,0.236,2.94714179770513,2.879872943528674,0.06726885500194674,resnet32,0.2095,0.2168,3.0355348752980884,2.96578904918649,0.06974582467228174,resnet32,0.2015,0.2018,3.055500474843112,2.987640937959606,0.0678595390742306,resnet32,0.2457,0.2388,2.8437949009239674,2.7555664659223775,0.08822843872688034,resnet32,0.2475,0.2476,2.96474708549001,2.900075626982884,0.06467145907861943,resnet32,0.2561,0.2544,2.9108677611432294,2.8420681702819737,0.06879959544378587,resnet32,0.2271,0.2238,2.9953989135948094,2.930022273551334,0.06537664158862423,resnet32,0.2396,0.2404,3.0713409818708897,3.000082868066701,0.07125811524350535,resnet32,0.2143,0.2096,3.066690947183154,2.998062300072475,0.06862865074072033,resnet32,0.2521,0.2452,3.0042358599603176,2.93877604434436,0.06545981373214586,resnet32,0.2318,0.2292,3.049633415923877,2.981756132434715,0.06787728269542144,resnet32,0.225,0.2206,3.0404852750626477,2.973233236507936,0.06725203612057323,4495333.333333333,0.0,17981333.333333332,71925333.33333333,863104000.0
resnet32x12_cifar100_K12_dmle-t6of11_seed0002_d018,d018,resnet32:12,cifar100,12,dml,dmle-t6of11,ensemble,6,11,1.0,allreduce,2,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,5640048,4,0.1,11,0.545455,99.43,0.25614166666666666,0.01891553410706543,0.2067,0.2788,0.2894,0.033258333333333334,0.24839999999999998,0.2836,0.511442424242424,0.5692950536637074,0.5173500000000002,0.5797292142720978,0.25614166666666666,resnet32,0.2565,0.247,2.712781494991346,2.6362748362801294,0.076506659981202,resnet32,0.2788,0.2608,2.785000602291389,2.7074296559122475,0.07757094694005157,resnet32,0.2742,0.263,2.8290842060338366,2.7493310787461023,0.07975312498059463,resnet32,0.2719,0.2688,2.648829188536514,2.558707858351144,0.09012133229142902,resnet32,0.2528,0.2444,2.736157465726137,2.663915052671324,0.0722424159757793,resnet32,0.2616,0.2482,2.687991997396404,2.6121541146527636,0.07583788212981414,resnet32,0.2484,0.2412,2.753848305141384,2.6807157292284747,0.07313257714056155,resnet32,0.2498,0.2442,2.797708347439766,2.723829546435313,0.07387880540706894,resnet32,0.2453,0.2442,2.8208502822301607,2.744734474881129,0.07611580471381206,resnet32,0.25,0.2458,2.7585056363181635,2.6856023537164386,0.0729032836812125,resnet32,0.2067,0.2034,2.7796309011226352,2.705977490679784,0.0736534104322676,resnet32,0.2777,0.2698,2.805777445774187,2.727490832521157,0.07828661296728322,4495333.333333333,0.0,17981333.333333332,89906666.66666666,1078880000.0
resnet32x12_cifar100_K12_dmle-t6of11_seed0002_d018,d018,resnet32:12,cifar100,12,dml,dmle-t6of11,ensemble,6,11,1.0,allreduce,2,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,5640048,5,0.1,11,0.545455,99.61,0.32850000000000007,0.023530087122660633,0.2963,0.3661,0.3792,0.05069999999999991,0.3274833333333334,0.3768,0.49867575757575766,0.6005705017457151,0.5094575757575757,0.6009328134999429,0.32850000000000007,resnet32,0.3337,0.337,2.558610723777251,2.476740928197449,0.08186979789752513,resnet32,0.3362,0.336,2.6172801466150717,2.5328271405940708,0.08445300415835598,resnet32,0.3211,0.3128,2.681739237836816,2.5896565074270423,0.0920827287799594,resnet32,0.3661,0.3672,2.5123766664076936,2.4183579815382306,0.09401868580078537,resnet32,0.3558,0.3548,2.5803988836705685,2.5015842758796434,0.0788146067431874,resnet32,0.3585,0.3604,2.532790272919969,2.4495030114935203,0.08328725941563872,resnet32,0.2963,0.2952,2.604414215142077,2.523803558877923,0.0806106530151076,resnet32,0.3205,0.317,2.6215427060696213,2.541253560646014,0.08028914634434675,resnet32,0.301,0.2922,2.6416608721695165,2.560813376002691,0.08084749571174722,resnet32,0.346,0.3472,2.595985420725562,2.517502794211561,0.07848262790040197,resnet32,0.3002,0.3006,2.6156981228427454,2.536438888785514,0.07925923603629186,resnet32,0.3066,0.3094,2.6590551151470705,2.5717084407806396,0.0873466710115529,4495333.333333333,0.0,17981333.333333332,107887999.99999999,1294655999.9999998
resnet32x12_cifar100_K12_dmle-t6of11_seed0002_d018,d018,resnet32:12,cifar100,12,dml,dmle-t6of11,ensemble,6,11,1.0,allreduce,2,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,5640048,6,0.1,11,0.545455,99.38,0.3388333333333333,0.02530626843733035,0.2766,0.3717,0.3908,0.05196666666666666,0.34004999999999996,0.3926,0.5152424242424243,0.5759366345205147,0.517210606060606,0.5884979872636444,0.3388333333333333,resnet32,0.347,0.3524,2.453378738835454,2.3661615768955513,0.08721716675526378,resnet32,0.3667,0.3678,2.5055004231293094,2.415152403272011,0.09034801831214943,resnet32,0.2766,0.2766,2.6024795191531833,2.499854517423294,0.10262500323270532,resnet32,0.3717,0.3738,2.4101875534450468,2.3148229454051363,0.09536460676992481,resnet32,0.3237,0.3274,2.4696229073134335,2.3847324028611183,0.08489050400782037,resnet32,0.3652,0.358,2.4195852636952293,2.328923501074314,0.09066175822888246,resnet32,0.3476,0.3428,2.4990958412262527,2.412702300670472,0.08639354069336233,resnet32,0.3404,0.3438,2.512612423774871,2.4269678834825754,0.08564453943505544,resnet32,0.315,0.3214,2.524792965162884,2.43851260993291,0.08628035623537884,resnet32,0.3231,0.326,2.4841405591842802,2.40030560049821,0.08383495729966936,resnet32,0.3461,0.3524,2.5014772704717787,2.416618316688321,0.08485895352946086,resnet32,0.3429,0.3382,2.5557677195492117,2.462978858162056,0.09278886403295804,4495333.333333333,0.0,17981333.333333332,125869333.33333331,1510431999.9999998
resnet32x12_cifar100_K12_dmle-t6of11_seed0002_d018,d018,resnet32:12,cifar100,12,dml,dmle-t6of11,ensemble,6,11,1.0,allreduce,2,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,5640048,7,0.1,11,0.545455,99.66,0.3314833333333333,0.022691695739974028,0.2857,0.3791,0.3901,0.058616666666666706,0.3227333333333333,0.3738,0.5358545454545454,0.5640237271067985,0.5364681818181817,0.5597916065655132,0.3314833333333333,resnet32,0.3341,0.3224,2.3600343218581243,2.268268197605556,0.09176612592471595,resnet32,0.3471,0.3392,2.407269559800625,2.3100165843286296,0.09725297424434261,resnet32,0.3334,0.3354,2.54559374617582,2.428436027501117,0.11715771672739224,resnet32,0.3523,0.3438,2.3289274510673503,2.2293552436273205,0.09957220532338727,resnet32,0.3102,0.298,2.3750432687388225,2.2818614166568625,0.09318185328844596,resnet32,0.3791,0.3698,2.33905399997126,2.241789603436535,0.09726439613256264,resnet32,0.3244,0.3112,2.398861848325892,2.30561461079527,0.09324723778461869,resnet32,0.3443,0.3378,2.4183399790728632,2.326726769689809,0.09161321159494533,resnet32,0.316,0.3068,2.423359999094497,2.3309786431491375,0.09238135967064988,resnet32,0.2857,0.277,2.3831578593023797,2.291795064271851,0.09136279598301784,resnet32,0.3343,0.3242,2.404523853720589,2.3129288566044788,0.09159499698911201,resnet32,0.3169,0.3072,2.4732838063077494,2.373163339766589,0.10012046480551362,4495333.333333333,0.0,17981333.333333332,143850666.66666666,1726208000.0
resnet32x12_cifar100_K12_dmle-t6of11_seed0002_d018,d018,resnet32:12,cifar100,12,dml,dmle-t6of11,ensemble,6,11,1.0,allreduce,2,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,5640048,8,0.1,11,0.545455,99.48,0.3631083333333333,0.01848821509021956,0.3186,0.3884,0.4205,0.057391666666666674,0.3615333333333333,0.4194,0.507369696969697,0.5791398581384494,0.5107757575757575,0.5809057717320623,0.3631083333333333,resnet32,0.3589,0.3518,2.294212233783169,2.198469715192914,0.09574251863258806,resnet32,0.3186,0.3182,2.3250828090716493,2.225738086483695,0.0993447238156064,resnet32,0.3791,0.3676,2.486319128423929,2.3596165708520194,0.1267025557092645,resnet32,0.3884,0.385,2.265542282299562,2.1640266317196866,0.10151565085503865,resnet32,0.3733,0.3726,2.29753203436055,2.2026162569157104,0.09491578021764079,resnet32,0.3664,0.365,2.2624331037090584,2.1621184113689442,0.10031469079496508,resnet32,0.3702,0.3724,2.322050626135685,2.2267558984458447,0.09529472775333984,resnet32,0.3437,0.3426,2.3582319627431305,2.2603604922240432,0.09787147250873121,resnet32,0.3625,0.371,2.337778891690753,2.2412838380445135,0.0964950542600656,resnet32,0.3683,0.3738,2.305635201490738,2.211267575113611,0.09436762795402584,resnet32,0.3461,0.3466,2.3243040603331546,2.228528938002207,0.09577512152662332,resnet32,0.3818,0.3718,2.3958905525505543,2.292281797155738,0.10360875287601216,4495333.333333333,0.0,17981333.333333332,161832000.0,1941984000.0
resnet32x12_cifar100_K12_dmle-t6of11_seed0002_d018,d018,resnet32:12,cifar100,12,dml,dmle-t6of11,ensemble,6,11,1.0,allreduce,2,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,5640048,9,0.1,11,0.545455,99.72,0.338975,0.03499978868983831,0.2648,0.3836,0.4038,0.06482499999999997,0.3326333333333334,0.3986,0.5492575757575757,0.5282973128753633,0.5491212121212121,0.536565279207529,0.338975,resnet32,0.3352,0.3296,2.2404980681497944,2.1418472425165502,0.09865082676564767,resnet32,0.3336,0.3292,2.2684994118118826,2.167057515714656,0.10144189630889079,resnet32,0.3561,0.3388,2.4563345666974783,2.320047734982588,0.13628683243454856,resnet32,0.3557,0.3532,2.217549080875787,2.1143842302262783,0.10316485251215371,resnet32,0.3604,0.3596,2.250292357395996,2.152456220239401,0.09783613980239765,resnet32,0.2806,0.286,2.2091904924335806,2.106394340538166,0.10279615109109065,resnet32,0.3782,0.3642,2.2638890411366117,2.16506230187687,0.09882673934440721,resnet32,0.325,0.3258,2.305507328530604,2.2039665142920883,0.1015408153180033,resnet32,0.3679,0.3628,2.2792259226129814,2.1799972507763994,0.099228666968305,resnet32,0.3836,0.3608,2.242273737083782,2.1440628094767984,0.09821092627349902,resnet32,0.2648,0.2646,2.2691945970397103,2.1703692281788047,0.09882536640560086,resnet32,0.3266,0.317,2.332937635650689,2.2273836340755224,0.10555400216782634,4495333.333333333,0.0,17981333.333333332,179813333.33333334,2157760000.0
