run_id,run_tag,cohort,dataset,K,arm,arm_label,target,comm_on,comm_block,kd_scale,comm_accounting,seed,epochs,batch_size,base_lr,momentum,weight_decay,nesterov,graph_seed,lr_step,lr_gamma,kd_T,k_matchings,k_anneal,match_weight,kappa,rematch_every_epochs,recency_lambda,recency_gamma,peel_weighting,graph,label_noise_rate,actual_noise_rate,noise_seed,split_seed,n_train,n_valid,n_test,cohort_params,epoch,lr,k_current,comm_duty,epoch_seconds,avg_test_acc,std_test_acc,min_test_acc,max_test_acc,ensemble_test_acc,ens_minus_avg_test,avg_val_acc,ensemble_val_acc,disagreement_val,rho_val,disagreement_test,rho_test,avg_test_acc_resnet32,model_00_arch,model_00_test_acc,model_00_val_acc,model_00_train_loss,model_00_ce_loss,model_00_kd_loss,model_01_arch,model_01_test_acc,model_01_val_acc,model_01_train_loss,model_01_ce_loss,model_01_kd_loss,model_02_arch,model_02_test_acc,model_02_val_acc,model_02_train_loss,model_02_ce_loss,model_02_kd_loss,model_03_arch,model_03_test_acc,model_03_val_acc,model_03_train_loss,model_03_ce_loss,model_03_kd_loss,model_04_arch,model_04_test_acc,model_04_val_acc,model_04_train_loss,model_04_ce_loss,model_04_kd_loss,model_05_arch,model_05_test_acc,model_05_val_acc,model_05_train_loss,model_05_ce_loss,model_05_kd_loss,model_06_arch,model_06_test_acc,model_06_val_acc,model_06_train_loss,model_06_ce_loss,model_06_kd_loss,model_07_arch,model_07_test_acc,model_07_val_acc,model_07_train_loss,model_07_ce_loss,model_07_kd_loss,model_08_arch,model_08_test_acc,model_08_val_acc,model_08_train_loss,model_08_ce_loss,model_08_kd_loss,model_09_arch,model_09_test_acc,model_09_val_acc,model_09_train_loss,model_09_ce_loss,model_09_kd_loss,model_10_arch,model_10_test_acc,model_10_val_acc,model_10_train_loss,model_10_ce_loss,model_10_kd_loss,model_11_arch,model_11_test_acc,model_11_val_acc,model_11_train_loss,model_11_ce_loss,model_11_kd_loss,comm_logit_floats_epoch,comm_matcher_ints_epoch,comm_bytes_epoch,comm_bytes_cum,comm_bytes_cum_cohort
resnet32x12_cifar100_K12_dmle-t6of11-dose_seed0003_d018,d018,resnet32:12,cifar100,12,dml,dmle-t6of11-dose,ensemble,6,11,1.833333333,allreduce,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,5640048,0,0.1,11,0.545455,151.62,0.031141666666666665,0.015146201852463062,0.01,0.0653,0.0538,0.022658333333333336,0.03325,0.0568,0.7871333333333336,0.36672692481612734,0.7895257575757577,0.33808961334083704,0.031141666666666665,resnet32,0.0653,0.0678,4.524223429912871,4.419288972223347,0.10493445941591001,resnet32,0.0216,0.0244,4.636855472217906,4.585526397282427,0.05132907337131407,resnet32,0.019,0.0216,4.714851835234598,4.646828548474745,0.06802328627162008,resnet32,0.01,0.011,4.696555665948174,4.6404237835244695,0.056131884585490545,resnet32,0.0204,0.0228,4.699102877215906,4.633116033266891,0.0659868478297457,resnet32,0.0418,0.046,4.589346311309121,4.527742810547352,0.0616035038519013,resnet32,0.0504,0.0542,4.550605459646746,4.484964066608385,0.06564139633965996,resnet32,0.022,0.0232,4.662311215969649,4.602409591051665,0.05990162010328442,resnet32,0.0387,0.0372,4.610668367960236,4.549339005892927,0.061329365587549874,resnet32,0.0223,0.0244,4.651867422867905,4.595173220065507,0.056694200554788535,resnet32,0.0247,0.0272,4.667303498495709,4.583223779093135,0.08407972389911512,resnet32,0.0375,0.0392,4.594657469202172,4.52209363471378,0.07256383220109539,4495333.333333333,0.0,17981333.333333332,17981333.333333332,215776000.0
resnet32x12_cifar100_K12_dmle-t6of11-dose_seed0003_d018,d018,resnet32:12,cifar100,12,dml,dmle-t6of11-dose,ensemble,6,11,1.833333333,allreduce,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,5640048,1,0.1,11,0.545455,101.17,0.091075,0.025613412014021092,0.0399,0.1334,0.1096,0.018525,0.08860000000000001,0.1026,0.5742121212121213,0.5157371500419755,0.5806060606060602,0.5087696373182657,0.091075,resnet32,0.1276,0.1244,3.977636730806394,3.899169622497125,0.07846711377020586,resnet32,0.1012,0.0944,4.105139722200957,4.059691466391087,0.04544826013311236,resnet32,0.0706,0.0708,4.319917088543827,4.24378133023327,0.07613575783431191,resnet32,0.0399,0.0374,4.758644212037325,4.517144119536335,0.24150009209882806,resnet32,0.0765,0.072,4.312853904948994,4.238345693796873,0.07450820652725683,resnet32,0.1057,0.1024,4.028864393180067,3.968988277356733,0.05987611293411729,resnet32,0.1334,0.123,3.964387968859889,3.8821393942291085,0.08224856946617365,resnet32,0.0685,0.0756,4.237210310318253,4.183968574824658,0.053241738276979464,resnet32,0.0997,0.0964,4.107891188765114,4.0618738115511155,0.04601737293308939,resnet32,0.0803,0.0842,4.173837694932114,4.129802982238206,0.044034712789156896,resnet32,0.0797,0.0766,4.143665994771502,4.099607137116519,0.04405885405669158,resnet32,0.1098,0.106,4.094249227846211,4.039970940148288,0.054278286269188604,4495333.333333333,0.0,17981333.333333332,35962666.666666664,431552000.0
resnet32x12_cifar100_K12_dmle-t6of11-dose_seed0003_d018,d018,resnet32:12,cifar100,12,dml,dmle-t6of11-dose,ensemble,6,11,1.833333333,allreduce,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,5640048,2,0.1,11,0.545455,101.3,0.14558333333333337,0.02270355454304213,0.1115,0.1908,0.1658,0.020216666666666633,0.139,0.1596,0.5831757575757576,0.5343821432414859,0.5846242424242422,0.5410669294396575,0.14558333333333337,resnet32,0.1572,0.1524,3.567100027068095,3.4961103505708953,0.07098967995790934,resnet32,0.1358,0.1272,3.6353006396781313,3.5710446590727027,0.06425598045726391,resnet32,0.1385,0.1316,3.720786037431522,3.657989659092643,0.06279637735464018,resnet32,0.1115,0.107,3.8413707271895627,3.7523391016504983,0.08903161986646327,resnet32,0.1207,0.1154,3.742890449748798,3.676956345750527,0.0659341038077731,resnet32,0.1734,0.1646,3.5817311856557024,3.513401059941812,0.06833012579855594,resnet32,0.1908,0.1842,3.513508504087275,3.427495266564868,0.08601323823148216,resnet32,0.1355,0.125,3.713291264393113,3.6511430367827415,0.06214822673196481,resnet32,0.1533,0.1506,3.673639441417022,3.61432413587516,0.05931529864160852,resnet32,0.1514,0.1418,3.69744226438078,3.6413526978682387,0.05608956631146033,resnet32,0.1167,0.1146,3.758888255127452,3.6857819851826537,0.07310626912989061,resnet32,0.1622,0.1536,3.6239541101862085,3.5535539351403713,0.07040017473892393,4495333.333333333,0.0,17981333.333333332,53944000.0,647328000.0
resnet32x12_cifar100_K12_dmle-t6of11-dose_seed0003_d018,d018,resnet32:12,cifar100,12,dml,dmle-t6of11-dose,ensemble,6,11,1.833333333,allreduce,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,5640048,3,0.1,11,0.545455,100.77,0.18798333333333336,0.02600460963410568,0.1332,0.2296,0.214,0.026016666666666632,0.18411666666666668,0.2088,0.5716484848484849,0.5958375697951697,0.5677848484848483,0.5997439646831332,0.18798333333333336,resnet32,0.202,0.1968,3.2329218296164814,3.147675146094777,0.08524668384978379,resnet32,0.1705,0.1706,3.3072411218150095,3.217717655003071,0.08952346504454246,resnet32,0.2076,0.2068,3.3060085363686085,3.2208534848283636,0.08515504995276305,resnet32,0.1655,0.1632,3.307149312374267,3.2221308729865332,0.08501843752508814,resnet32,0.1798,0.18,3.3106069425967606,3.2252120351926847,0.08539490919263865,resnet32,0.2037,0.2006,3.202524621378292,3.1121654679829422,0.09035915135278959,resnet32,0.2296,0.226,3.1595059673894537,3.0687392851845785,0.09076668029989708,resnet32,0.215,0.2142,3.281890108504079,3.194902050901543,0.0869880579835312,resnet32,0.1608,0.1564,3.2910157841714947,3.209922407161106,0.0810933779522946,resnet32,0.1859,0.1794,3.2820437042550608,3.2046263289045203,0.07741737519179216,resnet32,0.1332,0.1246,3.4194751795042646,3.3136026838963684,0.10587249389341609,resnet32,0.2022,0.1908,3.260427415709604,3.17393882335587,0.08648859215265309,4495333.333333333,0.0,17981333.333333332,71925333.33333333,863104000.0
resnet32x12_cifar100_K12_dmle-t6of11-dose_seed0003_d018,d018,resnet32:12,cifar100,12,dml,dmle-t6of11-dose,ensemble,6,11,1.833333333,allreduce,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,5640048,4,0.1,11,0.545455,101.66,0.2556083333333334,0.008018256079444933,0.2441,0.27,0.2939,0.03829166666666661,0.25495,0.2916,0.5481666666666667,0.5840617301096743,0.5480530303030303,0.5805187414494816,0.2556083333333334,resnet32,0.2515,0.2562,2.9431494237347082,2.8431679091670294,0.09998151283203201,resnet32,0.2582,0.26,3.0135031596503477,2.9084844054146246,0.10501875389706004,resnet32,0.27,0.2648,3.015581040219827,2.91123612258922,0.10434491652995348,resnet32,0.2669,0.2634,2.9904908578504217,2.890721722421321,0.09976913550318303,resnet32,0.2588,0.2468,2.9958916675638068,2.8947985118085686,0.10109315245327624,resnet32,0.2445,0.2416,2.9212066934190015,2.8167980262501673,0.10440866625867784,resnet32,0.2645,0.263,2.889462862163782,2.7863912866874174,0.1030715751377019,resnet32,0.2551,0.2586,2.95139725912701,2.84474094923247,0.10665630955587733,resnet32,0.2441,0.2474,2.98860488594933,2.890208116986535,0.09839676650749012,resnet32,0.2486,0.2494,2.9901329001242463,2.8929212157699196,0.09721168558197943,resnet32,0.2523,0.2578,3.1053772697394546,2.9866379529915075,0.11873931672678074,resnet32,0.2528,0.2504,2.9715599278834732,2.869686980816451,0.10187294492921369,4495333.333333333,0.0,17981333.333333332,89906666.66666666,1078880000.0
resnet32x12_cifar100_K12_dmle-t6of11-dose_seed0003_d018,d018,resnet32:12,cifar100,12,dml,dmle-t6of11-dose,ensemble,6,11,1.833333333,allreduce,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,5640048,5,0.1,11,0.545455,101.88,0.2920083333333333,0.018703674252818766,0.255,0.3184,0.3244,0.03239166666666671,0.28753333333333336,0.3264,0.5129484848484849,0.6080180008680871,0.5142484848484852,0.6237984803980536,0.2920083333333333,resnet32,0.2868,0.289,2.7531882101161913,2.6386601352556185,0.11452807437374511,resnet32,0.2924,0.2866,2.8078267818147484,2.6906998052515765,0.11712697679600255,resnet32,0.255,0.2504,2.8195507292720405,2.704386820508675,0.11516391134566882,resnet32,0.3074,0.2976,2.7761779935522513,2.6655160124329003,0.1106619785793803,resnet32,0.2937,0.2882,2.789971932430159,2.6764484840360554,0.1135234432506629,resnet32,0.2872,0.2802,2.717977062375708,2.600582503290339,0.11739455961452966,resnet32,0.3082,0.315,2.708969063379548,2.594038197940046,0.11493086497384039,resnet32,0.3184,0.308,2.7413671389222145,2.6201738007366657,0.12119333736005831,resnet32,0.2937,0.2874,2.805182435973124,2.6936503811316057,0.11153205431235785,resnet32,0.3011,0.2878,2.7990942912345584,2.6863805279135704,0.11271376482380385,resnet32,0.2555,0.2558,2.890067291192033,2.760587182234634,0.12948011054488068,resnet32,0.3047,0.3044,2.767688148401,2.655086487192999,0.11260166139849885,4495333.333333333,0.0,17981333.333333332,107887999.99999999,1294655999.9999998
resnet32x12_cifar100_K12_dmle-t6of11-dose_seed0003_d018,d018,resnet32:12,cifar100,12,dml,dmle-t6of11-dose,ensemble,6,11,1.833333333,allreduce,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,5640048,6,0.1,11,0.545455,106.08,0.29404166666666665,0.024736088963743276,0.2386,0.3324,0.34,0.04595833333333338,0.2946999999999999,0.339,0.5304818181818179,0.5717010296679105,0.5354424242424244,0.5721094117636658,0.29404166666666665,resnet32,0.2386,0.2424,2.620693902400407,2.4955845400691032,0.1251093591986732,resnet32,0.32,0.3188,2.6698200817812574,2.5439009216021407,0.12591915933245962,resnet32,0.2931,0.2876,2.6983521936291996,2.569135099988092,0.12921709546142005,resnet32,0.2856,0.2948,2.638003320517865,2.5169549953531134,0.1210483234714378,resnet32,0.2797,0.2896,2.6668238158930433,2.542452459646897,0.12437135533599014,resnet32,0.3324,0.3298,2.5912683247165247,2.4633283081718464,0.12794001461853358,resnet32,0.3044,0.2996,2.5823257064277474,2.4590202412483366,0.1233054664705626,resnet32,0.321,0.3176,2.5905967256562277,2.4582772962749004,0.13231942897916518,resnet32,0.3041,0.3044,2.6770375553857195,2.553218210624023,0.12381934668784114,resnet32,0.3016,0.308,2.6762885370037774,2.549847988242453,0.1264405494809828,resnet32,0.279,0.2764,2.7645140439271927,2.62386649643833,0.14064755049449476,resnet32,0.269,0.2674,2.623667332936417,2.5011759180236948,0.1224914130712436,4495333.333333333,0.0,17981333.333333332,125869333.33333331,1510431999.9999998
resnet32x12_cifar100_K12_dmle-t6of11-dose_seed0003_d018,d018,resnet32:12,cifar100,12,dml,dmle-t6of11-dose,ensemble,6,11,1.833333333,allreduce,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,5640048,7,0.1,11,0.545455,101.58,0.32050833333333334,0.017938666725509134,0.2816,0.3424,0.3625,0.04199166666666665,0.3207666666666667,0.36,0.49970303030303037,0.6158766925516507,0.5045484848484849,0.6223119573264125,0.32050833333333334,resnet32,0.3355,0.3394,2.5200378859246317,2.388708332553506,0.13132955574176527,resnet32,0.3094,0.317,2.5740014018321578,2.440667548640208,0.13333385604941708,resnet32,0.3363,0.334,2.6077517309988085,2.471386779607697,0.13636494863947685,resnet32,0.3251,0.3222,2.531501162966544,2.404359915886413,0.12714124826545065,resnet32,0.3152,0.3098,2.5583165035667745,2.4281633882360025,0.13015311729924922,resnet32,0.2944,0.2912,2.482186382805759,2.3468213589353994,0.13536502332003278,resnet32,0.3153,0.3164,2.48536016063934,2.3552825801413166,0.13007757836021483,resnet32,0.32,0.3352,2.4909819923341274,2.3522836455905978,0.13869834640486675,resnet32,0.2816,0.281,2.5639879581603138,2.432179618965496,0.13180834002030845,resnet32,0.3297,0.3272,2.597504971040921,2.45957706682384,0.13792790396308358,resnet32,0.3412,0.3382,2.6569920315999878,2.508473662659526,0.1485183722000908,resnet32,0.3424,0.3376,2.5227102332494478,2.3939253164624628,0.12878491765480826,4495333.333333333,0.0,17981333.333333332,143850666.66666666,1726208000.0
resnet32x12_cifar100_K12_dmle-t6of11-dose_seed0003_d018,d018,resnet32:12,cifar100,12,dml,dmle-t6of11-dose,ensemble,6,11,1.833333333,allreduce,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,5640048,8,0.1,11,0.545455,101.67,0.3645333333333334,0.013895223000089715,0.329,0.3794,0.421,0.05646666666666661,0.3559666666666667,0.4118,0.5045696969696969,0.5768149653545256,0.5050575757575757,0.5834679605767936,0.3645333333333334,resnet32,0.3693,0.3546,2.4335196844556113,2.2945259596136482,0.13899372562512077,resnet32,0.3611,0.3518,2.4872498237951235,2.3465541267598216,0.14069569546898658,resnet32,0.3775,0.3664,2.5194425157863987,2.3735900671983305,0.14585244888439775,resnet32,0.3458,0.3416,2.449036401442506,2.314526365561919,0.13451003395444291,resnet32,0.3794,0.3646,2.4777088099243967,2.3402090045538815,0.1374998053281822,resnet32,0.3644,0.3634,2.4000494932247833,2.256948875094002,0.14310061840594493,resnet32,0.3787,0.3732,2.4148414832624523,2.2782682378522376,0.13657324710352856,resnet32,0.3733,0.362,2.404116680168293,2.2580865411595865,0.14603013833138076,resnet32,0.3658,0.365,2.4812979481436988,2.3430124934424055,0.13828545722009783,resnet32,0.3651,0.3602,2.5210303361104294,2.3737866997041484,0.14724363513629546,resnet32,0.329,0.3152,2.577110376378352,2.417959636077285,0.1591507391580804,resnet32,0.365,0.3536,2.4399841117926617,2.303399386223067,0.13658472925255244,4495333.333333333,0.0,17981333.333333332,161832000.0,1941984000.0
resnet32x12_cifar100_K12_dmle-t6of11-dose_seed0003_d018,d018,resnet32:12,cifar100,12,dml,dmle-t6of11-dose,ensemble,6,11,1.833333333,allreduce,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,5640048,9,0.1,11,0.545455,111.74,0.3410416666666667,0.02225954695306163,0.31,0.3762,0.3862,0.0451583333333333,0.33971666666666667,0.387,0.5030333333333333,0.593120006690661,0.5036893939393939,0.602224041778232,0.3410416666666667,resnet32,0.3757,0.3782,2.368506048213352,2.22429935363206,0.14420669557611374,resnet32,0.3155,0.3146,2.429867194118825,2.282463776794347,0.1474034176208079,resnet32,0.3222,0.3218,2.448674671521241,2.297711573371833,0.15096309397962282,resnet32,0.3385,0.335,2.3820781973613934,2.242176363921978,0.13990183468823406,resnet32,0.3329,0.3294,2.403167521242391,2.259164434095675,0.144003086109561,resnet32,0.3694,0.3746,2.3400806549259205,2.1920474842190742,0.14803317250599238,resnet32,0.3479,0.3428,2.3449756144122644,2.202403823083097,0.14257179321297866,resnet32,0.3445,0.333,2.3360801428895104,2.185119213197719,0.15096092941662806,resnet32,0.3431,0.3386,2.41605488143184,2.2710725155405025,0.14498236599716952,resnet32,0.3166,0.3232,2.4483738732947544,2.2983374450017107,0.1500364282718775,resnet32,0.31,0.3164,2.50184779106216,2.337890684773976,0.16395710499703206,resnet32,0.3762,0.369,2.3756808950142427,2.232376477765766,0.1433044129093601,4495333.333333333,0.0,17981333.333333332,179813333.33333334,2157760000.0
