run_id,run_tag,cohort,dataset,K,arm,arm_label,target,seed,epochs,batch_size,base_lr,momentum,weight_decay,nesterov,graph_seed,lr_step,lr_gamma,kd_T,k_matchings,k_anneal,match_weight,kappa,rematch_every_epochs,recency_lambda,recency_gamma,peel_weighting,graph,label_noise_rate,actual_noise_rate,noise_seed,split_seed,n_train,n_valid,n_test,cohort_params,epoch,lr,k_current,epoch_seconds,avg_test_acc,std_test_acc,min_test_acc,max_test_acc,ensemble_test_acc,ens_minus_avg_test,avg_val_acc,ensemble_val_acc,disagreement_val,rho_val,disagreement_test,rho_test,avg_test_acc_lenet,model_00_arch,model_00_test_acc,model_00_val_acc,model_00_train_loss,model_00_ce_loss,model_00_kd_loss,model_01_arch,model_01_test_acc,model_01_val_acc,model_01_train_loss,model_01_ce_loss,model_01_kd_loss,model_02_arch,model_02_test_acc,model_02_val_acc,model_02_train_loss,model_02_ce_loss,model_02_kd_loss,model_03_arch,model_03_test_acc,model_03_val_acc,model_03_train_loss,model_03_ce_loss,model_03_kd_loss,model_04_arch,model_04_test_acc,model_04_val_acc,model_04_train_loss,model_04_ce_loss,model_04_kd_loss,model_05_arch,model_05_test_acc,model_05_val_acc,model_05_train_loss,model_05_ce_loss,model_05_kd_loss,model_06_arch,model_06_test_acc,model_06_val_acc,model_06_train_loss,model_06_ce_loss,model_06_kd_loss,model_07_arch,model_07_test_acc,model_07_val_acc,model_07_train_loss,model_07_ce_loss,model_07_kd_loss,model_08_arch,model_08_test_acc,model_08_val_acc,model_08_train_loss,model_08_ce_loss,model_08_kd_loss,model_09_arch,model_09_test_acc,model_09_val_acc,model_09_train_loss,model_09_ce_loss,model_09_kd_loss,model_10_arch,model_10_test_acc,model_10_val_acc,model_10_train_loss,model_10_ce_loss,model_10_kd_loss,model_11_arch,model_11_test_acc,model_11_val_acc,model_11_train_loss,model_11_ce_loss,model_11_kd_loss,comm_logit_floats_epoch,comm_matcher_ints_epoch,comm_bytes_epoch,comm_bytes_cum,comm_bytes_cum_cohort
lenetx12_cifar100_K12_indep_seed0003_d013,d013,lenet:12,cifar100,12,indep,indep,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,1089312,0,0.1,0,19.81,0.04538333333333333,0.007653521339154213,0.0334,0.0552,0.059,0.013616666666666666,0.04441666666666668,0.0576,0.7779636363636364,0.30003142146739836,0.7808560606060606,0.28264747739083523,0.04538333333333333,lenet,0.0464,0.047,4.348519394343549,4.348519394343549,0.0,lenet,0.0375,0.0396,4.374581807716326,4.374581807716326,0.0,lenet,0.0438,0.0418,4.442113058472222,4.442113058472222,0.0,lenet,0.0543,0.0498,4.386824061247435,4.386824061247435,0.0,lenet,0.0446,0.0442,4.312016709623012,4.312016709623012,0.0,lenet,0.0552,0.0492,4.333486072041771,4.333486072041771,0.0,lenet,0.0478,0.0524,4.329715491695837,4.329715491695837,0.0,lenet,0.0334,0.0306,4.329062987796285,4.329062987796285,0.0,lenet,0.0392,0.0452,4.373490892689336,4.373490892689336,0.0,lenet,0.0541,0.0502,4.347472960637375,4.347472960637375,0.0,lenet,0.054,0.052,4.323293198238719,4.323293198238719,0.0,lenet,0.0343,0.031,4.323204762556336,4.323204762556336,0.0,0.0,0.0,0.0,0.0,0.0
lenetx12_cifar100_K12_indep_seed0003_d013,d013,lenet:12,cifar100,12,indep,indep,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,1089312,1,0.1,0,17.16,0.06499166666666667,0.0058703291124849975,0.055,0.0782,0.095,0.03000833333333333,0.06313333333333333,0.0912,0.8361,0.2548244618788249,0.840851515151515,0.2601672246423263,0.06499166666666667,lenet,0.0621,0.063,4.197447521781379,4.197447521781379,0.0,lenet,0.0619,0.0642,4.162621114741672,4.162621114741672,0.0,lenet,0.0623,0.0618,4.227618904614991,4.227618904614991,0.0,lenet,0.065,0.0598,4.164561768147078,4.164561768147078,0.0,lenet,0.0687,0.068,4.169786777685989,4.169786777685989,0.0,lenet,0.0616,0.061,4.146868356926874,4.146868356926874,0.0,lenet,0.0728,0.0742,4.121576689183712,4.121576689183712,0.0,lenet,0.0672,0.0648,4.21120300990614,4.21120300990614,0.0,lenet,0.0649,0.061,4.152565309269861,4.152565309269861,0.0,lenet,0.055,0.055,4.209178162908012,4.209178162908012,0.0,lenet,0.0782,0.0722,4.138176418163559,4.138176418163559,0.0,lenet,0.0602,0.0526,4.167484039948746,4.167484039948746,0.0,0.0,0.0,0.0,0.0,0.0
lenetx12_cifar100_K12_indep_seed0003_d013,d013,lenet:12,cifar100,12,indep,indep,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,1089312,2,0.1,0,16.83,0.06272499999999999,0.009428602317770469,0.0478,0.0762,0.1012,0.03847500000000001,0.061666666666666654,0.0958,0.8227181818181819,0.24193563941582424,0.8261045454545456,0.23783304315457507,0.06272499999999999,lenet,0.0762,0.0808,4.089212123643268,4.089212123643268,0.0,lenet,0.0672,0.0634,4.081913681192831,4.081913681192831,0.0,lenet,0.0508,0.0492,4.150307464667342,4.150307464667342,0.0,lenet,0.0682,0.0622,4.095554571598768,4.095554571598768,0.0,lenet,0.0708,0.0662,4.107085766778751,4.107085766778751,0.0,lenet,0.056,0.0616,4.102545728398995,4.102545728398995,0.0,lenet,0.0742,0.07,4.096020912920887,4.096020912920887,0.0,lenet,0.057,0.057,4.338182120160623,4.338182120160623,0.0,lenet,0.0478,0.0448,4.108375060964715,4.108375060964715,0.0,lenet,0.0622,0.0674,4.094504083422097,4.094504083422097,0.0,lenet,0.0709,0.0708,4.085360957478935,4.085360957478935,0.0,lenet,0.0514,0.0466,4.0773286921056835,4.0773286921056835,0.0,0.0,0.0,0.0,0.0,0.0
lenetx12_cifar100_K12_indep_seed0003_d013,d013,lenet:12,cifar100,12,indep,indep,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,1089312,3,0.1,0,16.87,0.07304999999999999,0.009584666573925947,0.0592,0.0911,0.1164,0.043350000000000014,0.07373333333333333,0.117,0.8779575757575759,0.2507082905072525,0.8808969696969698,0.24382924806194733,0.07304999999999999,lenet,0.0677,0.0678,4.056438574398106,4.056438574398106,0.0,lenet,0.0911,0.0834,4.031920301981947,4.031920301981947,0.0,lenet,0.0737,0.0738,4.111056894741275,4.111056894741275,0.0,lenet,0.0592,0.0648,4.041764060204679,4.041764060204679,0.0,lenet,0.082,0.0846,4.076714836399663,4.076714836399663,0.0,lenet,0.0844,0.0774,4.037022639065981,4.037022639065981,0.0,lenet,0.0676,0.0658,4.031901964748448,4.031901964748448,0.0,lenet,0.0673,0.0688,4.151831893081015,4.151831893081015,0.0,lenet,0.069,0.0712,4.083620295267213,4.083620295267213,0.0,lenet,0.0833,0.0836,4.106365982443094,4.106365982443094,0.0,lenet,0.0605,0.0686,4.043727179142562,4.043727179142562,0.0,lenet,0.0708,0.075,4.051526971838691,4.051526971838691,0.0,0.0,0.0,0.0,0.0,0.0
lenetx12_cifar100_K12_indep_seed0003_d013,d013,lenet:12,cifar100,12,indep,indep,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,1089312,4,0.1,0,17.22,0.07585000000000001,0.013172667408944426,0.0473,0.0978,0.1112,0.03534999999999998,0.07575,0.1128,0.8412333333333333,0.2880274223337154,0.8447378787878788,0.2909566423523552,0.07585000000000001,lenet,0.0775,0.0752,4.049047055908225,4.049047055908225,0.0,lenet,0.0812,0.0832,4.0178453746167095,4.0178453746167095,0.0,lenet,0.0751,0.07,4.0556591793217445,4.0556591793217445,0.0,lenet,0.0744,0.0774,4.0352951460941275,4.0352951460941275,0.0,lenet,0.0473,0.0426,4.045358025214889,4.045358025214889,0.0,lenet,0.071,0.0776,4.01904262195934,4.01904262195934,0.0,lenet,0.0877,0.0874,4.018883120268583,4.018883120268583,0.0,lenet,0.081,0.0752,4.095993055538698,4.095993055538698,0.0,lenet,0.0691,0.0744,4.059056032449007,4.059056032449007,0.0,lenet,0.09,0.0878,4.033561470156366,4.033561470156366,0.0,lenet,0.0581,0.0598,4.017122154208747,4.017122154208747,0.0,lenet,0.0978,0.0984,4.0294335108589046,4.0294335108589046,0.0,0.0,0.0,0.0,0.0,0.0
lenetx12_cifar100_K12_indep_seed0003_d013,d013,lenet:12,cifar100,12,indep,indep,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,1089312,5,0.1,0,16.55,0.07534166666666667,0.010170992931971892,0.0596,0.0925,0.1113,0.03595833333333333,0.07515000000000001,0.1118,0.8621242424242422,0.2522168233481719,0.862140909090909,0.2663434856380977,0.07534166666666667,lenet,0.0632,0.0684,4.032298400659453,4.032298400659453,0.0,lenet,0.0753,0.076,3.994153181598945,3.994153181598945,0.0,lenet,0.0596,0.0656,4.036222712898796,4.036222712898796,0.0,lenet,0.0925,0.0932,3.99370123852383,3.99370123852383,0.0,lenet,0.077,0.0734,4.029214172878048,4.029214172878048,0.0,lenet,0.0623,0.0612,4.010944501242855,4.010944501242855,0.0,lenet,0.0735,0.0676,4.005055893551219,4.005055893551219,0.0,lenet,0.0855,0.086,4.0482349328019405,4.0482349328019405,0.0,lenet,0.0856,0.077,4.043431387367574,4.043431387367574,0.0,lenet,0.0795,0.0828,4.0060317915948955,4.0060317915948955,0.0,lenet,0.0837,0.0854,4.021803639151833,4.021803639151833,0.0,lenet,0.0664,0.0652,3.994140914556655,3.994140914556655,0.0,0.0,0.0,0.0,0.0,0.0
lenetx12_cifar100_K12_indep_seed0003_d013,d013,lenet:12,cifar100,12,indep,indep,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,1089312,6,0.1,0,16.42,0.08380833333333333,0.00525332566623806,0.0762,0.0937,0.1341,0.050291666666666665,0.08326666666666667,0.1278,0.8594939393939395,0.27283213983057114,0.8616727272727275,0.27503884604427936,0.08380833333333333,lenet,0.0814,0.0838,4.017412416298281,4.017412416298281,0.0,lenet,0.0826,0.0858,4.0041526928544044,4.0041526928544044,0.0,lenet,0.0762,0.0794,4.025970659134063,4.025970659134063,0.0,lenet,0.0924,0.0958,3.9826934327456085,3.9826934327456085,0.0,lenet,0.0829,0.081,4.018333199349317,4.018333199349317,0.0,lenet,0.0877,0.081,3.974995871497826,3.974995871497826,0.0,lenet,0.0937,0.0926,3.9967764229937033,3.9967764229937033,0.0,lenet,0.0788,0.0792,4.052666059271856,4.052666059271856,0.0,lenet,0.0816,0.0766,4.046369715847752,4.046369715847752,0.0,lenet,0.0855,0.0868,3.993535604327917,3.993535604327917,0.0,lenet,0.0856,0.0848,3.9634923860430717,3.9634923860430717,0.0,lenet,0.0773,0.0724,3.9835250353948637,3.9835250353948637,0.0,0.0,0.0,0.0,0.0,0.0
lenetx12_cifar100_K12_indep_seed0003_d013,d013,lenet:12,cifar100,12,indep,indep,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,1089312,7,0.1,0,16.87,0.08474166666666666,0.013236027748367542,0.0537,0.1019,0.1305,0.045758333333333345,0.08111666666666666,0.1256,0.8520242424242424,0.26334099162745933,0.8547712121212121,0.27714202719051434,0.08474166666666666,lenet,0.1019,0.102,3.9922523491761903,3.9922523491761903,0.0,lenet,0.092,0.0892,4.003192608668045,4.003192608668045,0.0,lenet,0.0769,0.072,4.017760021781379,4.017760021781379,0.0,lenet,0.0968,0.092,3.975331615995277,3.975331615995277,0.0,lenet,0.0857,0.0816,3.9965508813885124,3.9965508813885124,0.0,lenet,0.0685,0.066,3.965711482546546,3.965711482546546,0.0,lenet,0.0892,0.086,4.006435053592378,4.006435053592378,0.0,lenet,0.0537,0.0544,4.0215733992782505,4.0215733992782505,0.0,lenet,0.0879,0.0858,4.02758773822676,4.02758773822676,0.0,lenet,0.084,0.0792,3.9809253053231672,3.9809253053231672,0.0,lenet,0.1009,0.0912,3.9755532785572787,3.9755532785572787,0.0,lenet,0.0794,0.074,3.9782512828030367,3.9782512828030367,0.0,0.0,0.0,0.0,0.0,0.0
lenetx12_cifar100_K12_indep_seed0003_d013,d013,lenet:12,cifar100,12,indep,indep,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,1089312,8,0.1,0,16.74,0.08409166666666668,0.009705707799480101,0.0678,0.1059,0.1439,0.059808333333333324,0.0845,0.1438,0.8652484848484847,0.22487986355806344,0.8715757575757577,0.2296677392817201,0.08409166666666668,lenet,0.0678,0.063,3.984009616415609,3.984009616415609,0.0,lenet,0.0891,0.0914,3.984958542341536,3.984958542341536,0.0,lenet,0.0697,0.0738,4.026004730977795,4.026004730977795,0.0,lenet,0.0852,0.084,3.9559396667913957,3.9559396667913957,0.0,lenet,0.0766,0.0738,3.994826666333459,3.994826666333459,0.0,lenet,0.0834,0.0846,3.9707417992705647,3.9707417992705647,0.0,lenet,0.0894,0.09,3.985691850835627,3.985691850835627,0.0,lenet,0.0864,0.0892,4.017952942374078,4.017952942374078,0.0,lenet,0.0916,0.0888,4.023392558436502,4.023392558436502,0.0,lenet,0.0814,0.0822,3.956543688408353,3.956543688408353,0.0,lenet,0.1059,0.1052,3.938517459414222,3.938517459414222,0.0,lenet,0.0826,0.088,3.958077294921333,3.958077294921333,0.0,0.0,0.0,0.0,0.0,0.0
lenetx12_cifar100_K12_indep_seed0003_d013,d013,lenet:12,cifar100,12,indep,indep,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,1089312,9,0.1,0,16.71,0.08893333333333335,0.009805384008571798,0.0688,0.1017,0.1477,0.05876666666666665,0.08715,0.1462,0.8801636363636364,0.20808404570821848,0.8827469696969698,0.22285071000966308,0.08893333333333335,lenet,0.1017,0.1044,3.9785981378094717,3.9785981378094717,0.0,lenet,0.0905,0.086,3.985632474788211,3.985632474788211,0.0,lenet,0.0858,0.0904,3.9985546371476217,3.9985546371476217,0.0,lenet,0.0903,0.0902,3.9668447185646403,3.9668447185646403,0.0,lenet,0.0688,0.062,3.9752382165329023,3.9752382165329023,0.0,lenet,0.096,0.0924,3.9593236405741083,3.9593236405741083,0.0,lenet,0.0967,0.0942,3.9866184524514456,3.9866184524514456,0.0,lenet,0.0899,0.0892,3.989433663473888,3.989433663473888,0.0,lenet,0.0995,0.1006,3.999296244911172,3.999296244911172,0.0,lenet,0.0783,0.0776,3.9610433737662705,3.9610433737662705,0.0,lenet,0.0949,0.0878,3.9344007203524765,3.9344007203524765,0.0,lenet,0.0748,0.071,3.9440331218594853,3.9440331218594853,0.0,0.0,0.0,0.0,0.0,0.0
