run_id,run_tag,cohort,dataset,K,arm,arm_label,target,seed,epochs,batch_size,base_lr,momentum,weight_decay,nesterov,graph_seed,lr_step,lr_gamma,kd_T,k_matchings,k_anneal,match_weight,kappa,rematch_every_epochs,recency_lambda,recency_gamma,peel_weighting,graph,label_noise_rate,actual_noise_rate,noise_seed,split_seed,n_train,n_valid,n_test,cohort_params,epoch,lr,k_current,epoch_seconds,avg_test_acc,std_test_acc,min_test_acc,max_test_acc,ensemble_test_acc,ens_minus_avg_test,avg_val_acc,ensemble_val_acc,disagreement_val,rho_val,disagreement_test,rho_test,avg_test_acc_lenet,model_00_arch,model_00_test_acc,model_00_val_acc,model_00_train_loss,model_00_ce_loss,model_00_kd_loss,model_01_arch,model_01_test_acc,model_01_val_acc,model_01_train_loss,model_01_ce_loss,model_01_kd_loss,model_02_arch,model_02_test_acc,model_02_val_acc,model_02_train_loss,model_02_ce_loss,model_02_kd_loss,model_03_arch,model_03_test_acc,model_03_val_acc,model_03_train_loss,model_03_ce_loss,model_03_kd_loss,model_04_arch,model_04_test_acc,model_04_val_acc,model_04_train_loss,model_04_ce_loss,model_04_kd_loss,model_05_arch,model_05_test_acc,model_05_val_acc,model_05_train_loss,model_05_ce_loss,model_05_kd_loss,model_06_arch,model_06_test_acc,model_06_val_acc,model_06_train_loss,model_06_ce_loss,model_06_kd_loss,model_07_arch,model_07_test_acc,model_07_val_acc,model_07_train_loss,model_07_ce_loss,model_07_kd_loss,model_08_arch,model_08_test_acc,model_08_val_acc,model_08_train_loss,model_08_ce_loss,model_08_kd_loss,model_09_arch,model_09_test_acc,model_09_val_acc,model_09_train_loss,model_09_ce_loss,model_09_kd_loss,model_10_arch,model_10_test_acc,model_10_val_acc,model_10_train_loss,model_10_ce_loss,model_10_kd_loss,model_11_arch,model_11_test_acc,model_11_val_acc,model_11_train_loss,model_11_ce_loss,model_11_kd_loss,comm_logit_floats_epoch,comm_matcher_ints_epoch,comm_bytes_epoch,comm_bytes_cum,comm_bytes_cum_cohort
lenetx12_cifar100_K12_mwmd2_seed0002_d013,d013,lenet:12,cifar100,12,matched,mwmd2,peers,2,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,2,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,1089312,0,0.1,2,22.95,0.049749999999999996,0.009358107002309103,0.0354,0.0682,0.0738,0.02405000000000001,0.050266666666666675,0.0742,0.7913484848484847,0.3053971933422969,0.7941939393939396,0.2951864765446189,0.049749999999999996,lenet,0.0498,0.0498,4.472064557400617,4.374490994621407,0.09757354895885907,lenet,0.0434,0.0452,4.545898062938994,4.43369850109924,0.11219956581275752,lenet,0.0484,0.049,4.449046764861453,4.342938731678507,0.10610803355137416,lenet,0.0473,0.0434,4.515511574392969,4.416211162778464,0.09930041514962795,lenet,0.0682,0.0688,4.386353065005758,4.287774732505733,0.09857834237945182,lenet,0.043,0.0458,4.518514901399612,4.409703035923568,0.10881186557625452,lenet,0.0503,0.048,4.52893120998686,4.428255188871514,0.10067602510224044,lenet,0.0354,0.0384,4.588965917852792,4.482196380468932,0.10676953649586225,lenet,0.0468,0.0502,4.508695704693144,4.407764683392915,0.10093102020420536,lenet,0.0405,0.0422,4.507215814834291,4.400785012678667,0.10643080267519425,lenet,0.0589,0.0598,4.435909286141396,4.3258022178303115,0.11010706746376607,lenet,0.065,0.0626,4.469637192108414,4.371875789016485,0.09776140666442436,9000000.0,5000.0,36010000.0,36010000.0,432120000.0
lenetx12_cifar100_K12_mwmd2_seed0002_d013,d013,lenet:12,cifar100,12,matched,mwmd2,peers,2,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,2,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,1089312,1,0.1,2,20.75,0.06304166666666668,0.011324343861296727,0.044,0.0785,0.0897,0.026658333333333326,0.06286666666666667,0.0884,0.8039666666666665,0.32554622866576505,0.8071787878787876,0.3314955374597048,0.06304166666666668,lenet,0.0664,0.0662,4.401847775686871,4.2310716340487655,0.17077614197676833,lenet,0.0557,0.0546,4.305578541349281,4.141312179578976,0.16426635927266695,lenet,0.075,0.069,4.288758657534014,4.137219105593183,0.1515395458554849,lenet,0.0723,0.0746,4.296954011713916,4.159904341806065,0.1370496622879397,lenet,0.0785,0.0758,4.279251457953995,4.106394740329548,0.17285671955059198,lenet,0.0555,0.054,4.370340537618507,4.205570108849894,0.16477042212235657,lenet,0.0511,0.053,4.325408332049847,4.166821062903512,0.15858727088198066,lenet,0.0545,0.0572,4.429620256478136,4.258413157679818,0.17120710558215665,lenet,0.044,0.0478,4.4365852244875645,4.248230813917789,0.18835441319441254,lenet,0.0541,0.0584,4.364710476249456,4.204306695271622,0.16040378327439117,lenet,0.0778,0.0736,4.274432642893358,4.10219821672548,0.17223442667587238,lenet,0.0716,0.0702,4.2962080683897845,4.141756739806045,0.15445133015005427,9000000.0,5000.0,36010000.0,72020000.0,864240000.0
lenetx12_cifar100_K12_mwmd2_seed0002_d013,d013,lenet:12,cifar100,12,matched,mwmd2,peers,2,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,2,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,1089312,2,0.1,2,20.72,0.06140833333333332,0.013633137223528397,0.0326,0.0848,0.0765,0.015091666666666677,0.062450000000000006,0.0744,0.6825757575757573,0.44160637486203935,0.6880924242424244,0.43080824161390485,0.06140833333333332,lenet,0.0595,0.0578,4.332448836077344,4.141228022223169,0.19122080215972595,lenet,0.0632,0.0668,4.1765864437276665,4.051828983155164,0.12475746432954277,lenet,0.0717,0.0716,4.231493106281215,4.047908458858728,0.18358463935808025,lenet,0.0711,0.068,4.259889886460521,4.086970309303566,0.17291957391849297,lenet,0.0695,0.0696,4.223891705613244,4.018181075765328,0.20571062955158678,lenet,0.063,0.0682,4.259400725026023,4.101655879481272,0.15774485021194612,lenet,0.0531,0.0514,4.3175955536690624,4.138788512823257,0.17880704207345843,lenet,0.0621,0.0646,4.252586874772202,4.098896205763925,0.15369066769595852,lenet,0.0668,0.066,4.3020364594730465,4.126120702786879,0.17591576120519842,lenet,0.0395,0.0464,4.301042251288891,4.115541602400216,0.18550065092065118,lenet,0.0848,0.0868,4.191883484748277,3.9897086335854097,0.20217483990233054,lenet,0.0326,0.0322,4.258920208296993,4.0674685720692985,0.1914516345661303,9000000.0,5000.0,36010000.0,108030000.0,1296360000.0
lenetx12_cifar100_K12_mwmd2_seed0002_d013,d013,lenet:12,cifar100,12,matched,mwmd2,peers,2,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,2,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,1089312,3,0.1,2,20.61,0.0716,0.011997569198244563,0.0457,0.0868,0.0995,0.027900000000000008,0.06649999999999999,0.0944,0.8150060606060606,0.27416772708074344,0.8169227272727272,0.2791596497626498,0.0716,lenet,0.0457,0.037,4.312136643312194,4.120366189967502,0.19177044508978724,lenet,0.0721,0.0596,4.245577719062567,4.041176246309822,0.20440147908150472,lenet,0.0868,0.0906,4.24435182525353,4.026937007226727,0.21741482547738336,lenet,0.0782,0.078,4.292005514895374,4.096171124414965,0.19583439020524648,lenet,0.0857,0.073,4.227122783322226,3.9982562220909377,0.22886655977080492,lenet,0.0736,0.0656,4.252468711950562,4.06044440208511,0.1920243124265901,lenet,0.0672,0.0676,4.314047402956269,4.105670321394097,0.20837706875648687,lenet,0.0589,0.058,4.276824349368161,4.081260577182878,0.19556376948656345,lenet,0.0746,0.0654,4.309943518516692,4.110083368352869,0.19986014600462196,lenet,0.0739,0.0656,4.326776116409085,4.127240382473577,0.19953573370267721,lenet,0.0851,0.0818,4.184082531454888,3.961089936169711,0.2229926016562703,lenet,0.0574,0.0558,4.34299722821875,4.131201595067978,0.2117956414691765,9000000.0,5000.0,36010000.0,144040000.0,1728480000.0
lenetx12_cifar100_K12_mwmd2_seed0002_d013,d013,lenet:12,cifar100,12,matched,mwmd2,peers,2,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,2,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,1089312,4,0.1,2,20.77,0.07641666666666667,0.01728731873047087,0.0365,0.1044,0.1092,0.03278333333333333,0.07585,0.1038,0.8187757575757575,0.3003184497569237,0.8236863636363635,0.2927433386105105,0.07641666666666667,lenet,0.0586,0.0606,4.302604327824983,4.1060089990496635,0.19659532949497754,lenet,0.0895,0.0894,4.206186570904472,4.00411227514798,0.20207429116337813,lenet,0.1044,0.0974,4.162773845886642,3.970206942070614,0.19256689483088188,lenet,0.0777,0.0824,4.246532140130347,4.015094739808277,0.23143739723177117,lenet,0.0884,0.088,4.195778334343975,3.9512580575590786,0.24452028029852294,lenet,0.0804,0.0778,4.24148134209893,4.045358105477962,0.19612322850364514,lenet,0.0617,0.0608,4.23468055203557,4.018834738568827,0.21584582447328352,lenet,0.0877,0.0844,4.213079211386767,4.011944575404579,0.20113464152779092,lenet,0.0666,0.067,4.3272502432492645,4.08433422954245,0.24291601235216315,lenet,0.0783,0.0724,4.2877175299958745,4.072003535249016,0.2157139954876832,lenet,0.0872,0.0916,4.195605787363919,3.9573766558685084,0.2382291384168308,lenet,0.0365,0.0384,4.2992881241847165,4.097319269044832,0.20196885202842002,9000000.0,5000.0,36010000.0,180050000.0,2160600000.0
lenetx12_cifar100_K12_mwmd2_seed0002_d013,d013,lenet:12,cifar100,12,matched,mwmd2,peers,2,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,2,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,1089312,5,0.1,2,20.59,0.08654166666666667,0.012916298381846434,0.0707,0.1108,0.1146,0.028058333333333324,0.08538333333333332,0.1108,0.7641363636363636,0.37459349779376555,0.7688621212121213,0.3820503377925503,0.08654166666666667,lenet,0.0776,0.078,4.300759324295954,4.058639368889007,0.24211994945918294,lenet,0.0841,0.0794,4.199585625393824,3.9739180860871617,0.2256675484928895,lenet,0.0923,0.0908,4.196263423358852,3.96567564830184,0.23058777509934522,lenet,0.0823,0.0834,4.199172595346516,3.9825096733190795,0.21666291218504988,lenet,0.1108,0.1036,4.17188453877514,3.9193465963683347,0.25253795025954867,lenet,0.0712,0.0736,4.241470746695995,4.023000191219828,0.21847054990939796,lenet,0.0807,0.0794,4.193609526888891,3.972863291136243,0.22074623964726925,lenet,0.0968,0.099,4.21010774475607,3.9693766436116262,0.24073110533539543,lenet,0.0707,0.0644,4.264945882965218,4.038511981679634,0.22643389375033704,lenet,0.0898,0.0878,4.253356423906305,4.019554948942228,0.23380148565312,lenet,0.1084,0.1076,4.178161634301597,3.929831292818893,0.24833034334534948,lenet,0.0738,0.0776,4.257700461555611,4.04358681325208,0.21411364821886475,9000000.0,5000.0,36010000.0,216060000.0,2592720000.0
lenetx12_cifar100_K12_mwmd2_seed0002_d013,d013,lenet:12,cifar100,12,matched,mwmd2,peers,2,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,2,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,1089312,6,0.1,2,20.78,0.07865,0.025368303714149543,0.01,0.1091,0.1115,0.032850000000000004,0.07748333333333333,0.1108,0.8226515151515154,0.28797623049133864,0.8215848484848485,0.3149321672867203,0.07865,lenet,0.0747,0.0732,4.209182278676466,3.982400795275515,0.22678148225796493,lenet,0.0784,0.0784,4.216902189634063,3.966682470657609,0.25021972109309654,lenet,0.0869,0.0862,4.1792993846942075,3.941513045944951,0.23778633582829076,lenet,0.0929,0.0864,4.242977531457489,3.9875017309730705,0.25547579951076343,lenet,0.1091,0.1104,4.182234401729974,3.9012293744493616,0.2810050318102268,lenet,0.0839,0.0846,4.208951597863978,3.9921302751384,0.21682132630270312,lenet,0.0565,0.0538,4.219325727698478,3.9725192812356083,0.24680643833496355,lenet,0.1015,0.103,4.143256861716509,3.9324884580617603,0.21076839804564687,lenet,0.0782,0.077,4.223345675929026,3.9963675330985677,0.22697814147580753,lenet,0.1039,0.0974,4.162213491106575,3.939694343304092,0.2225191529035907,lenet,0.0678,0.0684,4.160154292867943,3.908643687990579,0.2515106069305065,lenet,0.01,0.011,8.930499883014128e+29,4.2619970900374095e+29,4.668502792976718e+29,9000000.0,5000.0,36010000.0,252070000.0,3024840000.0
lenetx12_cifar100_K12_mwmd2_seed0002_d013,d013,lenet:12,cifar100,12,matched,mwmd2,peers,2,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,2,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,1089312,7,0.1,2,20.69,0.08338333333333332,0.0271832311463438,0.01,0.1167,0.1351,0.051716666666666675,0.08259999999999999,0.1344,0.8443515151515152,0.239100475636145,0.8453742424242425,0.2548262079978195,0.08338333333333332,lenet,0.0713,0.0732,4.194554373283278,3.9661171920597553,0.2284371741116047,lenet,0.1076,0.099,4.245076640424403,4.002043744379824,0.24303289847871798,lenet,0.1018,0.1006,4.176884264092553,3.9188082312995736,0.2580760287925262,lenet,0.0553,0.0602,4.206393717364832,3.9495983211831613,0.2567953930278732,lenet,0.1167,0.1152,4.102158397774804,3.8612886243923144,0.24086977903392504,lenet,0.0884,0.0916,4.186940282583237,3.958989428525621,0.22795084438456054,lenet,0.0785,0.0842,4.181880207562989,3.946356259963729,0.23552394279448147,lenet,0.0955,0.0938,4.217771830883893,3.9607341296293517,0.25703769613226707,lenet,0.0836,0.079,4.224239742552692,3.9589323286305773,0.26530741521326656,lenet,0.0959,0.0912,4.159959478811785,3.912813412872228,0.24714606962251393,lenet,0.096,0.0954,4.178412776440382,3.9243002838709136,0.25411249441094697,lenet,0.01,0.0078,4.92851312187585,4.6113433621146465,0.31716976304199884,9000000.0,5000.0,36010000.0,288080000.0,3456960000.0
lenetx12_cifar100_K12_mwmd2_seed0002_d013,d013,lenet:12,cifar100,12,matched,mwmd2,peers,2,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,2,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,1089312,8,0.1,2,20.84,0.09363333333333333,0.027386411878074782,0.01,0.1204,0.1444,0.05076666666666667,0.09171666666666667,0.137,0.8267484848484848,0.2850001445647769,0.8268787878787877,0.2956418058496666,0.09363333333333333,lenet,0.0934,0.0904,4.254479290409521,3.9881441251120786,0.2663351678797467,lenet,0.1107,0.108,4.151066199961034,3.922476516867226,0.22858967708254402,lenet,0.1204,0.1236,4.211650533093647,3.9426812126555224,0.26896931626833975,lenet,0.1,0.1038,4.165207131681117,3.930338955738328,0.23486816821704534,lenet,0.1061,0.1014,4.139070249416611,3.869156141172756,0.26991410993716936,lenet,0.1009,0.0998,4.200205476446585,3.956381896341389,0.24382358630695802,lenet,0.0861,0.0834,4.224852167408574,3.9583392718976196,0.2665129006967287,lenet,0.0931,0.09,4.16771266203035,3.904311741617593,0.26340092763050715,lenet,0.0825,0.0762,4.206177484582771,3.941423426297578,0.2647540546445684,lenet,0.1133,0.1036,4.188888267021287,3.9268537454984407,0.2620345148554241,lenet,0.1071,0.1098,4.132090728391301,3.8741061213341625,0.25798460764979775,lenet,0.01,0.0106,4.946413628079674,4.610990877855908,0.33542276186529885,9000000.0,5000.0,36010000.0,324090000.0,3889080000.0
lenetx12_cifar100_K12_mwmd2_seed0002_d013,d013,lenet:12,cifar100,12,matched,mwmd2,peers,2,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,2,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,1089312,9,0.1,2,20.9,0.09623333333333332,0.030044781391930425,0.01,0.1311,0.1396,0.04336666666666668,0.0958,0.1408,0.8409363636363637,0.292349490156557,0.8411712121212119,0.2957911485737717,0.09623333333333332,lenet,0.0884,0.0884,4.217624244026163,3.948380011387847,0.2692442345432937,lenet,0.1311,0.1278,4.198790264400569,3.9427524700083514,0.2560377940958874,lenet,0.0903,0.0908,4.158991371366111,3.8832267228175295,0.27576464317231014,lenet,0.1228,0.1212,4.216997622427615,3.9505697756328364,0.26642784630795097,lenet,0.1162,0.1154,4.126028786667368,3.8584701012481344,0.267558683344925,lenet,0.0909,0.092,4.200354900211096,3.9417803944511847,0.25857451001436194,lenet,0.1041,0.0984,4.186956525864926,3.91887595098127,0.26808056789873674,lenet,0.1042,0.1058,4.1877567067065025,3.910005221651359,0.2777514890979298,lenet,0.0758,0.0746,4.198273021050475,3.9583871889520776,0.23988583758050067,lenet,0.1112,0.1114,4.140350203961134,3.8850240378894587,0.2553261619442227,lenet,0.1098,0.1138,4.15415476330302,3.8697083826092156,0.2844463690099391,lenet,0.01,0.01,4.940746096047488,4.611962138251825,0.32878394645046105,9000000.0,5000.0,36010000.0,360100000.0,4321200000.0
