run_id,run_tag,cohort,dataset,K,arm,arm_label,target,seed,epochs,batch_size,base_lr,momentum,weight_decay,nesterov,graph_seed,lr_step,lr_gamma,kd_T,k_matchings,k_anneal,match_weight,kappa,rematch_every_epochs,recency_lambda,recency_gamma,peel_weighting,graph,label_noise_rate,actual_noise_rate,noise_seed,split_seed,n_train,n_valid,n_test,cohort_params,epoch,lr,k_current,epoch_seconds,avg_test_acc,std_test_acc,min_test_acc,max_test_acc,ensemble_test_acc,ens_minus_avg_test,avg_val_acc,ensemble_val_acc,disagreement_val,rho_val,disagreement_test,rho_test,avg_test_acc_resnet32,avg_test_acc_wrn28x10,model_00_arch,model_00_test_acc,model_00_val_acc,model_00_train_loss,model_00_ce_loss,model_00_kd_loss,model_01_arch,model_01_test_acc,model_01_val_acc,model_01_train_loss,model_01_ce_loss,model_01_kd_loss,model_02_arch,model_02_test_acc,model_02_val_acc,model_02_train_loss,model_02_ce_loss,model_02_kd_loss,model_03_arch,model_03_test_acc,model_03_val_acc,model_03_train_loss,model_03_ce_loss,model_03_kd_loss,model_04_arch,model_04_test_acc,model_04_val_acc,model_04_train_loss,model_04_ce_loss,model_04_kd_loss,model_05_arch,model_05_test_acc,model_05_val_acc,model_05_train_loss,model_05_ce_loss,model_05_kd_loss,model_06_arch,model_06_test_acc,model_06_val_acc,model_06_train_loss,model_06_ce_loss,model_06_kd_loss,model_07_arch,model_07_test_acc,model_07_val_acc,model_07_train_loss,model_07_ce_loss,model_07_kd_loss,comm_logit_floats_epoch,comm_matcher_ints_epoch,comm_bytes_epoch,comm_bytes_cum,comm_bytes_cum_cohort
wrn28x10x4-resnet32x4_cifar100_K8_mwmd1-rec1_seed0004_d001,d001,"wrn28x10:4,resnet32:4",cifar100,8,matched,mwmd1-rec1,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,1.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,148027552,0,0.1,1,146.85,0.0961375,0.06704757522647631,0.0165,0.1751,0.1707,0.07456249999999999,0.0947,0.167,0.8059928571428571,0.2487399608085278,0.8085178571428572,0.24811292112710367,0.029925,0.16235,wrn28x10,0.1618,0.1564,3.6508582921868022,3.611672450534322,0.03918584470309063,wrn28x10,0.1751,0.1678,3.6571664434265005,3.617886282503605,0.03928016188067638,wrn28x10,0.157,0.1584,3.6584152308377353,3.6151540218429132,0.04326120916547635,wrn28x10,0.1555,0.1552,3.657940921796994,3.6148216111416165,0.04311930681367151,resnet32,0.0165,0.0152,4.683553130789236,4.554724501615221,0.128828630052753,resnet32,0.0288,0.0304,4.644169643521309,4.551889598369598,0.09228003234933237,resnet32,0.0507,0.0526,4.626495909284461,4.529168281365525,0.09732763109191596,resnet32,0.0237,0.0216,4.66143461452289,4.595285653390667,0.06614895997997584,4500000.0,5000.0,18010000.0,18010000.0,144080000.0
wrn28x10x4-resnet32x4_cifar100_K8_mwmd1-rec1_seed0004_d001,d001,"wrn28x10:4,resnet32:4",cifar100,8,matched,mwmd1-rec1,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,1.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,148027552,1,0.1,1,134.74,0.17595,0.05730722031297627,0.0949,0.2477,0.2373,0.061350000000000016,0.17657499999999998,0.2368,0.7079285714285714,0.4477953613364654,0.7095821428571429,0.43553493844164387,0.12365,0.22825,wrn28x10,0.2197,0.2326,3.3726800216192547,3.077029014852914,0.295651004861363,wrn28x10,0.2419,0.2414,3.4596027847040784,3.1347580277784304,0.3248447525018657,wrn28x10,0.2037,0.2036,3.491571330550042,3.1521199084818363,0.33945142589932814,wrn28x10,0.2477,0.2498,3.5155498189004986,3.167288612913002,0.3482612078078091,resnet32,0.0963,0.0924,4.511229424991391,4.144798028875481,0.36643140407448466,resnet32,0.0949,0.0958,4.429200481962074,4.077376537702301,0.3518239481120624,resnet32,0.1507,0.152,4.052711155942895,3.7619410556825725,0.29077009039677004,resnet32,0.1527,0.145,4.306152978065339,3.9765381528572603,0.3296148183713244,4500000.0,5000.0,18010000.0,36020000.0,288160000.0
wrn28x10x4-resnet32x4_cifar100_K8_mwmd1-rec1_seed0004_d001,d001,"wrn28x10:4,resnet32:4",cifar100,8,matched,mwmd1-rec1,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,1.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,148027552,2,0.1,1,138.43,0.2140125,0.019477001662216897,0.1778,0.2311,0.2622,0.048187499999999994,0.214375,0.2626,0.6422857142857143,0.4972210671028691,0.6457535714285714,0.49313346772685535,0.19987500000000002,0.22815,wrn28x10,0.2297,0.234,3.0920232365077194,2.766471342268315,0.32555189165710047,wrn28x10,0.2229,0.2216,3.0605520070953802,2.7602698755535213,0.30028213558464567,wrn28x10,0.2289,0.225,3.0220145298676058,2.7459886263717306,0.27602590633217583,wrn28x10,0.2311,0.234,2.9621951193972067,2.706502650949088,0.2556924698451026,resnet32,0.1885,0.1906,3.8092122904279013,3.487324144352566,0.321888144551353,resnet32,0.1778,0.1886,3.6987999843602832,3.402096436443654,0.2967035484034568,resnet32,0.2271,0.2164,3.361426080153747,3.1124298206784506,0.24899626296775584,resnet32,0.2061,0.2048,3.5298169790343805,3.2598398199135605,0.26997715871865774,4500000.0,5000.0,18010000.0,54030000.0,432240000.0
wrn28x10x4-resnet32x4_cifar100_K8_mwmd1-rec1_seed0004_d001,d001,"wrn28x10:4,resnet32:4",cifar100,8,matched,mwmd1-rec1,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,1.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,148027552,3,0.1,1,138.52,0.2283,0.03448680907245551,0.1786,0.2808,0.2712,0.042899999999999994,0.23045,0.2774,0.6561571428571428,0.48760252812036387,0.665432142857143,0.473412016342271,0.251425,0.205175,wrn28x10,0.2561,0.2542,2.717366937547922,2.4489807970821857,0.2683861425188793,wrn28x10,0.1786,0.1798,2.700407919219949,2.4438737060197373,0.2565342174758288,wrn28x10,0.1976,0.2028,2.8154864944517612,2.5140047549185427,0.30148174516348675,wrn28x10,0.1884,0.1868,2.7708975737067787,2.485816305841912,0.2850812675685368,resnet32,0.2391,0.2494,3.278504065830599,2.9879971112717283,0.2905069552573629,resnet32,0.2281,0.2252,3.1855988570234994,2.910023494200273,0.27557536316188896,resnet32,0.2808,0.2884,2.98713513023474,2.7387688613750716,0.24836626293307001,resnet32,0.2577,0.257,3.0650117427788,2.805089146237482,0.2599225993352858,4500000.0,5000.0,18010000.0,72040000.0,576320000.0
wrn28x10x4-resnet32x4_cifar100_K8_mwmd1-rec1_seed0004_d001,d001,"wrn28x10:4,resnet32:4",cifar100,8,matched,mwmd1-rec1,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,1.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,148027552,4,0.1,1,137.79,0.28188749999999996,0.029715376385804036,0.241,0.3313,0.3517,0.06981250000000006,0.280725,0.3484,0.6353785714285715,0.48922558959274787,0.6339892857142857,0.4913109752756196,0.28309999999999996,0.28067499999999995,wrn28x10,0.2413,0.2392,2.563678341833028,2.2781132632358507,0.2855650760360401,wrn28x10,0.241,0.2468,2.617551585828716,2.3031063240698795,0.31444526093334635,wrn28x10,0.3313,0.3312,2.5555998361246153,2.291128109293905,0.2644717268518765,wrn28x10,0.3091,0.31,2.560458219186826,2.2932216423478993,0.26723657616160135,resnet32,0.2743,0.265,3.013756479390643,2.7130195278335703,0.3007369533562186,resnet32,0.3027,0.3008,2.903297511691397,2.627738531509584,0.27555897687985137,resnet32,0.2734,0.2722,2.771484104747122,2.513271154666489,0.258212949170477,resnet32,0.282,0.2806,2.7969043546102266,2.536135118624026,0.260769231160256,4500000.0,5000.0,18010000.0,90050000.0,720400000.0
wrn28x10x4-resnet32x4_cifar100_K8_mwmd1-rec1_seed0004_d001,d001,"wrn28x10:4,resnet32:4",cifar100,8,matched,mwmd1-rec1,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,1.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,148027552,5,0.1,1,138.32,0.29157500000000003,0.03922453791952176,0.2276,0.3356,0.3562,0.06462499999999999,0.29275,0.3564,0.6281357142857145,0.48185617353852334,0.6279357142857142,0.4926055830944777,0.29595,0.2872,wrn28x10,0.2402,0.2496,2.28455583056943,2.0980370595035227,0.1865187709283253,wrn28x10,0.3095,0.3128,2.291478628970005,2.108374947512692,0.18310368293896317,wrn28x10,0.2635,0.2722,2.306572030552409,2.1237075090069664,0.18286452107978138,wrn28x10,0.3356,0.338,2.305237062783404,2.1193068240853874,0.18593023741744796,resnet32,0.2276,0.225,2.79566202448173,2.5597248439761726,0.23593717999756336,resnet32,0.3093,0.308,2.678019470789216,2.4413203702054243,0.23669910223477267,resnet32,0.3139,0.3046,2.627581149001013,2.3891882581466977,0.23839288848367604,resnet32,0.333,0.3318,2.6581988466734234,2.4160211479121987,0.24217769520526583,4500000.0,5000.0,18010000.0,108060000.0,864480000.0
wrn28x10x4-resnet32x4_cifar100_K8_mwmd1-rec1_seed0004_d001,d001,"wrn28x10:4,resnet32:4",cifar100,8,matched,mwmd1-rec1,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,1.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,148027552,6,0.1,1,138.14,0.36196249999999996,0.02893349864344096,0.3171,0.4109,0.4222,0.060237500000000055,0.35867499999999997,0.4236,0.5389571428571428,0.5418606196149028,0.5379321428571427,0.5505567401747187,0.3379,0.386025,wrn28x10,0.3969,0.3918,2.3089876545762476,2.002047545869242,0.30694011073898186,wrn28x10,0.4109,0.4088,2.3124142954633995,2.006227437745441,0.306186855643649,wrn28x10,0.3635,0.3594,2.333192216232419,2.0268577608195217,0.3063344533809207,wrn28x10,0.3728,0.3662,2.396577437154271,2.0527889654040337,0.3437884697817605,resnet32,0.3171,0.3188,2.7406626238741656,2.413435709408738,0.32722690972414886,resnet32,0.3475,0.3468,2.587809580293569,2.2915761950002476,0.296233386436308,resnet32,0.3381,0.3334,2.555561256848953,2.259807015176524,0.295754240508276,resnet32,0.3489,0.3442,2.56712494418025,2.272252170707692,0.29487277021292935,4500000.0,5000.0,18010000.0,126070000.0,1008560000.0
wrn28x10x4-resnet32x4_cifar100_K8_mwmd1-rec1_seed0004_d001,d001,"wrn28x10:4,resnet32:4",cifar100,8,matched,mwmd1-rec1,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,1.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,148027552,7,0.1,1,138.46,0.3749875,0.028793377602323762,0.3296,0.419,0.4378,0.06281250000000005,0.37897499999999995,0.4448,0.5217000000000002,0.5539693575176184,0.5263714285714286,0.5565148379623505,0.362375,0.38759999999999994,wrn28x10,0.3296,0.3428,2.2320475236258726,1.9307174696163698,0.3013300550254909,wrn28x10,0.419,0.426,2.2443299171599476,1.9422197777100585,0.30211013731208036,wrn28x10,0.3923,0.3944,2.148979268798774,1.9312259737740864,0.21775329307737676,wrn28x10,0.4095,0.4158,2.158066686750813,1.9412955553694204,0.2167711300690743,resnet32,0.353,0.3488,2.5666528266261923,2.3011548194018276,0.26549800229258835,resnet32,0.369,0.3812,2.466187910600142,2.172919422557408,0.29326849155636,resnet32,0.3774,0.379,2.4620340105823497,2.1910971545360307,0.2709368559193205,resnet32,0.3501,0.3438,2.4438983234153553,2.150709999894554,0.2931883235419677,4500000.0,5000.0,18010000.0,144080000.0,1152640000.0
wrn28x10x4-resnet32x4_cifar100_K8_mwmd1-rec1_seed0004_d001,d001,"wrn28x10:4,resnet32:4",cifar100,8,matched,mwmd1-rec1,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,1.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,148027552,8,0.1,1,134.59,0.37568749999999995,0.035867932666241026,0.3026,0.4206,0.4456,0.06991250000000004,0.377475,0.4498,0.5345071428571428,0.5396468400226362,0.5362214285714286,0.5426986917135395,0.35200000000000004,0.3993749999999999,wrn28x10,0.4109,0.417,2.2414918452162635,1.9074298212812706,0.33406202399849216,wrn28x10,0.3821,0.389,2.211356696249409,1.9019312841648406,0.30942541324872186,wrn28x10,0.3839,0.3854,2.181744874878363,1.871079813011668,0.31066505841656844,wrn28x10,0.4206,0.4208,2.1885051783174276,1.8772166464477777,0.311288532927971,resnet32,0.3026,0.302,2.536117385734211,2.215731666000052,0.32038571569137275,resnet32,0.3541,0.3562,2.3972203880548477,2.095009342513301,0.3022110443773933,resnet32,0.352,0.3484,2.419684224677357,2.119742986492135,0.2999412396880375,resnet32,0.3993,0.401,2.3696815290234308,2.0677100526676937,0.30197147705422883,4500000.0,5000.0,18010000.0,162090000.0,1296720000.0
wrn28x10x4-resnet32x4_cifar100_K8_mwmd1-rec1_seed0004_d001,d001,"wrn28x10:4,resnet32:4",cifar100,8,matched,mwmd1-rec1,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,1.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,148027552,9,0.1,1,138.18,0.41071250000000004,0.012480027794440204,0.3961,0.4346,0.4885,0.07778749999999995,0.405975,0.4836,0.5169999999999998,0.538313241004668,0.5225035714285715,0.5393522170775943,0.405375,0.41605,wrn28x10,0.3998,0.413,2.054984836585142,1.823298747905276,0.23168608618222855,wrn28x10,0.4259,0.428,2.0469317868013275,1.8152696263383736,0.23166216202926906,wrn28x10,0.4346,0.4266,2.186608116057786,1.850527018985965,0.33608109396035696,wrn28x10,0.4039,0.3996,2.1619683011350306,1.841725754128261,0.3202425475359302,resnet32,0.3961,0.3826,2.453059136698192,2.131111412055113,0.3219477222089402,resnet32,0.4064,0.3986,2.3260657870295374,2.0515780318528414,0.27448775695467537,resnet32,0.4142,0.4098,2.3615234590728176,2.0504106513478537,0.3111128095876087,resnet32,0.4048,0.3896,2.312419282103127,2.0376849596134643,0.2747343211773444,4500000.0,5000.0,18010000.0,180100000.0,1440800000.0
