run_id,run_tag,cohort,dataset,K,arm,arm_label,target,seed,epochs,batch_size,base_lr,momentum,weight_decay,nesterov,graph_seed,lr_step,lr_gamma,kd_T,k_matchings,k_anneal,match_weight,kappa,rematch_every_epochs,recency_lambda,recency_gamma,peel_weighting,graph,label_noise_rate,actual_noise_rate,noise_seed,split_seed,n_train,n_valid,n_test,cohort_params,epoch,lr,k_current,epoch_seconds,avg_test_acc,std_test_acc,min_test_acc,max_test_acc,ensemble_test_acc,ens_minus_avg_test,avg_val_acc,ensemble_val_acc,disagreement_val,rho_val,disagreement_test,rho_test,avg_test_acc_wrn28x10,model_00_arch,model_00_test_acc,model_00_val_acc,model_00_train_loss,model_00_ce_loss,model_00_kd_loss,model_01_arch,model_01_test_acc,model_01_val_acc,model_01_train_loss,model_01_ce_loss,model_01_kd_loss,comm_logit_floats_epoch,comm_matcher_ints_epoch,comm_bytes_epoch,comm_bytes_cum,comm_bytes_cum_cohort
wrn28x10x2_cifar100_K2_dml_seed0004_d001,d001,wrn28x10:2,cifar100,2,dml,dml,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,73073768,0,0.1,1,57.93,0.15175,0.01605000000000001,0.1357,0.1678,0.1544,0.0026500000000000135,0.1498,0.158,0.441,0.6967591206263491,0.4306,0.6956681416478442,0.15175,wrn28x10,0.1678,0.1658,3.641825559464368,3.6025326759977774,0.039292881342010914,wrn28x10,0.1357,0.1338,3.6495318436487154,3.6099235127595337,0.03960833650886674,4500000.0,0.0,18000000.0,18000000.0,36000000.0
wrn28x10x2_cifar100_K2_dml_seed0004_d001,d001,wrn28x10:2,cifar100,2,dml,dml,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,73073768,1,0.1,1,55.21,0.18825,0.009149999999999991,0.1791,0.1974,0.1933,0.005049999999999999,0.1905,0.196,0.4632,0.6922387833852739,0.4683,0.6987585157875641,0.18825,wrn28x10,0.1974,0.2002,2.8900816677646204,2.8290745538066733,0.06100710905792022,wrn28x10,0.1791,0.1808,2.90500405092131,2.844259776175022,0.06074427533894777,4500000.0,0.0,18000000.0,36000000.0,72000000.0
wrn28x10x2_cifar100_K2_dml_seed0004_d001,d001,wrn28x10:2,cifar100,2,dml,dml,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,73073768,2,0.1,1,55.56,0.21084999999999998,0.015450000000000005,0.1954,0.2263,0.2244,0.013550000000000006,0.22,0.2314,0.5416,0.6035217222008546,0.5509,0.5899530350309303,0.21084999999999998,wrn28x10,0.1954,0.207,2.5460501572286542,2.4479896614158694,0.09806049368026751,wrn28x10,0.2263,0.233,2.5602070596069098,2.462288731878454,0.09791833010967821,4500000.0,0.0,18000000.0,54000000.0,108000000.0
wrn28x10x2_cifar100_K2_dml_seed0004_d001,d001,wrn28x10:2,cifar100,2,dml,dml,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,73073768,3,0.1,1,55.35,0.27395,0.002150000000000013,0.2718,0.2761,0.2888,0.014849999999999974,0.2838,0.3006,0.4816,0.6390050669849505,0.4848,0.617694716853779,0.27395,wrn28x10,0.2761,0.2802,2.358972704884681,2.231102218343453,0.1278704836202616,wrn28x10,0.2718,0.2874,2.369279103522951,2.2418988152322443,0.12738028952894223,4500000.0,0.0,18000000.0,72000000.0,144000000.0
wrn28x10x2_cifar100_K2_dml_seed0004_d001,d001,wrn28x10:2,cifar100,2,dml,dml,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,73073768,4,0.1,1,55.2,0.29895,0.04065000000000002,0.2583,0.3396,0.316,0.01705000000000001,0.2949,0.3138,0.5426,0.588410860186875,0.5524,0.5701447383693049,0.29895,wrn28x10,0.2583,0.2578,2.2444283423775975,2.081523712555116,0.16290462729309432,wrn28x10,0.3396,0.332,2.2478753345256504,2.084957045926289,0.16291828975293107,4500000.0,0.0,18000000.0,90000000.0,180000000.0
wrn28x10x2_cifar100_K2_dml_seed0004_d001,d001,wrn28x10:2,cifar100,2,dml,dml,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,73073768,5,0.1,1,55.31,0.2746,0.031700000000000006,0.2429,0.3063,0.3032,0.028600000000000014,0.27859999999999996,0.304,0.6374,0.49415477993188384,0.6355,0.4967759557287141,0.2746,wrn28x10,0.2429,0.247,2.161555265669118,1.971703602847728,0.18985166359396483,wrn28x10,0.3063,0.3102,2.162151254205541,1.972730721093037,0.18942053613930263,4500000.0,0.0,18000000.0,108000000.0,216000000.0
wrn28x10x2_cifar100_K2_dml_seed0004_d001,d001,wrn28x10:2,cifar100,2,dml,dml,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,73073768,6,0.1,1,55.23,0.34285,0.04114999999999999,0.3017,0.384,0.358,0.015149999999999997,0.3362,0.356,0.5138,0.5599629579534445,0.5147,0.5695635081434327,0.34285,wrn28x10,0.384,0.3738,2.0905950357290832,1.8847874914380638,0.2058075454975055,wrn28x10,0.3017,0.2986,2.0950666200369596,1.8888345044106245,0.20623211251487109,4500000.0,0.0,18000000.0,126000000.0,252000000.0
wrn28x10x2_cifar100_K2_dml_seed0004_d001,d001,wrn28x10:2,cifar100,2,dml,dml,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,73073768,7,0.1,1,55.31,0.40315,0.005049999999999999,0.3981,0.4082,0.4362,0.03304999999999997,0.4085,0.4368,0.5262,0.5479821688022843,0.5318,0.5664995002086248,0.40315,wrn28x10,0.3981,0.4014,2.0347158788618716,1.813548038120974,0.22116784133355727,wrn28x10,0.4082,0.4156,2.0399274312975733,1.8189208778468045,0.22100655584257434,4500000.0,0.0,18000000.0,144000000.0,288000000.0
wrn28x10x2_cifar100_K2_dml_seed0004_d001,d001,wrn28x10:2,cifar100,2,dml,dml,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,73073768,8,0.1,1,55.35,0.40654999999999997,0.030950000000000005,0.3756,0.4375,0.4381,0.03155000000000002,0.4132,0.4458,0.4974,0.5813880749262204,0.5174,0.5676625353155967,0.40654999999999997,wrn28x10,0.3756,0.3896,1.997845514931462,1.7667193004692143,0.2311262135309252,wrn28x10,0.4375,0.4368,2.000524800948121,1.7696650070561604,0.23085979226214642,4500000.0,0.0,18000000.0,162000000.0,324000000.0
wrn28x10x2_cifar100_K2_dml_seed0004_d001,d001,wrn28x10:2,cifar100,2,dml,dml,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,73073768,9,0.1,1,55.23,0.43479999999999996,0.01570000000000002,0.4191,0.4505,0.4709,0.03610000000000002,0.43579999999999997,0.4762,0.5202,0.5136637843540264,0.5241,0.5340068819317609,0.43479999999999996,wrn28x10,0.4505,0.4478,1.9603873118758202,1.7167235062542288,0.24366380739957094,wrn28x10,0.4191,0.4238,1.966146935116161,1.722794142297723,0.24335279042663222,4500000.0,0.0,18000000.0,180000000.0,360000000.0
