run_id,run_tag,cohort,dataset,K,arm,arm_label,target,seed,epochs,batch_size,base_lr,momentum,weight_decay,nesterov,graph_seed,lr_step,lr_gamma,kd_T,k_matchings,k_anneal,match_weight,kappa,rematch_every_epochs,recency_lambda,recency_gamma,peel_weighting,graph,label_noise_rate,actual_noise_rate,noise_seed,split_seed,n_train,n_valid,n_test,cohort_params,epoch,lr,k_current,epoch_seconds,avg_test_acc,std_test_acc,min_test_acc,max_test_acc,ensemble_test_acc,ens_minus_avg_test,avg_val_acc,ensemble_val_acc,disagreement_val,rho_val,disagreement_test,rho_test,avg_test_acc_resnet32,avg_test_acc_wrn28x10,model_00_arch,model_00_test_acc,model_00_val_acc,model_00_train_loss,model_00_ce_loss,model_00_kd_loss,model_01_arch,model_01_test_acc,model_01_val_acc,model_01_train_loss,model_01_ce_loss,model_01_kd_loss,comm_logit_floats_epoch,comm_matcher_ints_epoch,comm_bytes_epoch,comm_bytes_cum,comm_bytes_cum_cohort
wrn28x10x1-resnet32x1_cifar100_K2_dml_seed0001_d001,d001,"wrn28x10:1,resnet32:1",cifar100,2,dml,dml,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,37006888,0,0.1,1,38.83,0.06815,0.04025,0.0279,0.1084,0.1035,0.03534999999999999,0.061000000000000006,0.0908,0.8942,0.17402800137755473,0.9014,0.19874878831587497,0.0279,0.1084,wrn28x10,0.1084,0.0952,4.390518828887831,4.23161315951835,0.15890566321005198,resnet32,0.0279,0.0268,4.786122284152291,4.534685626626015,0.25143666299779643,4500000.0,0.0,18000000.0,18000000.0,36000000.0
wrn28x10x1-resnet32x1_cifar100_K2_dml_seed0001_d001,d001,"wrn28x10:1,resnet32:1",cifar100,2,dml,dml,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,37006888,1,0.1,1,35.73,0.13505,0.02975,0.1053,0.1648,0.162,0.02695,0.1301,0.1538,0.704,0.3912424978164877,0.7096,0.405240256215451,0.1053,0.1648,wrn28x10,0.1648,0.1578,3.6963746307248417,3.5193709053776483,0.1770037230400538,resnet32,0.1053,0.1024,4.127328020605174,3.950567567213015,0.17676045483147557,4500000.0,0.0,18000000.0,36000000.0,72000000.0
wrn28x10x1-resnet32x1_cifar100_K2_dml_seed0001_d001,d001,"wrn28x10:1,resnet32:1",cifar100,2,dml,dml,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,37006888,2,0.1,1,35.66,0.20500000000000002,0.015700000000000006,0.1893,0.2207,0.231,0.025999999999999995,0.20750000000000002,0.234,0.6808,0.461468456767562,0.6909,0.4568469926766217,0.1893,0.2207,wrn28x10,0.2207,0.2242,3.18238708444617,2.965145965530114,0.21724111825989728,resnet32,0.1893,0.1908,3.5674129186028782,3.356457019394094,0.2109559043522247,4500000.0,0.0,18000000.0,54000000.0,108000000.0
wrn28x10x1-resnet32x1_cifar100_K2_dml_seed0001_d001,d001,"wrn28x10:1,resnet32:1",cifar100,2,dml,dml,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,37006888,3,0.1,1,35.68,0.24125000000000002,0.013249999999999998,0.228,0.2545,0.2621,0.02084999999999998,0.2371,0.2612,0.6518,0.5028312665021735,0.654,0.48414100983396874,0.2545,0.228,wrn28x10,0.228,0.2276,2.875831824473359,2.6385692676359955,0.23726256062615325,resnet32,0.2545,0.2466,3.184587386182763,2.9551349973136727,0.2294523894405839,4500000.0,0.0,18000000.0,72000000.0,144000000.0
wrn28x10x1-resnet32x1_cifar100_K2_dml_seed0001_d001,d001,"wrn28x10:1,resnet32:1",cifar100,2,dml,dml,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,37006888,4,0.1,1,35.67,0.268,0.018299999999999997,0.2497,0.2863,0.2999,0.031899999999999984,0.2602,0.2926,0.6834,0.4250900998286565,0.6747,0.45646675244669227,0.2863,0.2497,wrn28x10,0.2497,0.2424,2.6867467148060147,2.427424569529566,0.2593221471390941,resnet32,0.2863,0.278,2.9581401239741933,2.7069344009188088,0.2512057218065655,4500000.0,0.0,18000000.0,90000000.0,180000000.0
wrn28x10x1-resnet32x1_cifar100_K2_dml_seed0001_d001,d001,"wrn28x10:1,resnet32:1",cifar100,2,dml,dml,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,37006888,5,0.1,1,35.65,0.3426,0.03,0.3126,0.3726,0.3727,0.03009999999999996,0.3383,0.373,0.5348,0.5386765679523207,0.5204,0.5721113811900865,0.3126,0.3726,wrn28x10,0.3726,0.3696,2.5524389052932914,2.2794363911856306,0.2730025120968507,resnet32,0.3126,0.307,2.80032897435806,2.5360823961144145,0.26424658082594926,4500000.0,0.0,18000000.0,108000000.0,216000000.0
wrn28x10x1-resnet32x1_cifar100_K2_dml_seed0001_d001,d001,"wrn28x10:1,resnet32:1",cifar100,2,dml,dml,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,37006888,6,0.1,1,35.6,0.3129,0.054400000000000004,0.2585,0.3673,0.3531,0.040200000000000014,0.3087,0.3452,0.5884,0.5313494604392625,0.5796,0.5313925588916038,0.2585,0.3673,wrn28x10,0.3673,0.3642,2.437612707303329,2.1541178404268893,0.2834948695434088,resnet32,0.2585,0.2532,2.6807016398419035,2.405846494503997,0.27485514512624254,4500000.0,0.0,18000000.0,126000000.0,252000000.0
wrn28x10x1-resnet32x1_cifar100_K2_dml_seed0001_d001,d001,"wrn28x10:1,resnet32:1",cifar100,2,dml,dml,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,37006888,7,0.1,1,35.59,0.38995,0.007449999999999984,0.3825,0.3974,0.4253,0.03534999999999999,0.3712,0.408,0.5624,0.5150350777312326,0.5519,0.5356584778296096,0.3825,0.3974,wrn28x10,0.3974,0.3728,2.3524080806157808,2.059932119636373,0.29247596356171096,resnet32,0.3825,0.3696,2.5833079872483555,2.300132629207589,0.2831753594165837,4500000.0,0.0,18000000.0,144000000.0,288000000.0
wrn28x10x1-resnet32x1_cifar100_K2_dml_seed0001_d001,d001,"wrn28x10:1,resnet32:1",cifar100,2,dml,dml,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,37006888,8,0.1,1,35.56,0.38245,0.015649999999999997,0.3668,0.3981,0.4173,0.03484999999999999,0.375,0.4118,0.551,0.5324091005082181,0.5493,0.5399423175606212,0.3668,0.3981,wrn28x10,0.3981,0.3864,2.2785716066983612,1.976553290066394,0.30201831470582297,resnet32,0.3668,0.3636,2.512181753800674,2.219768400219354,0.29241334879770875,4500000.0,0.0,18000000.0,162000000.0,324000000.0
wrn28x10x1-resnet32x1_cifar100_K2_dml_seed0001_d001,d001,"wrn28x10:1,resnet32:1",cifar100,2,dml,dml,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,37006888,9,0.1,1,35.73,0.3718,0.006599999999999995,0.3652,0.3784,0.4049,0.03309999999999996,0.3699,0.4014,0.5052,0.5699641526903885,0.5057,0.5670225947436707,0.3652,0.3784,wrn28x10,0.3784,0.3764,2.22513701106337,1.9162583696571263,0.30887864788316866,resnet32,0.3652,0.3634,2.4516877472739327,2.153369595550678,0.29831815005110746,4500000.0,0.0,18000000.0,180000000.0,360000000.0
