run_id,run_tag,cohort,dataset,K,arm,arm_label,target,seed,epochs,batch_size,base_lr,momentum,weight_decay,nesterov,graph_seed,lr_step,lr_gamma,kd_T,k_matchings,k_anneal,match_weight,kappa,rematch_every_epochs,recency_lambda,recency_gamma,peel_weighting,graph,label_noise_rate,actual_noise_rate,noise_seed,split_seed,n_train,n_valid,n_test,cohort_params,epoch,lr,k_current,epoch_seconds,avg_test_acc,std_test_acc,min_test_acc,max_test_acc,ensemble_test_acc,ens_minus_avg_test,avg_val_acc,ensemble_val_acc,disagreement_val,rho_val,disagreement_test,rho_test,avg_test_acc_mobilenet,avg_test_acc_wrn28x10,model_00_arch,model_00_test_acc,model_00_val_acc,model_00_train_loss,model_00_ce_loss,model_00_kd_loss,model_01_arch,model_01_test_acc,model_01_val_acc,model_01_train_loss,model_01_ce_loss,model_01_kd_loss,comm_logit_floats_epoch,comm_matcher_ints_epoch,comm_bytes_epoch,comm_bytes_cum,comm_bytes_cum_cohort
wrn28x10x1-mobilenetx1_cifar100_K2_indep_seed0004_d001,d001,"wrn28x10:1,mobilenet:1",cifar100,2,indep,indep,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,39846360,0,0.1,0,36.83,0.11085,0.03385,0.077,0.1447,0.1439,0.033049999999999996,0.11030000000000001,0.141,0.8826,0.3477375589753998,0.8849,0.3183629010840663,0.077,0.1447,wrn28x10,0.1447,0.1434,3.6163944253189997,3.6163944253189997,0.0,mobilenet,0.077,0.0772,4.092199274423447,4.092199274423447,0.0,0.0,0.0,0.0,0.0,0.0
wrn28x10x1-mobilenetx1_cifar100_K2_indep_seed0004_d001,d001,"wrn28x10:1,mobilenet:1",cifar100,2,indep,indep,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,39846360,1,0.1,0,32.3,0.15814999999999999,0.033749999999999995,0.1244,0.1919,0.2112,0.053050000000000014,0.16499999999999998,0.2186,0.885,0.2517540440459385,0.8951,0.20795770609449593,0.1244,0.1919,wrn28x10,0.1919,0.2022,2.854294491085139,2.854294491085139,0.0,mobilenet,0.1244,0.1278,3.588632770898667,3.588632770898667,0.0,0.0,0.0,0.0,0.0,0.0
wrn28x10x1-mobilenetx1_cifar100_K2_indep_seed0004_d001,d001,"wrn28x10:1,mobilenet:1",cifar100,2,indep,indep,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,39846360,2,0.1,0,32.25,0.2123,0.047200000000000006,0.1651,0.2595,0.2768,0.0645,0.2173,0.2742,0.8336,0.26375414016153015,0.8475,0.22461731062197687,0.1651,0.2595,wrn28x10,0.2595,0.2638,2.4733431290157815,2.4733431290157815,0.0,mobilenet,0.1651,0.1708,3.2756051075729458,3.2756051075729458,0.0,0.0,0.0,0.0,0.0,0.0
wrn28x10x1-mobilenetx1_cifar100_K2_indep_seed0004_d001,d001,"wrn28x10:1,mobilenet:1",cifar100,2,indep,indep,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,39846360,3,0.1,0,32.24,0.2133,0.024800000000000003,0.1885,0.2381,0.229,0.01570000000000002,0.2131,0.236,0.8268,0.27880226552434667,0.8447,0.23963032785158675,0.2381,0.1885,wrn28x10,0.1885,0.1882,2.2536857835948467,2.2536857835948467,0.0,mobilenet,0.2381,0.238,3.0309499729086053,3.0309499729086053,0.0,0.0,0.0,0.0,0.0,0.0
wrn28x10x1-mobilenetx1_cifar100_K2_indep_seed0004_d001,d001,"wrn28x10:1,mobilenet:1",cifar100,2,indep,indep,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,39846360,4,0.1,0,32.29,0.2471,0.02919999999999999,0.2179,0.2763,0.2785,0.03140000000000004,0.24530000000000002,0.2706,0.8128,0.26418171408109964,0.8028,0.2854523192225286,0.2763,0.2179,wrn28x10,0.2179,0.2156,2.1082269569689576,2.1082269569689576,0.0,mobilenet,0.2763,0.275,2.876013922759078,2.876013922759078,0.0,0.0,0.0,0.0,0.0,0.0
wrn28x10x1-mobilenetx1_cifar100_K2_indep_seed0004_d001,d001,"wrn28x10:1,mobilenet:1",cifar100,2,indep,indep,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,39846360,5,0.1,0,32.28,0.23454999999999998,0.03665,0.1979,0.2712,0.2852,0.05065000000000003,0.2381,0.2912,0.789,0.3117433191971146,0.7822,0.34793859497945545,0.1979,0.2712,wrn28x10,0.2712,0.2726,1.9995827771384607,1.9995827771384607,0.0,mobilenet,0.1979,0.2036,2.769956771961667,2.769956771961667,0.0,0.0,0.0,0.0,0.0,0.0
wrn28x10x1-mobilenetx1_cifar100_K2_indep_seed0004_d001,d001,"wrn28x10:1,mobilenet:1",cifar100,2,indep,indep,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,39846360,6,0.1,0,32.19,0.28945,0.06305,0.2264,0.3525,0.3761,0.08665,0.2941,0.3766,0.808,0.24769577337414295,0.8125,0.22954086952957328,0.2264,0.3525,wrn28x10,0.3525,0.358,1.917748279192231,1.917748279192231,0.0,mobilenet,0.2264,0.2302,2.6999886577779595,2.6999886577779595,0.0,0.0,0.0,0.0,0.0,0.0
wrn28x10x1-mobilenetx1_cifar100_K2_indep_seed0004_d001,d001,"wrn28x10:1,mobilenet:1",cifar100,2,indep,indep,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,39846360,7,0.1,0,32.35,0.3086,0.034400000000000014,0.2742,0.343,0.3639,0.055300000000000016,0.3048,0.359,0.7136,0.40014476416960115,0.7174,0.3921611317264866,0.2742,0.343,wrn28x10,0.343,0.3416,1.8459775988012552,1.8459775988012552,0.0,mobilenet,0.2742,0.268,2.6335126381706107,2.6335126381706107,0.0,0.0,0.0,0.0,0.0,0.0
wrn28x10x1-mobilenetx1_cifar100_K2_indep_seed0004_d001,d001,"wrn28x10:1,mobilenet:1",cifar100,2,indep,indep,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,39846360,8,0.1,0,32.27,0.27225,0.014249999999999985,0.258,0.2865,0.3061,0.03384999999999999,0.27559999999999996,0.315,0.7392,0.36781600368680983,0.7385,0.38561743082310573,0.258,0.2865,wrn28x10,0.2865,0.2914,1.8002272961153225,1.8002272961153225,0.0,mobilenet,0.258,0.2598,2.5799908339977264,2.5799908339977264,0.0,0.0,0.0,0.0,0.0,0.0
wrn28x10x1-mobilenetx1_cifar100_K2_indep_seed0004_d001,d001,"wrn28x10:1,mobilenet:1",cifar100,2,indep,indep,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,39846360,9,0.1,0,32.64,0.3625,0.05790000000000001,0.3046,0.4204,0.4316,0.0691,0.3655,0.4336,0.6828,0.37061402180743314,0.683,0.36950728062527793,0.3046,0.4204,wrn28x10,0.4204,0.4206,1.7500311718745665,1.7500311718745665,0.0,mobilenet,0.3046,0.3104,2.53868938643824,2.53868938643824,0.0,0.0,0.0,0.0,0.0,0.0
