run_id,run_tag,cohort,dataset,K,arm,arm_label,target,seed,epochs,batch_size,base_lr,momentum,weight_decay,nesterov,graph_seed,lr_step,lr_gamma,kd_T,k_matchings,k_anneal,match_weight,kappa,rematch_every_epochs,recency_lambda,recency_gamma,peel_weighting,graph,label_noise_rate,actual_noise_rate,noise_seed,split_seed,n_train,n_valid,n_test,cohort_params,epoch,lr,k_current,epoch_seconds,avg_test_acc,std_test_acc,min_test_acc,max_test_acc,ensemble_test_acc,ens_minus_avg_test,avg_val_acc,ensemble_val_acc,disagreement_val,rho_val,disagreement_test,rho_test,avg_test_acc_mobilenet,avg_test_acc_wrn28x10,model_00_arch,model_00_test_acc,model_00_val_acc,model_00_train_loss,model_00_ce_loss,model_00_kd_loss,model_01_arch,model_01_test_acc,model_01_val_acc,model_01_train_loss,model_01_ce_loss,model_01_kd_loss,comm_logit_floats_epoch,comm_matcher_ints_epoch,comm_bytes_epoch,comm_bytes_cum,comm_bytes_cum_cohort
wrn28x10x1-mobilenetx1_cifar100_K2_indep_seed0005_d001,d001,"wrn28x10:1,mobilenet:1",cifar100,2,indep,indep,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,39846360,0,0.1,0,36.48,0.12195,0.01695,0.105,0.1389,0.1472,0.025249999999999995,0.1212,0.1462,0.8438,0.2938734461552012,0.8499,0.29160313592429876,0.105,0.1389,wrn28x10,0.1389,0.138,3.6981195086105303,3.6981195086105303,0.0,mobilenet,0.105,0.1044,4.0286541066386485,4.0286541066386485,0.0,0.0,0.0,0.0,0.0,0.0
wrn28x10x1-mobilenetx1_cifar100_K2_indep_seed0005_d001,d001,"wrn28x10:1,mobilenet:1",cifar100,2,indep,indep,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,39846360,1,0.1,0,32.31,0.14105,0.0027500000000000024,0.1383,0.1438,0.1593,0.01824999999999999,0.14079999999999998,0.158,0.8574,0.24450285978115704,0.865,0.2510703103614719,0.1438,0.1383,wrn28x10,0.1383,0.1394,2.884667545895685,2.884667545895685,0.0,mobilenet,0.1438,0.1422,3.6271228803829714,3.6271228803829714,0.0,0.0,0.0,0.0,0.0,0.0
wrn28x10x1-mobilenetx1_cifar100_K2_indep_seed0005_d001,d001,"wrn28x10:1,mobilenet:1",cifar100,2,indep,indep,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,39846360,2,0.1,0,32.42,0.1895,0.0203,0.1692,0.2098,0.2345,0.044999999999999984,0.1935,0.2352,0.8662,0.22555462873013055,0.8639,0.22928265252443145,0.1692,0.2098,wrn28x10,0.2098,0.2172,2.5020054787058723,2.5020054787058723,0.0,mobilenet,0.1692,0.1698,3.3702674318443644,3.3702674318443644,0.0,0.0,0.0,0.0,0.0,0.0
wrn28x10x1-mobilenetx1_cifar100_K2_indep_seed0005_d001,d001,"wrn28x10:1,mobilenet:1",cifar100,2,indep,indep,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,39846360,3,0.1,0,32.32,0.17915,0.013850000000000001,0.1653,0.193,0.2197,0.04055,0.1753,0.217,0.8492,0.2534818058316708,0.8468,0.25647042537907294,0.1653,0.193,wrn28x10,0.193,0.1998,2.2765401620417833,2.2765401620417833,0.0,mobilenet,0.1653,0.1508,3.1300568628040226,3.1300568628040226,0.0,0.0,0.0,0.0,0.0,0.0
wrn28x10x1-mobilenetx1_cifar100_K2_indep_seed0005_d001,d001,"wrn28x10:1,mobilenet:1",cifar100,2,indep,indep,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,39846360,4,0.1,0,32.38,0.2193,0.05790000000000001,0.1614,0.2772,0.2863,0.067,0.2222,0.288,0.8422,0.22978128812510326,0.8342,0.2408335318490826,0.1614,0.2772,wrn28x10,0.2772,0.278,2.121313613416119,2.121313613416119,0.0,mobilenet,0.1614,0.1664,2.955179575492035,2.955179575492035,0.0,0.0,0.0,0.0,0.0,0.0
wrn28x10x1-mobilenetx1_cifar100_K2_indep_seed0005_d001,d001,"wrn28x10:1,mobilenet:1",cifar100,2,indep,indep,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,39846360,5,0.1,0,32.25,0.2501,0.05370000000000001,0.1964,0.3038,0.2942,0.04410000000000003,0.24920000000000003,0.2958,0.8118,0.30728471732517615,0.8207,0.27822743418251483,0.1964,0.3038,wrn28x10,0.3038,0.3042,2.0202055404132064,2.0202055404132064,0.0,mobilenet,0.1964,0.1942,2.8412751741707325,2.8412751741707325,0.0,0.0,0.0,0.0,0.0,0.0
wrn28x10x1-mobilenetx1_cifar100_K2_indep_seed0005_d001,d001,"wrn28x10:1,mobilenet:1",cifar100,2,indep,indep,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,39846360,6,0.1,0,32.31,0.2838,0.047700000000000006,0.2361,0.3315,0.345,0.06119999999999998,0.2815,0.3454,0.748,0.3732079648201499,0.7554,0.3623071067397455,0.2361,0.3315,wrn28x10,0.3315,0.3278,1.9348659230904146,1.9348659230904146,0.0,mobilenet,0.2361,0.2352,2.7600073611194436,2.7600073611194436,0.0,0.0,0.0,0.0,0.0,0.0
wrn28x10x1-mobilenetx1_cifar100_K2_indep_seed0005_d001,d001,"wrn28x10:1,mobilenet:1",cifar100,2,indep,indep,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,39846360,7,0.1,0,32.25,0.2572,0.04279999999999999,0.2144,0.3,0.3085,0.05130000000000001,0.2587,0.3024,0.7268,0.4030522824046938,0.7303,0.392829515647874,0.2144,0.3,wrn28x10,0.3,0.297,1.8602450628849594,1.8602450628849594,0.0,mobilenet,0.2144,0.2204,2.6901995593851264,2.6901995593851264,0.0,0.0,0.0,0.0,0.0,0.0
wrn28x10x1-mobilenetx1_cifar100_K2_indep_seed0005_d001,d001,"wrn28x10:1,mobilenet:1",cifar100,2,indep,indep,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,39846360,8,0.1,0,32.33,0.28855,0.02125000000000002,0.2673,0.3098,0.3402,0.05165000000000003,0.2852,0.3334,0.7508,0.3602180513871125,0.7605,0.3273574285696073,0.2673,0.3098,wrn28x10,0.3098,0.3046,1.8160311620343814,1.8160311620343814,0.0,mobilenet,0.2673,0.2658,2.644897521558133,2.644897521558133,0.0,0.0,0.0,0.0,0.0,0.0
wrn28x10x1-mobilenetx1_cifar100_K2_indep_seed0005_d001,d001,"wrn28x10:1,mobilenet:1",cifar100,2,indep,indep,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,39846360,9,0.1,0,32.25,0.33055,0.05365,0.2769,0.3842,0.3979,0.06734999999999997,0.3318,0.3912,0.6812,0.3893683044691909,0.6907,0.39244162534372157,0.2769,0.3842,wrn28x10,0.3842,0.385,1.7604656238108873,1.7604656238108873,0.0,mobilenet,0.2769,0.2786,2.5877501761371438,2.5877501761371438,0.0,0.0,0.0,0.0,0.0,0.0
