run_id,run_tag,cohort,dataset,K,arm,arm_label,target,seed,epochs,batch_size,base_lr,momentum,weight_decay,nesterov,graph_seed,lr_step,lr_gamma,kd_T,k_matchings,k_anneal,match_weight,kappa,rematch_every_epochs,recency_lambda,recency_gamma,peel_weighting,graph,label_noise_rate,actual_noise_rate,noise_seed,split_seed,n_train,n_valid,n_test,cohort_params,epoch,lr,k_current,epoch_seconds,avg_test_acc,std_test_acc,min_test_acc,max_test_acc,ensemble_test_acc,ens_minus_avg_test,avg_val_acc,ensemble_val_acc,disagreement_val,rho_val,disagreement_test,rho_test,avg_test_acc_resnet32,model_00_arch,model_00_test_acc,model_00_val_acc,model_00_train_loss,model_00_ce_loss,model_00_kd_loss,model_01_arch,model_01_test_acc,model_01_val_acc,model_01_train_loss,model_01_ce_loss,model_01_kd_loss,comm_logit_floats_epoch,comm_matcher_ints_epoch,comm_bytes_epoch,comm_bytes_cum,comm_bytes_cum_cohort
resnet32x2_cifar100_K2_indep_seed0003_d001,d001,resnet32:2,cifar100,2,indep,indep,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,940008,0,0.1,0,20.42,0.0993,0.008,0.0913,0.1073,0.1118,0.012499999999999997,0.1016,0.1124,0.7198,0.4178273276369423,0.7212,0.38929167952580346,0.0993,resnet32,0.0913,0.097,4.112187718125907,4.112187718125907,0.0,resnet32,0.1073,0.1062,3.9632760740139266,3.9632760740139266,0.0,0.0,0.0,0.0,0.0,0.0
resnet32x2_cifar100_K2_indep_seed0003_d001,d001,resnet32:2,cifar100,2,indep,indep,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,940008,1,0.1,0,18.18,0.2068,0.0116,0.1952,0.2184,0.2256,0.018799999999999983,0.2,0.2196,0.6388,0.4971731478817274,0.6393,0.5115373186944574,0.2068,resnet32,0.1952,0.187,3.448622641576962,3.448622641576962,0.0,resnet32,0.2184,0.213,3.297526561401107,3.297526561401107,0.0,0.0,0.0,0.0,0.0,0.0
resnet32x2_cifar100_K2_indep_seed0003_d001,d001,resnet32:2,cifar100,2,indep,indep,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,940008,2,0.1,0,18.22,0.23435,0.019349999999999992,0.215,0.2537,0.2596,0.025249999999999995,0.236,0.2638,0.62,0.48929516408094204,0.6286,0.4920248655482892,0.23435,resnet32,0.215,0.2164,3.0543458217924293,3.0543458217924293,0.0,resnet32,0.2537,0.2556,2.8887590803205967,2.8887590803205967,0.0,0.0,0.0,0.0,0.0,0.0
resnet32x2_cifar100_K2_indep_seed0003_d001,d001,resnet32:2,cifar100,2,indep,indep,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,940008,3,0.1,0,18.28,0.22185,0.07474999999999998,0.1471,0.2966,0.2426,0.02075000000000002,0.2167,0.2414,0.6962,0.4459707099856936,0.6946,0.4565903970225059,0.22185,resnet32,0.1471,0.1416,2.774233002215624,2.774233002215624,0.0,resnet32,0.2966,0.2918,2.619756765832955,2.619756765832955,0.0,0.0,0.0,0.0,0.0,0.0
resnet32x2_cifar100_K2_indep_seed0003_d001,d001,resnet32:2,cifar100,2,indep,indep,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,940008,4,0.1,0,18.45,0.31599999999999995,0.015899999999999997,0.3001,0.3319,0.351,0.03500000000000003,0.3144,0.3504,0.6008,0.5054838758021087,0.6018,0.5110784811024387,0.31599999999999995,resnet32,0.3001,0.2988,2.5919049978256226,2.5919049978256226,0.0,resnet32,0.3319,0.33,2.4500083196908236,2.4500083196908236,0.0,0.0,0.0,0.0,0.0,0.0
resnet32x2_cifar100_K2_indep_seed0003_d001,d001,resnet32:2,cifar100,2,indep,indep,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,940008,5,0.1,0,18.21,0.3298,0.01899999999999999,0.3108,0.3488,0.3655,0.03570000000000001,0.3226,0.362,0.6312,0.4613365204335968,0.6254,0.49367510785332813,0.3298,resnet32,0.3488,0.336,2.449707496741956,2.449707496741956,0.0,resnet32,0.3108,0.3092,2.3164297791028563,2.3164297791028563,0.0,0.0,0.0,0.0,0.0,0.0
resnet32x2_cifar100_K2_indep_seed0003_d001,d001,resnet32:2,cifar100,2,indep,indep,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,940008,6,0.1,0,18.47,0.31784999999999997,0.013549999999999979,0.3043,0.3314,0.3473,0.02945000000000003,0.3127,0.3456,0.5762,0.5188049910568928,0.5847,0.521073890057345,0.31784999999999997,resnet32,0.3043,0.2926,2.3519165722483937,2.3519165722483937,0.0,resnet32,0.3314,0.3328,2.223293597047979,2.223293597047979,0.0,0.0,0.0,0.0,0.0,0.0
resnet32x2_cifar100_K2_indep_seed0003_d001,d001,resnet32:2,cifar100,2,indep,indep,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,940008,7,0.1,0,18.42,0.31575,0.03555,0.2802,0.3513,0.3461,0.030350000000000044,0.31579999999999997,0.3468,0.6164,0.5011963819597741,0.6181,0.5054648853350481,0.31575,resnet32,0.2802,0.2792,2.2855479014529423,2.2855479014529423,0.0,resnet32,0.3513,0.3524,2.1581997106021102,2.1581997106021102,0.0,0.0,0.0,0.0,0.0,0.0
resnet32x2_cifar100_K2_indep_seed0003_d001,d001,resnet32:2,cifar100,2,indep,indep,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,940008,8,0.1,0,18.28,0.37934999999999997,0.014350000000000002,0.365,0.3937,0.4225,0.04315000000000002,0.3711,0.4146,0.5816,0.4978383343067722,0.5837,0.4880678605494015,0.37934999999999997,resnet32,0.365,0.3572,2.2174095565622505,2.2174095565622505,0.0,resnet32,0.3937,0.385,2.099928770044988,2.099928770044988,0.0,0.0,0.0,0.0,0.0,0.0
resnet32x2_cifar100_K2_indep_seed0003_d001,d001,resnet32:2,cifar100,2,indep,indep,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,940008,9,0.1,0,18.21,0.344,0.016399999999999998,0.3276,0.3604,0.3749,0.03090000000000004,0.345,0.3714,0.5622,0.555491995669579,0.5562,0.5530959672061335,0.344,resnet32,0.3276,0.3238,2.157658849927512,2.157658849927512,0.0,resnet32,0.3604,0.3662,2.0482819591733543,2.0482819591733543,0.0,0.0,0.0,0.0,0.0,0.0
