run_id,run_tag,cohort,dataset,K,arm,arm_label,target,seed,epochs,batch_size,base_lr,momentum,weight_decay,nesterov,graph_seed,lr_step,lr_gamma,kd_T,k_matchings,k_anneal,match_weight,kappa,rematch_every_epochs,recency_lambda,recency_gamma,peel_weighting,graph,label_noise_rate,actual_noise_rate,noise_seed,split_seed,n_train,n_valid,n_test,cohort_params,epoch,lr,k_current,epoch_seconds,avg_test_acc,std_test_acc,min_test_acc,max_test_acc,ensemble_test_acc,ens_minus_avg_test,avg_val_acc,ensemble_val_acc,disagreement_val,rho_val,disagreement_test,rho_test,avg_test_acc_resnet32,model_00_arch,model_00_test_acc,model_00_val_acc,model_00_train_loss,model_00_ce_loss,model_00_kd_loss,model_01_arch,model_01_test_acc,model_01_val_acc,model_01_train_loss,model_01_ce_loss,model_01_kd_loss,comm_logit_floats_epoch,comm_matcher_ints_epoch,comm_bytes_epoch,comm_bytes_cum,comm_bytes_cum_cohort
resnet32x2_cifar100_K2_indep_seed0001_d001,d001,resnet32:2,cifar100,2,indep,indep,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,940008,0,0.1,0,21.24,0.1066,0.017699999999999994,0.0889,0.1243,0.1126,0.006000000000000005,0.10250000000000001,0.1096,0.7688,0.4158003493076262,0.7647,0.42653281566437784,0.1066,resnet32,0.1243,0.1208,4.148452563380653,4.148452563380653,0.0,resnet32,0.0889,0.0842,4.128843578086658,4.128843578086658,0.0,0.0,0.0,0.0,0.0,0.0
resnet32x2_cifar100_K2_indep_seed0001_d001,d001,resnet32:2,cifar100,2,indep,indep,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,940008,1,0.1,0,20.37,0.1595,0.0050000000000000044,0.1545,0.1645,0.1741,0.014600000000000002,0.151,0.1616,0.6718,0.4666424833320027,0.6789,0.4543926532963554,0.1595,resnet32,0.1545,0.1478,3.437972202897072,3.437972202897072,0.0,resnet32,0.1645,0.1542,3.4831185164776715,3.4831185164776715,0.0,0.0,0.0,0.0,0.0,0.0
resnet32x2_cifar100_K2_indep_seed0001_d001,d001,resnet32:2,cifar100,2,indep,indep,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,940008,2,0.1,0,20.37,0.2104,0.016399999999999998,0.194,0.2268,0.2281,0.017699999999999994,0.21300000000000002,0.2234,0.5942,0.5429110309150585,0.6083,0.5241889892473545,0.2104,resnet32,0.194,0.1892,3.014295120808211,3.014295120808211,0.0,resnet32,0.2268,0.2368,3.0428004657680336,3.0428004657680336,0.0,0.0,0.0,0.0,0.0,0.0
resnet32x2_cifar100_K2_indep_seed0001_d001,d001,resnet32:2,cifar100,2,indep,indep,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,940008,3,0.1,0,21.48,0.28795,0.005049999999999999,0.2829,0.293,0.3116,0.023650000000000004,0.2823,0.3046,0.5768,0.5498485915269685,0.574,0.5459089417370708,0.28795,resnet32,0.2829,0.275,2.726029657843438,2.726029657843438,0.0,resnet32,0.293,0.2896,2.755919372832233,2.755919372832233,0.0,0.0,0.0,0.0,0.0,0.0
resnet32x2_cifar100_K2_indep_seed0001_d001,d001,resnet32:2,cifar100,2,indep,indep,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,940008,4,0.1,0,20.16,0.30515,0.014149999999999996,0.291,0.3193,0.3305,0.02535000000000004,0.2987,0.3274,0.5862,0.520916918711199,0.5792,0.5429868759995992,0.30515,resnet32,0.3193,0.3128,2.538917751982808,2.538917751982808,0.0,resnet32,0.291,0.2846,2.576306478205052,2.576306478205052,0.0,0.0,0.0,0.0,0.0,0.0
resnet32x2_cifar100_K2_indep_seed0001_d001,d001,resnet32:2,cifar100,2,indep,indep,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,940008,5,0.1,0,21.37,0.3472,0.015699999999999992,0.3315,0.3629,0.3773,0.030100000000000016,0.3349,0.3642,0.5526,0.5443127593069395,0.5533,0.5478065215044718,0.3472,resnet32,0.3629,0.3458,2.404807888310064,2.404807888310064,0.0,resnet32,0.3315,0.324,2.437695277177475,2.437695277177475,0.0,0.0,0.0,0.0,0.0,0.0
resnet32x2_cifar100_K2_indep_seed0001_d001,d001,resnet32:2,cifar100,2,indep,indep,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,940008,6,0.1,0,20.17,0.3167,0.008500000000000008,0.3082,0.3252,0.3429,0.0262,0.3123,0.339,0.5684,0.5654470405509249,0.578,0.5412384994458898,0.3167,resnet32,0.3082,0.3024,2.296820897439664,2.296820897439664,0.0,resnet32,0.3252,0.3222,2.3306481667201626,2.3306481667201626,0.0,0.0,0.0,0.0,0.0,0.0
resnet32x2_cifar100_K2_indep_seed0001_d001,d001,resnet32:2,cifar100,2,indep,indep,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,940008,7,0.1,0,18.35,0.3741,0.031200000000000006,0.3429,0.4053,0.4139,0.0398,0.359,0.3946,0.5702,0.5106857423459252,0.5697,0.5218883991510204,0.3741,resnet32,0.4053,0.384,2.22168498926542,2.22168498926542,0.0,resnet32,0.3429,0.334,2.2594274766743183,2.2594274766743183,0.0,0.0,0.0,0.0,0.0,0.0
resnet32x2_cifar100_K2_indep_seed0001_d001,d001,resnet32:2,cifar100,2,indep,indep,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,940008,8,0.1,0,18.9,0.35524999999999995,0.0018499999999999905,0.3534,0.3571,0.377,0.021750000000000047,0.3469,0.3678,0.5136,0.5702151789956926,0.5029,0.5750039792580052,0.35524999999999995,resnet32,0.3571,0.3556,2.1562044139612806,2.1562044139612806,0.0,resnet32,0.3534,0.3382,2.1914362089539114,2.1914362089539114,0.0,0.0,0.0,0.0,0.0,0.0
resnet32x2_cifar100_K2_indep_seed0001_d001,d001,resnet32:2,cifar100,2,indep,indep,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,940008,9,0.1,0,20.16,0.32325000000000004,0.015449999999999992,0.3078,0.3387,0.3547,0.03144999999999998,0.3196,0.3522,0.576,0.4943922023092296,0.5612,0.516122059012258,0.32325000000000004,resnet32,0.3078,0.303,2.1074843144213613,2.1074843144213613,0.0,resnet32,0.3387,0.3362,2.1390208810229194,2.1390208810229194,0.0,0.0,0.0,0.0,0.0,0.0
