run_id,run_tag,cohort,dataset,K,arm,arm_label,target,seed,epochs,batch_size,base_lr,momentum,weight_decay,nesterov,graph_seed,lr_step,lr_gamma,kd_T,k_matchings,k_anneal,match_weight,kappa,rematch_every_epochs,recency_lambda,recency_gamma,peel_weighting,graph,label_noise_rate,actual_noise_rate,noise_seed,split_seed,n_train,n_valid,n_test,cohort_params,epoch,lr,k_current,epoch_seconds,avg_test_acc,std_test_acc,min_test_acc,max_test_acc,ensemble_test_acc,ens_minus_avg_test,avg_val_acc,ensemble_val_acc,disagreement_val,rho_val,disagreement_test,rho_test,avg_test_acc_mobilenet,avg_test_acc_wrn28x10,model_00_arch,model_00_test_acc,model_00_val_acc,model_00_train_loss,model_00_ce_loss,model_00_kd_loss,model_01_arch,model_01_test_acc,model_01_val_acc,model_01_train_loss,model_01_ce_loss,model_01_kd_loss,comm_logit_floats_epoch,comm_matcher_ints_epoch,comm_bytes_epoch,comm_bytes_cum,comm_bytes_cum_cohort
wrn28x10x1-mobilenetx1_cifar100_K2_indep_seed0002_d001,d001,"wrn28x10:1,mobilenet:1",cifar100,2,indep,indep,peers,2,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,39846360,0,0.1,0,36.04,0.10385,0.05745,0.0464,0.1613,0.1193,0.015450000000000005,0.1036,0.1184,0.9068,0.21137440510840125,0.9094,0.1953732372432259,0.0464,0.1613,wrn28x10,0.1613,0.1616,3.6478946141221305,3.6478946141221305,0.0,mobilenet,0.0464,0.0456,4.025809956206516,4.025809956206516,0.0,0.0,0.0,0.0,0.0,0.0
wrn28x10x1-mobilenetx1_cifar100_K2_indep_seed0002_d001,d001,"wrn28x10:1,mobilenet:1",cifar100,2,indep,indep,peers,2,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,39846360,1,0.1,0,32.31,0.14195000000000002,0.05505,0.0869,0.197,0.1691,0.02714999999999998,0.1442,0.1704,0.8882,0.2335460449494577,0.8912,0.225646784774594,0.0869,0.197,wrn28x10,0.197,0.201,2.8794182596558873,2.8794182596558873,0.0,mobilenet,0.0869,0.0874,3.636324415491386,3.636324415491386,0.0,0.0,0.0,0.0,0.0,0.0
wrn28x10x1-mobilenetx1_cifar100_K2_indep_seed0002_d001,d001,"wrn28x10:1,mobilenet:1",cifar100,2,indep,indep,peers,2,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,39846360,2,0.1,0,32.28,0.1736,0.015100000000000002,0.1585,0.1887,0.1898,0.016199999999999992,0.1686,0.1918,0.8594,0.29013647208342785,0.8666,0.2700649438636473,0.1887,0.1585,wrn28x10,0.1585,0.1612,2.525982867757028,2.525982867757028,0.0,mobilenet,0.1887,0.176,3.3798827481540767,3.3798827481540767,0.0,0.0,0.0,0.0,0.0,0.0
wrn28x10x1-mobilenetx1_cifar100_K2_indep_seed0002_d001,d001,"wrn28x10:1,mobilenet:1",cifar100,2,indep,indep,peers,2,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,39846360,3,0.1,0,32.63,0.1391,0.008099999999999996,0.131,0.1472,0.1749,0.0358,0.14,0.1778,0.9292,0.11486983494316924,0.9294,0.12812828250142008,0.131,0.1472,wrn28x10,0.1472,0.153,2.3152601327747107,2.3152601327747107,0.0,mobilenet,0.131,0.127,3.1580254449085756,3.1580254449085756,0.0,0.0,0.0,0.0,0.0,0.0
wrn28x10x1-mobilenetx1_cifar100_K2_indep_seed0002_d001,d001,"wrn28x10:1,mobilenet:1",cifar100,2,indep,indep,peers,2,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,39846360,4,0.1,0,32.23,0.22925,0.011249999999999998,0.218,0.2405,0.2713,0.042049999999999976,0.22510000000000002,0.264,0.8086,0.2545410971700925,0.8085,0.269014275988799,0.218,0.2405,wrn28x10,0.2405,0.2464,2.169056610288945,2.169056610288945,0.0,mobilenet,0.218,0.2038,2.980912970548326,2.980912970548326,0.0,0.0,0.0,0.0,0.0,0.0
wrn28x10x1-mobilenetx1_cifar100_K2_indep_seed0002_d001,d001,"wrn28x10:1,mobilenet:1",cifar100,2,indep,indep,peers,2,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,39846360,5,0.1,0,32.25,0.25335,0.034949999999999995,0.2184,0.2883,0.3023,0.048949999999999994,0.262,0.3182,0.7394,0.38820216255735696,0.7518,0.3822353814949324,0.2184,0.2883,wrn28x10,0.2883,0.3058,2.05147984623909,2.05147984623909,0.0,mobilenet,0.2184,0.2182,2.8627911738374014,2.8627911738374014,0.0,0.0,0.0,0.0,0.0,0.0
wrn28x10x1-mobilenetx1_cifar100_K2_indep_seed0002_d001,d001,"wrn28x10:1,mobilenet:1",cifar100,2,indep,indep,peers,2,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,39846360,6,0.1,0,32.62,0.30825,0.04845000000000002,0.2598,0.3567,0.3693,0.06104999999999999,0.3045,0.369,0.7264,0.3582436504665417,0.7327,0.37193042938195836,0.2598,0.3567,wrn28x10,0.3567,0.36,1.9709251805801282,1.9709251805801282,0.0,mobilenet,0.2598,0.249,2.7785237126729707,2.7785237126729707,0.0,0.0,0.0,0.0,0.0,0.0
wrn28x10x1-mobilenetx1_cifar100_K2_indep_seed0002_d001,d001,"wrn28x10:1,mobilenet:1",cifar100,2,indep,indep,peers,2,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,39846360,7,0.1,0,32.24,0.30695,0.027449999999999974,0.2795,0.3344,0.3607,0.05375000000000002,0.2937,0.3544,0.7546,0.35264261077847714,0.7533,0.3430831959013069,0.2795,0.3344,wrn28x10,0.3344,0.3244,1.8956160457296805,1.8956160457296805,0.0,mobilenet,0.2795,0.263,2.7181087014350025,2.7181087014350025,0.0,0.0,0.0,0.0,0.0,0.0
wrn28x10x1-mobilenetx1_cifar100_K2_indep_seed0002_d001,d001,"wrn28x10:1,mobilenet:1",cifar100,2,indep,indep,peers,2,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,39846360,8,0.1,0,32.73,0.31405,0.08165,0.2324,0.3957,0.4014,0.08734999999999998,0.3104,0.3984,0.7928,0.2691779976372888,0.7906,0.2853712738161115,0.2324,0.3957,wrn28x10,0.3957,0.3906,1.8357514938847586,1.8357514938847586,0.0,mobilenet,0.2324,0.2302,2.6584753099490297,2.6584753099490297,0.0,0.0,0.0,0.0,0.0,0.0
wrn28x10x1-mobilenetx1_cifar100_K2_indep_seed0002_d001,d001,"wrn28x10:1,mobilenet:1",cifar100,2,indep,indep,peers,2,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,39846360,9,0.1,0,32.66,0.34095,0.034149999999999986,0.3068,0.3751,0.4039,0.06295,0.3438,0.4034,0.7132,0.351245778270981,0.7226,0.3431646501400047,0.3068,0.3751,wrn28x10,0.3751,0.3816,1.7862593209878965,1.7862593209878965,0.0,mobilenet,0.3068,0.306,2.620136212388223,2.620136212388223,0.0,0.0,0.0,0.0,0.0,0.0
wrn28x10x1-mobilenetx1_cifar100_K2_indep_seed0002_d001,d001,"wrn28x10:1,mobilenet:1",cifar100,2,indep,indep,peers,2,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,39846360,10,0.1,0,32.4,0.31184999999999996,0.028950000000000004,0.2829,0.3408,0.3694,0.057550000000000046,0.3035,0.3546,0.7274,0.35253309052483345,0.7346,0.3437624462892122,0.2829,0.3408,wrn28x10,0.3408,0.3346,1.7411580825732513,1.7411580825732513,0.0,mobilenet,0.2829,0.2724,2.5743873408910902,2.5743873408910902,0.0,0.0,0.0,0.0,0.0,0.0
