run_id,run_tag,cohort,dataset,K,arm,arm_label,target,seed,epochs,batch_size,base_lr,momentum,weight_decay,nesterov,graph_seed,lr_step,lr_gamma,kd_T,k_matchings,k_anneal,match_weight,kappa,rematch_every_epochs,recency_lambda,recency_gamma,peel_weighting,graph,label_noise_rate,actual_noise_rate,noise_seed,split_seed,n_train,n_valid,n_test,cohort_params,epoch,lr,k_current,epoch_seconds,avg_test_acc,std_test_acc,min_test_acc,max_test_acc,ensemble_test_acc,ens_minus_avg_test,avg_val_acc,ensemble_val_acc,disagreement_val,rho_val,disagreement_test,rho_test,avg_test_acc_resnet32,avg_test_acc_wrn28x10,model_00_arch,model_00_test_acc,model_00_val_acc,model_00_train_loss,model_00_ce_loss,model_00_kd_loss,model_01_arch,model_01_test_acc,model_01_val_acc,model_01_train_loss,model_01_ce_loss,model_01_kd_loss,comm_logit_floats_epoch,comm_matcher_ints_epoch,comm_bytes_epoch,comm_bytes_cum,comm_bytes_cum_cohort
wrn28x10x1-resnet32x1_cifar100_K2_dml_seed0003_d001,d001,"wrn28x10:1,resnet32:1",cifar100,2,dml,dml,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,37006888,10,0.1,1,34.96,0.41769999999999996,0.048000000000000015,0.3697,0.4657,0.4595,0.04180000000000006,0.39959999999999996,0.4368,0.5066,0.5524068540086137,0.4978,0.5549606510447181,0.3697,0.4657,wrn28x10,0.4657,0.4458,2.109451114284721,1.8113008419221097,0.29815027566457336,resnet32,0.3697,0.3534,2.2619258016347885,1.969739741222425,0.29218606068752706,4500000.0,0.0,18000000.0,198000000.0,396000000.0
wrn28x10x1-resnet32x1_cifar100_K2_dml_seed0003_d001,d001,"wrn28x10:1,resnet32:1",cifar100,2,dml,dml,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,37006888,11,0.1,1,35.08,0.42695,0.03334999999999999,0.3936,0.4603,0.4665,0.03955000000000003,0.4333,0.4678,0.4888,0.5536680326018121,0.4975,0.5565683762413016,0.3936,0.4603,wrn28x10,0.4603,0.4642,2.0638449769467115,1.7628914337943902,0.3009535441683097,resnet32,0.3936,0.4024,2.222262290899049,1.9277439195324073,0.29451837348328397,4500000.0,0.0,18000000.0,216000000.0,432000000.0
wrn28x10x1-resnet32x1_cifar100_K2_dml_seed0003_d001,d001,"wrn28x10:1,resnet32:1",cifar100,2,dml,dml,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,37006888,12,0.1,1,34.78,0.395,0.0,0.395,0.395,0.4309,0.03589999999999999,0.3796,0.4152,0.546,0.5136579939601709,0.5324,0.5417930745893919,0.395,0.395,wrn28x10,0.395,0.386,2.043020498346199,1.7318045290356332,0.3112159712155434,resnet32,0.395,0.3732,2.21191824413836,1.9078452329743991,0.3040730126456104,4500000.0,0.0,18000000.0,234000000.0,468000000.0
wrn28x10x1-resnet32x1_cifar100_K2_dml_seed0003_d001,d001,"wrn28x10:1,resnet32:1",cifar100,2,dml,dml,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,37006888,13,0.1,1,34.3,0.42810000000000004,0.0032999999999999974,0.4248,0.4314,0.4755,0.04739999999999994,0.4239,0.4634,0.5462,0.5067202676930291,0.5446,0.5201445114385211,0.4248,0.4314,wrn28x10,0.4314,0.4288,2.023669006980278,1.710920558903705,0.31274845377034083,resnet32,0.4248,0.419,2.189644970846447,1.8844831806014886,0.3051617901179601,4500000.0,0.0,18000000.0,252000000.0,504000000.0
wrn28x10x1-resnet32x1_cifar100_K2_dml_seed0003_d001,d001,"wrn28x10:1,resnet32:1",cifar100,2,dml,dml,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,37006888,14,0.1,1,34.19,0.3992,0.04999999999999999,0.3492,0.4492,0.441,0.041800000000000004,0.3906,0.4326,0.5586,0.48796502947596143,0.5551,0.49062417195479047,0.3492,0.4492,wrn28x10,0.4492,0.446,2.0078941126438705,1.692173824899576,0.3157202890989455,resnet32,0.3492,0.3352,2.177586156366901,1.8702424771406434,0.30734367624179204,4500000.0,0.0,18000000.0,270000000.0,540000000.0
wrn28x10x1-resnet32x1_cifar100_K2_dml_seed0003_d001,d001,"wrn28x10:1,resnet32:1",cifar100,2,dml,dml,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,37006888,15,0.1,1,34.1,0.39735,0.0071500000000000175,0.3902,0.4045,0.4293,0.031950000000000034,0.39690000000000003,0.4288,0.603,0.4708343606782507,0.6053,0.47560819519972347,0.4045,0.3902,wrn28x10,0.3902,0.4016,1.9928499438207259,1.6729210317134857,0.31992891409688373,resnet32,0.4045,0.3922,2.1583447959274054,1.845731826668436,0.3126129680101506,4500000.0,0.0,18000000.0,288000000.0,576000000.0
wrn28x10x1-resnet32x1_cifar100_K2_dml_seed0003_d001,d001,"wrn28x10:1,resnet32:1",cifar100,2,dml,dml,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,37006888,16,0.1,1,34.11,0.41095000000000004,0.06975,0.3412,0.4807,0.4779,0.06694999999999995,0.4075,0.478,0.6236,0.4519015343814863,0.6253,0.4486886686091889,0.3412,0.4807,wrn28x10,0.4807,0.474,1.9819660183380952,1.6584543248807841,0.3235116947272962,resnet32,0.3412,0.341,2.1492240483110603,1.8342260203578256,0.31499802526509896,4500000.0,0.0,18000000.0,306000000.0,612000000.0
wrn28x10x1-resnet32x1_cifar100_K2_dml_seed0003_d001,d001,"wrn28x10:1,resnet32:1",cifar100,2,dml,dml,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,37006888,17,0.1,1,34.04,0.44,0.03899999999999998,0.401,0.479,0.4824,0.04239999999999999,0.4212,0.4708,0.5454,0.5063458846419449,0.5278,0.5220715113194022,0.401,0.479,wrn28x10,0.479,0.4628,1.9716473780572414,1.6420837442644618,0.32956363688307727,resnet32,0.401,0.3796,2.1439267974346876,1.8231613903560422,0.3207654068246484,4500000.0,0.0,18000000.0,324000000.0,648000000.0
wrn28x10x1-resnet32x1_cifar100_K2_dml_seed0003_d001,d001,"wrn28x10:1,resnet32:1",cifar100,2,dml,dml,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,37006888,18,0.1,1,34.04,0.43835,0.027249999999999996,0.4111,0.4656,0.4802,0.04185,0.43479999999999996,0.4774,0.505,0.5595701544101118,0.4995,0.5716078509771475,0.4111,0.4656,wrn28x10,0.4656,0.4642,1.9526869541203433,1.6228551641106606,0.32983178935352375,resnet32,0.4111,0.4054,2.130883673713966,1.8101491809568622,0.3207344922279431,4500000.0,0.0,18000000.0,342000000.0,684000000.0
wrn28x10x1-resnet32x1_cifar100_K2_dml_seed0003_d001,d001,"wrn28x10:1,resnet32:1",cifar100,2,dml,dml,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,37006888,19,0.1,1,33.94,0.4679,0.01150000000000001,0.4564,0.4794,0.507,0.039100000000000024,0.46809999999999996,0.5094,0.4986,0.5192774688371549,0.4884,0.5393178961752675,0.4564,0.4794,wrn28x10,0.4794,0.4798,1.9571791731498458,1.625844733281569,0.33133443868295714,resnet32,0.4564,0.4564,2.1344259598038415,1.811276176097718,0.32314978808757255,4500000.0,0.0,18000000.0,360000000.0,720000000.0
wrn28x10x1-resnet32x1_cifar100_K2_dml_seed0003_d001,d001,"wrn28x10:1,resnet32:1",cifar100,2,dml,dml,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,37006888,20,0.1,1,37.39,0.46415,0.023249999999999993,0.4409,0.4874,0.5031,0.038949999999999985,0.4563,0.4886,0.4714,0.5736194417884315,0.471,0.5790633088767074,0.4409,0.4874,wrn28x10,0.4874,0.4804,1.9430817431685599,1.6099810283631086,0.3331007134084674,resnet32,0.4409,0.4322,2.1172327336601238,1.793217160654339,0.3240155709526417,4500000.0,0.0,18000000.0,378000000.0,756000000.0
wrn28x10x1-resnet32x1_cifar100_K2_dml_seed0003_d001,d001,"wrn28x10:1,resnet32:1",cifar100,2,dml,dml,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,37006888,21,0.1,1,34.26,0.4684,0.043899999999999995,0.4245,0.5123,0.5121,0.04370000000000002,0.4546,0.498,0.4668,0.5543496072059815,0.4655,0.5655687385401865,0.4245,0.5123,wrn28x10,0.5123,0.4962,1.931404710323973,1.5971370485018601,0.3342676614411175,resnet32,0.4245,0.413,2.1065968722105026,1.7813928010450168,0.32520406610671093,4500000.0,0.0,18000000.0,396000000.0,792000000.0
wrn28x10x1-resnet32x1_cifar100_K2_dml_seed0003_d001,d001,"wrn28x10:1,resnet32:1",cifar100,2,dml,dml,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,37006888,22,0.1,1,34.23,0.46075,0.02865000000000001,0.4321,0.4894,0.5017,0.04095000000000004,0.4615,0.5018,0.4736,0.555910155750821,0.483,0.5537743604453896,0.4321,0.4894,wrn28x10,0.4894,0.4832,1.9374124776910653,1.59826708229428,0.3391453928356482,resnet32,0.4321,0.4398,2.113666866482659,1.7844757151535966,0.3291911559010094,4500000.0,0.0,18000000.0,414000000.0,828000000.0
wrn28x10x1-resnet32x1_cifar100_K2_dml_seed0003_d001,d001,"wrn28x10:1,resnet32:1",cifar100,2,dml,dml,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,37006888,23,0.1,1,34.16,0.43405000000000005,0.08695,0.3471,0.521,0.4897,0.05564999999999998,0.425,0.4772,0.6134,0.43033141559409455,0.6063,0.44388025291188166,0.3471,0.521,wrn28x10,0.521,0.5174,1.9274413709274747,1.590430700135502,0.3370106726969508,resnet32,0.3471,0.3326,2.097318569706245,1.7694161151620476,0.32790245445953176,4500000.0,0.0,18000000.0,432000000.0,864000000.0
wrn28x10x1-resnet32x1_cifar100_K2_dml_seed0003_d001,d001,"wrn28x10:1,resnet32:1",cifar100,2,dml,dml,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,37006888,24,0.1,1,34.26,0.4296,0.055499999999999994,0.3741,0.4851,0.4718,0.042200000000000015,0.4324,0.4676,0.5062,0.5364448683315878,0.5179,0.5260729119139013,0.3741,0.4851,wrn28x10,0.4851,0.482,1.919260940768502,1.5838101326741956,0.33545080466534605,resnet32,0.3741,0.3828,2.0892918907444584,1.763409259813753,0.3258826328356835,4500000.0,0.0,18000000.0,450000000.0,900000000.0
wrn28x10x1-resnet32x1_cifar100_K2_dml_seed0003_d001,d001,"wrn28x10:1,resnet32:1",cifar100,2,dml,dml,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,37006888,25,0.1,1,34.28,0.40895000000000004,0.05984999999999999,0.3491,0.4688,0.4429,0.03394999999999998,0.4077,0.433,0.505,0.5452214488154717,0.5134,0.5273364579798032,0.3491,0.4688,wrn28x10,0.4688,0.4632,1.9164159711111675,1.5756276310844854,0.34078834125433455,resnet32,0.3491,0.3522,2.0903475409881636,1.7592038092288105,0.33114373205568304,4500000.0,0.0,18000000.0,468000000.0,936000000.0
wrn28x10x1-resnet32x1_cifar100_K2_dml_seed0003_d001,d001,"wrn28x10:1,resnet32:1",cifar100,2,dml,dml,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,37006888,26,0.1,1,34.19,0.4701,0.017199999999999993,0.4529,0.4873,0.5114,0.04129999999999995,0.4664,0.5104,0.5008,0.5240646238481759,0.5012,0.5421924415081771,0.4529,0.4873,wrn28x10,0.4873,0.4886,1.9241254343227907,1.5825832240622153,0.3415422121232206,resnet32,0.4529,0.4442,2.09217101267793,1.7594979088753462,0.332673104733906,4500000.0,0.0,18000000.0,486000000.0,972000000.0
wrn28x10x1-resnet32x1_cifar100_K2_dml_seed0003_d001,d001,"wrn28x10:1,resnet32:1",cifar100,2,dml,dml,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,37006888,27,0.1,1,34.24,0.45225,0.010050000000000003,0.4422,0.4623,0.4872,0.03495000000000004,0.44079999999999997,0.4812,0.5044,0.536947337546692,0.4942,0.5539639785847547,0.4422,0.4623,wrn28x10,0.4623,0.447,1.9144245653667233,1.5694953079589389,0.3449292573231188,resnet32,0.4422,0.4346,2.0878498505123635,1.7527759322388605,0.33507391674952075,4500000.0,0.0,18000000.0,504000000.0,1008000000.0
wrn28x10x1-resnet32x1_cifar100_K2_dml_seed0003_d001,d001,"wrn28x10:1,resnet32:1",cifar100,2,dml,dml,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,37006888,28,0.1,1,34.27,0.43084999999999996,0.03805,0.3928,0.4689,0.4729,0.04205000000000003,0.41869999999999996,0.4612,0.5178,0.5340502242687745,0.5067,0.5326581822902686,0.3928,0.4689,wrn28x10,0.4689,0.4602,1.9036567759784786,1.5624480049379847,0.34120876993983984,resnet32,0.3928,0.3772,2.079208813777024,1.7472243127836422,0.33198450184003875,4500000.0,0.0,18000000.0,522000000.0,1044000000.0
wrn28x10x1-resnet32x1_cifar100_K2_dml_seed0003_d001,d001,"wrn28x10:1,resnet32:1",cifar100,2,dml,dml,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,37006888,29,0.1,1,34.22,0.4622,0.01150000000000001,0.4507,0.4737,0.4828,0.020600000000000007,0.4619,0.4874,0.3942,0.6158489792484337,0.4081,0.6021775173715641,0.4507,0.4737,wrn28x10,0.4737,0.4654,1.8991330746899953,1.557627066292546,0.3415060072967952,resnet32,0.4507,0.4584,2.0732720771973785,1.742070323702964,0.3312017534097487,4500000.0,0.0,18000000.0,540000000.0,1080000000.0
wrn28x10x1-resnet32x1_cifar100_K2_dml_seed0003_d001,d001,"wrn28x10:1,resnet32:1",cifar100,2,dml,dml,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,37006888,30,0.1,1,34.4,0.42915000000000003,0.015850000000000003,0.4133,0.445,0.4602,0.031049999999999967,0.4223,0.4522,0.4886,0.5351444877564134,0.4876,0.5405450157067886,0.445,0.4133,wrn28x10,0.4133,0.4146,1.89739295670932,1.554254718802192,0.3431382375896316,resnet32,0.445,0.43,2.067450017583641,1.7337603775615043,0.3336896385404874,4500000.0,0.0,18000000.0,558000000.0,1116000000.0
wrn28x10x1-resnet32x1_cifar100_K2_dml_seed0003_d001,d001,"wrn28x10:1,resnet32:1",cifar100,2,dml,dml,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,37006888,31,0.1,1,34.23,0.44745,0.012550000000000006,0.4349,0.46,0.4961,0.04864999999999997,0.4407,0.4894,0.5564,0.49039456955303595,0.553,0.49598208148120265,0.4349,0.46,wrn28x10,0.46,0.4546,1.8989214868369428,1.5535640967163173,0.3453573923430998,resnet32,0.4349,0.4268,2.074583563784307,1.7394796858795665,0.3351038785185665,4500000.0,0.0,18000000.0,576000000.0,1152000000.0
wrn28x10x1-resnet32x1_cifar100_K2_dml_seed0003_d001,d001,"wrn28x10:1,resnet32:1",cifar100,2,dml,dml,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,37006888,32,0.1,1,34.22,0.44925,0.06324999999999997,0.386,0.5125,0.4934,0.04415000000000002,0.44589999999999996,0.498,0.5136,0.5386454808821383,0.5179,0.5250900717359882,0.386,0.5125,wrn28x10,0.5125,0.5136,1.8914107807319274,1.5458981371061369,0.3455126413186504,resnet32,0.386,0.3782,2.066506900909272,1.7306096999144012,0.33589720366184006,4500000.0,0.0,18000000.0,594000000.0,1188000000.0
wrn28x10x1-resnet32x1_cifar100_K2_dml_seed0003_d001,d001,"wrn28x10:1,resnet32:1",cifar100,2,dml,dml,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,37006888,33,0.1,1,34.22,0.43875,0.017850000000000005,0.4209,0.4566,0.4796,0.04085000000000005,0.4266,0.4588,0.5458,0.4998555299945732,0.5513,0.5059247417883904,0.4566,0.4209,wrn28x10,0.4209,0.4058,1.8916055226529187,1.5448792244900356,0.3467262971257283,resnet32,0.4566,0.4474,2.0639092932370575,1.7263143614611842,0.3375949303577231,4500000.0,0.0,18000000.0,612000000.0,1224000000.0
wrn28x10x1-resnet32x1_cifar100_K2_dml_seed0003_d001,d001,"wrn28x10:1,resnet32:1",cifar100,2,dml,dml,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,37006888,34,0.1,1,34.51,0.38185,0.012549999999999978,0.3693,0.3944,0.4145,0.03264999999999996,0.3724,0.4082,0.5734,0.5247672181756348,0.5831,0.5212658760038398,0.3944,0.3693,wrn28x10,0.3693,0.3634,1.8875060282986273,1.5364300904964858,0.3510759375904771,resnet32,0.3944,0.3814,2.0650298324498264,1.7240211487832395,0.3410086827352643,4500000.0,0.0,18000000.0,630000000.0,1260000000.0
