run_id,run_tag,cohort,dataset,K,arm,arm_label,target,seed,epochs,batch_size,base_lr,momentum,weight_decay,nesterov,graph_seed,lr_step,lr_gamma,kd_T,k_matchings,k_anneal,match_weight,kappa,rematch_every_epochs,recency_lambda,recency_gamma,peel_weighting,graph,label_noise_rate,actual_noise_rate,noise_seed,split_seed,n_train,n_valid,n_test,cohort_params,epoch,lr,k_current,epoch_seconds,avg_test_acc,std_test_acc,min_test_acc,max_test_acc,ensemble_test_acc,ens_minus_avg_test,avg_val_acc,ensemble_val_acc,disagreement_val,rho_val,disagreement_test,rho_test,avg_test_acc_wrn28x10,model_00_arch,model_00_test_acc,model_00_val_acc,model_00_train_loss,model_00_ce_loss,model_00_kd_loss,model_01_arch,model_01_test_acc,model_01_val_acc,model_01_train_loss,model_01_ce_loss,model_01_kd_loss,comm_logit_floats_epoch,comm_matcher_ints_epoch,comm_bytes_epoch,comm_bytes_cum,comm_bytes_cum_cohort
wrn28x10x2_cifar100_K2_dml_seed0001_d001,d001,wrn28x10:2,cifar100,2,dml,dml,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,73073768,0,0.1,1,57.94,0.137,0.010400000000000006,0.1266,0.1474,0.1402,0.0031999999999999806,0.1419,0.1458,0.4604,0.6577934779964251,0.4679,0.6721945863359362,0.137,wrn28x10,0.1266,0.13,3.6998842121525244,3.6584578156471252,0.04142639283037914,wrn28x10,0.1474,0.1538,3.699463554065336,3.6582682965831324,0.04119526092439297,4500000.0,0.0,18000000.0,18000000.0,36000000.0
wrn28x10x2_cifar100_K2_dml_seed0001_d001,d001,wrn28x10:2,cifar100,2,dml,dml,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,73073768,1,0.1,1,55.26,0.2217,0.000899999999999998,0.2208,0.2226,0.2317,0.009999999999999981,0.2142,0.2256,0.452,0.6591194250259166,0.4534,0.6482265624538006,0.2217,wrn28x10,0.2208,0.2174,2.920615354044871,2.85971359197389,0.06090176231439479,wrn28x10,0.2226,0.211,2.9222239194945856,2.8613245389000936,0.06089938001241535,4500000.0,0.0,18000000.0,36000000.0,72000000.0
wrn28x10x2_cifar100_K2_dml_seed0001_d001,d001,wrn28x10:2,cifar100,2,dml,dml,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,73073768,2,0.1,1,55.19,0.1642,0.028800000000000006,0.1354,0.193,0.1765,0.012299999999999978,0.1722,0.1824,0.6142,0.5125891058115161,0.6316,0.5085349007588208,0.1642,wrn28x10,0.1354,0.1404,2.5851302920756014,2.491941735995087,0.09318855640330267,wrn28x10,0.193,0.204,2.588774469427087,2.4956624980338593,0.09311197579055178,4500000.0,0.0,18000000.0,54000000.0,108000000.0
wrn28x10x2_cifar100_K2_dml_seed0001_d001,d001,wrn28x10:2,cifar100,2,dml,dml,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,73073768,3,0.1,1,55.06,0.27415,0.0008500000000000174,0.2733,0.275,0.2964,0.022249999999999992,0.26890000000000003,0.2944,0.5336,0.5366056826478096,0.5357,0.5736072531804918,0.27415,wrn28x10,0.2733,0.2688,2.4005793167108838,2.275770648128607,0.12480866878335788,wrn28x10,0.275,0.269,2.3938212398100984,2.2685946366665037,0.1252265990478918,4500000.0,0.0,18000000.0,72000000.0,144000000.0
wrn28x10x2_cifar100_K2_dml_seed0001_d001,d001,wrn28x10:2,cifar100,2,dml,dml,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,73073768,4,0.1,1,55.31,0.3335,0.007200000000000012,0.3263,0.3407,0.3489,0.01539999999999997,0.3294,0.345,0.4464,0.6242893485928006,0.4386,0.6382597124417434,0.3335,wrn28x10,0.3407,0.3314,2.2777971522035925,2.116988784887574,0.1608083653475412,wrn28x10,0.3263,0.3274,2.2767879837615923,2.1161538794298065,0.1606341044587845,4500000.0,0.0,18000000.0,90000000.0,180000000.0
wrn28x10x2_cifar100_K2_dml_seed0001_d001,d001,wrn28x10:2,cifar100,2,dml,dml,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,73073768,5,0.1,1,55.24,0.30265,0.004049999999999998,0.2986,0.3067,0.3257,0.023050000000000015,0.3004,0.3252,0.6074,0.499127734498444,0.6148,0.4943331402782554,0.30265,wrn28x10,0.2986,0.2914,2.186182263222608,2.0039346727796574,0.1822475913107734,wrn28x10,0.3067,0.3094,2.1915814520960506,2.009365404871377,0.18221604940481484,4500000.0,0.0,18000000.0,108000000.0,216000000.0
wrn28x10x2_cifar100_K2_dml_seed0001_d001,d001,wrn28x10:2,cifar100,2,dml,dml,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,73073768,6,0.1,1,55.08,0.37285,0.007450000000000012,0.3654,0.3803,0.3842,0.011349999999999971,0.3593,0.3742,0.3968,0.6812298609298906,0.3982,0.6807485367936905,0.37285,wrn28x10,0.3654,0.3512,2.117896743118763,1.9134367640045555,0.2044599802148613,wrn28x10,0.3803,0.3674,2.1207483895123005,1.9162249045277184,0.204523484677669,4500000.0,0.0,18000000.0,126000000.0,252000000.0
wrn28x10x2_cifar100_K2_dml_seed0001_d001,d001,wrn28x10:2,cifar100,2,dml,dml,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,73073768,7,0.1,1,55.64,0.41895000000000004,0.004349999999999993,0.4146,0.4233,0.4529,0.03394999999999998,0.4077,0.4402,0.5148,0.561546427571368,0.5088,0.5718716348267138,0.41895000000000004,wrn28x10,0.4233,0.4114,2.0539906858043238,1.8412413129752332,0.21274937253276055,wrn28x10,0.4146,0.404,2.0582526715641674,1.8455238933251663,0.2127287797206505,4500000.0,0.0,18000000.0,144000000.0,288000000.0
wrn28x10x2_cifar100_K2_dml_seed0001_d001,d001,wrn28x10:2,cifar100,2,dml,dml,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,73073768,8,0.1,1,55.16,0.41915,0.00915000000000002,0.41,0.4283,0.4397,0.020549999999999957,0.41400000000000003,0.4358,0.4264,0.6168436486831617,0.4327,0.6228945621402162,0.41915,wrn28x10,0.41,0.4088,2.0075902058319612,1.778594359755516,0.2289958467961035,wrn28x10,0.4283,0.4192,2.011329028078101,1.7822330924258991,0.2290959347843785,4500000.0,0.0,18000000.0,162000000.0,324000000.0
wrn28x10x2_cifar100_K2_dml_seed0001_d001,d001,wrn28x10:2,cifar100,2,dml,dml,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,73073768,9,0.1,1,55.08,0.40235,0.028350000000000014,0.374,0.4307,0.4273,0.024950000000000028,0.396,0.4274,0.5056,0.5406370792691196,0.4978,0.5589315279985834,0.40235,wrn28x10,0.374,0.365,1.9839723897589878,1.741468327289278,0.24250406246971,wrn28x10,0.4307,0.427,1.9891967621039262,1.746545585719022,0.24265117486092178,4500000.0,0.0,18000000.0,180000000.0,360000000.0
