run_id,run_tag,cohort,dataset,K,arm,arm_label,target,seed,epochs,batch_size,base_lr,momentum,weight_decay,nesterov,graph_seed,lr_step,lr_gamma,kd_T,k_matchings,k_anneal,match_weight,kappa,rematch_every_epochs,recency_lambda,recency_gamma,peel_weighting,graph,label_noise_rate,actual_noise_rate,noise_seed,split_seed,n_train,n_valid,n_test,cohort_params,epoch,lr,k_current,epoch_seconds,avg_test_acc,std_test_acc,min_test_acc,max_test_acc,ensemble_test_acc,ens_minus_avg_test,avg_val_acc,ensemble_val_acc,disagreement_val,rho_val,disagreement_test,rho_test,avg_test_acc_wrn28x10,model_00_arch,model_00_test_acc,model_00_val_acc,model_00_train_loss,model_00_ce_loss,model_00_kd_loss,model_01_arch,model_01_test_acc,model_01_val_acc,model_01_train_loss,model_01_ce_loss,model_01_kd_loss,comm_logit_floats_epoch,comm_matcher_ints_epoch,comm_bytes_epoch,comm_bytes_cum,comm_bytes_cum_cohort
wrn28x10x2_cifar100_K2_dml_seed0002_d001,d001,wrn28x10:2,cifar100,2,dml,dml,peers,2,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,73073768,0,0.1,1,57.7,0.17495,0.006949999999999998,0.168,0.1819,0.1803,0.005349999999999994,0.1721,0.1766,0.3976,0.712763459105998,0.4052,0.7310933649391719,0.17495,wrn28x10,0.1819,0.18,3.726455660028891,3.6767143193971026,0.049741337589115246,wrn28x10,0.168,0.1642,3.6911735832691193,3.6415202712470833,0.04965330458468419,4500000.0,0.0,18000000.0,18000000.0,36000000.0
wrn28x10x2_cifar100_K2_dml_seed0002_d001,d001,wrn28x10:2,cifar100,2,dml,dml,peers,2,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,73073768,1,0.1,1,55.14,0.20115,0.014850000000000002,0.1863,0.216,0.2107,0.009550000000000003,0.20179999999999998,0.2184,0.4868,0.6654432774450807,0.4912,0.6582047015668353,0.20115,wrn28x10,0.1863,0.1846,2.938442885537039,2.8769604272463103,0.06148245353357528,wrn28x10,0.216,0.219,2.9281578392467718,2.866600372913209,0.06155746473549781,4500000.0,0.0,18000000.0,36000000.0,72000000.0
wrn28x10x2_cifar100_K2_dml_seed0002_d001,d001,wrn28x10:2,cifar100,2,dml,dml,peers,2,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,73073768,2,0.1,1,55.15,0.23049999999999998,0.0039000000000000007,0.2266,0.2344,0.2407,0.010200000000000015,0.2348,0.2352,0.4818,0.6438280667229429,0.4802,0.6461239133603321,0.23049999999999998,wrn28x10,0.2266,0.233,2.6109617592936214,2.5172304594042627,0.09373130168321288,wrn28x10,0.2344,0.2366,2.596710454672575,2.502706903625618,0.09400354880860752,4500000.0,0.0,18000000.0,54000000.0,108000000.0
wrn28x10x2_cifar100_K2_dml_seed0002_d001,d001,wrn28x10:2,cifar100,2,dml,dml,peers,2,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,73073768,3,0.1,1,55.17,0.23904999999999998,0.029649999999999996,0.2094,0.2687,0.2513,0.012250000000000039,0.2396,0.2526,0.4978,0.6091226718621879,0.4975,0.6039708306755328,0.23904999999999998,wrn28x10,0.2094,0.2102,2.4179203166541727,2.2897435792467813,0.12817673732272603,wrn28x10,0.2687,0.269,2.4029719570482317,2.2744841353798453,0.12848781804892828,4500000.0,0.0,18000000.0,72000000.0,144000000.0
wrn28x10x2_cifar100_K2_dml_seed0002_d001,d001,wrn28x10:2,cifar100,2,dml,dml,peers,2,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,73073768,4,0.1,1,55.1,0.29135,0.02855000000000002,0.2628,0.3199,0.3099,0.01855000000000001,0.2909,0.3102,0.5484,0.5555894485876548,0.5515,0.5598035053411868,0.29135,wrn28x10,0.3199,0.3124,2.2900024750693277,2.1326476816426623,0.15735479356424714,wrn28x10,0.2628,0.2694,2.2752270317551764,2.1175858623940838,0.15764116278891874,4500000.0,0.0,18000000.0,90000000.0,180000000.0
wrn28x10x2_cifar100_K2_dml_seed0002_d001,d001,wrn28x10:2,cifar100,2,dml,dml,peers,2,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,73073768,5,0.1,1,55.19,0.35175,0.0045499999999999985,0.3472,0.3563,0.3689,0.01715,0.3609,0.3806,0.4452,0.6198439996536076,0.4528,0.6227822655387604,0.35175,wrn28x10,0.3563,0.364,2.197959466752681,2.01479612019929,0.18316334564323453,wrn28x10,0.3472,0.3578,2.186211322010918,2.0028950284150513,0.18331629822072995,4500000.0,0.0,18000000.0,108000000.0,216000000.0
wrn28x10x2_cifar100_K2_dml_seed0002_d001,d001,wrn28x10:2,cifar100,2,dml,dml,peers,2,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,73073768,6,0.1,1,55.02,0.38215,0.00655,0.3756,0.3887,0.4297,0.04755000000000004,0.3846,0.4258,0.5874,0.4663226391707752,0.5977,0.48421003439615595,0.38215,wrn28x10,0.3887,0.3922,2.1258144021372902,1.9234630722891202,0.20235132972117176,wrn28x10,0.3756,0.377,2.1178658729927107,1.9154827157882126,0.2023831561990929,4500000.0,0.0,18000000.0,126000000.0,252000000.0
wrn28x10x2_cifar100_K2_dml_seed0002_d001,d001,wrn28x10:2,cifar100,2,dml,dml,peers,2,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,73073768,7,0.1,1,55.06,0.41745,0.014749999999999985,0.4027,0.4322,0.4435,0.026050000000000018,0.4145,0.4352,0.4302,0.6342346755776893,0.4391,0.6217307964580363,0.41745,wrn28x10,0.4027,0.4004,2.0633502314713867,1.845995301550085,0.21735492973080414,wrn28x10,0.4322,0.4286,2.06011107631705,1.8424868692051282,0.21762420730241996,4500000.0,0.0,18000000.0,144000000.0,288000000.0
wrn28x10x2_cifar100_K2_dml_seed0002_d001,d001,wrn28x10:2,cifar100,2,dml,dml,peers,2,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,73073768,8,0.1,1,55.01,0.42205000000000004,0.008949999999999986,0.4131,0.431,0.45,0.027949999999999975,0.4205,0.4496,0.512,0.5749868237106872,0.5092,0.5866718926114872,0.42205000000000004,wrn28x10,0.431,0.4296,2.01504691131413,1.7840003462677652,0.2310465608342466,wrn28x10,0.4131,0.4114,2.0122915631668135,1.7815594940700314,0.23073206571015445,4500000.0,0.0,18000000.0,162000000.0,324000000.0
wrn28x10x2_cifar100_K2_dml_seed0002_d001,d001,wrn28x10:2,cifar100,2,dml,dml,peers,2,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,73073768,9,0.1,1,55.15,0.38580000000000003,0.002700000000000008,0.3831,0.3885,0.4128,0.02699999999999997,0.3892,0.412,0.5052,0.5787498009443981,0.5024,0.5822557258170082,0.38580000000000003,wrn28x10,0.3885,0.3952,1.9831916166638786,1.7418795239857652,0.24131209125996314,wrn28x10,0.3831,0.3832,1.981731009923599,1.7400322646241297,0.24169874443164605,4500000.0,0.0,18000000.0,180000000.0,360000000.0
