run_id,run_tag,cohort,dataset,K,arm,arm_label,target,seed,epochs,batch_size,base_lr,momentum,weight_decay,nesterov,graph_seed,lr_step,lr_gamma,kd_T,k_matchings,k_anneal,match_weight,kappa,rematch_every_epochs,recency_lambda,recency_gamma,peel_weighting,graph,label_noise_rate,actual_noise_rate,noise_seed,split_seed,n_train,n_valid,n_test,cohort_params,epoch,lr,k_current,epoch_seconds,avg_test_acc,std_test_acc,min_test_acc,max_test_acc,ensemble_test_acc,ens_minus_avg_test,avg_val_acc,ensemble_val_acc,disagreement_val,rho_val,disagreement_test,rho_test,avg_test_acc_resnet32,model_00_arch,model_00_test_acc,model_00_val_acc,model_00_train_loss,model_00_ce_loss,model_00_kd_loss,model_01_arch,model_01_test_acc,model_01_val_acc,model_01_train_loss,model_01_ce_loss,model_01_kd_loss,comm_logit_floats_epoch,comm_matcher_ints_epoch,comm_bytes_epoch,comm_bytes_cum,comm_bytes_cum_cohort
resnet32x2_cifar100_K2_indep_seed0004_d001,d001,resnet32:2,cifar100,2,indep,indep,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,940008,0,0.1,0,24.85,0.12675,0.014249999999999992,0.1125,0.141,0.1321,0.005349999999999994,0.12,0.1322,0.6066,0.4842419337621658,0.6209,0.4959394381349976,0.12675,resnet32,0.1125,0.1062,4.053484129634771,4.053484129634771,0.0,resnet32,0.141,0.1338,3.9586658335544844,3.9586658335544844,0.0,0.0,0.0,0.0,0.0,0.0
resnet32x2_cifar100_K2_indep_seed0004_d001,d001,resnet32:2,cifar100,2,indep,indep,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,940008,1,0.1,0,18.68,0.19565,0.0019499999999999934,0.1937,0.1976,0.22,0.02435000000000001,0.1971,0.2176,0.6672,0.4951769331876137,0.6815,0.5021827315481676,0.19565,resnet32,0.1937,0.1948,3.373587980189107,3.373587980189107,0.0,resnet32,0.1976,0.1994,3.2688650035045366,3.2688650035045366,0.0,0.0,0.0,0.0,0.0,0.0
resnet32x2_cifar100_K2_indep_seed0004_d001,d001,resnet32:2,cifar100,2,indep,indep,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,940008,2,0.1,0,18.5,0.2634,0.0010000000000000009,0.2624,0.2644,0.2836,0.020199999999999996,0.2663,0.2798,0.5392,0.594176703722769,0.5563,0.5711889984101428,0.2634,resnet32,0.2644,0.2642,2.970264199105176,2.970264199105176,0.0,resnet32,0.2624,0.2684,2.8611230606382545,2.8611230606382545,0.0,0.0,0.0,0.0,0.0,0.0
resnet32x2_cifar100_K2_indep_seed0004_d001,d001,resnet32:2,cifar100,2,indep,indep,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,940008,3,0.1,0,18.59,0.28225,0.00605,0.2762,0.2883,0.3103,0.02805000000000002,0.2903,0.3108,0.5938,0.5424084555658752,0.6072,0.5168168720560977,0.28225,resnet32,0.2883,0.294,2.6860894824970853,2.6860894824970853,0.0,resnet32,0.2762,0.2866,2.630578247999603,2.630578247999603,0.0,0.0,0.0,0.0,0.0,0.0
resnet32x2_cifar100_K2_indep_seed0004_d001,d001,resnet32:2,cifar100,2,indep,indep,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,940008,4,0.1,0,18.73,0.3456,0.006200000000000011,0.3394,0.3518,0.371,0.025399999999999978,0.3377,0.3654,0.547,0.5554249976793492,0.5328,0.5674085916970437,0.3456,resnet32,0.3394,0.3314,2.4789545862850817,2.4789545862850817,0.0,resnet32,0.3518,0.344,2.4599987371740015,2.4599987371740015,0.0,0.0,0.0,0.0,0.0,0.0
resnet32x2_cifar100_K2_indep_seed0004_d001,d001,resnet32:2,cifar100,2,indep,indep,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,940008,5,0.1,0,18.8,0.2892,0.04869999999999999,0.2405,0.3379,0.3225,0.033299999999999996,0.2837,0.3184,0.692,0.4569111417944464,0.6919,0.4661601513015706,0.2892,resnet32,0.2405,0.239,2.3324626721441746,2.3324626721441746,0.0,resnet32,0.3379,0.3284,2.331734937023033,2.331734937023033,0.0,0.0,0.0,0.0,0.0,0.0
resnet32x2_cifar100_K2_indep_seed0004_d001,d001,resnet32:2,cifar100,2,indep,indep,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,940008,6,0.1,0,17.82,0.348,0.015200000000000019,0.3328,0.3632,0.3768,0.028800000000000048,0.3457,0.3696,0.5134,0.5489461400248968,0.5154,0.5724484501930336,0.348,resnet32,0.3328,0.3288,2.226502424275333,2.226502424275333,0.0,resnet32,0.3632,0.3626,2.2448861199346455,2.2448861199346455,0.0,0.0,0.0,0.0,0.0,0.0
resnet32x2_cifar100_K2_indep_seed0004_d001,d001,resnet32:2,cifar100,2,indep,indep,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,940008,7,0.1,0,18.21,0.3578,0.007199999999999984,0.3506,0.365,0.3885,0.030700000000000005,0.3622,0.3926,0.5488,0.5204320602564776,0.5644,0.503795533507725,0.3578,resnet32,0.365,0.3652,2.157565650953488,2.157565650953488,0.0,resnet32,0.3506,0.3592,2.1642994120378387,2.1642994120378387,0.0,0.0,0.0,0.0,0.0,0.0
resnet32x2_cifar100_K2_indep_seed0004_d001,d001,resnet32:2,cifar100,2,indep,indep,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,940008,8,0.1,0,18.39,0.32330000000000003,0.004999999999999977,0.3183,0.3283,0.3479,0.024599999999999955,0.3247,0.35,0.5356,0.5500004866198148,0.5335,0.5732799621076933,0.32330000000000003,resnet32,0.3183,0.3288,2.1013521718030628,2.1013521718030628,0.0,resnet32,0.3283,0.3206,2.1183334594084458,2.1183334594084458,0.0,0.0,0.0,0.0,0.0,0.0
resnet32x2_cifar100_K2_indep_seed0004_d001,d001,resnet32:2,cifar100,2,indep,indep,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,940008,9,0.1,0,18.46,0.37785,0.019949999999999996,0.3579,0.3978,0.4166,0.03875000000000001,0.36529999999999996,0.4076,0.5734,0.4930756418030747,0.5719,0.49493672322290866,0.37785,resnet32,0.3579,0.355,2.055378305302425,2.055378305302425,0.0,resnet32,0.3978,0.3756,2.0681329633701933,2.0681329633701933,0.0,0.0,0.0,0.0,0.0,0.0
