run_id,run_tag,cohort,dataset,K,arm,arm_label,target,seed,epochs,batch_size,base_lr,momentum,weight_decay,nesterov,graph_seed,lr_step,lr_gamma,kd_T,k_matchings,k_anneal,match_weight,kappa,rematch_every_epochs,recency_lambda,recency_gamma,peel_weighting,graph,label_noise_rate,actual_noise_rate,noise_seed,split_seed,n_train,n_valid,n_test,cohort_params,epoch,lr,k_current,epoch_seconds,avg_test_acc,std_test_acc,min_test_acc,max_test_acc,ensemble_test_acc,ens_minus_avg_test,avg_val_acc,ensemble_val_acc,disagreement_val,rho_val,disagreement_test,rho_test,avg_test_acc_mobilenet,avg_test_acc_resnet32,model_00_arch,model_00_test_acc,model_00_val_acc,model_00_train_loss,model_00_ce_loss,model_00_kd_loss,model_01_arch,model_01_test_acc,model_01_val_acc,model_01_train_loss,model_01_ce_loss,model_01_kd_loss,comm_logit_floats_epoch,comm_matcher_ints_epoch,comm_bytes_epoch,comm_bytes_cum,comm_bytes_cum_cohort
mobilenetx1-resnet32x1_cifar100_K2_indep_seed0001_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,indep,indep,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,0,0.1,0,20.54,0.0802,0.028900000000000002,0.0513,0.1091,0.0885,0.008300000000000002,0.0753,0.0854,0.7858,0.40147291949453134,0.7979,0.3533563800639328,0.0513,0.1091,mobilenet,0.0513,0.0492,4.0436706945977425,4.0436706945977425,0.0,resnet32,0.1091,0.1014,4.011285385286266,4.011285385286266,0.0,0.0,0.0,0.0,0.0,0.0
mobilenetx1-resnet32x1_cifar100_K2_indep_seed0001_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,indep,indep,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,1,0.1,0,15.91,0.1221,0.047700000000000006,0.0744,0.1698,0.153,0.030899999999999997,0.1191,0.146,0.8476,0.2721128181919289,0.8611,0.261519144376675,0.0744,0.1698,mobilenet,0.0744,0.0754,3.6804918697611853,3.6804918697611853,0.0,resnet32,0.1698,0.1628,3.3429863456298006,3.3429863456298006,0.0,0.0,0.0,0.0,0.0,0.0
mobilenetx1-resnet32x1_cifar100_K2_indep_seed0001_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,indep,indep,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,2,0.1,0,15.84,0.2151,0.0364,0.1787,0.2515,0.2563,0.04119999999999996,0.2127,0.2508,0.7558,0.3870712225589916,0.7621,0.3919969266532764,0.1787,0.2515,mobilenet,0.1787,0.177,3.353582768955014,3.353582768955014,0.0,resnet32,0.2515,0.2484,2.9698562743988903,2.9698562743988903,0.0,0.0,0.0,0.0,0.0,0.0
mobilenetx1-resnet32x1_cifar100_K2_indep_seed0001_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,indep,indep,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,3,0.1,0,15.96,0.24280000000000002,0.03570000000000001,0.2071,0.2785,0.2889,0.046099999999999974,0.23959999999999998,0.2824,0.7354,0.4099119762739776,0.7306,0.42237049157921863,0.2071,0.2785,mobilenet,0.2071,0.1972,3.1279847384853796,3.1279847384853796,0.0,resnet32,0.2785,0.282,2.721344440836798,2.721344440836798,0.0,0.0,0.0,0.0,0.0,0.0
mobilenetx1-resnet32x1_cifar100_K2_indep_seed0001_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,indep,indep,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,4,0.1,0,16.76,0.26680000000000004,0.03040000000000001,0.2364,0.2972,0.3173,0.05049999999999999,0.2666,0.3152,0.73,0.3642011715755372,0.7297,0.3792522168278222,0.2364,0.2972,mobilenet,0.2364,0.2268,2.9444901286201044,2.9444901286201044,0.0,resnet32,0.2972,0.3064,2.5319441954859276,2.5319441954859276,0.0,0.0,0.0,0.0,0.0,0.0
mobilenetx1-resnet32x1_cifar100_K2_indep_seed0001_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,indep,indep,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,5,0.1,0,16.79,0.319,0.044399999999999995,0.2746,0.3634,0.37,0.05099999999999999,0.3106,0.354,0.649,0.43014500058813726,0.662,0.4272219692403522,0.2746,0.3634,mobilenet,0.2746,0.277,2.817060437053442,2.817060437053442,0.0,resnet32,0.3634,0.3442,2.3892350379716265,2.3892350379716265,0.0,0.0,0.0,0.0,0.0,0.0
mobilenetx1-resnet32x1_cifar100_K2_indep_seed0001_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,indep,indep,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,6,0.1,0,16.03,0.2923,0.05719999999999999,0.2351,0.3495,0.356,0.06369999999999998,0.2927,0.3562,0.7108,0.3959320576968901,0.7151,0.3888897300255542,0.2351,0.3495,mobilenet,0.2351,0.2348,2.710173712535338,2.710173712535338,0.0,resnet32,0.3495,0.3506,2.2797141539102252,2.2797141539102252,0.0,0.0,0.0,0.0,0.0,0.0
mobilenetx1-resnet32x1_cifar100_K2_indep_seed0001_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,indep,indep,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,7,0.1,0,15.76,0.3379,0.038699999999999984,0.2992,0.3766,0.3892,0.05130000000000001,0.3264,0.3828,0.671,0.4064713581562542,0.6527,0.4562159102080677,0.2992,0.3766,mobilenet,0.2992,0.2842,2.647775974463333,2.647775974463333,0.0,resnet32,0.3766,0.3686,2.196308751844547,2.196308751844547,0.0,0.0,0.0,0.0,0.0,0.0
mobilenetx1-resnet32x1_cifar100_K2_indep_seed0001_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,indep,indep,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,8,0.1,0,15.7,0.33840000000000003,0.0426,0.2958,0.381,0.3953,0.05689999999999995,0.3284,0.3764,0.6608,0.4313497170623958,0.6686,0.41057021422314377,0.2958,0.381,mobilenet,0.2958,0.286,2.5924217768690805,2.5924217768690805,0.0,resnet32,0.381,0.3708,2.1360616489228876,2.1360616489228876,0.0,0.0,0.0,0.0,0.0,0.0
mobilenetx1-resnet32x1_cifar100_K2_indep_seed0001_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,indep,indep,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,9,0.1,0,16.83,0.29900000000000004,0.0335,0.2655,0.3325,0.3577,0.058699999999999974,0.3079,0.3642,0.6872,0.3809860967148458,0.6953,0.3860831393550135,0.2655,0.3325,mobilenet,0.2655,0.2776,2.548608547415246,2.548608547415246,0.0,resnet32,0.3325,0.3382,2.095009504055435,2.095009504055435,0.0,0.0,0.0,0.0,0.0,0.0
