run_id,run_tag,cohort,dataset,K,arm,arm_label,target,seed,epochs,batch_size,base_lr,momentum,weight_decay,nesterov,graph_seed,lr_step,lr_gamma,kd_T,k_matchings,k_anneal,match_weight,kappa,rematch_every_epochs,recency_lambda,recency_gamma,peel_weighting,graph,label_noise_rate,actual_noise_rate,noise_seed,split_seed,n_train,n_valid,n_test,cohort_params,epoch,lr,k_current,epoch_seconds,avg_test_acc,std_test_acc,min_test_acc,max_test_acc,ensemble_test_acc,ens_minus_avg_test,avg_val_acc,ensemble_val_acc,disagreement_val,rho_val,disagreement_test,rho_test,avg_test_acc_mobilenet,model_00_arch,model_00_test_acc,model_00_val_acc,model_00_train_loss,model_00_ce_loss,model_00_kd_loss,model_01_arch,model_01_test_acc,model_01_val_acc,model_01_train_loss,model_01_ce_loss,model_01_kd_loss,comm_logit_floats_epoch,comm_matcher_ints_epoch,comm_bytes_epoch,comm_bytes_cum,comm_bytes_cum_cohort
mobilenetx2_cifar100_K2_dml_seed0001_d001,d001,mobilenet:2,cifar100,2,dml,dml,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,6618952,0,0.1,1,19.1,0.08310000000000001,0.005999999999999998,0.0771,0.0891,0.0936,0.010499999999999995,0.0777,0.0922,0.7594,0.388711761605071,0.7546,0.4188545569624714,0.08310000000000001,mobilenet,0.0771,0.0724,4.146547725932165,4.0629021620208565,0.08364555940815163,mobilenet,0.0891,0.083,4.149644535712221,4.069042255255309,0.08060227646439505,4500000.0,0.0,18000000.0,18000000.0,36000000.0
mobilenetx2_cifar100_K2_dml_seed0001_d001,d001,mobilenet:2,cifar100,2,dml,dml,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,6618952,1,0.1,1,17.18,0.1341,0.006099999999999994,0.128,0.1402,0.1392,0.005099999999999993,0.13119999999999998,0.1334,0.5416,0.5808564043740142,0.5644,0.5591180223360201,0.1341,mobilenet,0.128,0.1284,3.729256661100821,3.6140289777381853,0.11522768027762967,mobilenet,0.1402,0.134,3.720726754516363,3.6058028760281475,0.11492387746693566,4500000.0,0.0,18000000.0,36000000.0,72000000.0
mobilenetx2_cifar100_K2_dml_seed0001_d001,d001,mobilenet:2,cifar100,2,dml,dml,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,6618952,2,0.1,1,17.31,0.16155,0.01765,0.1439,0.1792,0.1746,0.013050000000000006,0.1587,0.1748,0.6404,0.4954449061811808,0.6416,0.5379438389308058,0.16155,mobilenet,0.1792,0.1806,3.433341584422372,3.2863622602414,0.1469793260012838,mobilenet,0.1439,0.1368,3.42620192671364,3.2793690873817964,0.14683283697178756,4500000.0,0.0,18000000.0,54000000.0,108000000.0
mobilenetx2_cifar100_K2_dml_seed0001_d001,d001,mobilenet:2,cifar100,2,dml,dml,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,6618952,3,0.1,1,17.06,0.22870000000000001,0.007199999999999998,0.2215,0.2359,0.245,0.01629999999999998,0.2249,0.244,0.5486,0.58227896822418,0.5505,0.5720219468185757,0.22870000000000001,mobilenet,0.2359,0.2312,3.20067647844553,3.0211990360509264,0.17947744682896882,mobilenet,0.2215,0.2186,3.207418006929484,3.0281587663021954,0.1792592404156246,4500000.0,0.0,18000000.0,72000000.0,144000000.0
mobilenetx2_cifar100_K2_dml_seed0001_d001,d001,mobilenet:2,cifar100,2,dml,dml,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,6618952,4,0.1,1,17.2,0.2566,0.00030000000000002247,0.2563,0.2569,0.2793,0.022699999999999998,0.2584,0.2822,0.5828,0.5276328603753782,0.5975,0.512468175494459,0.2566,mobilenet,0.2569,0.265,3.0397954176772726,2.8350211656229063,0.20477424949322912,mobilenet,0.2563,0.2518,3.044790468771349,2.8402296338569033,0.20456083535894073,4500000.0,0.0,18000000.0,90000000.0,180000000.0
mobilenetx2_cifar100_K2_dml_seed0001_d001,d001,mobilenet:2,cifar100,2,dml,dml,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,6618952,5,0.1,1,17.04,0.2445,0.01590000000000001,0.2286,0.2604,0.2818,0.0373,0.23729999999999998,0.2716,0.7038,0.42643692585692455,0.692,0.42961339746519894,0.2445,mobilenet,0.2604,0.2502,2.943030809475617,2.7217016342011364,0.22132917993109336,mobilenet,0.2286,0.2244,2.9446995590220797,2.723247142000632,0.2214524157091298,4500000.0,0.0,18000000.0,108000000.0,216000000.0
mobilenetx2_cifar100_K2_dml_seed0001_d001,d001,mobilenet:2,cifar100,2,dml,dml,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,6618952,6,0.1,1,17.11,0.26625,0.007349999999999995,0.2589,0.2736,0.2996,0.03334999999999999,0.26480000000000004,0.2966,0.6728,0.46625366726180345,0.6836,0.45046319561083337,0.26625,mobilenet,0.2589,0.2576,2.875542679632252,2.6355256140232086,0.24001706482588567,mobilenet,0.2736,0.272,2.875956203449856,2.6356149204075336,0.24034128452397205,4500000.0,0.0,18000000.0,126000000.0,252000000.0
mobilenetx2_cifar100_K2_dml_seed0001_d001,d001,mobilenet:2,cifar100,2,dml,dml,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,6618952,7,0.1,1,17.06,0.3063,0.011800000000000005,0.2945,0.3181,0.3331,0.02679999999999999,0.2922,0.3152,0.5966,0.5269346003858113,0.6041,0.5295518677584157,0.3063,mobilenet,0.3181,0.3018,2.820692108774727,2.5701796012845906,0.25051250778646633,mobilenet,0.2945,0.2826,2.820438909937035,2.5698112310333685,0.2506276802159846,4500000.0,0.0,18000000.0,144000000.0,288000000.0
mobilenetx2_cifar100_K2_dml_seed0001_d001,d001,mobilenet:2,cifar100,2,dml,dml,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,6618952,8,0.1,1,17.07,0.27825,0.016849999999999976,0.2614,0.2951,0.3116,0.03334999999999999,0.2721,0.3082,0.645,0.4379035804338959,0.6367,0.4613729465544459,0.27825,mobilenet,0.2614,0.2572,2.7808459509502756,2.5145353712141514,0.2663105790799653,mobilenet,0.2951,0.287,2.782339000905102,2.5156467861749907,0.2666922193020582,4500000.0,0.0,18000000.0,162000000.0,324000000.0
mobilenetx2_cifar100_K2_dml_seed0001_d001,d001,mobilenet:2,cifar100,2,dml,dml,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,6618952,9,0.1,1,16.54,0.27685,0.03284999999999999,0.244,0.3097,0.3127,0.03584999999999999,0.2744,0.3112,0.6908,0.4240090003337471,0.6915,0.43675714616176387,0.27685,mobilenet,0.244,0.244,2.74594016068361,2.4730572519315914,0.27288291072049603,mobilenet,0.3097,0.3048,2.754749672995372,2.4821462488987227,0.27260341999036347,4500000.0,0.0,18000000.0,180000000.0,360000000.0
mobilenetx2_cifar100_K2_dml_seed0001_d001,d001,mobilenet:2,cifar100,2,dml,dml,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,6618952,10,0.1,1,17.24,0.26705,0.015949999999999992,0.2511,0.283,0.301,0.03394999999999998,0.2715,0.3076,0.7032,0.4352793745825547,0.7126,0.4389234933552138,0.26705,mobilenet,0.283,0.2826,2.708236439661546,2.4310928647491066,0.27714357508177107,mobilenet,0.2511,0.2604,2.7195436622608793,2.44238525679843,0.27715840721926227,4500000.0,0.0,18000000.0,198000000.0,396000000.0
mobilenetx2_cifar100_K2_dml_seed0001_d001,d001,mobilenet:2,cifar100,2,dml,dml,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,6618952,11,0.1,1,17.25,0.32284999999999997,0.01335,0.3095,0.3362,0.3557,0.032850000000000046,0.31679999999999997,0.3436,0.612,0.4892399880867671,0.6126,0.49016376430978115,0.32284999999999997,mobilenet,0.3362,0.3334,2.6882655143060465,2.4037043536928566,0.28456115667623555,mobilenet,0.3095,0.3002,2.697243883528493,2.4127823920412497,0.28446149108508095,4500000.0,0.0,18000000.0,216000000.0,432000000.0
mobilenetx2_cifar100_K2_dml_seed0001_d001,d001,mobilenet:2,cifar100,2,dml,dml,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,6618952,12,0.1,1,17.11,0.33215,0.010350000000000026,0.3218,0.3425,0.3648,0.03265000000000001,0.3287,0.3588,0.5842,0.4858264178371941,0.5864,0.5123481447714172,0.33215,mobilenet,0.3425,0.341,2.6805471534078773,2.3879613221030342,0.2925858336754821,mobilenet,0.3218,0.3164,2.6705179038372906,2.3776009516282515,0.29291695881296287,4500000.0,0.0,18000000.0,234000000.0,468000000.0
mobilenetx2_cifar100_K2_dml_seed0001_d001,d001,mobilenet:2,cifar100,2,dml,dml,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,6618952,13,0.1,1,17.0,0.31825,0.007050000000000001,0.3112,0.3253,0.3429,0.024650000000000005,0.313,0.3452,0.5904,0.5072123728871929,0.5903,0.5092926334019366,0.31825,mobilenet,0.3112,0.3084,2.658953841436993,2.3651147757402877,0.2938390668820251,mobilenet,0.3253,0.3176,2.654429259964011,2.360393987121907,0.29403527605939994,4500000.0,0.0,18000000.0,252000000.0,504000000.0
mobilenetx2_cifar100_K2_dml_seed0001_d001,d001,mobilenet:2,cifar100,2,dml,dml,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,6618952,14,0.1,1,17.01,0.27090000000000003,0.003799999999999998,0.2671,0.2747,0.2996,0.028699999999999948,0.26880000000000004,0.2986,0.654,0.5075252338341887,0.6702,0.4604138698741351,0.27090000000000003,mobilenet,0.2747,0.2706,2.6357225020500747,2.3399235511367973,0.29579894919879735,mobilenet,0.2671,0.267,2.6336224852976473,2.3373800185932354,0.29624246511693025,4500000.0,0.0,18000000.0,270000000.0,540000000.0
