run_id,run_tag,cohort,dataset,K,arm,arm_label,target,seed,epochs,batch_size,base_lr,momentum,weight_decay,nesterov,graph_seed,lr_step,lr_gamma,kd_T,k_matchings,k_anneal,match_weight,kappa,rematch_every_epochs,recency_lambda,recency_gamma,peel_weighting,graph,label_noise_rate,actual_noise_rate,noise_seed,split_seed,n_train,n_valid,n_test,cohort_params,epoch,lr,k_current,epoch_seconds,avg_test_acc,std_test_acc,min_test_acc,max_test_acc,ensemble_test_acc,ens_minus_avg_test,avg_val_acc,ensemble_val_acc,disagreement_val,rho_val,disagreement_test,rho_test,avg_test_acc_mobilenet,model_00_arch,model_00_test_acc,model_00_val_acc,model_00_train_loss,model_00_ce_loss,model_00_kd_loss,model_01_arch,model_01_test_acc,model_01_val_acc,model_01_train_loss,model_01_ce_loss,model_01_kd_loss,comm_logit_floats_epoch,comm_matcher_ints_epoch,comm_bytes_epoch,comm_bytes_cum,comm_bytes_cum_cohort
mobilenetx2_cifar100_K2_indep_seed0003_d001,d001,mobilenet:2,cifar100,2,indep,indep,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,6618952,0,0.1,0,15.16,0.08865,0.011949999999999995,0.0767,0.1006,0.0993,0.010649999999999993,0.087,0.095,0.8018,0.3049433279346595,0.8009,0.28962994496877603,0.08865,mobilenet,0.1006,0.102,4.082666052336043,4.082666052336043,0.0,mobilenet,0.0767,0.072,4.02091695740819,4.02091695740819,0.0,0.0,0.0,0.0,0.0,0.0
mobilenetx2_cifar100_K2_indep_seed0003_d001,d001,mobilenet:2,cifar100,2,indep,indep,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,6618952,1,0.1,0,14.04,0.15839999999999999,0.006100000000000008,0.1523,0.1645,0.1729,0.014500000000000013,0.1519,0.1628,0.6488,0.48539578526221083,0.647,0.5085815524670304,0.15839999999999999,mobilenet,0.1645,0.1534,3.624537429010326,3.624537429010326,0.0,mobilenet,0.1523,0.1504,3.5601229044524105,3.5601229044524105,0.0,0.0,0.0,0.0,0.0,0.0
mobilenetx2_cifar100_K2_indep_seed0003_d001,d001,mobilenet:2,cifar100,2,indep,indep,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,6618952,2,0.1,0,13.93,0.1614,0.005100000000000007,0.1563,0.1665,0.1853,0.023900000000000005,0.1684,0.1898,0.7516,0.38837986399957986,0.7585,0.3901247002236202,0.1614,mobilenet,0.1563,0.1598,3.354785700074651,3.354785700074651,0.0,mobilenet,0.1665,0.177,3.242489982396364,3.242489982396364,0.0,0.0,0.0,0.0,0.0,0.0
mobilenetx2_cifar100_K2_indep_seed0003_d001,d001,mobilenet:2,cifar100,2,indep,indep,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,6618952,3,0.1,0,13.69,0.20750000000000002,0.0087,0.1988,0.2162,0.2409,0.033399999999999985,0.2027,0.2344,0.7772,0.3919065900761955,0.7747,0.40306618889526796,0.20750000000000002,mobilenet,0.1988,0.1916,3.0957719697193666,3.0957719697193666,0.0,mobilenet,0.2162,0.2138,2.993754205039956,2.993754205039956,0.0,0.0,0.0,0.0,0.0,0.0
mobilenetx2_cifar100_K2_indep_seed0003_d001,d001,mobilenet:2,cifar100,2,indep,indep,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,6618952,4,0.1,0,14.07,0.21860000000000002,0.0097,0.2089,0.2283,0.2389,0.020299999999999985,0.2143,0.236,0.6706,0.460842446864217,0.6553,0.4788540369720462,0.21860000000000002,mobilenet,0.2089,0.2064,2.920940029688857,2.920940029688857,0.0,mobilenet,0.2283,0.2222,2.841205296191302,2.841205296191302,0.0,0.0,0.0,0.0,0.0,0.0
mobilenetx2_cifar100_K2_indep_seed0003_d001,d001,mobilenet:2,cifar100,2,indep,indep,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,6618952,5,0.1,0,14.05,0.26915,0.0013500000000000179,0.2678,0.2705,0.3018,0.03265000000000001,0.2617,0.292,0.6436,0.475819758457629,0.651,0.455300511678753,0.26915,mobilenet,0.2705,0.2652,2.7988940721208397,2.7988940721208397,0.0,mobilenet,0.2678,0.2582,2.738980719311671,2.738980719311671,0.0,0.0,0.0,0.0,0.0,0.0
mobilenetx2_cifar100_K2_indep_seed0003_d001,d001,mobilenet:2,cifar100,2,indep,indep,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,6618952,6,0.1,0,13.48,0.26344999999999996,0.0026500000000000135,0.2608,0.2661,0.2953,0.031850000000000045,0.2606,0.2874,0.6624,0.45613752062495805,0.6711,0.4463215482777715,0.26344999999999996,mobilenet,0.2608,0.2622,2.721197959035635,2.721197959035635,0.0,mobilenet,0.2661,0.259,2.6848285763778468,2.6848285763778468,0.0,0.0,0.0,0.0,0.0,0.0
mobilenetx2_cifar100_K2_indep_seed0003_d001,d001,mobilenet:2,cifar100,2,indep,indep,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,6618952,7,0.1,0,13.81,0.24355,0.00714999999999999,0.2364,0.2507,0.2774,0.03384999999999999,0.2357,0.2708,0.7526,0.35648278648884,0.7524,0.3797780578098836,0.24355,mobilenet,0.2364,0.2254,2.661000170152296,2.661000170152296,0.0,mobilenet,0.2507,0.246,2.636866614899852,2.636866614899852,0.0,0.0,0.0,0.0,0.0,0.0
mobilenetx2_cifar100_K2_indep_seed0003_d001,d001,mobilenet:2,cifar100,2,indep,indep,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,6618952,8,0.1,0,14.54,0.28615,0.01444999999999999,0.2717,0.3006,0.3169,0.03075,0.2783,0.3102,0.6312,0.4759350559384924,0.6396,0.4634453262403171,0.28615,mobilenet,0.3006,0.2902,2.615945554592393,2.615945554592393,0.0,mobilenet,0.2717,0.2664,2.5887177525596186,2.5887177525596186,0.0,0.0,0.0,0.0,0.0,0.0
mobilenetx2_cifar100_K2_indep_seed0003_d001,d001,mobilenet:2,cifar100,2,indep,indep,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,6618952,9,0.1,0,15.62,0.2732,0.017799999999999983,0.2554,0.291,0.316,0.042800000000000005,0.2779,0.3206,0.6978,0.4118603173125872,0.7073,0.4214378934894477,0.2732,mobilenet,0.2554,0.2648,2.572355023839257,2.572355023839257,0.0,mobilenet,0.291,0.291,2.54872756044973,2.54872756044973,0.0,0.0,0.0,0.0,0.0,0.0
mobilenetx2_cifar100_K2_indep_seed0003_d001,d001,mobilenet:2,cifar100,2,indep,indep,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,6618952,10,0.1,0,15.82,0.2841,0.019600000000000006,0.2645,0.3037,0.3128,0.028700000000000003,0.2683,0.3004,0.667,0.46889576633137425,0.6641,0.449504056473616,0.2841,mobilenet,0.2645,0.2566,2.539676715365865,2.539676715365865,0.0,mobilenet,0.3037,0.28,2.5327377155084503,2.5327377155084503,0.0,0.0,0.0,0.0,0.0,0.0
mobilenetx2_cifar100_K2_indep_seed0003_d001,d001,mobilenet:2,cifar100,2,indep,indep,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,6618952,11,0.1,0,15.56,0.3036,0.011899999999999994,0.2917,0.3155,0.331,0.027400000000000035,0.2942,0.3176,0.6232,0.501871481769259,0.624,0.5063995036473956,0.3036,mobilenet,0.3155,0.3124,2.499727426096797,2.499727426096797,0.0,mobilenet,0.2917,0.276,2.4875206676396457,2.4875206676396457,0.0,0.0,0.0,0.0,0.0,0.0
mobilenetx2_cifar100_K2_indep_seed0003_d001,d001,mobilenet:2,cifar100,2,indep,indep,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,6618952,12,0.1,0,16.03,0.16515000000000002,0.02055,0.1446,0.1857,0.1775,0.012349999999999972,0.1693,0.1784,0.7102,0.42351028905527577,0.7271,0.39592572168821555,0.16515000000000002,mobilenet,0.1446,0.152,2.483707171441479,2.483707171441479,0.0,mobilenet,0.1857,0.1866,2.4899639094417747,2.4899639094417747,0.0,0.0,0.0,0.0,0.0,0.0
mobilenetx2_cifar100_K2_indep_seed0003_d001,d001,mobilenet:2,cifar100,2,indep,indep,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,6618952,13,0.1,0,16.29,0.316,0.0126,0.3034,0.3286,0.3547,0.03870000000000001,0.3134,0.3458,0.6488,0.44264954324012445,0.6501,0.46357721340055863,0.316,mobilenet,0.3034,0.3068,2.4633130141618578,2.4633130141618578,0.0,mobilenet,0.3286,0.32,2.460529226301746,2.460529226301746,0.0,0.0,0.0,0.0,0.0,0.0
mobilenetx2_cifar100_K2_indep_seed0003_d001,d001,mobilenet:2,cifar100,2,indep,indep,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,6618952,14,0.1,0,16.44,0.30379999999999996,0.013399999999999995,0.2904,0.3172,0.3501,0.04630000000000006,0.2943,0.3334,0.6988,0.4039270244395653,0.7083,0.3975427998772611,0.30379999999999996,mobilenet,0.3172,0.3082,2.4498974968763916,2.4498974968763916,0.0,mobilenet,0.2904,0.2804,2.447542294690555,2.447542294690555,0.0,0.0,0.0,0.0,0.0,0.0
mobilenetx2_cifar100_K2_indep_seed0003_d001,d001,mobilenet:2,cifar100,2,indep,indep,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,6618952,15,0.1,0,16.13,0.313,0.011199999999999988,0.3018,0.3242,0.3435,0.030500000000000027,0.30820000000000003,0.344,0.6422,0.469298027715819,0.6428,0.4782378120315187,0.313,mobilenet,0.3018,0.3028,2.4410214534198698,2.4410214534198698,0.0,mobilenet,0.3242,0.3136,2.439362008463253,2.439362008463253,0.0,0.0,0.0,0.0,0.0,0.0
mobilenetx2_cifar100_K2_indep_seed0003_d001,d001,mobilenet:2,cifar100,2,indep,indep,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,6618952,16,0.1,0,16.28,0.27205,0.00015000000000001124,0.2719,0.2722,0.3155,0.04344999999999999,0.26470000000000005,0.305,0.7278,0.3675312893659585,0.7309,0.3645186368371062,0.27205,mobilenet,0.2722,0.2644,2.432158638977192,2.432158638977192,0.0,mobilenet,0.2719,0.265,2.4169007741253483,2.4169007741253483,0.0,0.0,0.0,0.0,0.0,0.0
mobilenetx2_cifar100_K2_indep_seed0003_d001,d001,mobilenet:2,cifar100,2,indep,indep,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,6618952,17,0.1,0,16.39,0.2964,0.011099999999999999,0.2853,0.3075,0.3269,0.030500000000000027,0.28900000000000003,0.3158,0.6438,0.45053047015993414,0.6365,0.45480664406500515,0.2964,mobilenet,0.3075,0.3024,2.414753866974603,2.414753866974603,0.0,mobilenet,0.2853,0.2756,2.411669586361809,2.411669586361809,0.0,0.0,0.0,0.0,0.0,0.0
mobilenetx2_cifar100_K2_indep_seed0003_d001,d001,mobilenet:2,cifar100,2,indep,indep,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,6618952,18,0.1,0,16.19,0.3008,0.00040000000000001146,0.3004,0.3012,0.329,0.028200000000000003,0.3015,0.3242,0.6296,0.4895616261582224,0.6309,0.5078925303229181,0.3008,mobilenet,0.3004,0.3002,2.406972008503296,2.406972008503296,0.0,mobilenet,0.3012,0.3028,2.3977670291946693,2.3977670291946693,0.0,0.0,0.0,0.0,0.0,0.0
mobilenetx2_cifar100_K2_indep_seed0003_d001,d001,mobilenet:2,cifar100,2,indep,indep,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,6618952,19,0.1,0,16.32,0.3004,0.005699999999999983,0.2947,0.3061,0.3422,0.041800000000000004,0.2963,0.3334,0.6798,0.41266939252792384,0.6712,0.44257819278274696,0.3004,mobilenet,0.2947,0.3012,2.401530236005783,2.401530236005783,0.0,mobilenet,0.3061,0.2914,2.401032942601226,2.401032942601226,0.0,0.0,0.0,0.0,0.0,0.0
mobilenetx2_cifar100_K2_indep_seed0003_d001,d001,mobilenet:2,cifar100,2,indep,indep,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,6618952,20,0.1,0,16.35,0.3258,0.018699999999999994,0.3071,0.3445,0.3669,0.041100000000000025,0.3183,0.3554,0.6676,0.45309684054185523,0.6676,0.4425208284592238,0.3258,mobilenet,0.3071,0.2984,2.3961915245110337,2.3961915245110337,0.0,mobilenet,0.3445,0.3382,2.38443729958751,2.38443729958751,0.0,0.0,0.0,0.0,0.0,0.0
mobilenetx2_cifar100_K2_indep_seed0003_d001,d001,mobilenet:2,cifar100,2,indep,indep,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,6618952,21,0.1,0,16.23,0.29995,0.010749999999999982,0.2892,0.3107,0.3375,0.03755000000000003,0.2893,0.3256,0.6844,0.431172718592843,0.6704,0.4606109807399821,0.29995,mobilenet,0.2892,0.2798,2.3815791757608,2.3815791757608,0.0,mobilenet,0.3107,0.2988,2.3824342170899566,2.3824342170899566,0.0,0.0,0.0,0.0,0.0,0.0
mobilenetx2_cifar100_K2_indep_seed0003_d001,d001,mobilenet:2,cifar100,2,indep,indep,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,6618952,22,0.1,0,16.19,0.29605000000000004,0.021049999999999985,0.275,0.3171,0.3449,0.04884999999999995,0.29200000000000004,0.3378,0.7342,0.4064573030274097,0.7306,0.41532319567904313,0.29605000000000004,mobilenet,0.3171,0.3158,2.3707786148244683,2.3707786148244683,0.0,mobilenet,0.275,0.2682,2.3731134598228065,2.3731134598228065,0.0,0.0,0.0,0.0,0.0,0.0
mobilenetx2_cifar100_K2_indep_seed0003_d001,d001,mobilenet:2,cifar100,2,indep,indep,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,6618952,23,0.1,0,16.14,0.2808,0.03639999999999999,0.2444,0.3172,0.3189,0.03810000000000002,0.273,0.3054,0.7358,0.3828810243571733,0.7343,0.38189925239891,0.2808,mobilenet,0.2444,0.2464,2.37596926279366,2.37596926279366,0.0,mobilenet,0.3172,0.2996,2.3632960962978276,2.3632960962978276,0.0,0.0,0.0,0.0,0.0,0.0
mobilenetx2_cifar100_K2_indep_seed0003_d001,d001,mobilenet:2,cifar100,2,indep,indep,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,6618952,24,0.1,0,16.28,0.31285,0.01655000000000001,0.2963,0.3294,0.3428,0.029949999999999977,0.3053,0.3332,0.6018,0.520185137832242,0.5879,0.5260609630595385,0.31285,mobilenet,0.2963,0.2964,2.383301215754314,2.383301215754314,0.0,mobilenet,0.3294,0.3142,2.3691091815179046,2.3691091815179046,0.0,0.0,0.0,0.0,0.0,0.0
mobilenetx2_cifar100_K2_indep_seed0003_d001,d001,mobilenet:2,cifar100,2,indep,indep,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,6618952,25,0.1,0,16.22,0.29805000000000004,0.017549999999999982,0.2805,0.3156,0.3474,0.04934999999999995,0.2963,0.3342,0.6978,0.3883301657873004,0.7087,0.39166158261164963,0.29805000000000004,mobilenet,0.3156,0.3154,2.3718149838122455,2.3718149838122455,0.0,mobilenet,0.2805,0.2772,2.3614472093229946,2.3614472093229946,0.0,0.0,0.0,0.0,0.0,0.0
mobilenetx2_cifar100_K2_indep_seed0003_d001,d001,mobilenet:2,cifar100,2,indep,indep,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,6618952,26,0.1,0,16.43,0.24864999999999998,0.03155000000000001,0.2171,0.2802,0.2915,0.04285,0.2527,0.2876,0.7582,0.36045357812762513,0.7582,0.37682251079710355,0.24864999999999998,mobilenet,0.2802,0.2768,2.3787317487665196,2.3787317487665196,0.0,mobilenet,0.2171,0.2286,2.3669372859664937,2.3669372859664937,0.0,0.0,0.0,0.0,0.0,0.0
mobilenetx2_cifar100_K2_indep_seed0003_d001,d001,mobilenet:2,cifar100,2,indep,indep,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,6618952,27,0.1,0,16.34,0.31394999999999995,0.014350000000000002,0.2996,0.3283,0.3558,0.041850000000000054,0.311,0.35,0.6812,0.4047247932812729,0.6788,0.4083492521946958,0.31394999999999995,mobilenet,0.3283,0.328,2.372202937237241,2.372202937237241,0.0,mobilenet,0.2996,0.294,2.3690646534616295,2.3690646534616295,0.0,0.0,0.0,0.0,0.0,0.0
mobilenetx2_cifar100_K2_indep_seed0003_d001,d001,mobilenet:2,cifar100,2,indep,indep,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,6618952,28,0.1,0,14.7,0.3134,0.004599999999999993,0.3088,0.318,0.3471,0.03370000000000001,0.3087,0.3442,0.634,0.48876453842792184,0.6441,0.4689772708898574,0.3134,mobilenet,0.318,0.3084,2.3671593725342643,2.3671593725342643,0.0,mobilenet,0.3088,0.309,2.36042441715571,2.36042441715571,0.0,0.0,0.0,0.0,0.0,0.0
mobilenetx2_cifar100_K2_indep_seed0003_d001,d001,mobilenet:2,cifar100,2,indep,indep,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,6618952,29,0.1,0,14.76,0.32520000000000004,0.013800000000000007,0.3114,0.339,0.3672,0.04199999999999998,0.3207,0.3662,0.6528,0.4388941901835547,0.6503,0.42762220132658935,0.32520000000000004,mobilenet,0.339,0.327,2.36023077825931,2.36023077825931,0.0,mobilenet,0.3114,0.3144,2.352316551418467,2.352316551418467,0.0,0.0,0.0,0.0,0.0,0.0
