run_id,run_tag,cohort,dataset,K,arm,arm_label,target,seed,epochs,batch_size,base_lr,momentum,weight_decay,nesterov,graph_seed,lr_step,lr_gamma,kd_T,k_matchings,k_anneal,match_weight,kappa,rematch_every_epochs,recency_lambda,recency_gamma,peel_weighting,graph,label_noise_rate,actual_noise_rate,noise_seed,split_seed,n_train,n_valid,n_test,cohort_params,epoch,lr,k_current,epoch_seconds,avg_test_acc,std_test_acc,min_test_acc,max_test_acc,ensemble_test_acc,ens_minus_avg_test,avg_val_acc,ensemble_val_acc,disagreement_val,rho_val,disagreement_test,rho_test,avg_test_acc_mobilenet,avg_test_acc_resnet32,model_00_arch,model_00_test_acc,model_00_val_acc,model_00_train_loss,model_00_ce_loss,model_00_kd_loss,model_01_arch,model_01_test_acc,model_01_val_acc,model_01_train_loss,model_01_ce_loss,model_01_kd_loss,comm_logit_floats_epoch,comm_matcher_ints_epoch,comm_bytes_epoch,comm_bytes_cum,comm_bytes_cum_cohort
mobilenetx1-resnet32x1_cifar100_K2_indep_seed0004_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,indep,indep,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,0,0.1,0,23.64,0.09709999999999999,0.0167,0.0804,0.1138,0.1134,0.01630000000000001,0.0912,0.1088,0.7498,0.3650569901781416,0.7607,0.3480061379581956,0.1138,0.0804,mobilenet,0.1138,0.1054,4.035103748467836,4.035103748467836,0.0,resnet32,0.0804,0.077,4.2510391260412606,4.2510391260412606,0.0,0.0,0.0,0.0,0.0,0.0
mobilenetx1-resnet32x1_cifar100_K2_indep_seed0004_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,indep,indep,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,1,0.1,0,16.79,0.1464,0.010099999999999998,0.1363,0.1565,0.1729,0.026499999999999996,0.1459,0.1732,0.7786,0.40332778485941306,0.7808,0.3711602687377375,0.1363,0.1565,mobilenet,0.1363,0.1302,3.5707553899423643,3.5707553899423643,0.0,resnet32,0.1565,0.1616,3.603752997449853,3.603752997449853,0.0,0.0,0.0,0.0,0.0,0.0
mobilenetx1-resnet32x1_cifar100_K2_indep_seed0004_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,indep,indep,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,2,0.1,0,16.13,0.15755,0.08495,0.0726,0.2425,0.1869,0.029350000000000015,0.1522,0.1884,0.8882,0.23416478591726103,0.8835,0.24722750160912757,0.0726,0.2425,mobilenet,0.0726,0.0696,3.2881978289647535,3.2881978289647535,0.0,resnet32,0.2425,0.2348,3.150481005622582,3.150481005622582,0.0,0.0,0.0,0.0,0.0,0.0
mobilenetx1-resnet32x1_cifar100_K2_indep_seed0004_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,indep,indep,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,3,0.1,0,16.2,0.263,0.019799999999999998,0.2432,0.2828,0.3013,0.0383,0.2651,0.2966,0.7048,0.4068254271736542,0.7015,0.4328064872216287,0.2432,0.2828,mobilenet,0.2432,0.247,3.052282267673449,3.052282267673449,0.0,resnet32,0.2828,0.2832,2.825957477431406,2.825957477431406,0.0,0.0,0.0,0.0,0.0,0.0
mobilenetx1-resnet32x1_cifar100_K2_indep_seed0004_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,indep,indep,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,4,0.1,0,16.26,0.2354,0.04160000000000001,0.1938,0.277,0.2665,0.031100000000000017,0.2349,0.2738,0.7952,0.33053938882581513,0.7988,0.325156117796545,0.1938,0.277,mobilenet,0.1938,0.1902,2.888867701319131,2.888867701319131,0.0,resnet32,0.277,0.2796,2.593666001138362,2.593666001138362,0.0,0.0,0.0,0.0,0.0,0.0
mobilenetx1-resnet32x1_cifar100_K2_indep_seed0004_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,indep,indep,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,5,0.1,0,16.2,0.23964999999999997,0.025649999999999992,0.214,0.2653,0.2781,0.03845000000000004,0.24370000000000003,0.2874,0.7984,0.33836451967799686,0.8069,0.3375846970319953,0.214,0.2653,mobilenet,0.214,0.2104,2.7941551699557086,2.7941551699557086,0.0,resnet32,0.2653,0.277,2.428759336640889,2.428759336640889,0.0,0.0,0.0,0.0,0.0,0.0
mobilenetx1-resnet32x1_cifar100_K2_indep_seed0004_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,indep,indep,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,6,0.1,0,15.97,0.2913,0.042099999999999985,0.2492,0.3334,0.3381,0.04680000000000001,0.2912,0.3376,0.7304,0.35570947497891664,0.7107,0.40466007088770684,0.2492,0.3334,mobilenet,0.2492,0.2436,2.7218924964016136,2.7218924964016136,0.0,resnet32,0.3334,0.3388,2.3222213570367205,2.3222213570367205,0.0,0.0,0.0,0.0,0.0,0.0
mobilenetx1-resnet32x1_cifar100_K2_indep_seed0004_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,indep,indep,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,7,0.1,0,16.29,0.327,0.03589999999999999,0.2911,0.3629,0.3777,0.05069999999999997,0.31720000000000004,0.368,0.6624,0.42675147656827583,0.6745,0.40772832845311496,0.2911,0.3629,mobilenet,0.2911,0.281,2.66714282841845,2.66714282841845,0.0,resnet32,0.3629,0.3534,2.2334595236249943,2.2334595236249943,0.0,0.0,0.0,0.0,0.0,0.0
mobilenetx1-resnet32x1_cifar100_K2_indep_seed0004_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,indep,indep,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,8,0.1,0,16.35,0.28805000000000003,0.020250000000000018,0.2678,0.3083,0.3302,0.042149999999999965,0.2873,0.3256,0.7074,0.3834592116337773,0.7047,0.4134113241798401,0.2678,0.3083,mobilenet,0.2678,0.2638,2.6158726782622663,2.6158726782622663,0.0,resnet32,0.3083,0.3108,2.170007176697254,2.170007176697254,0.0,0.0,0.0,0.0,0.0,0.0
mobilenetx1-resnet32x1_cifar100_K2_indep_seed0004_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,indep,indep,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,9,0.1,0,16.36,0.33415,0.04604999999999998,0.2881,0.3802,0.3928,0.05864999999999998,0.32630000000000003,0.3788,0.6952,0.3905694487016718,0.6909,0.387841850780713,0.2881,0.3802,mobilenet,0.2881,0.2886,2.5716779425062914,2.5716779425062914,0.0,resnet32,0.3802,0.364,2.1172842364758253,2.1172842364758253,0.0,0.0,0.0,0.0,0.0,0.0
