run_id,run_tag,cohort,dataset,K,arm,arm_label,target,seed,epochs,batch_size,base_lr,momentum,weight_decay,nesterov,graph_seed,lr_step,lr_gamma,kd_T,k_matchings,k_anneal,match_weight,kappa,rematch_every_epochs,recency_lambda,recency_gamma,peel_weighting,graph,label_noise_rate,actual_noise_rate,noise_seed,split_seed,n_train,n_valid,n_test,cohort_params,epoch,lr,k_current,epoch_seconds,avg_test_acc,std_test_acc,min_test_acc,max_test_acc,ensemble_test_acc,ens_minus_avg_test,avg_val_acc,ensemble_val_acc,disagreement_val,rho_val,disagreement_test,rho_test,avg_test_acc_mobilenet,avg_test_acc_wrn28x10,model_00_arch,model_00_test_acc,model_00_val_acc,model_00_train_loss,model_00_ce_loss,model_00_kd_loss,model_01_arch,model_01_test_acc,model_01_val_acc,model_01_train_loss,model_01_ce_loss,model_01_kd_loss,comm_logit_floats_epoch,comm_matcher_ints_epoch,comm_bytes_epoch,comm_bytes_cum,comm_bytes_cum_cohort
wrn28x10x1-mobilenetx1_cifar100_K2_dml_seed0001_d001,d001,"wrn28x10:1,mobilenet:1",cifar100,2,dml,dml,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,39846360,0,0.1,1,36.26,0.1201,0.0003999999999999976,0.1197,0.1205,0.1332,0.013100000000000014,0.1162,0.1288,0.743,0.39453096942999233,0.7594,0.37356047506881584,0.1205,0.1197,wrn28x10,0.1197,0.119,4.050182707607746,3.8932160200043158,0.1569666922600432,mobilenet,0.1205,0.1134,4.176258755001155,4.02463291416114,0.1516258371570571,4500000.0,0.0,18000000.0,18000000.0,36000000.0
wrn28x10x1-mobilenetx1_cifar100_K2_dml_seed0001_d001,d001,"wrn28x10:1,mobilenet:1",cifar100,2,dml,dml,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,39846360,1,0.1,1,32.64,0.18785000000000002,0.00785000000000001,0.18,0.1957,0.2074,0.019549999999999984,0.18180000000000002,0.203,0.703,0.43370283340508586,0.7028,0.45908074182924574,0.18,0.1957,wrn28x10,0.1957,0.1908,3.373526915569197,3.139634073119272,0.2338928469583731,mobilenet,0.18,0.1728,3.708129409700632,3.47494916211475,0.2331802419344471,4500000.0,0.0,18000000.0,36000000.0,72000000.0
wrn28x10x1-mobilenetx1_cifar100_K2_dml_seed0001_d001,d001,"wrn28x10:1,mobilenet:1",cifar100,2,dml,dml,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,39846360,2,0.1,1,32.76,0.19975,0.02545,0.1743,0.2252,0.224,0.024249999999999994,0.2021,0.2232,0.7764,0.37649706143934975,0.7772,0.39218032888540705,0.1743,0.2252,wrn28x10,0.2252,0.2296,3.004431925375353,2.735280641100623,0.2691512800414454,mobilenet,0.1743,0.1746,3.324885342947461,3.056786121969873,0.26809922368689015,4500000.0,0.0,18000000.0,54000000.0,108000000.0
wrn28x10x1-mobilenetx1_cifar100_K2_dml_seed0001_d001,d001,"wrn28x10:1,mobilenet:1",cifar100,2,dml,dml,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,39846360,3,0.1,1,32.64,0.259,0.030800000000000008,0.2282,0.2898,0.3049,0.045899999999999996,0.2591,0.2994,0.7254,0.40603298544226263,0.7305,0.382723361404206,0.2282,0.2898,wrn28x10,0.2898,0.289,2.7966870726509527,2.5020975705913524,0.29458950616588647,mobilenet,0.2282,0.2292,3.127976428717375,2.8355914151126687,0.29238501709716563,4500000.0,0.0,18000000.0,72000000.0,144000000.0
wrn28x10x1-mobilenetx1_cifar100_K2_dml_seed0001_d001,d001,"wrn28x10:1,mobilenet:1",cifar100,2,dml,dml,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,39846360,4,0.1,1,32.87,0.2921,0.03259999999999999,0.2595,0.3247,0.338,0.045899999999999996,0.2828,0.3264,0.6668,0.4399191503140676,0.6598,0.4595965409817789,0.2595,0.3247,wrn28x10,0.3247,0.314,2.6673022014173595,2.349058400670236,0.3182438029484315,mobilenet,0.2595,0.2516,3.0115013329142872,2.696987610648979,0.3145137229849669,4500000.0,0.0,18000000.0,90000000.0,180000000.0
wrn28x10x1-mobilenetx1_cifar100_K2_dml_seed0001_d001,d001,"wrn28x10:1,mobilenet:1",cifar100,2,dml,dml,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,39846360,5,0.1,1,32.97,0.32515,0.02234999999999998,0.3028,0.3475,0.3696,0.04444999999999999,0.32220000000000004,0.3664,0.626,0.4877837696507496,0.6326,0.47204057087023343,0.3028,0.3475,wrn28x10,0.3475,0.3462,2.5749818117103795,2.234114163809202,0.34086764781651174,mobilenet,0.3028,0.2982,2.9306499761613933,2.5958145199851557,0.33483545670539816,4500000.0,0.0,18000000.0,108000000.0,216000000.0
wrn28x10x1-mobilenetx1_cifar100_K2_dml_seed0001_d001,d001,"wrn28x10:1,mobilenet:1",cifar100,2,dml,dml,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,39846360,6,0.1,1,32.73,0.36305,0.04605000000000001,0.317,0.4091,0.4017,0.03865000000000002,0.36150000000000004,0.3922,0.5302,0.5424050024516994,0.5317,0.5586902933530247,0.317,0.4091,wrn28x10,0.4091,0.402,2.50465039180761,2.1444140621884302,0.36023632517423143,mobilenet,0.317,0.321,2.875179103829644,2.522357117723335,0.3528219869529659,4500000.0,0.0,18000000.0,126000000.0,252000000.0
wrn28x10x1-mobilenetx1_cifar100_K2_dml_seed0001_d001,d001,"wrn28x10:1,mobilenet:1",cifar100,2,dml,dml,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,39846360,7,0.1,1,32.55,0.34099999999999997,0.07870000000000002,0.2623,0.4197,0.4084,0.06740000000000002,0.32889999999999997,0.3888,0.6946,0.3975797319093082,0.6919,0.406346252588439,0.2623,0.4197,wrn28x10,0.4197,0.4076,2.436120215972716,2.0647744446654213,0.37134577143429354,mobilenet,0.2623,0.2502,2.8245119381357324,2.4613742592998524,0.3631376829844984,4500000.0,0.0,18000000.0,144000000.0,288000000.0
wrn28x10x1-mobilenetx1_cifar100_K2_dml_seed0001_d001,d001,"wrn28x10:1,mobilenet:1",cifar100,2,dml,dml,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,39846360,8,0.1,1,32.84,0.31645,0.11855,0.1979,0.435,0.4005,0.08405000000000001,0.3121,0.3898,0.7396,0.34793846606386114,0.7476,0.34332873406059833,0.1979,0.435,wrn28x10,0.435,0.4324,2.3901650001379577,2.005981892347336,0.384183109653267,mobilenet,0.1979,0.1918,2.7864202626726846,2.4118739139627325,0.37454635340889747,4500000.0,0.0,18000000.0,162000000.0,324000000.0
wrn28x10x1-mobilenetx1_cifar100_K2_dml_seed0001_d001,d001,"wrn28x10:1,mobilenet:1",cifar100,2,dml,dml,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,39846360,9,0.1,1,32.79,0.38225,0.04014999999999999,0.3421,0.4224,0.4197,0.03745000000000004,0.3812,0.4196,0.5388,0.5350099402531863,0.5368,0.5402456139105103,0.3421,0.4224,wrn28x10,0.4224,0.4224,2.34981518255716,1.956050393256274,0.393764783882282,mobilenet,0.3421,0.34,2.7564115134829823,2.3730491643602196,0.38336234810677444,4500000.0,0.0,18000000.0,180000000.0,360000000.0
