run_id,run_tag,cohort,dataset,K,arm,arm_label,target,seed,epochs,batch_size,base_lr,momentum,weight_decay,nesterov,graph_seed,lr_step,lr_gamma,kd_T,k_matchings,k_anneal,match_weight,kappa,rematch_every_epochs,recency_lambda,recency_gamma,peel_weighting,graph,label_noise_rate,actual_noise_rate,noise_seed,split_seed,n_train,n_valid,n_test,cohort_params,epoch,lr,k_current,epoch_seconds,avg_test_acc,std_test_acc,min_test_acc,max_test_acc,ensemble_test_acc,ens_minus_avg_test,avg_val_acc,ensemble_val_acc,disagreement_val,rho_val,disagreement_test,rho_test,avg_test_acc_resnet32,model_00_arch,model_00_test_acc,model_00_val_acc,model_00_train_loss,model_00_ce_loss,model_00_kd_loss,model_01_arch,model_01_test_acc,model_01_val_acc,model_01_train_loss,model_01_ce_loss,model_01_kd_loss,comm_logit_floats_epoch,comm_matcher_ints_epoch,comm_bytes_epoch,comm_bytes_cum,comm_bytes_cum_cohort
resnet32x2_cifar100_K2_indep_seed0005_d001,d001,resnet32:2,cifar100,2,indep,indep,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,940008,10,0.1,0,17.8,0.3992,0.0018000000000000238,0.3974,0.401,0.4305,0.031299999999999994,0.3883,0.4222,0.521,0.5595251688640509,0.5204,0.5609778627272122,0.3992,resnet32,0.3974,0.3814,2.092937693677165,2.092937693677165,0.0,resnet32,0.401,0.3952,2.0567779539322313,2.0567779539322313,0.0,0.0,0.0,0.0,0.0,0.0
resnet32x2_cifar100_K2_indep_seed0005_d001,d001,resnet32:2,cifar100,2,indep,indep,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,940008,11,0.1,0,18.5,0.39690000000000003,0.011399999999999995,0.3855,0.4083,0.4308,0.033899999999999986,0.3882,0.4254,0.5482,0.5278651153994748,0.5356,0.541324062938944,0.39690000000000003,resnet32,0.3855,0.3752,2.0561539264903828,2.0561539264903828,0.0,resnet32,0.4083,0.4012,2.0300560527565805,2.0300560527565805,0.0,0.0,0.0,0.0,0.0,0.0
resnet32x2_cifar100_K2_indep_seed0005_d001,d001,resnet32:2,cifar100,2,indep,indep,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,940008,12,0.1,0,18.27,0.35415,0.01815,0.336,0.3723,0.3856,0.03144999999999998,0.34609999999999996,0.3704,0.5526,0.5309105747422539,0.5548,0.5378331522102179,0.35415,resnet32,0.336,0.3222,2.0240270663052797,2.0240270663052797,0.0,resnet32,0.3723,0.37,1.9951775678518144,1.9951775678518144,0.0,0.0,0.0,0.0,0.0,0.0
resnet32x2_cifar100_K2_indep_seed0005_d001,d001,resnet32:2,cifar100,2,indep,indep,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,940008,13,0.1,0,18.14,0.33315,0.009149999999999991,0.324,0.3423,0.3701,0.03694999999999998,0.33109999999999995,0.37,0.5998,0.5022934781505941,0.6084,0.5021013502117762,0.33315,resnet32,0.3423,0.344,2.0084559932689774,2.0084559932689774,0.0,resnet32,0.324,0.3182,1.9810522445900873,1.9810522445900873,0.0,0.0,0.0,0.0,0.0,0.0
resnet32x2_cifar100_K2_indep_seed0005_d001,d001,resnet32:2,cifar100,2,indep,indep,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,940008,14,0.1,0,18.25,0.38925,0.02124999999999999,0.368,0.4105,0.4201,0.03084999999999999,0.38060000000000005,0.4138,0.526,0.5615503520778954,0.511,0.5746846723481362,0.38925,resnet32,0.4105,0.397,1.990681859410622,1.990681859410622,0.0,resnet32,0.368,0.3642,1.954152473333207,1.954152473333207,0.0,0.0,0.0,0.0,0.0,0.0
resnet32x2_cifar100_K2_indep_seed0005_d001,d001,resnet32:2,cifar100,2,indep,indep,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,940008,15,0.1,0,18.33,0.403,0.03309999999999999,0.3699,0.4361,0.4344,0.031399999999999983,0.40249999999999997,0.442,0.5456,0.5101540163986297,0.5391,0.5057723980701528,0.403,resnet32,0.4361,0.4314,1.97899408350614,1.97899408350614,0.0,resnet32,0.3699,0.3736,1.9432228605516932,1.9432228605516932,0.0,0.0,0.0,0.0,0.0,0.0
resnet32x2_cifar100_K2_indep_seed0005_d001,d001,resnet32:2,cifar100,2,indep,indep,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,940008,16,0.1,0,18.41,0.3288,0.05810000000000001,0.2707,0.3869,0.3488,0.020000000000000018,0.3262,0.345,0.608,0.4889981940992678,0.6074,0.5053831358200681,0.3288,resnet32,0.2707,0.2602,1.9517016243189573,1.9517016243189573,0.0,resnet32,0.3869,0.3922,1.9277337235821919,1.9277337235821919,0.0,0.0,0.0,0.0,0.0,0.0
resnet32x2_cifar100_K2_indep_seed0005_d001,d001,resnet32:2,cifar100,2,indep,indep,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,940008,17,0.1,0,18.12,0.38539999999999996,0.009399999999999992,0.376,0.3948,0.4288,0.04340000000000005,0.3872,0.4212,0.5774,0.48652630137239444,0.5807,0.4876286891167865,0.38539999999999996,resnet32,0.376,0.3718,1.949450027028268,1.949450027028268,0.0,resnet32,0.3948,0.4026,1.9257259567014196,1.9257259567014196,0.0,0.0,0.0,0.0,0.0,0.0
resnet32x2_cifar100_K2_indep_seed0005_d001,d001,resnet32:2,cifar100,2,indep,indep,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,940008,18,0.1,0,18.52,0.3819,0.005099999999999993,0.3768,0.387,0.4114,0.02949999999999997,0.3822,0.4116,0.531,0.5566034728299518,0.5226,0.5748517056821536,0.3819,resnet32,0.3768,0.3742,1.9273237411610105,1.9273237411610105,0.0,resnet32,0.387,0.3902,1.903227435932918,1.903227435932918,0.0,0.0,0.0,0.0,0.0,0.0
resnet32x2_cifar100_K2_indep_seed0005_d001,d001,resnet32:2,cifar100,2,indep,indep,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,940008,19,0.1,0,18.25,0.4097,0.012500000000000011,0.3972,0.4222,0.4488,0.03909999999999997,0.41459999999999997,0.4586,0.5446,0.5023244318800878,0.5537,0.5043967458542552,0.4097,resnet32,0.4222,0.4376,1.9232229178940707,1.9232229178940707,0.0,resnet32,0.3972,0.3916,1.8929507161744616,1.8929507161744616,0.0,0.0,0.0,0.0,0.0,0.0
resnet32x2_cifar100_K2_indep_seed0005_d001,d001,resnet32:2,cifar100,2,indep,indep,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,940008,20,0.1,0,18.04,0.38539999999999996,0.03309999999999999,0.3523,0.4185,0.418,0.03260000000000002,0.385,0.4144,0.5458,0.5256172786747692,0.5464,0.545142874299445,0.38539999999999996,resnet32,0.3523,0.3566,1.913125528022647,1.913125528022647,0.0,resnet32,0.4185,0.4134,1.8846974547275088,1.8846974547275088,0.0,0.0,0.0,0.0,0.0,0.0
resnet32x2_cifar100_K2_indep_seed0005_d001,d001,resnet32:2,cifar100,2,indep,indep,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,940008,21,0.1,0,18.39,0.40569999999999995,0.002799999999999997,0.4029,0.4085,0.4375,0.03180000000000005,0.40090000000000003,0.4324,0.523,0.5407833704567204,0.5245,0.553777905480444,0.40569999999999995,resnet32,0.4085,0.4028,1.8972321193326602,1.8972321193326602,0.0,resnet32,0.4029,0.399,1.8778190368955785,1.8778190368955785,0.0,0.0,0.0,0.0,0.0,0.0
