run_id,run_tag,cohort,dataset,K,arm,arm_label,target,seed,epochs,batch_size,base_lr,momentum,weight_decay,nesterov,graph_seed,lr_step,lr_gamma,kd_T,k_matchings,k_anneal,match_weight,kappa,rematch_every_epochs,recency_lambda,recency_gamma,peel_weighting,graph,label_noise_rate,actual_noise_rate,noise_seed,split_seed,n_train,n_valid,n_test,cohort_params,epoch,lr,k_current,epoch_seconds,avg_test_acc,std_test_acc,min_test_acc,max_test_acc,ensemble_test_acc,ens_minus_avg_test,avg_val_acc,ensemble_val_acc,disagreement_val,rho_val,disagreement_test,rho_test,avg_test_acc_mobilenet,avg_test_acc_wrn28x10,model_00_arch,model_00_test_acc,model_00_val_acc,model_00_train_loss,model_00_ce_loss,model_00_kd_loss,model_01_arch,model_01_test_acc,model_01_val_acc,model_01_train_loss,model_01_ce_loss,model_01_kd_loss,comm_logit_floats_epoch,comm_matcher_ints_epoch,comm_bytes_epoch,comm_bytes_cum,comm_bytes_cum_cohort
wrn28x10x1-mobilenetx1_cifar100_K2_dml_seed0004_d001,d001,"wrn28x10:1,mobilenet:1",cifar100,2,dml,dml,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,39846360,0,0.1,1,36.58,0.1461,0.029700000000000004,0.1164,0.1758,0.173,0.02689999999999998,0.1405,0.1716,0.8052,0.3599660175301075,0.8024,0.3500843761553113,0.1164,0.1758,wrn28x10,0.1758,0.1726,3.8716888041658835,3.6591969691216946,0.21249183430336416,mobilenet,0.1164,0.1084,4.191714759916067,3.9792967547069895,0.21241800850045614,4500000.0,0.0,18000000.0,18000000.0,36000000.0
wrn28x10x1-mobilenetx1_cifar100_K2_dml_seed0004_d001,d001,"wrn28x10:1,mobilenet:1",cifar100,2,dml,dml,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,39846360,1,0.1,1,33.02,0.16144999999999998,0.011150000000000007,0.1503,0.1726,0.1782,0.016750000000000015,0.16210000000000002,0.1776,0.8188,0.3903670351639735,0.8371,0.3580798255823638,0.1726,0.1503,wrn28x10,0.1503,0.1552,3.2382335269993003,2.9732145616276697,0.2650189664087851,mobilenet,0.1726,0.169,3.6364405595443468,3.3728518340397966,0.2635887274518609,4500000.0,0.0,18000000.0,36000000.0,72000000.0
wrn28x10x1-mobilenetx1_cifar100_K2_dml_seed0004_d001,d001,"wrn28x10:1,mobilenet:1",cifar100,2,dml,dml,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,39846360,2,0.1,1,33.13,0.25785,0.02504999999999999,0.2328,0.2829,0.2919,0.03404999999999997,0.2567,0.2906,0.6442,0.45557879388514694,0.636,0.464097897648918,0.2328,0.2829,wrn28x10,0.2829,0.2832,2.88497253541242,2.5909922742708162,0.2939802610146051,mobilenet,0.2328,0.2302,3.2591368153013964,2.96739420091564,0.2917426206510175,4500000.0,0.0,18000000.0,54000000.0,108000000.0
wrn28x10x1-mobilenetx1_cifar100_K2_dml_seed0004_d001,d001,"wrn28x10:1,mobilenet:1",cifar100,2,dml,dml,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,39846360,3,0.1,1,33.08,0.27135,0.010550000000000004,0.2608,0.2819,0.3057,0.03435000000000005,0.2745,0.3058,0.7334,0.3874721489535555,0.7295,0.3825911076902705,0.2819,0.2608,wrn28x10,0.2608,0.2604,2.6856861890039663,2.3680512493645605,0.3176349388139153,mobilenet,0.2819,0.2886,3.0578557259657164,2.7447546876289626,0.3131010366646065,4500000.0,0.0,18000000.0,72000000.0,144000000.0
wrn28x10x1-mobilenetx1_cifar100_K2_dml_seed0004_d001,d001,"wrn28x10:1,mobilenet:1",cifar100,2,dml,dml,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,39846360,4,0.1,1,33.04,0.28925,0.002850000000000019,0.2864,0.2921,0.3277,0.038449999999999984,0.2885,0.3256,0.7476,0.3782231760345635,0.7421,0.3596903780011089,0.2864,0.2921,wrn28x10,0.2921,0.2952,2.5646774856881662,2.2251685986464675,0.3395088826814158,mobilenet,0.2864,0.2818,2.9422927068715747,2.609107472341169,0.3331852351865647,4500000.0,0.0,18000000.0,90000000.0,180000000.0
wrn28x10x1-mobilenetx1_cifar100_K2_dml_seed0004_d001,d001,"wrn28x10:1,mobilenet:1",cifar100,2,dml,dml,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,39846360,5,0.1,1,32.67,0.3347,0.05159999999999998,0.2831,0.3863,0.3731,0.03839999999999999,0.3272,0.3624,0.58,0.5285918731462339,0.5867,0.5198903321136907,0.2831,0.3863,wrn28x10,0.3863,0.375,2.4867642638696865,2.1268034453757783,0.35996082006022334,mobilenet,0.2831,0.2794,2.878944519229911,2.526837939565832,0.35210658239454706,4500000.0,0.0,18000000.0,108000000.0,216000000.0
wrn28x10x1-mobilenetx1_cifar100_K2_dml_seed0004_d001,d001,"wrn28x10:1,mobilenet:1",cifar100,2,dml,dml,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,39846360,6,0.1,1,32.72,0.32325000000000004,0.032149999999999984,0.2911,0.3554,0.3634,0.040149999999999963,0.3212,0.3628,0.6252,0.455905025756,0.6274,0.4775952777357715,0.2911,0.3554,wrn28x10,0.3554,0.3564,2.4228339747271757,2.048601857809858,0.3742321229920807,mobilenet,0.2911,0.286,2.820897776633501,2.454676939343864,0.3662208337971771,4500000.0,0.0,18000000.0,126000000.0,252000000.0
wrn28x10x1-mobilenetx1_cifar100_K2_dml_seed0004_d001,d001,"wrn28x10:1,mobilenet:1",cifar100,2,dml,dml,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,39846360,7,0.1,1,33.08,0.3224,0.0582,0.2642,0.3806,0.36,0.03759999999999997,0.3347,0.378,0.615,0.4945453903298679,0.6196,0.508445148866618,0.2642,0.3806,wrn28x10,0.3806,0.39,2.3749503315511076,1.989539096639915,0.38541123313321307,mobilenet,0.2642,0.2794,2.7862991409545597,2.4104951061308384,0.3758040366440334,4500000.0,0.0,18000000.0,144000000.0,288000000.0
wrn28x10x1-mobilenetx1_cifar100_K2_dml_seed0004_d001,d001,"wrn28x10:1,mobilenet:1",cifar100,2,dml,dml,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,39846360,8,0.1,1,32.51,0.35585,0.03165000000000001,0.3242,0.3875,0.399,0.04315000000000002,0.35050000000000003,0.4086,0.6182,0.46618165831091624,0.6188,0.4577007111272145,0.3242,0.3875,wrn28x10,0.3875,0.3942,2.3362654345956715,1.945255621251735,0.391009818169881,mobilenet,0.3242,0.3068,2.745314559137279,2.3643602181903343,0.3809543412432752,4500000.0,0.0,18000000.0,162000000.0,324000000.0
wrn28x10x1-mobilenetx1_cifar100_K2_dml_seed0004_d001,d001,"wrn28x10:1,mobilenet:1",cifar100,2,dml,dml,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,39846360,9,0.1,1,32.5,0.3937,0.05309999999999998,0.3406,0.4468,0.4428,0.04910000000000003,0.3906,0.4398,0.5776,0.4670429409933248,0.5799,0.4699279778590423,0.3406,0.4468,wrn28x10,0.4468,0.4416,2.301289966329932,1.899887149814855,0.40140281566842034,mobilenet,0.3406,0.3396,2.717703261158683,2.327123338187283,0.3905799177644605,4500000.0,0.0,18000000.0,180000000.0,360000000.0
wrn28x10x1-mobilenetx1_cifar100_K2_dml_seed0004_d001,d001,"wrn28x10:1,mobilenet:1",cifar100,2,dml,dml,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,39846360,10,0.1,1,33.2,0.33840000000000003,0.01830000000000001,0.3201,0.3567,0.3919,0.05349999999999999,0.3408,0.3904,0.6482,0.44591420441355867,0.6571,0.4269895301170054,0.3201,0.3567,wrn28x10,0.3567,0.3624,2.2765674978833306,1.868432079865174,0.40813541801815684,mobilenet,0.3201,0.3192,2.7023747581988573,2.3063046505505387,0.39607010574334045,4500000.0,0.0,18000000.0,198000000.0,396000000.0
wrn28x10x1-mobilenetx1_cifar100_K2_dml_seed0004_d001,d001,"wrn28x10:1,mobilenet:1",cifar100,2,dml,dml,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,39846360,11,0.1,1,33.48,0.35455000000000003,0.004349999999999993,0.3502,0.3589,0.405,0.050449999999999995,0.3568,0.4032,0.6262,0.43388249434994225,0.6291,0.44101211707824584,0.3502,0.3589,wrn28x10,0.3589,0.3704,2.2491972131485287,1.8366387350992723,0.4125584800389003,mobilenet,0.3502,0.3432,2.679730325259946,2.278880664062771,0.4008496567098932,4500000.0,0.0,18000000.0,216000000.0,432000000.0
wrn28x10x1-mobilenetx1_cifar100_K2_dml_seed0004_d001,d001,"wrn28x10:1,mobilenet:1",cifar100,2,dml,dml,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,39846360,12,0.1,1,32.66,0.3468,0.004699999999999982,0.3421,0.3515,0.4034,0.056599999999999984,0.3439,0.398,0.6848,0.3562254565700647,0.6793,0.38874458258890443,0.3515,0.3421,wrn28x10,0.3421,0.3384,2.230587239292535,1.8120469891212203,0.41854025245728815,mobilenet,0.3515,0.3494,2.6551193185150623,2.249357805164023,0.40576151034540753,4500000.0,0.0,18000000.0,234000000.0,468000000.0
