run_id,run_tag,cohort,dataset,K,arm,arm_label,target,seed,epochs,batch_size,base_lr,momentum,weight_decay,nesterov,graph_seed,lr_step,lr_gamma,kd_T,k_matchings,k_anneal,match_weight,kappa,rematch_every_epochs,recency_lambda,recency_gamma,peel_weighting,graph,label_noise_rate,actual_noise_rate,noise_seed,split_seed,n_train,n_valid,n_test,cohort_params,epoch,lr,k_current,epoch_seconds,avg_test_acc,std_test_acc,min_test_acc,max_test_acc,ensemble_test_acc,ens_minus_avg_test,avg_val_acc,ensemble_val_acc,disagreement_val,rho_val,disagreement_test,rho_test,avg_test_acc_mobilenet,avg_test_acc_resnet32,model_00_arch,model_00_test_acc,model_00_val_acc,model_00_train_loss,model_00_ce_loss,model_00_kd_loss,model_01_arch,model_01_test_acc,model_01_val_acc,model_01_train_loss,model_01_ce_loss,model_01_kd_loss,comm_logit_floats_epoch,comm_matcher_ints_epoch,comm_bytes_epoch,comm_bytes_cum,comm_bytes_cum_cohort
mobilenetx1-resnet32x1_cifar100_K2_dml_seed0004_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,dml,dml,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,0,0.1,1,22.06,0.02195,0.00655,0.0154,0.0285,0.0293,0.007349999999999999,0.0224,0.0306,0.9474,0.10466686173232172,0.9427,0.1298754562872148,0.0285,0.0154,mobilenet,0.0285,0.03,4.651977957649664,4.56928360868584,0.08269434911761148,resnet32,0.0154,0.0148,4.762533900412646,4.6312280493703755,0.13130584994327033,4500000.0,0.0,18000000.0,18000000.0,36000000.0
mobilenetx1-resnet32x1_cifar100_K2_dml_seed0004_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,dml,dml,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,1,0.1,1,17.42,0.05245,0.004649999999999998,0.0478,0.0571,0.0558,0.0033500000000000058,0.0568,0.0626,0.8426,0.34679966185926236,0.8526,0.3731234674733556,0.0571,0.0478,mobilenet,0.0571,0.058,4.323456581681967,4.255821863697334,0.0676347101424736,resnet32,0.0478,0.0556,4.398191184821454,4.330145803026178,0.06804538123965771,4500000.0,0.0,18000000.0,36000000.0,72000000.0
mobilenetx1-resnet32x1_cifar100_K2_dml_seed0004_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,dml,dml,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,2,0.1,1,19.7,0.1033,0.015300000000000001,0.088,0.1186,0.1073,0.0040000000000000036,0.1074,0.113,0.7196,0.45352692356948043,0.7153,0.42429795124660125,0.088,0.1186,mobilenet,0.088,0.0888,3.97902975468473,3.860119156878103,0.11891060427296907,resnet32,0.1186,0.126,3.86147419329394,3.742427311837673,0.11904687645569952,4500000.0,0.0,18000000.0,54000000.0,108000000.0
mobilenetx1-resnet32x1_cifar100_K2_dml_seed0004_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,dml,dml,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,3,0.1,1,18.73,0.17015000000000002,0.0016499999999999987,0.1685,0.1718,0.1867,0.01654999999999998,0.177,0.1962,0.6892,0.4894772054445729,0.6987,0.47914663459362805,0.1718,0.1685,mobilenet,0.1718,0.1732,3.64412567188794,3.458266282284802,0.18585938776165925,resnet32,0.1685,0.1808,3.499924821271138,3.31408972597935,0.18583509901707823,4500000.0,0.0,18000000.0,72000000.0,144000000.0
mobilenetx1-resnet32x1_cifar100_K2_dml_seed0004_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,dml,dml,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,4,0.1,1,18.27,0.19305,0.010949999999999988,0.1821,0.204,0.2202,0.027150000000000007,0.1946,0.215,0.7124,0.4351008685055692,0.7303,0.4035042459993826,0.1821,0.204,mobilenet,0.1821,0.183,3.3723002259026873,3.1458418542011217,0.2264583764216778,resnet32,0.204,0.2062,3.201337644661015,2.974208342419429,0.22712930471805687,4500000.0,0.0,18000000.0,90000000.0,180000000.0
mobilenetx1-resnet32x1_cifar100_K2_dml_seed0004_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,dml,dml,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,5,0.1,1,19.41,0.2309,0.010700000000000001,0.2202,0.2416,0.2606,0.029700000000000004,0.2309,0.2576,0.6714,0.4614888254899321,0.6768,0.47356514658987475,0.2202,0.2416,mobilenet,0.2202,0.2248,3.186554877256805,2.930266353555701,0.2562885235529393,resnet32,0.2416,0.237,2.998222062533552,2.7406654970889743,0.257556565804407,4500000.0,0.0,18000000.0,108000000.0,216000000.0
mobilenetx1-resnet32x1_cifar100_K2_dml_seed0004_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,dml,dml,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,6,0.1,1,18.86,0.25070000000000003,0.032,0.2187,0.2827,0.2854,0.03469999999999995,0.255,0.2846,0.643,0.48771968270924104,0.6397,0.4871175810294765,0.2187,0.2827,mobilenet,0.2187,0.2194,3.0646073892712593,2.780922020362182,0.2836853716818785,resnet32,0.2827,0.2906,2.859396254813129,2.5739815296097235,0.28541472499174153,4500000.0,0.0,18000000.0,126000000.0,252000000.0
mobilenetx1-resnet32x1_cifar100_K2_dml_seed0004_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,dml,dml,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,7,0.1,1,17.85,0.2761,0.027999999999999997,0.2481,0.3041,0.3049,0.028799999999999992,0.2791,0.306,0.631,0.47006493169329056,0.6439,0.45826659932761044,0.2481,0.3041,mobilenet,0.2481,0.2564,2.9684787788851694,2.664868288419463,0.30361048896289006,resnet32,0.3041,0.3018,2.7516863379966128,2.445920408957384,0.30576593011871656,4500000.0,0.0,18000000.0,144000000.0,288000000.0
mobilenetx1-resnet32x1_cifar100_K2_dml_seed0004_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,dml,dml,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,8,0.1,1,18.47,0.24145,0.05735,0.1841,0.2988,0.2649,0.023450000000000026,0.23920000000000002,0.273,0.6688,0.43152490033690105,0.6686,0.4542861562310966,0.1841,0.2988,mobilenet,0.1841,0.1862,2.900144435126673,2.584048152985898,0.31609628250060434,resnet32,0.2988,0.2922,2.6779597228900953,2.3593699987977743,0.3185897233514962,4500000.0,0.0,18000000.0,162000000.0,324000000.0
mobilenetx1-resnet32x1_cifar100_K2_dml_seed0004_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,dml,dml,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,9,0.1,1,18.6,0.31305,0.050549999999999984,0.2625,0.3636,0.3515,0.038449999999999984,0.3074,0.3428,0.6462,0.4575673072099593,0.641,0.4604488968972043,0.2625,0.3636,mobilenet,0.2625,0.257,2.8619249679825525,2.5327438563108444,0.32918110849674453,resnet32,0.3636,0.3578,2.6278829723596573,2.2949486772783776,0.3329342868687077,4500000.0,0.0,18000000.0,180000000.0,360000000.0
mobilenetx1-resnet32x1_cifar100_K2_dml_seed0004_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,dml,dml,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,10,0.1,1,18.37,0.26765,0.07945,0.1882,0.3471,0.3032,0.035550000000000026,0.263,0.2934,0.7434,0.3855468464487162,0.7447,0.371765505151573,0.1882,0.3471,mobilenet,0.1882,0.188,2.8204389570111577,2.484377635642886,0.3360613229345869,resnet32,0.3471,0.338,2.5842699601568957,2.243287680331956,0.34098228568803857,4500000.0,0.0,18000000.0,198000000.0,396000000.0
mobilenetx1-resnet32x1_cifar100_K2_dml_seed0004_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,dml,dml,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,11,0.1,1,18.03,0.2626,0.04859999999999999,0.214,0.3112,0.3187,0.05609999999999998,0.2564,0.3068,0.739,0.36690628027091177,0.7348,0.3944716974100264,0.214,0.3112,mobilenet,0.214,0.211,2.77560247938064,2.435632062737237,0.33997042231600394,resnet32,0.3112,0.3018,2.541939905759963,2.19701100259342,0.34492890401320025,4500000.0,0.0,18000000.0,216000000.0,432000000.0
mobilenetx1-resnet32x1_cifar100_K2_dml_seed0004_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,dml,dml,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,12,0.1,1,18.3,0.29800000000000004,0.03900000000000001,0.259,0.337,0.3296,0.03159999999999996,0.2944,0.3332,0.677,0.4300085320831637,0.6786,0.4264946695621795,0.259,0.337,mobilenet,0.259,0.2542,2.739358911798759,2.3943953173743053,0.34496359719725495,resnet32,0.337,0.3346,2.5100228259847923,2.1606658715754747,0.3493569578382779,4500000.0,0.0,18000000.0,234000000.0,468000000.0
