run_id,run_tag,cohort,dataset,K,arm,arm_label,target,seed,epochs,batch_size,base_lr,momentum,weight_decay,nesterov,graph_seed,lr_step,lr_gamma,kd_T,k_matchings,k_anneal,match_weight,kappa,rematch_every_epochs,recency_lambda,recency_gamma,peel_weighting,graph,label_noise_rate,actual_noise_rate,noise_seed,split_seed,n_train,n_valid,n_test,cohort_params,epoch,lr,k_current,epoch_seconds,avg_test_acc,std_test_acc,min_test_acc,max_test_acc,ensemble_test_acc,ens_minus_avg_test,avg_val_acc,ensemble_val_acc,disagreement_val,rho_val,disagreement_test,rho_test,avg_test_acc_mobilenet,avg_test_acc_resnet32,model_00_arch,model_00_test_acc,model_00_val_acc,model_00_train_loss,model_00_ce_loss,model_00_kd_loss,model_01_arch,model_01_test_acc,model_01_val_acc,model_01_train_loss,model_01_ce_loss,model_01_kd_loss,comm_logit_floats_epoch,comm_matcher_ints_epoch,comm_bytes_epoch,comm_bytes_cum,comm_bytes_cum_cohort
mobilenetx1-resnet32x1_cifar100_K2_indep_seed0005_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,indep,indep,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,10,0.1,0,16.78,0.3044,0.0645,0.2399,0.3689,0.3678,0.06340000000000001,0.3056,0.3764,0.729,0.389643506396234,0.7379,0.38536428507109094,0.2399,0.3689,mobilenet,0.2399,0.2386,2.540850743312727,2.540850743312727,0.0,resnet32,0.3689,0.3726,2.0441226728937845,2.0441226728937845,0.0,0.0,0.0,0.0,0.0,0.0
mobilenetx1-resnet32x1_cifar100_K2_indep_seed0005_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,indep,indep,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,11,0.1,0,16.74,0.25515,0.08884999999999998,0.1663,0.344,0.327,0.07185000000000002,0.2519,0.3202,0.8156,0.26980936777143905,0.8049,0.3041179009263375,0.1663,0.344,mobilenet,0.1663,0.1646,2.507562391459942,2.507562391459942,0.0,resnet32,0.344,0.3392,2.0063486845994536,2.0063486845994536,0.0,0.0,0.0,0.0,0.0,0.0
mobilenetx1-resnet32x1_cifar100_K2_indep_seed0005_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,indep,indep,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,12,0.1,0,16.89,0.29364999999999997,0.08554999999999999,0.2081,0.3792,0.3552,0.06155000000000005,0.2804,0.3464,0.7354,0.33802832331010413,0.7104,0.3756495520849613,0.2081,0.3792,mobilenet,0.2081,0.198,2.492778279056603,2.492778279056603,0.0,resnet32,0.3792,0.3628,1.9813313330100342,1.9813313330100342,0.0,0.0,0.0,0.0,0.0,0.0
mobilenetx1-resnet32x1_cifar100_K2_indep_seed0005_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,indep,indep,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,13,0.1,0,17.2,0.3216,0.03789999999999999,0.2837,0.3595,0.3751,0.05349999999999999,0.3146,0.368,0.6966,0.4058861613225864,0.696,0.40131264845922343,0.2837,0.3595,mobilenet,0.2837,0.2814,2.481907456097278,2.481907456097278,0.0,resnet32,0.3595,0.3478,1.9654611083255573,1.9654611083255573,0.0,0.0,0.0,0.0,0.0,0.0
mobilenetx1-resnet32x1_cifar100_K2_indep_seed0005_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,indep,indep,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,14,0.1,0,16.7,0.3017,0.1176,0.1841,0.4193,0.3911,0.08939999999999998,0.305,0.398,0.808,0.2912403647070016,0.8068,0.30436207849672076,0.1841,0.4193,mobilenet,0.1841,0.1858,2.4652376986024054,2.4652376986024054,0.0,resnet32,0.4193,0.4242,1.9395049751143565,1.9395049751143565,0.0,0.0,0.0,0.0,0.0,0.0
mobilenetx1-resnet32x1_cifar100_K2_indep_seed0005_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,indep,indep,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,15,0.1,0,16.88,0.34040000000000004,0.0476,0.2928,0.388,0.3908,0.050399999999999945,0.3385,0.3844,0.6474,0.4128246299919903,0.6544,0.40945577452085546,0.2928,0.388,mobilenet,0.2928,0.2882,2.4487403211268512,2.4487403211268512,0.0,resnet32,0.388,0.3888,1.9364464789290319,1.9364464789290319,0.0,0.0,0.0,0.0,0.0,0.0
mobilenetx1-resnet32x1_cifar100_K2_indep_seed0005_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,indep,indep,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,16,0.1,0,16.86,0.35509999999999997,0.03040000000000001,0.3247,0.3855,0.4062,0.051100000000000034,0.3548,0.4066,0.6342,0.4318572479681969,0.6362,0.43757762703067676,0.3247,0.3855,mobilenet,0.3247,0.325,2.430781853300604,2.430781853300604,0.0,resnet32,0.3855,0.3846,1.9133043382316828,1.9133043382316828,0.0,0.0,0.0,0.0,0.0,0.0
mobilenetx1-resnet32x1_cifar100_K2_indep_seed0005_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,indep,indep,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,17,0.1,0,16.64,0.38285,0.03714999999999999,0.3457,0.42,0.4371,0.054249999999999965,0.37970000000000004,0.4282,0.6146,0.4352113629232321,0.6289,0.42348282999601755,0.3457,0.42,mobilenet,0.3457,0.3442,2.4317684419114483,2.4317684419114483,0.0,resnet32,0.42,0.4152,1.9042127764021808,1.9042127764021808,0.0,0.0,0.0,0.0,0.0,0.0
mobilenetx1-resnet32x1_cifar100_K2_indep_seed0005_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,indep,indep,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,18,0.1,0,16.54,0.31020000000000003,0.020800000000000013,0.2894,0.331,0.3642,0.05399999999999999,0.3023,0.3528,0.7192,0.39682805218886946,0.7278,0.36180682656047075,0.2894,0.331,mobilenet,0.2894,0.2784,2.4129133331166073,2.4129133331166073,0.0,resnet32,0.331,0.3262,1.885790790515867,1.885790790515867,0.0,0.0,0.0,0.0,0.0,0.0
mobilenetx1-resnet32x1_cifar100_K2_indep_seed0005_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,indep,indep,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,19,0.1,0,16.58,0.3412,0.07590000000000002,0.2653,0.4171,0.425,0.08379999999999999,0.34199999999999997,0.4194,0.7408,0.31782957370211484,0.7446,0.3231338113311982,0.2653,0.4171,mobilenet,0.2653,0.2648,2.4150861379775135,2.4150861379775135,0.0,resnet32,0.4171,0.4192,1.880417169325731,1.880417169325731,0.0,0.0,0.0,0.0,0.0,0.0
mobilenetx1-resnet32x1_cifar100_K2_indep_seed0005_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,indep,indep,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,20,0.1,0,16.82,0.31915000000000004,0.019449999999999995,0.2997,0.3386,0.3655,0.04634999999999995,0.3195,0.369,0.7142,0.374542642090833,0.7197,0.3944706620547532,0.2997,0.3386,mobilenet,0.2997,0.2976,2.3989887430586596,2.3989887430586596,0.0,resnet32,0.3386,0.3414,1.8713037397035144,1.8713037397035144,0.0,0.0,0.0,0.0,0.0,0.0
mobilenetx1-resnet32x1_cifar100_K2_indep_seed0005_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,indep,indep,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,21,0.1,0,16.67,0.3535,0.0534,0.3001,0.4069,0.4077,0.054200000000000026,0.3549,0.4152,0.6566,0.4360813240622794,0.6521,0.4378960479882434,0.3001,0.4069,mobilenet,0.3001,0.3036,2.3949246613139454,2.3949246613139454,0.0,resnet32,0.4069,0.4062,1.8601625329730185,1.8601625329730185,0.0,0.0,0.0,0.0,0.0,0.0
mobilenetx1-resnet32x1_cifar100_K2_indep_seed0005_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,indep,indep,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,22,0.1,0,16.67,0.29275,0.11735000000000001,0.1754,0.4101,0.3779,0.08515,0.2974,0.382,0.823,0.2631285080122753,0.8281,0.27247770280849937,0.1754,0.4101,mobilenet,0.1754,0.1804,2.3972310583022507,2.3972310583022507,0.0,resnet32,0.4101,0.4144,1.8631207043813034,1.8631207043813034,0.0,0.0,0.0,0.0,0.0,0.0
mobilenetx1-resnet32x1_cifar100_K2_indep_seed0005_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,indep,indep,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,23,0.1,0,16.75,0.30275,0.08775000000000001,0.215,0.3905,0.3764,0.07365,0.302,0.3722,0.7648,0.34936607015625903,0.7759,0.31105184488830884,0.215,0.3905,mobilenet,0.215,0.2112,2.3841556324200197,2.3841556324200197,0.0,resnet32,0.3905,0.3928,1.854748617519032,1.854748617519032,0.0,0.0,0.0,0.0,0.0,0.0
mobilenetx1-resnet32x1_cifar100_K2_indep_seed0005_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,indep,indep,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,24,0.1,0,16.49,0.3582,0.0746,0.2836,0.4328,0.431,0.07279999999999998,0.35209999999999997,0.4238,0.6784,0.33934758351463973,0.6858,0.3445963572658429,0.2836,0.4328,mobilenet,0.2836,0.2816,2.3816546372730625,2.3816546372730625,0.0,resnet32,0.4328,0.4226,1.8453537076711655,1.8453537076711655,0.0,0.0,0.0,0.0,0.0,0.0
mobilenetx1-resnet32x1_cifar100_K2_indep_seed0005_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,indep,indep,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,25,0.1,0,16.64,0.3659,0.0668,0.2991,0.4327,0.4345,0.0686,0.3613,0.4324,0.6862,0.36659182604959123,0.687,0.37064119116140476,0.2991,0.4327,mobilenet,0.2991,0.2868,2.377986206080426,2.377986206080426,0.0,resnet32,0.4327,0.4358,1.841261013495651,1.841261013495651,0.0,0.0,0.0,0.0,0.0,0.0
mobilenetx1-resnet32x1_cifar100_K2_indep_seed0005_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,indep,indep,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,26,0.1,0,16.74,0.3073,0.0732,0.2341,0.3805,0.3713,0.064,0.301,0.3654,0.7422,0.3510053564883589,0.741,0.3532654127084911,0.2341,0.3805,mobilenet,0.2341,0.223,2.3795397329059513,2.3795397329059513,0.0,resnet32,0.3805,0.379,1.839592594145374,1.839592594145374,0.0,0.0,0.0,0.0,0.0,0.0
mobilenetx1-resnet32x1_cifar100_K2_indep_seed0005_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,indep,indep,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,27,0.1,0,16.75,0.36455000000000004,0.06625,0.2983,0.4308,0.4217,0.05714999999999998,0.3563,0.4116,0.6294,0.45223036211547235,0.6334,0.45504445195811905,0.2983,0.4308,mobilenet,0.2983,0.2924,2.3767872987823053,2.3767872987823053,0.0,resnet32,0.4308,0.4202,1.8275633513588796,1.8275633513588796,0.0,0.0,0.0,0.0,0.0,0.0
mobilenetx1-resnet32x1_cifar100_K2_indep_seed0005_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,indep,indep,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,28,0.1,0,16.71,0.33294999999999997,0.02335000000000001,0.3096,0.3563,0.3916,0.058650000000000035,0.3333,0.384,0.6954,0.3952727706911856,0.7109,0.36714196333776467,0.3096,0.3563,mobilenet,0.3096,0.3186,2.3768405475738374,2.3768405475738374,0.0,resnet32,0.3563,0.348,1.8345490348610012,1.8345490348610012,0.0,0.0,0.0,0.0,0.0,0.0
mobilenetx1-resnet32x1_cifar100_K2_indep_seed0005_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,indep,indep,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,29,0.1,0,16.72,0.37975000000000003,0.02604999999999999,0.3537,0.4058,0.4346,0.054849999999999954,0.37050000000000005,0.4238,0.6588,0.411528109864914,0.6504,0.4117448790523146,0.3537,0.4058,mobilenet,0.3537,0.337,2.3901509957557376,2.3901509957557376,0.0,resnet32,0.4058,0.404,1.8268294916911558,1.8268294916911558,0.0,0.0,0.0,0.0,0.0,0.0
mobilenetx1-resnet32x1_cifar100_K2_indep_seed0005_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,indep,indep,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,30,0.1,0,16.61,0.3437,0.0615,0.2822,0.4052,0.4145,0.07079999999999997,0.3408,0.4122,0.7046,0.34278653869816045,0.7116,0.3356029108140866,0.2822,0.4052,mobilenet,0.2822,0.2842,2.3774311236021193,2.3774311236021193,0.0,resnet32,0.4052,0.3974,1.8207673494788734,1.8207673494788734,0.0,0.0,0.0,0.0,0.0,0.0
mobilenetx1-resnet32x1_cifar100_K2_indep_seed0005_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,indep,indep,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,31,0.1,0,16.68,0.36165,0.07625000000000001,0.2854,0.4379,0.4348,0.07314999999999999,0.3544,0.4306,0.6918,0.39430456212261633,0.694,0.3906349770418869,0.2854,0.4379,mobilenet,0.2854,0.2824,2.3845054141499777,2.3845054141499777,0.0,resnet32,0.4379,0.4264,1.824578115039251,1.824578115039251,0.0,0.0,0.0,0.0,0.0,0.0
mobilenetx1-resnet32x1_cifar100_K2_indep_seed0005_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,indep,indep,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,32,0.1,0,16.42,0.31079999999999997,0.006200000000000011,0.3046,0.317,0.3471,0.036300000000000054,0.311,0.3508,0.7626,0.3270723892272679,0.7675,0.32426396889406206,0.317,0.3046,mobilenet,0.317,0.313,2.3778051673011347,2.3778051673011347,0.0,resnet32,0.3046,0.309,1.8126339407807046,1.8126339407807046,0.0,0.0,0.0,0.0,0.0,0.0
mobilenetx1-resnet32x1_cifar100_K2_indep_seed0005_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,indep,indep,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,33,0.1,0,16.93,0.34795,0.03375,0.3142,0.3817,0.4138,0.06585000000000002,0.3353,0.4038,0.7168,0.36173989230594755,0.7126,0.35506391321434677,0.3142,0.3817,mobilenet,0.3142,0.2996,2.3674968393011526,2.3674968393011526,0.0,resnet32,0.3817,0.371,1.8095669756558808,1.8095669756558808,0.0,0.0,0.0,0.0,0.0,0.0
mobilenetx1-resnet32x1_cifar100_K2_indep_seed0005_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,indep,indep,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,34,0.1,0,16.78,0.37505,0.04315000000000002,0.3319,0.4182,0.4405,0.06545000000000001,0.3685,0.4352,0.6692,0.3747244698087437,0.6592,0.4021063621046593,0.3319,0.4182,mobilenet,0.3319,0.3276,2.367509051988071,2.367509051988071,0.0,resnet32,0.4182,0.4094,1.8124197323552587,1.8124197323552587,0.0,0.0,0.0,0.0,0.0,0.0
mobilenetx1-resnet32x1_cifar100_K2_indep_seed0005_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,indep,indep,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,35,0.1,0,16.8,0.32745,0.012149999999999994,0.3153,0.3396,0.3723,0.04485,0.3241,0.3664,0.7096,0.3608427470603192,0.7063,0.37277094730910076,0.3153,0.3396,mobilenet,0.3153,0.3164,2.381114662032236,2.381114662032236,0.0,resnet32,0.3396,0.3318,1.804325502027165,1.804325502027165,0.0,0.0,0.0,0.0,0.0,0.0
mobilenetx1-resnet32x1_cifar100_K2_indep_seed0005_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,indep,indep,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,36,0.1,0,16.85,0.32355,0.09394999999999999,0.2296,0.4175,0.3931,0.06955,0.32030000000000003,0.3912,0.7216,0.3469569659356747,0.7071,0.35843792698336496,0.2296,0.4175,mobilenet,0.2296,0.2204,2.3720997893674807,2.3720997893674807,0.0,resnet32,0.4175,0.4202,1.7998302267356352,1.7998302267356352,0.0,0.0,0.0,0.0,0.0,0.0
