run_id,run_tag,cohort,dataset,K,arm,arm_label,target,seed,epochs,batch_size,base_lr,momentum,weight_decay,nesterov,graph_seed,lr_step,lr_gamma,kd_T,k_matchings,k_anneal,match_weight,kappa,rematch_every_epochs,recency_lambda,recency_gamma,peel_weighting,graph,label_noise_rate,actual_noise_rate,noise_seed,split_seed,n_train,n_valid,n_test,cohort_params,epoch,lr,k_current,epoch_seconds,avg_test_acc,std_test_acc,min_test_acc,max_test_acc,ensemble_test_acc,ens_minus_avg_test,avg_val_acc,ensemble_val_acc,disagreement_val,rho_val,disagreement_test,rho_test,avg_test_acc_resnet32,avg_test_acc_wrn28x10,model_00_arch,model_00_test_acc,model_00_val_acc,model_00_train_loss,model_00_ce_loss,model_00_kd_loss,model_01_arch,model_01_test_acc,model_01_val_acc,model_01_train_loss,model_01_ce_loss,model_01_kd_loss,comm_logit_floats_epoch,comm_matcher_ints_epoch,comm_bytes_epoch,comm_bytes_cum,comm_bytes_cum_cohort
wrn28x10x1-resnet32x1_cifar100_K2_indep_seed0004_d001,d001,"wrn28x10:1,resnet32:1",cifar100,2,indep,indep,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,37006888,0,0.1,0,36.76,0.11285,0.028750000000000005,0.0841,0.1416,0.1395,0.026650000000000007,0.10650000000000001,0.1332,0.9008,0.16664779567922794,0.8992,0.15596680398609308,0.0841,0.1416,wrn28x10,0.1416,0.1388,3.620501710948619,3.620501710948619,0.0,resnet32,0.0841,0.0742,4.246381965889172,4.246381965889172,0.0,0.0,0.0,0.0,0.0,0.0
wrn28x10x1-resnet32x1_cifar100_K2_indep_seed0004_d001,d001,"wrn28x10:1,resnet32:1",cifar100,2,indep,indep,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,37006888,1,0.1,0,33.64,0.1755,0.004799999999999999,0.1707,0.1803,0.1994,0.023900000000000005,0.1837,0.204,0.8414,0.30727906816868517,0.852,0.269786610983953,0.1803,0.1707,wrn28x10,0.1707,0.18,2.853600089861588,2.853600089861588,0.0,resnet32,0.1803,0.1874,3.572476592253555,3.572476592253555,0.0,0.0,0.0,0.0,0.0,0.0
wrn28x10x1-resnet32x1_cifar100_K2_indep_seed0004_d001,d001,"wrn28x10:1,resnet32:1",cifar100,2,indep,indep,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,37006888,2,0.1,0,33.69,0.2046,0.0199,0.1847,0.2245,0.2456,0.04100000000000001,0.2054,0.2478,0.7962,0.31397645520194667,0.8008,0.30592826913647275,0.1847,0.2245,wrn28x10,0.2245,0.225,2.4685350451618433,2.4685350451618433,0.0,resnet32,0.1847,0.1858,3.117616170509295,3.117616170509295,0.0,0.0,0.0,0.0,0.0,0.0
wrn28x10x1-resnet32x1_cifar100_K2_indep_seed0004_d001,d001,"wrn28x10:1,resnet32:1",cifar100,2,indep,indep,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,37006888,3,0.1,0,33.67,0.2427,0.026999999999999996,0.2157,0.2697,0.2677,0.024999999999999994,0.245,0.2718,0.785,0.3141925391733365,0.7825,0.32281040186188686,0.2697,0.2157,wrn28x10,0.2157,0.2262,2.25442936017432,2.25442936017432,0.0,resnet32,0.2697,0.2638,2.8108689937401903,2.8108689937401903,0.0,0.0,0.0,0.0,0.0,0.0
wrn28x10x1-resnet32x1_cifar100_K2_indep_seed0004_d001,d001,"wrn28x10:1,resnet32:1",cifar100,2,indep,indep,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,37006888,4,0.1,0,33.65,0.24595,0.02935,0.2166,0.2753,0.2788,0.03284999999999999,0.247,0.2764,0.7964,0.3151245298195219,0.8041,0.2971296467715072,0.2753,0.2166,wrn28x10,0.2166,0.2188,2.1128289054401894,2.1128289054401894,0.0,resnet32,0.2753,0.2752,2.595855172384869,2.595855172384869,0.0,0.0,0.0,0.0,0.0,0.0
wrn28x10x1-resnet32x1_cifar100_K2_indep_seed0004_d001,d001,"wrn28x10:1,resnet32:1",cifar100,2,indep,indep,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,37006888,5,0.1,0,33.76,0.26775000000000004,0.018350000000000005,0.2494,0.2861,0.2969,0.029149999999999954,0.2719,0.297,0.7332,0.41961733586793815,0.7306,0.41090147800971116,0.2861,0.2494,wrn28x10,0.2494,0.2498,1.9964293515817686,1.9964293515817686,0.0,resnet32,0.2861,0.294,2.4396341150118546,2.4396341150118546,0.0,0.0,0.0,0.0,0.0,0.0
wrn28x10x1-resnet32x1_cifar100_K2_indep_seed0004_d001,d001,"wrn28x10:1,resnet32:1",cifar100,2,indep,indep,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,37006888,6,0.1,0,33.81,0.32465,0.020449999999999996,0.3042,0.3451,0.3651,0.040449999999999986,0.3335,0.3686,0.635,0.44774606160456804,0.6527,0.4367321452245225,0.3451,0.3042,wrn28x10,0.3042,0.3186,1.9176440140740438,1.9176440140740438,0.0,resnet32,0.3451,0.3484,2.326002237471667,2.326002237471667,0.0,0.0,0.0,0.0,0.0,0.0
wrn28x10x1-resnet32x1_cifar100_K2_indep_seed0004_d001,d001,"wrn28x10:1,resnet32:1",cifar100,2,indep,indep,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,37006888,7,0.1,0,33.71,0.3691,0.011300000000000004,0.3578,0.3804,0.4162,0.04710000000000003,0.3713,0.417,0.6274,0.44198919903451855,0.6263,0.4511579050682658,0.3578,0.3804,wrn28x10,0.3804,0.3884,1.8466200208799406,1.8466200208799406,0.0,resnet32,0.3578,0.3542,2.228694527663968,2.228694527663968,0.0,0.0,0.0,0.0,0.0,0.0
wrn28x10x1-resnet32x1_cifar100_K2_indep_seed0004_d001,d001,"wrn28x10:1,resnet32:1",cifar100,2,indep,indep,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,37006888,8,0.1,0,33.59,0.3831,0.02360000000000001,0.3595,0.4067,0.4185,0.03539999999999999,0.3816,0.4224,0.5636,0.5097445301602903,0.5827,0.48826928954279686,0.3595,0.4067,wrn28x10,0.4067,0.3996,1.8069394857368686,1.8069394857368686,0.0,resnet32,0.3595,0.3636,2.1600153102454813,2.1600153102454813,0.0,0.0,0.0,0.0,0.0,0.0
wrn28x10x1-resnet32x1_cifar100_K2_indep_seed0004_d001,d001,"wrn28x10:1,resnet32:1",cifar100,2,indep,indep,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,37006888,9,0.1,0,33.89,0.39,0.016399999999999998,0.3736,0.4064,0.4347,0.04469999999999996,0.3866,0.4318,0.6042,0.42413766572487427,0.6151,0.43588960398661625,0.4064,0.3736,wrn28x10,0.3736,0.3814,1.7556850668042898,1.7556850668042898,0.0,resnet32,0.4064,0.3918,2.0998045146803963,2.0998045146803963,0.0,0.0,0.0,0.0,0.0,0.0
