run_id,run_tag,cohort,dataset,K,arm,arm_label,target,seed,epochs,batch_size,base_lr,momentum,weight_decay,nesterov,graph_seed,lr_step,lr_gamma,kd_T,k_matchings,k_anneal,match_weight,kappa,rematch_every_epochs,recency_lambda,recency_gamma,peel_weighting,graph,label_noise_rate,actual_noise_rate,noise_seed,split_seed,n_train,n_valid,n_test,cohort_params,epoch,lr,k_current,epoch_seconds,avg_test_acc,std_test_acc,min_test_acc,max_test_acc,ensemble_test_acc,ens_minus_avg_test,avg_val_acc,ensemble_val_acc,disagreement_val,rho_val,disagreement_test,rho_test,avg_test_acc_resnet32,avg_test_acc_wrn28x10,model_00_arch,model_00_test_acc,model_00_val_acc,model_00_train_loss,model_00_ce_loss,model_00_kd_loss,model_01_arch,model_01_test_acc,model_01_val_acc,model_01_train_loss,model_01_ce_loss,model_01_kd_loss,comm_logit_floats_epoch,comm_matcher_ints_epoch,comm_bytes_epoch,comm_bytes_cum,comm_bytes_cum_cohort
wrn28x10x1-resnet32x1_cifar100_K2_dml_seed0004_d001,d001,"wrn28x10:1,resnet32:1",cifar100,2,dml,dml,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,37006888,0,0.1,1,37.64,0.0964,0.0031999999999999945,0.0932,0.0996,0.1013,0.004900000000000002,0.0915,0.0936,0.5174,0.5282037674657741,0.5179,0.576822325818442,0.0996,0.0932,wrn28x10,0.0932,0.0868,4.277005459097299,4.1649671989408406,0.11203825752123851,resnet32,0.0996,0.0962,4.3105713853781875,4.175603765316985,0.1349676247654398,4500000.0,0.0,18000000.0,18000000.0,36000000.0
wrn28x10x1-resnet32x1_cifar100_K2_dml_seed0004_d001,d001,"wrn28x10:1,resnet32:1",cifar100,2,dml,dml,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,37006888,1,0.1,1,33.88,0.1886,0.023000000000000007,0.1656,0.2116,0.2029,0.014300000000000007,0.1889,0.2046,0.654,0.5163197253204679,0.6672,0.5194013001578985,0.2116,0.1656,wrn28x10,0.1656,0.1698,3.5083606876432896,3.40545152771202,0.10290916123829613,resnet32,0.2116,0.208,3.5452564920891416,3.4426459338177335,0.10261056103362617,4500000.0,0.0,18000000.0,36000000.0,72000000.0
wrn28x10x1-resnet32x1_cifar100_K2_dml_seed0004_d001,d001,"wrn28x10:1,resnet32:1",cifar100,2,dml,dml,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,37006888,2,0.1,1,33.97,0.2299,0.0286,0.2013,0.2585,0.2671,0.03720000000000001,0.233,0.2658,0.6934,0.4508512796608791,0.7037,0.44012630516636764,0.2585,0.2013,wrn28x10,0.2013,0.2112,2.9762945974415,2.8220984471792523,0.15419614793394099,resnet32,0.2585,0.2548,3.0816529653966427,2.9287580722434954,0.15289489287798377,4500000.0,0.0,18000000.0,54000000.0,108000000.0
wrn28x10x1-resnet32x1_cifar100_K2_dml_seed0004_d001,d001,"wrn28x10:1,resnet32:1",cifar100,2,dml,dml,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,37006888,3,0.1,1,33.92,0.21075,0.030950000000000005,0.1798,0.2417,0.2362,0.02545,0.2168,0.241,0.7678,0.38845732045617887,0.7783,0.39623220893209665,0.2417,0.1798,wrn28x10,0.1798,0.187,2.674959014085206,2.4867208909920673,0.18823812747458843,resnet32,0.2417,0.2466,2.7802505906332624,2.593722458251498,0.18652813103769653,4500000.0,0.0,18000000.0,72000000.0,144000000.0
wrn28x10x1-resnet32x1_cifar100_K2_dml_seed0004_d001,d001,"wrn28x10:1,resnet32:1",cifar100,2,dml,dml,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,37006888,4,0.1,1,34.03,0.29975,0.01705000000000001,0.2827,0.3168,0.3277,0.027949999999999975,0.2968,0.3266,0.6558,0.48474893516907896,0.6555,0.49089084844019876,0.3168,0.2827,wrn28x10,0.2827,0.2802,2.4953419867564333,2.2745750553228636,0.22076692982492122,resnet32,0.3168,0.3134,2.5993231336840172,2.3806934160265056,0.21862971640869297,4500000.0,0.0,18000000.0,90000000.0,180000000.0
wrn28x10x1-resnet32x1_cifar100_K2_dml_seed0004_d001,d001,"wrn28x10:1,resnet32:1",cifar100,2,dml,dml,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,37006888,5,0.1,1,34.0,0.3705,0.010599999999999998,0.3599,0.3811,0.3998,0.029299999999999993,0.36719999999999997,0.394,0.4854,0.6109500025184815,0.4829,0.6110740561101393,0.3599,0.3811,wrn28x10,0.3811,0.378,2.374183249236508,2.130348051644184,0.2438351969361644,resnet32,0.3599,0.3564,2.47327943417159,2.231695882129398,0.24158355593681335,4500000.0,0.0,18000000.0,108000000.0,216000000.0
wrn28x10x1-resnet32x1_cifar100_K2_dml_seed0004_d001,d001,"wrn28x10:1,resnet32:1",cifar100,2,dml,dml,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,37006888,6,0.1,1,34.14,0.3951,0.014100000000000001,0.381,0.4092,0.4263,0.031200000000000006,0.3947,0.4254,0.5342,0.5385929594955806,0.5462,0.5276631348666874,0.4092,0.381,wrn28x10,0.381,0.3818,2.287711849097501,2.0287921503186226,0.2589196995832026,resnet32,0.4092,0.4076,2.39566417072307,2.139518478038636,0.2561456931924278,4500000.0,0.0,18000000.0,126000000.0,252000000.0
wrn28x10x1-resnet32x1_cifar100_K2_dml_seed0004_d001,d001,"wrn28x10:1,resnet32:1",cifar100,2,dml,dml,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,37006888,7,0.1,1,33.86,0.36075,0.028950000000000004,0.3318,0.3897,0.397,0.036250000000000004,0.3664,0.3986,0.5368,0.5515918805685767,0.546,0.5582791095841315,0.3318,0.3897,wrn28x10,0.3897,0.3946,2.2084560082717375,1.9391287316314199,0.2693272780373015,resnet32,0.3318,0.3382,2.3352376605299385,2.069857428527691,0.26538023113442416,4500000.0,0.0,18000000.0,144000000.0,288000000.0
wrn28x10x1-resnet32x1_cifar100_K2_dml_seed0004_d001,d001,"wrn28x10:1,resnet32:1",cifar100,2,dml,dml,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,37006888,8,0.1,1,33.91,0.36895,0.022050000000000014,0.3469,0.391,0.3934,0.024450000000000027,0.37060000000000004,0.397,0.5598,0.5239783559519039,0.5512,0.534564399456368,0.391,0.3469,wrn28x10,0.3469,0.3518,2.161807028238069,1.8840315159071575,0.27777551186525007,resnet32,0.391,0.3894,2.289108358662237,2.0151983230290087,0.27391003402458,4500000.0,0.0,18000000.0,162000000.0,324000000.0
wrn28x10x1-resnet32x1_cifar100_K2_dml_seed0004_d001,d001,"wrn28x10:1,resnet32:1",cifar100,2,dml,dml,peers,4,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,37006888,9,0.1,1,34.03,0.42745,0.009050000000000002,0.4184,0.4365,0.4624,0.03494999999999998,0.4174,0.448,0.4864,0.5703484040744686,0.493,0.5635307440466008,0.4184,0.4365,wrn28x10,0.4365,0.426,2.1099677365273237,1.8224523993717,0.28751533571630716,resnet32,0.4184,0.4088,2.2467088782313196,1.9641670925034718,0.2825417864686725,4500000.0,0.0,18000000.0,180000000.0,360000000.0
