run_id,run_tag,cohort,dataset,K,arm,arm_label,target,seed,epochs,batch_size,base_lr,momentum,weight_decay,nesterov,graph_seed,lr_step,lr_gamma,kd_T,k_matchings,k_anneal,match_weight,kappa,rematch_every_epochs,recency_lambda,recency_gamma,peel_weighting,graph,label_noise_rate,actual_noise_rate,noise_seed,split_seed,n_train,n_valid,n_test,cohort_params,epoch,lr,k_current,epoch_seconds,avg_test_acc,std_test_acc,min_test_acc,max_test_acc,ensemble_test_acc,ens_minus_avg_test,avg_val_acc,ensemble_val_acc,disagreement_val,rho_val,disagreement_test,rho_test,avg_test_acc_mobilenet,avg_test_acc_resnet32,model_00_arch,model_00_test_acc,model_00_val_acc,model_00_train_loss,model_00_ce_loss,model_00_kd_loss,model_01_arch,model_01_test_acc,model_01_val_acc,model_01_train_loss,model_01_ce_loss,model_01_kd_loss,comm_logit_floats_epoch,comm_matcher_ints_epoch,comm_bytes_epoch,comm_bytes_cum,comm_bytes_cum_cohort
mobilenetx1-resnet32x1_cifar100_K2_dml_seed0001_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,dml,dml,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,12,0.1,1,17.51,0.33635,0.026749999999999996,0.3096,0.3631,0.3707,0.03434999999999999,0.3249,0.3598,0.6246,0.5064269218889136,0.6411,0.46230321401516566,0.3096,0.3631,mobilenet,0.3096,0.3052,2.69578418135643,2.3402059572664173,0.35557822356085206,resnet32,0.3631,0.3446,2.4812229116531936,2.120176822963086,0.36104608940976585,4500000.0,0.0,18000000.0,234000000.0,468000000.0
mobilenetx1-resnet32x1_cifar100_K2_dml_seed0001_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,dml,dml,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,13,0.1,1,17.51,0.3573,0.020299999999999985,0.337,0.3776,0.387,0.029700000000000004,0.34950000000000003,0.3808,0.571,0.5508627776266249,0.5773,0.523447835239991,0.337,0.3776,mobilenet,0.337,0.3342,2.6728728884323076,2.3119521479715,0.3609207456889139,resnet32,0.3776,0.3648,2.4647915619002148,2.098737135360187,0.366054431704635,4500000.0,0.0,18000000.0,252000000.0,504000000.0
mobilenetx1-resnet32x1_cifar100_K2_dml_seed0001_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,dml,dml,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,14,0.1,1,17.29,0.36715,0.03475,0.3324,0.4019,0.4004,0.03325,0.35350000000000004,0.3842,0.5854,0.4969256218054969,0.5903,0.48367251731108124,0.3324,0.4019,mobilenet,0.3324,0.3246,2.6468547870489685,2.2908086663281377,0.35604611843485723,resnet32,0.4019,0.3824,2.436956538734111,2.074951913038438,0.3620046228170395,4500000.0,0.0,18000000.0,270000000.0,540000000.0
mobilenetx1-resnet32x1_cifar100_K2_dml_seed0001_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,dml,dml,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,15,0.1,1,16.66,0.3624,0.05980000000000002,0.3026,0.4222,0.4095,0.047099999999999975,0.3514,0.3952,0.605,0.506589086065265,0.6096,0.48631608807591775,0.3026,0.4222,mobilenet,0.3026,0.2994,2.6374026706272904,2.2743732834404167,0.36302938566289167,resnet32,0.4222,0.4034,2.4232594858516348,2.0535166121341963,0.36974287346344104,4500000.0,0.0,18000000.0,288000000.0,576000000.0
mobilenetx1-resnet32x1_cifar100_K2_dml_seed0001_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,dml,dml,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,16,0.1,1,16.99,0.37375,0.03914999999999999,0.3346,0.4129,0.4184,0.04464999999999997,0.3725,0.4174,0.5982,0.4760567057948329,0.5944,0.47453775882868093,0.3346,0.4129,mobilenet,0.3346,0.3312,2.6290043396028606,2.2622521919283,0.36675214306028053,resnet32,0.4129,0.4138,2.4142387489026245,2.040570190853693,0.3736685559746217,4500000.0,0.0,18000000.0,306000000.0,612000000.0
mobilenetx1-resnet32x1_cifar100_K2_dml_seed0001_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,dml,dml,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,17,0.1,1,16.72,0.39405,0.04594999999999999,0.3481,0.44,0.4432,0.04914999999999997,0.38839999999999997,0.4322,0.575,0.4894002745450495,0.5837,0.4852179417370395,0.3481,0.44,mobilenet,0.3481,0.3532,2.6089551404795865,2.2454274730248884,0.3635276702909984,resnet32,0.44,0.4236,2.397788200696761,2.027471564540809,0.3703166340816427,4500000.0,0.0,18000000.0,324000000.0,648000000.0
mobilenetx1-resnet32x1_cifar100_K2_dml_seed0001_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,dml,dml,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,18,0.1,1,17.44,0.3332,0.009099999999999997,0.3241,0.3423,0.3739,0.040700000000000014,0.3296,0.3688,0.6478,0.4469864617809236,0.6306,0.46768408618990376,0.3241,0.3423,mobilenet,0.3241,0.328,2.619491269303994,2.250353410162709,0.3691378607922657,resnet32,0.3423,0.3312,2.398028738796711,2.0210963704369287,0.3769323700107634,4500000.0,0.0,18000000.0,342000000.0,684000000.0
mobilenetx1-resnet32x1_cifar100_K2_dml_seed0001_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,dml,dml,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,19,0.1,1,16.82,0.33355,0.059850000000000014,0.2737,0.3934,0.3849,0.05135000000000001,0.3322,0.3798,0.6918,0.39875096947058836,0.6838,0.42757185149896004,0.2737,0.3934,mobilenet,0.2737,0.2744,2.6007397632029923,2.2304516548121516,0.37028810856017197,resnet32,0.3934,0.39,2.3853397086601364,2.008105213499882,0.3772344895299863,4500000.0,0.0,18000000.0,360000000.0,720000000.0
mobilenetx1-resnet32x1_cifar100_K2_dml_seed0001_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,dml,dml,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,20,0.1,1,16.84,0.33445,0.02545,0.309,0.3599,0.373,0.03854999999999997,0.3328,0.3742,0.6506,0.4294349577803539,0.6423,0.45580487174752565,0.309,0.3599,mobilenet,0.309,0.3146,2.597826271910559,2.2258344651623205,0.3719918112778528,resnet32,0.3599,0.351,2.3784813056276604,1.999438126148148,0.37904317818836053,4500000.0,0.0,18000000.0,378000000.0,756000000.0
mobilenetx1-resnet32x1_cifar100_K2_dml_seed0001_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,dml,dml,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,21,0.1,1,17.31,0.37434999999999996,0.028549999999999992,0.3458,0.4029,0.4198,0.045450000000000046,0.3685,0.4164,0.6088,0.46871356371933015,0.5946,0.5070035821145836,0.3458,0.4029,mobilenet,0.3458,0.3356,2.5810063797980547,2.2080167824910446,0.3729896009476347,resnet32,0.4029,0.4014,2.3711208775639534,1.9902305210178548,0.3808903606100516,4500000.0,0.0,18000000.0,396000000.0,792000000.0
mobilenetx1-resnet32x1_cifar100_K2_dml_seed0001_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,dml,dml,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,22,0.1,1,16.44,0.39390000000000003,0.0406,0.3533,0.4345,0.4289,0.034999999999999976,0.3935,0.4276,0.533,0.5493865394233538,0.5484,0.522040483360274,0.3533,0.4345,mobilenet,0.3533,0.3568,2.5756465819748966,2.203274963592941,0.3723716200752692,resnet32,0.4345,0.4302,2.367041244086894,1.9878683877600865,0.37917285806245427,4500000.0,0.0,18000000.0,414000000.0,828000000.0
mobilenetx1-resnet32x1_cifar100_K2_dml_seed0001_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,dml,dml,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,23,0.1,1,16.85,0.37629999999999997,0.036900000000000016,0.3394,0.4132,0.4174,0.041100000000000025,0.371,0.417,0.5898,0.4796247503369158,0.5838,0.4861934660568325,0.3394,0.4132,mobilenet,0.3394,0.3392,2.580009314485572,2.2036310232837093,0.376378288323229,resnet32,0.4132,0.4028,2.3646370858292687,1.9809497312049975,0.3836873553439297,4500000.0,0.0,18000000.0,432000000.0,864000000.0
mobilenetx1-resnet32x1_cifar100_K2_dml_seed0001_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,dml,dml,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,24,0.1,1,17.73,0.37855,0.0016499999999999848,0.3769,0.3802,0.4372,0.05864999999999998,0.37039999999999995,0.4194,0.6356,0.44598239267420536,0.6324,0.4386992947896974,0.3802,0.3769,mobilenet,0.3802,0.3696,2.584495320916176,2.208657005463134,0.3758383162150329,resnet32,0.3769,0.3712,2.3631464021111075,1.9788517625155775,0.3842946379868822,4500000.0,0.0,18000000.0,450000000.0,900000000.0
mobilenetx1-resnet32x1_cifar100_K2_dml_seed0001_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,dml,dml,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,25,0.1,1,19.18,0.3932,0.051199999999999996,0.342,0.4444,0.4515,0.05830000000000002,0.3952,0.445,0.6212,0.4446413728639284,0.6331,0.43872282812036234,0.342,0.4444,mobilenet,0.342,0.3562,2.5637042969465256,2.1890532819723543,0.3746510152705014,resnet32,0.4444,0.4342,2.354225713420998,1.972127248279073,0.38209846192462876,4500000.0,0.0,18000000.0,468000000.0,936000000.0
mobilenetx1-resnet32x1_cifar100_K2_dml_seed0001_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,dml,dml,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,26,0.1,1,17.0,0.37429999999999997,0.05829999999999999,0.316,0.4326,0.416,0.041700000000000015,0.36750000000000005,0.4028,0.598,0.4938387368394232,0.6094,0.4901491701408064,0.316,0.4326,mobilenet,0.316,0.3108,2.5722219661216843,2.1930904464626853,0.37913152537393296,resnet32,0.4326,0.4242,2.3497925700450484,1.9624298162419687,0.38736275054345076,4500000.0,0.0,18000000.0,486000000.0,972000000.0
mobilenetx1-resnet32x1_cifar100_K2_dml_seed0001_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,dml,dml,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,27,0.1,1,17.28,0.3463,0.009199999999999986,0.3371,0.3555,0.3923,0.045999999999999985,0.3406,0.3808,0.6192,0.461690720035719,0.625,0.4488405702434133,0.3555,0.3371,mobilenet,0.3555,0.3486,2.571709671819752,2.1900788479569284,0.38163082487881184,resnet32,0.3371,0.3326,2.346070423552936,1.9561895553699948,0.38988086966459046,4500000.0,0.0,18000000.0,504000000.0,1008000000.0
mobilenetx1-resnet32x1_cifar100_K2_dml_seed0001_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,dml,dml,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,28,0.1,1,17.21,0.38685,0.02654999999999999,0.3603,0.4134,0.4269,0.040049999999999975,0.3863,0.4218,0.5896,0.49475665057602275,0.5939,0.4773452566174042,0.3603,0.4134,mobilenet,0.3603,0.3594,2.573461849242449,2.19228052652695,0.38118132356215606,resnet32,0.4134,0.4132,2.3508621742102234,1.9607347121292895,0.3901274621655995,4500000.0,0.0,18000000.0,522000000.0,1044000000.0
mobilenetx1-resnet32x1_cifar100_K2_dml_seed0001_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,dml,dml,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,29,0.1,1,16.63,0.38005,0.0018500000000000183,0.3782,0.3819,0.4234,0.04335,0.36760000000000004,0.416,0.6124,0.4520241315615375,0.6021,0.4522993658620804,0.3782,0.3819,mobilenet,0.3782,0.3648,2.560690089044246,2.1812539469789374,0.37943614210764115,resnet32,0.3819,0.3704,2.3378080911934376,1.949804681945931,0.3880034100941636,4500000.0,0.0,18000000.0,540000000.0,1080000000.0
mobilenetx1-resnet32x1_cifar100_K2_dml_seed0001_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,dml,dml,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,30,0.1,1,17.19,0.38695,0.005049999999999999,0.3819,0.392,0.4182,0.03125,0.3896,0.4198,0.5172,0.5526656861099117,0.5251,0.5598650449068652,0.3819,0.392,mobilenet,0.3819,0.3862,2.5531232700767843,2.177243422716856,0.3758798464709385,resnet32,0.392,0.393,2.3299283578314562,1.9449119227515026,0.3850164332173087,4500000.0,0.0,18000000.0,558000000.0,1116000000.0
mobilenetx1-resnet32x1_cifar100_K2_dml_seed0001_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,dml,dml,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,31,0.1,1,17.26,0.33665,0.02184999999999998,0.3148,0.3585,0.3659,0.029249999999999998,0.3311,0.3662,0.6182,0.4975599389564319,0.6178,0.49901988853073653,0.3148,0.3585,mobilenet,0.3148,0.3086,2.5516761387275024,2.1733989483592184,0.37827718986028974,resnet32,0.3585,0.3536,2.3299336309798737,1.9416633478619836,0.38827028146690945,4500000.0,0.0,18000000.0,576000000.0,1152000000.0
mobilenetx1-resnet32x1_cifar100_K2_dml_seed0001_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,dml,dml,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,32,0.1,1,19.33,0.35445,0.050449999999999995,0.304,0.4049,0.4161,0.06165000000000004,0.34740000000000004,0.41,0.6758,0.42161324413372375,0.6627,0.4429297886401868,0.304,0.4049,mobilenet,0.304,0.2942,2.56126630323177,2.179901057515632,0.3813652470284565,resnet32,0.4049,0.4006,2.3327582012861967,1.9418468810617924,0.3909113196740774,4500000.0,0.0,18000000.0,594000000.0,1188000000.0
mobilenetx1-resnet32x1_cifar100_K2_dml_seed0001_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,dml,dml,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,33,0.1,1,17.98,0.4087,0.059,0.3497,0.4677,0.4501,0.04139999999999999,0.3962,0.4358,0.5744,0.48037492236503626,0.5664,0.5007377578699036,0.3497,0.4677,mobilenet,0.3497,0.3384,2.5621166227554735,2.1825748319652947,0.379541794219139,resnet32,0.4677,0.454,2.326488493687727,1.9360973616553978,0.3903911384669217,4500000.0,0.0,18000000.0,612000000.0,1224000000.0
mobilenetx1-resnet32x1_cifar100_K2_dml_seed0001_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,dml,dml,peers,1,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,34,0.1,1,17.07,0.3785,0.0353,0.3432,0.4138,0.4178,0.0393,0.37060000000000004,0.412,0.554,0.5197213176861534,0.5506,0.515680546032437,0.3432,0.4138,mobilenet,0.3432,0.3392,2.561393170871518,2.1801244501363146,0.3812687237408351,resnet32,0.4138,0.402,2.3272639751772988,1.9374053622172638,0.38985861486501316,4500000.0,0.0,18000000.0,630000000.0,1260000000.0
