run_id,run_tag,cohort,dataset,K,arm,arm_label,target,seed,epochs,batch_size,base_lr,momentum,weight_decay,nesterov,graph_seed,lr_step,lr_gamma,kd_T,k_matchings,k_anneal,match_weight,kappa,rematch_every_epochs,recency_lambda,recency_gamma,peel_weighting,graph,label_noise_rate,actual_noise_rate,noise_seed,split_seed,n_train,n_valid,n_test,cohort_params,epoch,lr,k_current,epoch_seconds,avg_test_acc,std_test_acc,min_test_acc,max_test_acc,ensemble_test_acc,ens_minus_avg_test,avg_val_acc,ensemble_val_acc,disagreement_val,rho_val,disagreement_test,rho_test,avg_test_acc_resnet32,model_00_arch,model_00_test_acc,model_00_val_acc,model_00_train_loss,model_00_ce_loss,model_00_kd_loss,model_01_arch,model_01_test_acc,model_01_val_acc,model_01_train_loss,model_01_ce_loss,model_01_kd_loss,comm_logit_floats_epoch,comm_matcher_ints_epoch,comm_bytes_epoch,comm_bytes_cum,comm_bytes_cum_cohort
resnet32x2_cifar100_K2_dml_seed0003_d001,d001,resnet32:2,cifar100,2,dml,dml,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,940008,0,0.1,1,21.09,0.027,0.0086,0.0184,0.0356,0.0367,0.009700000000000004,0.0296,0.0386,0.761,0.37294675147638856,0.7699,0.34314703278717745,0.027,resnet32,0.0184,0.0206,4.677096086469564,4.5820797018029475,0.09501637455270445,resnet32,0.0356,0.0386,4.620419097894972,4.537966059690172,0.08245304270299543,4500000.0,0.0,18000000.0,18000000.0,36000000.0
resnet32x2_cifar100_K2_dml_seed0003_d001,d001,resnet32:2,cifar100,2,dml,dml,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,940008,1,0.1,1,19.28,0.0938,0.001999999999999995,0.0918,0.0958,0.1033,0.009500000000000008,0.08829999999999999,0.0936,0.6426,0.5373102590514729,0.638,0.517821951122846,0.0938,resnet32,0.0918,0.0846,4.160483201457695,4.102844506163489,0.057638691119130024,resnet32,0.0958,0.092,4.127779829231176,4.069452372802929,0.05832745603666725,4500000.0,0.0,18000000.0,36000000.0,72000000.0
resnet32x2_cifar100_K2_dml_seed0003_d001,d001,resnet32:2,cifar100,2,dml,dml,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,940008,2,0.1,1,22.53,0.1401,0.005400000000000002,0.1347,0.1455,0.1452,0.005099999999999993,0.1352,0.1414,0.4676,0.6472229792895762,0.4726,0.6321738682580099,0.1401,resnet32,0.1455,0.1422,3.68154549124566,3.6014409021220426,0.08010458737209608,resnet32,0.1347,0.1282,3.6761292473159055,3.595807233317332,0.08032201437427747,4500000.0,0.0,18000000.0,54000000.0,108000000.0
resnet32x2_cifar100_K2_dml_seed0003_d001,d001,resnet32:2,cifar100,2,dml,dml,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,940008,3,0.1,1,22.06,0.1858,0.003799999999999998,0.182,0.1896,0.194,0.008200000000000013,0.1764,0.1844,0.528,0.5982455471412922,0.52,0.6327002904807706,0.1858,resnet32,0.1896,0.18,3.3505394858392803,3.24050970883532,0.11002977623138577,resnet32,0.182,0.1728,3.335204779085788,3.2249285853044554,0.11027619370725006,4500000.0,0.0,18000000.0,72000000.0,144000000.0
resnet32x2_cifar100_K2_dml_seed0003_d001,d001,resnet32:2,cifar100,2,dml,dml,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,940008,4,0.1,1,21.75,0.25115,0.012750000000000011,0.2384,0.2639,0.2722,0.021050000000000013,0.24209999999999998,0.259,0.5248,0.606468525076934,0.5251,0.5856439461005071,0.25115,resnet32,0.2384,0.2354,3.1002590297298,2.9620449986647475,0.13821403081105513,resnet32,0.2639,0.2488,3.0678867023776877,2.92886764488437,0.13901905944062906,4500000.0,0.0,18000000.0,90000000.0,180000000.0
resnet32x2_cifar100_K2_dml_seed0003_d001,d001,resnet32:2,cifar100,2,dml,dml,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,940008,5,0.1,1,21.84,0.29085,0.0010499999999999954,0.2898,0.2919,0.3006,0.009749999999999981,0.2851,0.2984,0.435,0.6815951521488879,0.4276,0.697716827161047,0.29085,resnet32,0.2919,0.2838,2.915225175294009,2.750191521238197,0.16503365761177105,resnet32,0.2898,0.2864,2.8752926367927683,2.7092804007909517,0.16601223098537463,4500000.0,0.0,18000000.0,108000000.0,216000000.0
resnet32x2_cifar100_K2_dml_seed0003_d001,d001,resnet32:2,cifar100,2,dml,dml,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,940008,6,0.1,1,21.87,0.26844999999999997,0.0061500000000000166,0.2623,0.2746,0.2877,0.019250000000000045,0.2639,0.2818,0.5212,0.6005187850888681,0.5207,0.5840915167744679,0.26844999999999997,resnet32,0.2623,0.2568,2.7717044058848512,2.591313508085229,0.18039090067825533,resnet32,0.2746,0.271,2.7354131178422407,2.554160198704763,0.1812529165763408,4500000.0,0.0,18000000.0,126000000.0,252000000.0
resnet32x2_cifar100_K2_dml_seed0003_d001,d001,resnet32:2,cifar100,2,dml,dml,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,940008,7,0.1,1,21.82,0.29785,0.03175,0.2661,0.3296,0.3066,0.00874999999999998,0.2989,0.3114,0.4754,0.6584414339945192,0.4801,0.6589935313211432,0.29785,resnet32,0.2661,0.2672,2.6715043854307043,2.4778766757385298,0.193627707448534,resnet32,0.3296,0.3306,2.633951043879444,2.438994214446707,0.19495683394118465,4500000.0,0.0,18000000.0,144000000.0,288000000.0
resnet32x2_cifar100_K2_dml_seed0003_d001,d001,resnet32:2,cifar100,2,dml,dml,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,940008,8,0.1,1,21.45,0.37825,0.008449999999999985,0.3698,0.3867,0.3925,0.01425000000000004,0.37560000000000004,0.3946,0.4182,0.6740461128691516,0.419,0.676310871972956,0.37825,resnet32,0.3698,0.3662,2.5955328556962987,2.3869227800856936,0.2086100785315714,resnet32,0.3867,0.385,2.5525643652813,2.342344105921008,0.21022025819613852,4500000.0,0.0,18000000.0,162000000.0,324000000.0
resnet32x2_cifar100_K2_dml_seed0003_d001,d001,resnet32:2,cifar100,2,dml,dml,peers,3,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,940008,9,0.1,1,20.7,0.35895,0.013149999999999995,0.3458,0.3721,0.3782,0.01924999999999999,0.355,0.3694,0.4296,0.6434946866943827,0.4365,0.6334341993838364,0.35895,resnet32,0.3721,0.3648,2.535916480997747,2.3166211018846794,0.21929537993855774,resnet32,0.3458,0.3452,2.4937217377803544,2.27307703464546,0.22064470569603145,4500000.0,0.0,18000000.0,180000000.0,360000000.0
