run_id,run_tag,cohort,dataset,K,arm,arm_label,target,seed,epochs,batch_size,base_lr,momentum,weight_decay,nesterov,graph_seed,lr_step,lr_gamma,kd_T,k_matchings,k_anneal,match_weight,kappa,rematch_every_epochs,recency_lambda,recency_gamma,peel_weighting,graph,label_noise_rate,actual_noise_rate,noise_seed,split_seed,n_train,n_valid,n_test,cohort_params,epoch,lr,k_current,epoch_seconds,avg_test_acc,std_test_acc,min_test_acc,max_test_acc,ensemble_test_acc,ens_minus_avg_test,avg_val_acc,ensemble_val_acc,disagreement_val,rho_val,disagreement_test,rho_test,avg_test_acc_wrn28x10,model_00_arch,model_00_test_acc,model_00_val_acc,model_00_train_loss,model_00_ce_loss,model_00_kd_loss,model_01_arch,model_01_test_acc,model_01_val_acc,model_01_train_loss,model_01_ce_loss,model_01_kd_loss,comm_logit_floats_epoch,comm_matcher_ints_epoch,comm_bytes_epoch,comm_bytes_cum,comm_bytes_cum_cohort
wrn28x10x2_cifar100_K2_indep_seed0005_d001,d001,wrn28x10:2,cifar100,2,indep,indep,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,73073768,0,0.1,0,57.36,0.11685000000000001,0.003249999999999996,0.1136,0.1201,0.1213,0.004449999999999996,0.11510000000000001,0.123,0.4672,0.6615298751701937,0.4662,0.6723506724027442,0.11685000000000001,wrn28x10,0.1201,0.1178,3.6810616603629156,3.6810616603629156,0.0,wrn28x10,0.1136,0.1124,3.7393521056933836,3.7393521056933836,0.0,0.0,0.0,0.0,0.0,0.0
wrn28x10x2_cifar100_K2_indep_seed0005_d001,d001,wrn28x10:2,cifar100,2,indep,indep,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,73073768,1,0.1,0,55.01,0.08085,0.009750000000000002,0.0711,0.0906,0.0795,-0.001350000000000004,0.0859,0.0864,0.4748,0.596238412561815,0.4732,0.6216665133550847,0.08085,wrn28x10,0.0906,0.0956,2.884586365724152,2.884586365724152,0.0,wrn28x10,0.0711,0.0762,2.934683778069236,2.934683778069236,0.0,0.0,0.0,0.0,0.0,0.0
wrn28x10x2_cifar100_K2_indep_seed0005_d001,d001,wrn28x10:2,cifar100,2,indep,indep,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,73073768,2,0.1,0,54.93,0.23359999999999997,0.000899999999999998,0.2327,0.2345,0.2494,0.015800000000000036,0.23559999999999998,0.256,0.516,0.5924338072846951,0.5097,0.6090158131325406,0.23359999999999997,wrn28x10,0.2345,0.2352,2.5192513132298533,2.5192513132298533,0.0,wrn28x10,0.2327,0.236,2.561360278251496,2.561360278251496,0.0,0.0,0.0,0.0,0.0,0.0
wrn28x10x2_cifar100_K2_indep_seed0005_d001,d001,wrn28x10:2,cifar100,2,indep,indep,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,73073768,3,0.1,0,54.92,0.18125000000000002,0.030350000000000002,0.1509,0.2116,0.1978,0.01654999999999998,0.1871,0.2138,0.7214,0.4534712455977921,0.7351,0.4163369752025298,0.18125000000000002,wrn28x10,0.2116,0.2182,2.288619053973393,2.288619053973393,0.0,wrn28x10,0.1509,0.156,2.3328517480668696,2.3328517480668696,0.0,0.0,0.0,0.0,0.0,0.0
wrn28x10x2_cifar100_K2_indep_seed0005_d001,d001,wrn28x10:2,cifar100,2,indep,indep,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,73073768,4,0.1,0,54.99,0.23315,0.0005499999999999949,0.2326,0.2337,0.2417,0.008550000000000002,0.2288,0.2394,0.5502,0.5686863563262621,0.5372,0.5970191910502696,0.23315,wrn28x10,0.2326,0.2356,2.133545584468679,2.133545584468679,0.0,wrn28x10,0.2337,0.222,2.174108340320262,2.174108340320262,0.0,0.0,0.0,0.0,0.0,0.0
wrn28x10x2_cifar100_K2_indep_seed0005_d001,d001,wrn28x10:2,cifar100,2,indep,indep,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,73073768,5,0.1,0,54.93,0.3296,0.015000000000000013,0.3146,0.3446,0.3511,0.02150000000000002,0.3264,0.3438,0.5614,0.5517447975430024,0.5703,0.5355674891061403,0.3296,wrn28x10,0.3446,0.3384,2.0275518370961603,2.0275518370961603,0.0,wrn28x10,0.3146,0.3144,2.062853101810271,2.062853101810271,0.0,0.0,0.0,0.0,0.0,0.0
wrn28x10x2_cifar100_K2_indep_seed0005_d001,d001,wrn28x10:2,cifar100,2,indep,indep,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,73073768,6,0.1,0,54.92,0.295,0.05099999999999999,0.244,0.346,0.3316,0.03660000000000002,0.2967,0.3292,0.6346,0.4730992611161481,0.6454,0.4834690760110861,0.295,wrn28x10,0.346,0.3442,1.9440980592573232,1.9440980592573232,0.0,wrn28x10,0.244,0.2492,1.9800327306782657,1.9800327306782657,0.0,0.0,0.0,0.0,0.0,0.0
wrn28x10x2_cifar100_K2_indep_seed0005_d001,d001,wrn28x10:2,cifar100,2,indep,indep,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,73073768,7,0.1,0,54.92,0.30315,0.07154999999999999,0.2316,0.3747,0.3169,0.01375000000000004,0.3047,0.3124,0.6724,0.44915543672702457,0.6719,0.4687608295206476,0.30315,wrn28x10,0.2316,0.2326,1.8658118156546897,1.8658118156546897,0.0,wrn28x10,0.3747,0.3768,1.8997261574999853,1.8997261574999853,0.0,0.0,0.0,0.0,0.0,0.0
wrn28x10x2_cifar100_K2_indep_seed0005_d001,d001,wrn28x10:2,cifar100,2,indep,indep,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,73073768,8,0.1,0,54.94,0.2892,0.012899999999999995,0.2763,0.3021,0.3142,0.024999999999999967,0.2888,0.3126,0.5488,0.5290979383974421,0.5565,0.5314978955928121,0.2892,wrn28x10,0.3021,0.3014,1.8216157936575739,1.8216157936575739,0.0,wrn28x10,0.2763,0.2762,1.8423886818980628,1.8423886818980628,0.0,0.0,0.0,0.0,0.0,0.0
wrn28x10x2_cifar100_K2_indep_seed0005_d001,d001,wrn28x10:2,cifar100,2,indep,indep,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,73073768,9,0.1,0,54.9,0.3778,0.025800000000000017,0.352,0.4036,0.4049,0.027099999999999957,0.37139999999999995,0.3906,0.5138,0.5563640143419011,0.5218,0.5694549450705392,0.3778,wrn28x10,0.352,0.344,1.7683938758617097,1.7683938758617097,0.0,wrn28x10,0.4036,0.3988,1.7901485662230037,1.7901485662230037,0.0,0.0,0.0,0.0,0.0,0.0
