run_id,run_tag,cohort,dataset,K,arm,arm_label,target,seed,epochs,batch_size,base_lr,momentum,weight_decay,nesterov,graph_seed,lr_step,lr_gamma,kd_T,k_matchings,k_anneal,match_weight,kappa,rematch_every_epochs,recency_lambda,recency_gamma,peel_weighting,graph,label_noise_rate,actual_noise_rate,noise_seed,split_seed,n_train,n_valid,n_test,cohort_params,epoch,lr,k_current,epoch_seconds,avg_test_acc,std_test_acc,min_test_acc,max_test_acc,ensemble_test_acc,ens_minus_avg_test,avg_val_acc,ensemble_val_acc,disagreement_val,rho_val,disagreement_test,rho_test,avg_test_acc_resnet32,avg_test_acc_wrn28x10,model_00_arch,model_00_test_acc,model_00_val_acc,model_00_train_loss,model_00_ce_loss,model_00_kd_loss,model_01_arch,model_01_test_acc,model_01_val_acc,model_01_train_loss,model_01_ce_loss,model_01_kd_loss,comm_logit_floats_epoch,comm_matcher_ints_epoch,comm_bytes_epoch,comm_bytes_cum,comm_bytes_cum_cohort
wrn28x10x1-resnet32x1_cifar100_K2_dml_seed0005_d001,d001,"wrn28x10:1,resnet32:1",cifar100,2,dml,dml,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,37006888,0,0.1,1,44.21,0.14035,0.0012500000000000011,0.1391,0.1416,0.1539,0.013550000000000006,0.1293,0.1388,0.5786,0.5301244944327612,0.5793,0.5669719100492037,0.1416,0.1391,wrn28x10,0.1391,0.1288,4.036813122982329,3.9196068515831772,0.11720627597109838,resnet32,0.1416,0.1298,4.091608772562309,3.9681213034147564,0.12348747385708107,4500000.0,0.0,18000000.0,18000000.0,36000000.0
wrn28x10x1-resnet32x1_cifar100_K2_dml_seed0005_d001,d001,"wrn28x10:1,resnet32:1",cifar100,2,dml,dml,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,37006888,1,0.1,1,34.27,0.17085,0.009649999999999992,0.1612,0.1805,0.1841,0.013250000000000012,0.1713,0.1838,0.6342,0.44088575475338004,0.6321,0.4659968800523068,0.1805,0.1612,wrn28x10,0.1612,0.1588,3.253357444635846,3.114745510234074,0.13861193124797533,resnet32,0.1805,0.1838,3.3873579193922607,3.2499925182624296,0.1373654020082375,4500000.0,0.0,18000000.0,36000000.0,72000000.0
wrn28x10x1-resnet32x1_cifar100_K2_dml_seed0005_d001,d001,"wrn28x10:1,resnet32:1",cifar100,2,dml,dml,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,37006888,2,0.1,1,35.86,0.2669,0.029800000000000007,0.2371,0.2967,0.296,0.02909999999999996,0.26280000000000003,0.292,0.6258,0.4645677407221662,0.6515,0.44344408394869894,0.2967,0.2371,wrn28x10,0.2371,0.238,2.844683883881027,2.665320153602145,0.17936372784474355,resnet32,0.2967,0.2876,2.974246037954634,2.7969720719212834,0.1772739647421986,4500000.0,0.0,18000000.0,54000000.0,108000000.0
wrn28x10x1-resnet32x1_cifar100_K2_dml_seed0005_d001,d001,"wrn28x10:1,resnet32:1",cifar100,2,dml,dml,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,37006888,3,0.1,1,35.7,0.2477,0.04100000000000001,0.2067,0.2887,0.2828,0.03509999999999999,0.24380000000000002,0.274,0.6968,0.4112946468912385,0.6916,0.41703125584907913,0.2887,0.2067,wrn28x10,0.2067,0.2058,2.5966859361664816,2.3885133989493954,0.2081725366244262,resnet32,0.2887,0.2818,2.71836015378887,2.5127997066486967,0.205560445362194,4500000.0,0.0,18000000.0,72000000.0,144000000.0
wrn28x10x1-resnet32x1_cifar100_K2_dml_seed0005_d001,d001,"wrn28x10:1,resnet32:1",cifar100,2,dml,dml,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,37006888,4,0.1,1,35.79,0.32825000000000004,0.0012500000000000011,0.327,0.3295,0.3521,0.023849999999999982,0.3274,0.3524,0.588,0.5242490954350617,0.5946,0.5326690382524525,0.327,0.3295,wrn28x10,0.3295,0.332,2.431530073285103,2.196371892467141,0.23515818157995289,resnet32,0.327,0.3228,2.5523129227486523,2.321009123359214,0.23130379335700788,4500000.0,0.0,18000000.0,90000000.0,180000000.0
wrn28x10x1-resnet32x1_cifar100_K2_dml_seed0005_d001,d001,"wrn28x10:1,resnet32:1",cifar100,2,dml,dml,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,37006888,5,0.1,1,35.74,0.35350000000000004,0.00010000000000001674,0.3534,0.3536,0.3751,0.021599999999999953,0.3415,0.3688,0.5082,0.5886673094532203,0.4988,0.5873767768213032,0.3534,0.3536,wrn28x10,0.3536,0.342,2.3266593898561867,2.0742269326001406,0.2524324558802288,resnet32,0.3534,0.341,2.448323690755801,2.1992082968354225,0.2491153929255564,4500000.0,0.0,18000000.0,108000000.0,216000000.0
wrn28x10x1-resnet32x1_cifar100_K2_dml_seed0005_d001,d001,"wrn28x10:1,resnet32:1",cifar100,2,dml,dml,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,37006888,6,0.1,1,35.77,0.40105,0.0016500000000000126,0.3994,0.4027,0.4245,0.02344999999999997,0.3984,0.426,0.4788,0.5827900216870071,0.4767,0.6093172052506699,0.4027,0.3994,wrn28x10,0.3994,0.3968,2.2467189397324216,1.981672810559923,0.26504613359628076,resnet32,0.4027,0.4,2.376433390108022,2.1161404236812484,0.26029296268031676,4500000.0,0.0,18000000.0,126000000.0,252000000.0
wrn28x10x1-resnet32x1_cifar100_K2_dml_seed0005_d001,d001,"wrn28x10:1,resnet32:1",cifar100,2,dml,dml,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,37006888,7,0.1,1,35.69,0.3539,0.022299999999999986,0.3316,0.3762,0.3904,0.03650000000000003,0.3546,0.389,0.5904,0.5009876875200406,0.5854,0.5141182176785797,0.3316,0.3762,wrn28x10,0.3762,0.382,2.1837209449572996,1.907237020405856,0.27648392467844213,resnet32,0.3316,0.3272,2.312105416912924,2.040572012859312,0.27153340648775076,4500000.0,0.0,18000000.0,144000000.0,288000000.0
wrn28x10x1-resnet32x1_cifar100_K2_dml_seed0005_d001,d001,"wrn28x10:1,resnet32:1",cifar100,2,dml,dml,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,37006888,8,0.1,1,35.73,0.4206,0.020900000000000002,0.3997,0.4415,0.4476,0.027000000000000024,0.4148,0.439,0.473,0.5863299873791787,0.4735,0.5868059814018464,0.3997,0.4415,wrn28x10,0.4415,0.4338,2.1425733007490635,1.8584356648339466,0.28413763661360875,resnet32,0.3997,0.3958,2.275120826268738,1.9960849349471657,0.27903589235872706,4500000.0,0.0,18000000.0,162000000.0,324000000.0
wrn28x10x1-resnet32x1_cifar100_K2_dml_seed0005_d001,d001,"wrn28x10:1,resnet32:1",cifar100,2,dml,dml,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,37006888,9,0.1,1,35.76,0.43125,0.04164999999999999,0.3896,0.4729,0.4775,0.04624999999999996,0.4212,0.4686,0.5392,0.5187366769530736,0.5324,0.5243251366978661,0.3896,0.4729,wrn28x10,0.4729,0.4612,2.0991255637596953,1.8032350172712044,0.2958905454936691,resnet32,0.3896,0.3812,2.2472110226411712,1.9585001526231116,0.28871087135154416,4500000.0,0.0,18000000.0,180000000.0,360000000.0
