run_id,run_tag,cohort,dataset,K,arm,arm_label,target,seed,epochs,batch_size,base_lr,momentum,weight_decay,nesterov,graph_seed,lr_step,lr_gamma,kd_T,k_matchings,k_anneal,match_weight,kappa,rematch_every_epochs,recency_lambda,recency_gamma,peel_weighting,graph,label_noise_rate,actual_noise_rate,noise_seed,split_seed,n_train,n_valid,n_test,cohort_params,epoch,lr,k_current,epoch_seconds,avg_test_acc,std_test_acc,min_test_acc,max_test_acc,ensemble_test_acc,ens_minus_avg_test,avg_val_acc,ensemble_val_acc,disagreement_val,rho_val,disagreement_test,rho_test,avg_test_acc_mobilenet,avg_test_acc_resnet32,model_00_arch,model_00_test_acc,model_00_val_acc,model_00_train_loss,model_00_ce_loss,model_00_kd_loss,model_01_arch,model_01_test_acc,model_01_val_acc,model_01_train_loss,model_01_ce_loss,model_01_kd_loss,comm_logit_floats_epoch,comm_matcher_ints_epoch,comm_bytes_epoch,comm_bytes_cum,comm_bytes_cum_cohort
mobilenetx1-resnet32x1_cifar100_K2_dml_seed0005_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,dml,dml,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,10,0.1,1,18.45,0.3649,0.041800000000000004,0.3231,0.4067,0.4028,0.03789999999999999,0.3689,0.397,0.5442,0.5446562732181922,0.5555,0.5397591112896176,0.3231,0.4067,mobilenet,0.3231,0.3348,2.7354183017530223,2.384563648565249,0.3508546564897353,resnet32,0.4067,0.403,2.501711707562208,2.145005837082863,0.35670587014068256,4500000.0,0.0,18000000.0,198000000.0,396000000.0
mobilenetx1-resnet32x1_cifar100_K2_dml_seed0005_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,dml,dml,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,11,0.1,1,18.46,0.35355000000000003,0.04324999999999998,0.3103,0.3968,0.3938,0.04024999999999995,0.34940000000000004,0.392,0.5886,0.4913037476605827,0.5964,0.4792741353365224,0.3103,0.3968,mobilenet,0.3103,0.3048,2.707640341737054,2.3495919689197433,0.3580483758652752,resnet32,0.3968,0.394,2.472389303655787,2.1078961997885597,0.3644931065765294,4500000.0,0.0,18000000.0,216000000.0,432000000.0
mobilenetx1-resnet32x1_cifar100_K2_dml_seed0005_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,dml,dml,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,12,0.1,1,18.84,0.34705,0.04385,0.3032,0.3909,0.3742,0.027149999999999952,0.33509999999999995,0.3638,0.549,0.5238715810310939,0.5461,0.5331624421929868,0.3032,0.3909,mobilenet,0.3032,0.291,2.6848036165941846,2.3214499173177914,0.36335369627076114,resnet32,0.3909,0.3792,2.450489264489575,2.0811156808313998,0.3693735820918598,4500000.0,0.0,18000000.0,234000000.0,468000000.0
mobilenetx1-resnet32x1_cifar100_K2_dml_seed0005_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,dml,dml,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,13,0.1,1,18.01,0.34835,0.02024999999999999,0.3281,0.3686,0.3952,0.04685,0.33609999999999995,0.3762,0.6542,0.4375203017515646,0.6453,0.43690253625673436,0.3281,0.3686,mobilenet,0.3281,0.3202,2.6703919930891558,2.306750688532537,0.36364130658859556,resnet32,0.3686,0.352,2.4328256989405914,2.0622041833332996,0.37062151509929786,4500000.0,0.0,18000000.0,252000000.0,504000000.0
mobilenetx1-resnet32x1_cifar100_K2_dml_seed0005_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,dml,dml,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,14,0.1,1,18.6,0.36345000000000005,0.05315,0.3103,0.4166,0.4007,0.03724999999999995,0.3604,0.3938,0.5812,0.5178044481114898,0.5939,0.5021710805547936,0.3103,0.4166,mobilenet,0.3103,0.3102,2.651134464551102,2.2796193933622404,0.37151506856422534,resnet32,0.4166,0.4106,2.419684454121373,2.041404045948928,0.3782804060134698,4500000.0,0.0,18000000.0,270000000.0,540000000.0
mobilenetx1-resnet32x1_cifar100_K2_dml_seed0005_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,dml,dml,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,15,0.1,1,18.1,0.383,0.02260000000000001,0.3604,0.4056,0.4209,0.03789999999999999,0.3807,0.4148,0.5482,0.5155665430913581,0.5485,0.5099740637881591,0.3604,0.4056,mobilenet,0.3604,0.357,2.6342997544191102,2.267384335060011,0.36691542075608263,resnet32,0.4056,0.4044,2.401562989943407,2.027185523205183,0.37437746686522255,4500000.0,0.0,18000000.0,288000000.0,576000000.0
mobilenetx1-resnet32x1_cifar100_K2_dml_seed0005_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,dml,dml,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,16,0.1,1,19.24,0.3248,0.03790000000000002,0.2869,0.3627,0.3703,0.04550000000000004,0.32089999999999996,0.3706,0.6638,0.43352907164411375,0.6706,0.43474606722376513,0.2869,0.3627,mobilenet,0.2869,0.2904,2.6217377226461065,2.2505465796725317,0.3711911412379281,resnet32,0.3627,0.3514,2.390679572624239,2.01237678646364,0.37830278666859324,4500000.0,0.0,18000000.0,306000000.0,612000000.0
mobilenetx1-resnet32x1_cifar100_K2_dml_seed0005_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,dml,dml,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,17,0.1,1,19.32,0.3862,0.038000000000000006,0.3482,0.4242,0.4272,0.041000000000000036,0.38639999999999997,0.4232,0.5522,0.5177597398477698,0.5663,0.49817444314727066,0.3482,0.4242,mobilenet,0.3482,0.3502,2.631588614461097,2.2555746160108936,0.3760139978575436,resnet32,0.4242,0.4226,2.3882459000768987,2.0048608410764825,0.38338505916974763,4500000.0,0.0,18000000.0,324000000.0,648000000.0
mobilenetx1-resnet32x1_cifar100_K2_dml_seed0005_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,dml,dml,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,18,0.1,1,18.38,0.34835,0.00014999999999998348,0.3482,0.3485,0.3925,0.04415000000000002,0.3403,0.3824,0.64,0.43298188955753253,0.6301,0.4460409524719909,0.3485,0.3482,mobilenet,0.3485,0.3382,2.6020852855660697,2.227678923274983,0.3744063599204475,resnet32,0.3482,0.3424,2.3643077794801104,1.9819101386449554,0.3823976449837739,4500000.0,0.0,18000000.0,342000000.0,684000000.0
mobilenetx1-resnet32x1_cifar100_K2_dml_seed0005_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,dml,dml,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,19,0.1,1,16.73,0.3805,0.019799999999999984,0.3607,0.4003,0.4209,0.04039999999999999,0.37729999999999997,0.4164,0.5636,0.4864424551809456,0.5645,0.49562958126891354,0.3607,0.4003,mobilenet,0.3607,0.3604,2.596536997705698,2.2203768967566164,0.37616009840911085,resnet32,0.4003,0.3942,2.358260188929059,1.97431509162892,0.383945101194761,4500000.0,0.0,18000000.0,360000000.0,720000000.0
mobilenetx1-resnet32x1_cifar100_K2_dml_seed0005_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,dml,dml,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,20,0.1,1,16.81,0.38645,0.003049999999999997,0.3834,0.3895,0.4273,0.04085,0.3812,0.4232,0.5966,0.46941127944314825,0.5977,0.49965270780711263,0.3895,0.3834,mobilenet,0.3895,0.376,2.590823397040367,2.2103584957393734,0.38046490159732377,resnet32,0.3834,0.3864,2.3496512828225438,1.9613304441286759,0.3883208358999003,4500000.0,0.0,18000000.0,378000000.0,756000000.0
mobilenetx1-resnet32x1_cifar100_K2_dml_seed0005_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,dml,dml,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,21,0.1,1,18.8,0.3478,0.020000000000000018,0.3278,0.3678,0.3925,0.04470000000000002,0.3459,0.3936,0.6688,0.42785507949516227,0.6752,0.4189696310762402,0.3278,0.3678,mobilenet,0.3278,0.3172,2.580522796985778,2.2018256305970927,0.3786971668966792,resnet32,0.3678,0.3746,2.3418668638914824,1.9543736011467197,0.3874932627870955,4500000.0,0.0,18000000.0,396000000.0,792000000.0
mobilenetx1-resnet32x1_cifar100_K2_dml_seed0005_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,dml,dml,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,22,0.1,1,17.59,0.395,0.05310000000000001,0.3419,0.4481,0.4457,0.05069999999999997,0.3922,0.4456,0.5912,0.4670453409254391,0.5955,0.47434682950432094,0.3419,0.4481,mobilenet,0.3419,0.3398,2.5791198325089435,2.1978832518851217,0.38123657884584233,resnet32,0.4481,0.4446,2.3475966561924326,1.9573890973221173,0.39020756022496655,4500000.0,0.0,18000000.0,414000000.0,828000000.0
mobilenetx1-resnet32x1_cifar100_K2_dml_seed0005_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,dml,dml,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,23,0.1,1,17.18,0.37170000000000003,0.048100000000000004,0.3236,0.4198,0.4154,0.04369999999999996,0.3677,0.412,0.599,0.48009675156729426,0.5899,0.4917919394693435,0.3236,0.4198,mobilenet,0.3236,0.3168,2.57509712705558,2.1943079390647737,0.3807891872288151,resnet32,0.4198,0.4186,2.3420421489599077,1.9514921422709117,0.39055000711232424,4500000.0,0.0,18000000.0,432000000.0,864000000.0
mobilenetx1-resnet32x1_cifar100_K2_dml_seed0005_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,dml,dml,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,24,0.1,1,17.2,0.38380000000000003,0.036900000000000016,0.3469,0.4207,0.4324,0.04859999999999998,0.37539999999999996,0.4228,0.6048,0.4534532102423229,0.5895,0.4764635235754158,0.3469,0.4207,mobilenet,0.3469,0.3424,2.564114141531966,2.1859779451042414,0.37813619562340056,resnet32,0.4207,0.4084,2.330140311609615,1.9428097678517753,0.38733054346150975,4500000.0,0.0,18000000.0,450000000.0,900000000.0
mobilenetx1-resnet32x1_cifar100_K2_dml_seed0005_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,dml,dml,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,25,0.1,1,17.07,0.37055,0.004149999999999987,0.3664,0.3747,0.4178,0.047250000000000014,0.3649,0.4228,0.6308,0.44840389918257584,0.6307,0.4408223886722473,0.3664,0.3747,mobilenet,0.3664,0.3516,2.565419655123895,2.183257856490937,0.382161799648946,resnet32,0.3747,0.3782,2.328278086063537,1.9375092378732832,0.39076884708959947,4500000.0,0.0,18000000.0,468000000.0,936000000.0
mobilenetx1-resnet32x1_cifar100_K2_dml_seed0005_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,dml,dml,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,26,0.1,1,17.2,0.35555000000000003,0.03855,0.317,0.3941,0.4086,0.053049999999999986,0.3526,0.4022,0.6408,0.4325672019278915,0.648,0.42339785018523723,0.317,0.3941,mobilenet,0.317,0.3194,2.5566079999235543,2.1748649025843902,0.3817430988631465,resnet32,0.3941,0.3858,2.320127630267631,1.9293390571732412,0.39078857499936764,4500000.0,0.0,18000000.0,486000000.0,972000000.0
mobilenetx1-resnet32x1_cifar100_K2_dml_seed0005_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,dml,dml,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,27,0.1,1,17.35,0.3787,0.0408,0.3379,0.4195,0.4204,0.041700000000000015,0.3762,0.4124,0.5834,0.4948139367827554,0.5778,0.5160446087114161,0.3379,0.4195,mobilenet,0.3379,0.3366,2.556259809231216,2.1719803151420574,0.3842794921841811,resnet32,0.4195,0.4158,2.3199762600389393,1.9259487444704229,0.3940275127745487,4500000.0,0.0,18000000.0,504000000.0,1008000000.0
mobilenetx1-resnet32x1_cifar100_K2_dml_seed0005_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,dml,dml,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,28,0.1,1,17.28,0.3144,0.027900000000000008,0.2865,0.3423,0.3516,0.03720000000000001,0.32110000000000005,0.359,0.5998,0.47648018002613496,0.6239,0.45836769776779185,0.2865,0.3423,mobilenet,0.2865,0.2992,2.551954345777631,2.1655742397362534,0.38638010815801943,resnet32,0.3423,0.343,2.3149578771130606,1.9200651396743276,0.39489273726940155,4500000.0,0.0,18000000.0,522000000.0,1044000000.0
mobilenetx1-resnet32x1_cifar100_K2_dml_seed0005_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,dml,dml,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,29,0.1,1,17.12,0.41200000000000003,0.022999999999999993,0.389,0.435,0.4451,0.03309999999999996,0.4085,0.4464,0.5212,0.5278599870862758,0.5158,0.5328451585712451,0.389,0.435,mobilenet,0.389,0.3806,2.5560746998949484,2.169651835818182,0.3864228620871224,resnet32,0.435,0.4364,2.3125735690647904,1.9163102881813592,0.3962632815184241,4500000.0,0.0,18000000.0,540000000.0,1080000000.0
mobilenetx1-resnet32x1_cifar100_K2_dml_seed0005_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,dml,dml,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,30,0.1,1,17.07,0.383,0.06490000000000001,0.3181,0.4479,0.4185,0.035499999999999976,0.38280000000000003,0.4124,0.5728,0.50537438371325,0.5863,0.4780752920160607,0.3181,0.4479,mobilenet,0.3181,0.3244,2.546969523145394,2.162166528911753,0.3848029928789897,resnet32,0.4479,0.4412,2.3112630138004366,1.9165738042105327,0.3946892067112706,4500000.0,0.0,18000000.0,558000000.0,1116000000.0
mobilenetx1-resnet32x1_cifar100_K2_dml_seed0005_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,dml,dml,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,31,0.1,1,17.01,0.36205,0.03595000000000001,0.3261,0.398,0.4044,0.04235,0.3526,0.396,0.6484,0.4513451110281386,0.649,0.4419542300512246,0.3261,0.398,mobilenet,0.3261,0.3188,2.546821128915657,2.161100273782557,0.3857208472168581,resnet32,0.398,0.3864,2.30756410126659,1.9122351115061478,0.3953289874321358,4500000.0,0.0,18000000.0,576000000.0,1152000000.0
mobilenetx1-resnet32x1_cifar100_K2_dml_seed0005_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,dml,dml,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,32,0.1,1,17.01,0.36405,0.006750000000000006,0.3573,0.3708,0.4148,0.05075000000000002,0.3677,0.4182,0.6356,0.4289834599662341,0.6368,0.45584978268061105,0.3708,0.3573,mobilenet,0.3708,0.3774,2.5509561616927385,2.1638741056350144,0.3870820548300716,resnet32,0.3573,0.358,2.308336416767402,1.9112973804162308,0.3970390337688679,4500000.0,0.0,18000000.0,594000000.0,1188000000.0
mobilenetx1-resnet32x1_cifar100_K2_dml_seed0005_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,dml,dml,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,33,0.1,1,17.0,0.32425,0.08915,0.2351,0.4134,0.386,0.06175000000000003,0.3217,0.3796,0.7298,0.38006757892639775,0.7359,0.3726049388328196,0.2351,0.4134,mobilenet,0.2351,0.2374,2.54163450950926,2.1564662964506582,0.3851682109842924,resnet32,0.4134,0.406,2.2982523268596693,1.9039865444329651,0.3942657804370604,4500000.0,0.0,18000000.0,612000000.0,1224000000.0
mobilenetx1-resnet32x1_cifar100_K2_dml_seed0005_d001,d001,"mobilenet:1,resnet32:1",cifar100,2,dml,dml,peers,5,200,64,0.1,0.9,0.0005,True,0,60,0.1,1.0,1,,disagreement,1.0,1,0.0,0.5,weight,complete,0.0,0.0,42,0,45000,5000,10000,3779480,34,0.1,1,17.11,0.36945,0.04504999999999998,0.3244,0.4145,0.4235,0.05404999999999999,0.36819999999999997,0.4118,0.6018,0.4596372620536704,0.6033,0.4632415137133004,0.3244,0.4145,mobilenet,0.3244,0.3232,2.537990040061149,2.150426886806434,0.3875631502067501,resnet32,0.4145,0.4132,2.2999206344512375,1.9031782641329549,0.39674236718565226,4500000.0,0.0,18000000.0,630000000.0,1260000000.0
